t,BMK1,MRNA,NFATc,NFATn,NFATpc,NFATpn,GSK3betac,GSK3betan,CaNc,CaNc_star,CaNn_star,CaNn,CaM,CaMCa,MCIP,MCIPp,MCIPpp,Comp1,Comp2,Comp3,P1433,MCIP_BMK1,MCIPp_CaNc_star,MCIPp_GSK3betac,MCIPpp_CaNc_star,NFATpc_CaNc_star,NFATc_GSK3betac,NFATpn_CaNn_star,NFATn_GSK3betan
6.61,0.012015823828226083,0.00034908525837034325,0.0008124586200335168,0.0014604567926153,0.0038392089208252986,0.00016141066034955186,0.1685711445296542,0.33889662037550905,0.008549900109537305,0.6160865993443452,0.34717158789438635,-0.8957500998904635,24.296619348618652,0.0019313394908638687,6.231501587454788e-05,0.022208927253281746,0.0694643787363285,0.010106766984512296,0.27409027857585516,0.01322931683040093,0.7176804045937452,5.576171773911324e-06,0.0033369374649333977,0.002551769684327995,0.014523221018451786,0.0010127469522477265,3.070291947406622e-05,1.301023126595369e-05,0.00013572249103471187
6.62,0.012015819834362809,0.00034897350368969996,0.0008126327372788935,0.0014631211453741478,0.0038381543682112877,0.00016164731394101013,0.16856855593791822,0.33889551846455546,0.00853783612252674,0.6155537187514508,0.3476817981735375,-0.8957621638774741,24.296607068357275,0.0019315557652282243,6.239675684404481e-05,0.022229565037761644,0.0694549416680486,0.010120232633984202,0.2740654545749229,0.013227108610447742,0.7177074368146306,5.580165637187472e-06,0.003343939645923198,0.0025551763228288393,0.014536935504589395,0.0010132538554500266,3.076305774576885e-05,1.3055312218101287e-05,0.000135946216951759
6.63,0.012015815815454828,0.00034886111118108615,0.0008128021335680473,0.0014657850097126353,0.0038371044836785083,0.0001618843396760214,0.16856597284644337,0.3388944140660034,0.008525976967520775,0.6150216096640007,0.3481911199255458,-0.89577402303248,24.296595001549303,0.00193176341819481,6.247845329102633e-05,0.022250155789613365,0.06944555041661687,0.010133699186614628,0.2740406310025186,0.013224899993202331,0.7177344690042803,5.584184545169092e-06,0.003350928688071957,0.0025585796186725794,0.014550579853900637,0.0010137552091450215,3.08230726765482e-05,1.310050488047199e-05,0.00013617039620414837
6.640000000000001,0.012015811771678453,0.0003487480805815513,0.0008129668387558753,0.0014684483673567438,0.0038360592430359947,0.00016212173655245067,0.16856339526833294,0.33889330718768323,0.008514314045920296,0.614490279113419,0.3486995545016347,-0.8957856859540805,24.29658313917506,0.0019319628708368653,6.256010520673602e-05,0.022270699659425217,0.06943620470471559,0.010147166608595106,0.2740158080193598,0.013222690992184986,0.7177615009884564,5.588228321542213e-06,0.0033579045837254635,0.0025619795524894143,0.014564154296880143,0.001014251040246478,3.088296378609025e-05,1.3145809258717825e-05,0.00013639502770836185
6.65,0.012015807703209215,0.0003486344116318738,0.0008131268826949413,0.001471111200150834,0.0038350186220619175,0.00016235950356322443,0.16856082321643806,0.3388921978374402,0.008502839633933588,0.6139597332263672,0.34920710328047366,-0.8957971603660673,24.296571473188184,0.0019321544457262725,6.264171260431411e-05,0.022291196798391928,0.06942690425483027,0.01016063486677762,0.27399098578507225,0.013220481620839367,0.7177885325940896,5.592296790781715e-06,0.003364867325948108,0.00256537610514513,0.014577659065114454,0.0010147413757072552,3.0942730599974084e-05,1.3191225358093318e-05,0.00013662011037668233
6.66,0.012015803610221563,0.00034852010407627457,0.0008132822951052081,0.0014737734900681808,0.0038339825966307254,0.00016259763969643664,0.16855825670334842,0.3388910860231321,0.008491546297010318,0.613429977834985,0.3497137676458048,-0.8958084537029904,24.296559995847883,0.0019323384491044527,6.272327550378461e-05,0.02231164735725671,0.06941764879076237,0.010174103928340684,0.27396616445808364,0.013218271892524914,0.7178155636493926,5.5963897784340505e-06,0.003371816908149405,0.002568769257751969,0.014591094389814815,0.0010152262423914087,3.1002372650038654e-05,1.3236753183548023e-05,0.00013684564311744872
6.67,0.012015799492888878,0.0003484051576623878,0.0008134331055717141,0.001476435219210456,0.003832951142715597,0.00016283614393540458,0.1685556957413945,0.33888997175262925,0.008480426870008337,0.6129010184973611,0.3502195489858647,-0.8958195731299925,24.296548699698647,0.0019325151713393842,6.280479393157846e-05,0.022332051486289625,0.06940843803765649,0.01018757376077892,0.2739413441956293,0.01321606182051715,0.7178425939838547,5.600507111117822e-06,0.0033787533240721723,0.0025721589916667897,0.014604460501783422,0.0010157056670715941,3.10618894743469e-05,1.3282392739722878e-05,0.00013707162483511077
6.68,0.012015795351383616,0.00034828957214139535,0.0008135793436114285,0.0014790963698024027,0.0038319242363231724,0.00016307501525863064,0.16855314034265145,0.3388888550338152,0.00846947479195063,0.6123728601500015,0.3507244487049613,-0.8958305252080502,24.296537577821272,0.001932684970653635,6.288626792538584e-05,0.0223524093358275,0.06939927172122325,0.010201044332082963,0.27391652515380466,0.013213851418011494,0.7178696234281852,5.604648616381396e-06,0.00338567656798948,0.0025755452884862313,0.014617757632168604,0.0010161796764947297,3.112128061700029e-05,1.3328144030905055e-05,0.00013729805443010644
6.69,0.01201579118587727,0.00034817334726796955,0.0008137210386592941,0.0014817569241921292,0.0038309018535073905,0.00016331425263987418,0.16855059051894086,0.3388877358745867,0.00845868402656294,0.6118455071901834,0.3512284682208516,-0.8958413159734379,24.29652662376696,0.0019328482595782237,6.296769753278327e-05,0.02237272105615789,0.06939014956790172,0.010214515610697035,0.27389170748756225,0.013211640698122978,0.7178966518143161,5.6088141227275265e-06,0.003392586634657724,0.0025789281300453762,0.014630986012298406,0.0010166482973679237,3.118054562812815e-05,1.337400706103131e-05,0.0001375249307989466
6.7,0.012015786996539945,0.0003480564827997368,0.000813858219854128,0.0014844168648653186,0.0038298839705792407,0.00016355385504849545,0.1685480462818279,0.33888661428284794,0.008448047956921107,0.6113189646230033,0.3517316089269519,-0.8958519520430797,24.296515830706408,0.001933005250489128,6.304908279444285e-05,0.022392986795778374,0.06938107130734854,0.010227987564925874,0.27386689135057407,0.013209429673875837,0.7179236789755514,5.613003460051681e-06,0.0033994835186656742,0.002582307498425084,0.014644145871231595,0.001017111556146911,3.1239684064309684e-05,1.3419981833811532e-05,0.0001377522528348137
6.71,0.01201578278354084,0.0003479389784978095,0.0008139909162714488,0.001487076174428363,0.003828870563879028,0.00016379382144919173,0.1685455076426291,0.3388854902665159,0.008437560570944736,0.6107932368309299,0.352233872233078,-0.8958624394290561,24.2965051923318,0.0019331562391200715,6.313042376177e-05,0.022413206703283742,0.06937203666973131,0.01024146016357128,0.27384207689539586,0.013207218358215717,0.7179507047463897,5.617216459156585e-06,0.0034063672151323256,0.0025856833759399663,0.014657237438405706,0.0010175694792654878,3.1298695488029666e-05,1.3466068352583938e-05,0.000137980019427013
6.72,0.012015778547048096,0.0003478208341265839,0.0008141191568491516,0.001489734835612853,0.003827861609849305,0.00016403415080215125,0.16854297461241294,0.33888436383351844,0.008427216072502856,0.6102683279772958,0.3527352595522157,-0.8958727839274979,24.29649470255413,0.0019333015183502023,6.321172049088027e-05,0.022433380926759908,0.06936304538659285,0.010254933375723588,0.273817264273424,0.013205006764006339,0.717977728962571,5.621452951901634e-06,0.0034132377194777764,0.002589055745139667,0.014670260942782141,0.0010180220930618685,3.135757946779831e-05,1.3512266620354655e-05,0.00013820822946121215
6.73,0.012015774287228794,0.00034770204945371144,0.0008142429703858151,0.0014923928312750186,0.003826857085036703,0.00016427484206310824,0.16854044720200176,0.3388832349917936,0.008417008864807432,0.6097442420234175,0.3532357723000528,-0.8958829911351934,24.296484355485365,0.001933441379418869,6.329297304217094e-05,0.0224535096137674,0.069354097190871,0.010268407170752995,0.27379245363490123,0.013202794904029843,0.7180047514610702,5.6257127712021826e-06,0.0034200950274133114,0.002592424588806992,0.0146832166128196,0.0010184694237767118,3.1416335578113995e-05,1.3558576639793743e-05,0.0001384368818194946
6.74,0.012015770004249136,0.0003475826242502967,0.0008143623856119743,0.0014950501443920284,0.00382585696602183,0.00016451589418321934,0.16853792542197024,0.3388821037492921,0.008406934018026224,0.6092209822467469,0.35373541190789143,-0.8958930659819746,24.29647414615544,0.0019335758625616544,6.337418149590161e-05,0.022473592911922427,0.06934519181606776,0.01028188151850926,0.2737676451289509,0.013200582790989504,0.718031772080061,5.6299957508603275e-06,0.0034269391351691445,0.002595789889958112,0.014696104677299968,0.0010189114976238839,3.147496339936938e-05,1.3604998413204995e-05,0.0001386659753801518
6.75,0.01201576569827427,0.0003474625582906503,0.0008144774311179149,0.0014977067580644668,0.0038248612294906202,0.00016475730610929137,0.1685354092826513,0.33888097011397417,0.008396986784742563,0.6086985517401817,0.35423417980925065,-0.8959030132152582,24.296464069784342,0.0019337050003762726,6.345534593629554e-05,0.022493630968302883,0.0693363289970912,0.010295356389111636,0.2737428389035554,0.01319837043750778,0.7180587906589382,5.634301725727035e-06,0.003433770039254827,0.0025991516318386947,0.014708925364477949,0.0010193483407181915,3.153346251786895e-05,1.3651531942547252e-05,0.00013889550901798894
6.76,0.012015761369468088,0.00034734185135198146,0.0008145881352623034,0.0015003626555196335,0.0038238698523245735,0.00016499907678405596,0.16853289879414307,0.33887983409380684,0.008387161988256446,0.6081769540424068,0.35473207742295526,-0.8959128380117444,24.29645412086124,0.0019338291269918523,6.353646643143706e-05,0.02251362392869743,0.06932750847132078,0.010308831752684048,0.2737180351055266,0.013196157856123705,0.718085807038351,5.638630531908508e-06,0.0034405877361572317,0.0026025097979195046,0.014721678901006806,0.0010197799789840151,3.159183252586151e-05,1.3698177229462565e-05,0.00013912548160469857
6.7700000000000005,0.012015757017993558,0.00034722050321480953,0.0008146945263121839,0.0015030178201048854,0.0038228828114629026,0.00016524120514587771,0.16853039396630368,0.338878695696768,0.008377454946244976,0.6076561921861056,0.35522910617864933,-0.8959225450537558,24.296444294553517,0.0019339483927048086,6.361754306392945e-05,0.022533571938749383,0.06931872997697525,0.010322307579751099,0.27369323388056727,0.013193945059297874,0.7181128210601362,5.642982006438274e-06,0.0034473922227921472,0.0026058643718985426,0.01473436551356715,0.001020206438294578,3.165007302139285e-05,1.3744934275221375e-05,0.00013935589200840735
6.78,0.012015752644012612,0.00034709851366278825,0.0008147966323938645,0.0015056722352891172,0.003821900083951115,0.00016548369012892543,0.16852789480875563,0.3388775549308443,0.008367861139476466,0.6071362690393466,0.35572526750763334,-0.8959321388605244,24.296434586211415,0.0019340629280371342,6.369857592006302e-05,0.02255347514355183,0.06930999325368536,0.010335783841093934,0.27366843537325825,0.013191732059411227,0.7181398325673318,5.647355987385981e-06,0.003454183496339897,0.0026092153376978382,0.01474698542828636,0.0010206277444227004,3.170818360830534e-05,1.3791803080735495e-05,0.00013958673909389888
6.79,0.012015748247686142,0.00034697588248267875,0.0008148944814917175,0.0015083258846621825,0.0038209216469423596,0.00016572653066322595,0.16852540133088822,0.3388764118040313,0.008358376198479383,0.6066171873193298,0.3562205628424872,-0.8959416238015214,24.2964249913552,0.001934172843256181,6.377956508949518e-05,0.02257333368763518,0.06930129804250795,0.01034926050774297,0.2736436397270646,0.013189518868765402,0.7181668414041713,5.651752313855544e-06,0.00346096155423703,0.002612562679461597,0.014759538870717782,0.0010210439230393174,3.1766163896200384e-05,1.3838783646553964e-05,0.00013981802172266527
6.8,0.012015743829174193,0.0003468526094645923,0.0008149881015340762,0.0015109787519310546,0.003819947477612784,0.00016596972567447016,0.16852291354185292,0.33887526632433557,0.008348996452213498,0.6060989490263603,0.35671499363280346,-0.8959510035477872,24.29641550571716,0.0019342787350291799,6.38605106760367e-05,0.022593147715669205,0.06929264408492464,0.010362737551231634,0.2736188470843699,0.013187305499585621,0.7181938474160459,5.656170825804756e-06,0.0034677263944561634,0.0026159063815584535,0.014772026066843033,0.0010214549997990443,3.1824013500363004e-05,1.3885875972834186e-05,0.00014004973875261317
6.8100000000000005,0.012015739388635692,0.00034672869440156655,0.0008150775202639169,0.0015136308209240375,0.0038189775532893673,0.0001662132740844316,0.1685204314505754,0.33887411849977056,0.008339718088047463,0.6055815563104254,0.35720856132111195,-0.8959602819119532,24.29640612514806,0.001934380939960326,6.394141278099469e-05,0.022612917371399543,0.06928403112434943,0.010376214943205125,0.2735940575864404,0.013185091964017327,0.7182208504495436,5.66061136430606e-06,0.0034744780150737934,0.002619246428573578,0.014784447241546216,0.001021861000210648,3.188173204177979e-05,1.3933080059374034e-05,0.0001402818890386234
6.82,0.012015734926228441,0.0003466041370895191,0.0008151627652316097,0.0015162820755904105,0.0038180118514572416,0.0001664571748110373,0.1685179550657581,0.3388729683383556,0.008330537099388332,0.6050650115252139,0.3577012673413837,-0.8959694629006124,24.29639684560048,0.0019344794988824902,6.402227150208109e-05,0.02263264279758556,0.06927545890621341,0.010389692655395027,0.27356927137342907,0.013182878274126373,0.718247850352446,5.665073771557095e-06,0.0034812164142419655,0.0026225828053065363,0.014796802618522016,0.0010222619496295174,3.193931914710397e-05,1.3980395905609396e-05,0.0001405144714326264
6.83,0.012015730442109301,0.00034647893732749605,0.000815243863882463,0.0015189324999965305,0.0038170503496734206,0.00016670142676816944,0.16851548439587555,0.3388718158481189,0.008321449844992843,0.6045493166511138,0.358193113135069,-0.8959785501550078,24.296387663171853,0.0019345746731131003,6.410308694440928e-05,0.022652324136715977,0.06926692717694417,0.010403170659877971,0.2735444885844105,0.013180664441901939,0.7182748469736889,5.6695578906969356e-06,0.003487941590473576,0.0026259154967736248,0.014809092421297411,0.0010226578733448773,3.1996774448579285e-05,1.4027823510584862e-05,0.00014074748478330192
6.84,0.012015725936434123,0.0003463530949175365,0.0008153208435205002,0.001521582078326559,0.0038160930256027244,0.00016694602886581863,0.16851301944917937,0.33887066103709595,0.008312452809640691,0.6040344735420999,0.3586841001442421,-0.89598754719036,24.296378574069575,0.00193466674004188,6.418385921570793e-05,0.022671961530709023,0.0692584356843882,0.0104166489289634,0.27351970935737563,0.01317845047925588,0.71830184016337,5.674063565876024e-06,0.0034946535425181805,0.0026292444882043617,0.014821316872799419,0.0010230487965433006,3.205409758401758e-05,1.4075362872959464e-05,0.00014098092793626935
6.8500000000000005,0.012015721409357746,0.00034622660966464645,0.0008153937313077218,0.0015242307948818662,0.00381513985701867,0.00016719098001013663,0.16851056023370026,0.33886950391332915,0.00830354259378401,0.6035204839364052,0.3591742298113095,-0.8959964574062167,24.29636957459842,0.0019347559953401684,6.426458842605999e-05,0.02269155512090379,0.06924998417781962,0.010430127435187673,0.2734949338292377,0.013176236398023095,0.7183288297727406,5.678590642253382e-06,0.0035013522693552084,0.00263256976503966,0.014833476195339725,0.001023434744307688,3.2111288196760996e-05,1.4123013991002364e-05,0.00014121479973413744
6.86,0.012015716861034205,0.0003460994813770914,0.0008154625543541976,0.00152687863407688,0.003814190821714759,0.00016743627910318132,0.1685081067572415,0.33886834448487124,0.008294716533879228,0.6030073488179539,0.359663503595536,-0.8960052834661215,24.296360662936515,0.001934841597339189,6.434527470045644e-05,0.022711105048792216,0.06924157240689152,0.01044360615158139,0.273470162135869,0.013174022209964678,0.7183558156541677,5.683138965793233e-06,0.0035080377704916317,0.0026358913129354658,0.014845570611668317,0.0010238157417071325,3.216834593561504e-05,1.4170776862564647e-05,0.00014144909901613436
