t,v_c,v_n,mcln2_c,mcln2_n,mclb5_c,mclb5_n,sbf_n,sbfwhi5p_n,whi5_n,sbfwhi5_n,cln3_c,cln2_c,cdk1_c,cdk1cln2_c,clb5_c,cdk1clb5_c,cdk1_n,cln3_n,cdk1cln3_n,cdk1cln2_n,cdk1clb5sic1_c,sic1_c,cdk1clb5_n,cdk1clb5sic1p_n,cdk1cln3far1_n,far1_n,cdk1cln3far1p_n,cdk1clb5sic1_n,whi5_c,far1_c,whi5p_c,whi5p_n,sic1P_n,far1P_n
5.95,0.5154050513458585,0.5,4.726250144076002e-06,4.587725722154965e-06,4.726250144076002e-06,4.587725722154965e-06,0.0001187075222727357,2.007532287491585e-05,0.0020315941648199306,0.025405217154852357,0.0004864104058933289,1.2897841120639771e-06,0.31557602299073256,8.86454485634774e-07,9.385858134649171e-07,2.3765028022528212e-07,0.017126631964413,1.302020767397197e-05,2.2568388041630223e-07,1.1044337191816083e-07,3.5666328060032884e-07,0.038172121252177824,4.0453524698793825e-09,8.102061902565394e-11,1.0219165355589726e-06,0.00010731478437562138,2.0649436125721947e-10,4.603811073657502e-07,0.06549616200032926,0.0036006319250891958,3.5799329778804937e-07,4.5382771699330265e-05,4.6780481732301153e-11,1.3857363526005142e-10
5.96,0.5154313376744657,0.5,4.747070108902897e-06,4.602030384968782e-06,4.747070108902897e-06,4.602030384968782e-06,0.0001190152511222992,2.0123887534107274e-05,0.00203474586630222,0.025404860861343602,0.00048641263717851045,1.296963121393806e-06,0.31554963990613566,8.921408895396072e-07,9.43338749230165e-07,2.38944839149944e-07,0.01714272024842489,1.3038918077182356e-05,2.2614588757393158e-07,1.1135887770677174e-07,3.5879627409551323e-07,0.03817036342042986,4.075667423441881e-09,8.241598075498242e-11,1.026508856866019e-06,0.0001074850225217634,2.0934409522537512e-10,4.6406630149262703e-07,0.06548339854871497,0.0036003282284562546,3.6019933880640426e-07,4.557709889480054e-05,4.761629882502887e-11,1.4067529427894602e-10
5.97,0.5154576253436292,0.5,4.767945843492315e-06,4.616357674608321e-06,4.767945843492315e-06,4.616357674608321e-06,0.00011932337140897822,2.0172523327417306e-05,0.002037896682172631,0.02540450410526361,0.00048641486801513016,1.3041696700371983e-06,0.3155232675001124,8.978528037375858e-07,9.48106993374827e-07,2.40243908054455e-07,0.017158807828617333,1.3057615811903092e-05,2.266063526580112e-07,1.1228031121260883e-07,3.609374557391154e-07,0.038168605662709056,4.106155736849878e-09,8.383705120329217e-11,1.0311148723954682e-06,0.00010765522368964909,2.1223264390569218e-10,4.677737041241537e-07,0.06547063766297526,0.00360002459287635,3.6241468659813997e-07,4.5771874791717607e-05,4.846375878880438e-11,1.428025629833356e-10
5.98,0.5154839143534032,0.5,4.788877383930544e-06,4.630707596166923e-06,4.788877383930544e-06,4.630707596166923e-06,0.00011963188289396431,2.02212319705719e-05,0.0020410466123588224,0.02540414688513547,0.00048641709840325744,1.3114038109155148e-06,0.3154969057692766,9.035902781421079e-07,9.528905626173304e-07,2.4154749122043317e-07,0.01717489470534082,1.3076300881336456e-05,2.2706520287316375e-07,1.1320770011245326e-07,3.630868312794368e-07,0.0381668479789253,4.136818067067686e-09,8.528431406096544e-11,1.0357346523345427e-06,0.00010782538781259682,2.1516057458038933e-10,4.715034007737936e-07,0.0654578793427127,0.0035997210183400245,3.6463935865390966e-07,4.596709929534286e-05,4.9322978679533853e-11,1.4495567285909104e-10
5.99,0.5155102047038421,0.5,4.809864766303868e-06,4.645080154737928e-06,4.809864766303868e-06,4.645080154737928e-06,0.00011994078533844887,2.0270015179297e-05,0.002044195656788454,0.02540378919948226,0.0004864193283429618,1.3186655969501138e-06,0.3154705547102422,9.093533626665704e-07,9.57689473676101e-07,2.4285559292949636e-07,0.017190980878945834,1.309497328868472e-05,2.275223654240117e-07,1.1414107208308599e-07,3.652444064647781e-07,0.03816509036898848,4.167655071059611e-09,8.675825301838411e-11,1.040368266870463e-06,0.00010799551482392493,2.1812845453168437e-10,4.752554769550094e-07,0.06544512358752992,0.003599417504837823,3.668733724643661e-07,4.6162772310937624e-05,5.0194075553123245e-11,1.4713485539208268e-10
6.0,0.515536496395,0.5,4.830908026698573e-06,4.65947535541468e-06,4.830908026698573e-06,4.65947535541468e-06,0.0001202500785036234,2.0318874669318552e-05,0.002047343815389184,0.025403431046827067,0.00048642155783431266,1.3259550810623553e-06,0.3154442143196232,9.151421072243714e-07,9.625037432695664e-07,2.4416821746326263e-07,0.017207066349782852,1.3113633037150163e-05,2.2797776751517767e-07,1.1508045480128822e-07,3.674101870434407e-07,0.0381633328328085,4.19866740578997e-09,8.825935176593045e-11,1.0450157861904516e-06,0.00010816560465695183,2.21136851041796e-10,4.790300181812644e-07,0.0654323703970295,0.0035991140523602898,3.691167455201627e-07,4.6358893743763295e-05,5.1077166465478744e-11,1.4934034206818145e-10
6.01,0.5155627894269312,0.5,4.852007201200946e-06,4.673893203290521e-06,4.852007201200946e-06,4.673893203290521e-06,0.0001205597621506794,2.036781215636251e-05,0.002050491088088673,0.025403072425692966,0.00048642378687737954,1.333272316173599e-06,0.31541788459403347,9.209565617289088e-07,9.67333388116153e-07,2.4548536910335003e-07,0.017223151118202364,1.3132280129935062e-05,2.2843133635128433e-07,1.1602587594384105e-07,3.6958417876372564e-07,0.03816157537029524,4.229855728223072e-09,8.978809399398658e-11,1.04967728048173e-06,0.0001083356572449959,2.2418633139294257e-10,4.828271099660221e-07,0.06541961977081401,0.0035988106608979683,3.7136949531195243e-07,4.6555463499081235e-05,5.197236847250646e-11,1.51572364373258e-10
6.0200000000000005,0.5155890837997114,0.5,4.873162351421204e-06,4.688333702539452e-06,4.873162351421204e-06,4.688333702539452e-06,0.00012086983659779664,2.041682587837374e-05,0.0020536374748287376,0.025402713337523836,0.0004864260154722628,1.3406173544732252e-06,0.31539156552844355,9.267968079424216e-07,9.7217842674583e-07,2.4680705632523115e-07,0.017239235184701655,1.3150914550206158e-05,2.2888314375529265e-07,1.1697736218309719e-07,3.7176640315824023e-07,0.03815981798133903,4.261221086983253e-09,9.134457323241887e-11,1.05435269612361e-06,0.00010850567264726218,2.272769583863377e-10,4.866468391733601e-07,0.06540687170830944,0.0035985073304372,3.7363164489725726e-07,4.675248206146182e-05,5.28801248667139e-11,1.5383154132610647e-10
6.03,0.5156153795135204,0.5,4.894373664965045e-06,4.702796852797258e-06,4.894373664965045e-06,4.702796852797258e-06,0.00012118030491265399,2.0465896905690466e-05,0.002056782975621083,0.025402353798181662,0.00048642824361921515,1.3479902445372885e-06,0.3153652571097124,9.326630848447379e-07,9.770388866310014e-07,2.4813330830678625e-07,0.017255318550502694,1.3169536182227409e-05,2.2933397543947608e-07,1.1793493523318046e-07,3.7395695967673054e-07,0.038158060665733545,4.292766464072758e-09,9.292695703527543e-11,1.0590413683340186e-06,0.00010867565154437875,2.3040630451939195e-10,4.904892993344844e-07,0.06539412620806995,0.003598204060943582,3.759032448137088e-07,4.694995277515761e-05,5.380248936447048e-11,1.5612040495057326e-10
6.04,0.5156416765684455,0.5,4.915641217112739e-06,4.717282657745563e-06,4.915641217112739e-06,4.717282657745563e-06,0.00012149116771174187,2.0515021613634913e-05,0.002059927590415109,0.02540199381067463,0.00048643047131835353,1.3553910381631365e-06,0.3153389593319306,9.385554912556315e-07,9.819147872718578e-07,2.4946413576962375e-07,0.01727140121618139,1.3188144998434967e-05,2.2978398068117984e-07,1.1889862122849387e-07,3.7615587830552894e-07,0.03815630342335863,4.324493117880369e-09,9.453512997107748e-11,1.0637431771834884e-06,0.00010884559406297277,2.335741624044477e-10,4.94354578036832e-07,0.0653813832694269,0.0035979008524012054,3.7818432110032064e-07,4.714787643500406e-05,5.474007998339364e-11,1.5843978181951699e-10
6.05,0.5156679749645549,0.5,4.936965060946773e-06,4.731791121865525e-06,4.936965060946773e-06,4.731791121865525e-06,0.00012180242512714636,2.0564199402103073e-05,0.002063071319147903,0.02540163337547076,0.00048643269856976797,1.3628197877847087e-06,0.31531267219061787,9.444740982964189e-07,9.868061465931188e-07,2.5079954578801967e-07,0.017287483182185988,1.3206740988689585e-05,2.3023318298536057e-07,1.1986844717697663e-07,3.7836317530359486e-07,0.038154546254111125,4.356401966174049e-09,9.616931592506476e-11,1.0684581104164248e-06,0.0001090155002201897,2.367807633933715e-10,4.982427616932309e-07,0.06536864289186528,0.0035975977047978153,3.804748949546845e-07,4.7346253332020316e-05,5.5693231018046937e-11,1.6079016147425525e-10
6.0600000000000005,0.5156942747019168,0.5,4.95834524954964e-06,4.746322249638303e-06,4.95834524954964e-06,4.746322249638303e-06,0.00012211407729095352,2.0613429670990947e-05,0.002066214161756552,0.02540127249303806,0.00048643492537354846,1.3702765458359448e-06,0.31528639568129374,9.504189770884174e-07,9.917129825195046e-07,2.521395454362504e-07,0.017303564448964723,1.322532414285202e-05,2.306816058569749e-07,1.2084444008656812e-07,3.805788669298878e-07,0.038152789157887904,4.388493926721764e-09,9.782973878247705e-11,1.073186155777234e-06,0.00010918537003317498,2.400263388380302e-10,5.02153936716509e-07,0.06535590507487009,0.003597294618121157,3.8277498757439217e-07,4.754508375722554e-05,5.6662276762994005e-11,1.6317203345610578e-10
6.07,0.5157205757805999,0.5,4.979781836003826e-06,4.7608760455450545e-06,4.979781836003826e-06,4.7608760455450545e-06,0.00012242612433524942,2.066271182019452e-05,0.002069356118178142,0.02540091116384456,0.0004864371517297851,1.3777613647507827e-06,0.31526012979947793,9.563901987529423e-07,9.966353129757344e-07,2.534841417885919e-07,0.017319645016965837,1.3243894450783019e-05,2.3112927280097935e-07,1.2182662696520735e-07,3.8280296944336673e-07,0.038151032134585816,4.420769917291471e-09,9.951662242855376e-11,1.0779273010103202e-06,0.00010935520351907402,2.4331112009028985e-10,5.060881895194934e-07,0.06534316981792629,0.0035969915923589773,3.85084620157035e-07,4.774436800163884e-05,5.764755151279823e-11,1.6558588730638582e-10
6.08,0.5157468782006724,0.5,5.001274873391822e-06,4.775452514066938e-06,5.001274873391822e-06,4.775452514066938e-06,0.00012273856639212008,2.0712045249609792e-05,0.0020724971883497602,0.025400549388358278,0.00048643937763856785,1.3852742969631623e-06,0.31523387454069013,9.623878344113107e-07,1.001573155886528e-06,2.548333419193204e-07,0.017335724886637566,1.326245190234334e-05,2.3157620732233057e-07,1.2281503482083363e-07,3.8503549910299115e-07,0.03814927518410172,4.453230855651136e-09,1.0123019074853472e-10,1.0826815338600896e-06,0.00010952500069503227,2.4663533850201723e-10,5.100456065150122e-07,0.06533043712051888,0.003596688627499021,3.8740381390020486e-07,4.7944106356279395e-05,5.864938956202325e-11,1.6803221256641314e-10
6.09,0.5157731819622028,0.5,5.022824414796118e-06,4.790051659685113e-06,5.022824414796118e-06,4.790051659685113e-06,0.00012305140359365163,2.076142935913276e-05,0.0020756373722084936,0.02540018716704722,0.0004864416030999868,1.3928153949070225e-06,0.31520762990045004,9.684119551848393e-07,1.0065265291766051e-06,2.561871529027121e-07,0.01735180405842815,1.3280996487393735e-05,2.3202243292598517e-07,1.2380969066138623e-07,3.8727647216772054e-07,0.03814751830633248,4.485877659568724e-09,1.0297066762765965e-10,1.0874488420709474e-06,0.00010969476157819517,2.499992254250789e-10,5.140262741158932e-07,0.06531770698213285,0.0035963857235290337,3.8973259000149343e-07,4.8144299112166335e-05,5.966812520523264e-11,1.705114987775053e-10
6.1000000000000005,0.5157994870652595,0.5,5.044430513299205e-06,4.8046734868807394e-06,5.044430513299205e-06,4.8046734868807394e-06,0.00012336463607193015,2.081086354865942e-05,0.0020787766696914295,0.025399824500379416,0.00048644382811413193,1.4003847110163034e-06,0.31518139587427724,9.74462632194845e-07,1.011495450770686e-06,2.575455818130433e-07,0.01736788253278583,1.3299528195794961e-05,2.3246797311689978e-07,1.2481062149480445e-07,3.895259048965143e-07,0.03814576150117495,4.5187112468121985e-09,1.0473827695116832e-10,1.0922292133872996e-06,0.00010986448618570818,2.5340301221134173e-10,5.180302787349645e-07,0.06530497940225317,0.003596082880436761,3.920709696584926e-07,4.834494656031883e-05,6.070409273699003e-11,1.7302423548098013e-10
6.11,0.5158257935099108,0.5,5.066093221983569e-06,4.819318000134973e-06,5.066093221983569e-06,4.819318000134973e-06,0.00012367826395904164,2.0860347218085765e-05,0.0020819150807356544,0.02539946138882288,0.00048644605268109334,1.4079822977249426e-06,0.3151551724576915,9.805399365626433e-07,1.0164799385934897e-06,2.5890863572458995e-07,0.017383960310158843,1.3318047017407768e-05,2.3291285140003093e-07,1.2581785432902738e-07,3.917838135483316e-07,0.03814400476852599,4.551732535149519e-09,1.0653324260430017e-10,1.0970226355535505e-06,0.00011003417453471669,2.5684693021267167e-10,5.220577067850532e-07,0.06529225438036484,0.0035957800982099487,3.9441897406879357e-07,4.8546048991756e-05,6.175762645185878e-11,1.7557091221815478e-10
6.12,0.515852101296225,0.5,5.087812593931702e-06,4.833985203928973e-06,5.087812593931702e-06,4.833985203928973e-06,0.0001239922873870722,2.090987976730779e-05,0.0020850526052782555,0.025399097832845628,0.000486448276800961,1.41560820746688e-06,0.31512895964621246,9.866439394095517e-07,1.021480010569736e-06,2.6027632171162827e-07,0.017400037390995427,1.333655294209291e-05,2.3335709128033524e-07,1.268314161719943e-07,3.9405021438213176e-07,0.03814224810828245,4.5849424423486505e-09,1.0835578847229502e-10,1.1018290963141064e-06,0.00011020382664236616,2.603312107809356e-10,5.261086446789873e-07,0.06527953191595284,0.003595477376836342,3.9677662442998835e-07,4.8747606697496996e-05,6.282906064440255e-11,1.7815201853034702e-10
6.13,0.5158784104242709,0.5,5.109588682226094e-06,4.8486751027438994e-06,5.109588682226094e-06,4.8486751027438994e-06,0.0001243067064881079,2.095946059622149e-05,0.002088189243256319,0.025398733832915677,0.000486450500473825,1.423262492676055e-06,0.31510275743535976,9.927747118568862e-07,1.0264956846241448e-06,2.616486468484345e-07,0.017416113775743827,1.3355045959711143e-05,2.3380071626276936e-07,1.2785133403164445e-07,3.9632512365687426e-07,0.038140491520341206,4.6183418861775566e-09,1.1020613844039254e-10,1.1066485834133727e-06,0.00011037344252580204,2.638560852680001e-10,5.301831788295946e-07,0.06526681200850215,0.0035951747163036874,3.9914394193966856e-07,4.8949619968560974e-05,6.391872960918491e-11,1.807680439588745e-10
6.140000000000001,0.5159047208941163,0.5,5.131421539949235e-06,4.863387701060911e-06,5.131421539949235e-06,4.863387701060911e-06,0.0001246215213942348,2.1009089104722866e-05,0.0020913249946069327,0.02539836938950105,0.0004864527236997754,1.430945205786407e-06,0.3150765658206531,9.989323250259642e-07,1.0315269786814361e-06,2.6302561820928493e-07,0.01743218946485228,1.337352606012322e-05,2.342437498522899e-07,1.2887763491591718e-07,3.9860855763151865e-07,0.0381387350045991,4.651931784404203e-09,1.1208451639383262e-10,1.1114810845957548e-06,0.00011054302220216976,2.6742178502573207e-10,5.342813956497033e-07,0.06525409465749776,0.00359487211659973,4.0152094779542615e-07,4.9152089095967095e-05,6.502696764076948e-11,1.8341947804505497e-10
6.15,0.5159310327058301,0.5,5.153311220183613e-06,4.878123003361164e-06,5.153311220183613e-06,4.878123003361164e-06,0.000124936732237539,2.1058764692707902e-05,0.002094459859267183,0.02539800450306976,0.00048645494647890213,1.4386563992318742e-06,0.3150503847976121,1.0051168500381013e-06,1.036573910666329e-06,2.6440724286845555e-07,0.017448264458769024,1.3391993233189892e-05,2.3468621555385338e-07,1.2991034583275153e-07,4.009005325650239e-07,0.038136978560952994,4.6857130547965475e-09,1.1399114621785457e-10,1.1163265876056578e-06,0.00011071256568861476,2.710285414059973e-10,5.384033815521403e-07,0.06524137986242465,0.0035945695777122155,4.0390766319485227e-07,4.9355014370734465e-05,6.615410903371966e-11,1.8610681033020559e-10
6.16,0.5159573458594804,0.5,5.175257776011717e-06,4.892881014125819e-06,5.175257776011717e-06,4.892881014125819e-06,0.00012525233915010648,2.1108486760072602e-05,0.002097593837174157,0.02539763917408983,0.00048645716881129527,1.4463961254463964e-06,0.31502421436175654,1.0113283580146142e-06,1.0416364985035435e-06,2.657935279002225e-07,0.017464338757942295,1.3410447468771916e-05,2.3512813687241644e-07,1.3094949379008682e-07,4.0320106471634953e-07,0.038135222189299746,4.719686615122556e-09,1.1592625179769827e-10,1.1211850801874874e-06,0.00011088207300228246,2.7467658576066285e-10,5.425492229497338e-07,0.06522866762276781,0.003594267099628889,4.0630410933553893e-07,4.9558396083882254e-05,6.730048808259906e-11,1.8883053035564418e-10
6.17,0.5159836603551357,0.5,5.19726126051604e-06,4.9076617378360334e-06,5.19726126051604e-06,4.9076617378360334e-06,0.0001255683422640234,2.115825470671296e-05,0.002100726928264941,0.02539727340302927,0.0004864593906970449,1.4541644368639128e-06,0.31499805450860596,1.01756692007682e-06,1.0467147601177995e-06,2.671844803788621e-07,0.017480412362820337,1.3428888756730043e-05,2.355695373129357e-07,1.3199510579586228e-07,4.0551017034445486e-07,0.03813346588953622,4.753853383150192e-09,1.1789005701860341e-10,1.126056550085649e-06,0.0001110515441603183,2.7836614944159514e-10,5.467190062553116e-07,0.06521595793801224,0.0035939646823374967,4.0871030741507776e-07,4.976223452642961e-05,6.846643908197126e-11,1.915911276626883e-10
6.18,0.5160099761928644,0.5,5.219321726779069e-06,4.922465178972968e-06,5.219321726779069e-06,4.922465178972968e-06,0.0001258847417113758,2.1208067932524966e-05,0.0021038591324766226,0.025396907190356106,0.000486461612136241,1.4619613859183622e-06,0.3149719052336801,1.0238326073460348e-06,1.0518087134338164e-06,2.6858010737865047e-07,0.01749648527385139,1.3447317086925029e-05,2.3601044038036778e-07,1.3304720885801716e-07,4.0782786570829933e-07,0.03813170966155927,4.788214276647419e-09,1.1988278576580966e-10,1.130940985044548e-06,0.00011122097917986774,2.820974638006608e-10,5.509128178817015e-07,0.06520325080764289,0.003593662325825784,4.111262786310604e-07,4.996652998939568e-05,6.965229632639983e-11,1.9438909179265555e-10
6.19,0.5160362933727347,0.5,5.2414392278832966e-06,4.9372913420177795e-06,5.2414392278832966e-06,4.9372913420177795e-06,0.00012620153762424975,2.1257925837404626e-05,0.0021069904497462884,0.02539654053653835,0.0004864638331289736,1.4697870250436846e-06,0.3149457665324987,1.0301254909435759e-06,1.0569183763763147e-06,2.6998041597386386e-07,0.01751255749148369,1.3465732449217628e-05,2.3645086957966928e-07,1.341058299844908e-07,4.1015416706684247e-07,0.038129953505265754,4.822770213382202e-09,1.219046619245569e-10,1.1358383728085904e-06,0.00011139037807807623,2.858707601897267e-10,5.551307442417315e-07,0.06519054623114477,0.0035933600300814966,4.1355204418107886e-07,5.017128276379962e-05,7.085839411044839e-11,1.972249122868638e-10
