t,Cdc25,UbE,UbE2,Wee1,G1K,G2K,PG2,G2R,R,G1R,PG2R,mass,IE
5.5,0.00025035208017342434,0.45783532480438005,0.00011108636364278257,0.9798784032576451,0.0010009146306871582,0.0007061586239033105,9.454000039539513e-06,0.04810090487836201,0.4029221535220243,0.008482948540698624,0.0004919419509045349,0.5137994932625387,2.7863850862819194e-05
5.51,0.0002505327216276495,0.4568567769724282,0.00011116576658928418,0.9802872014309609,0.0010020905807247768,0.0007066605411933797,9.472313619557848e-06,0.04816608091158162,0.40289847379667343,0.008498888721951724,0.0004935083903766266,0.5138249269669342,2.788375336869813e-05
5.5200000000000005,0.0002507134411315854,0.45587827407735365,0.00011124521552044151,0.9806889244648976,0.001003266894021428,0.0007071627925313481,9.490607251741659e-06,0.04823125967903961,0.40287466640083036,0.008514828083200003,0.000495076008205562,0.5138503619303292,2.7903668142992424e-05
5.53,0.0002508942397850514,0.4548998163056372,0.00011132471087500004,0.9810836495970422,0.0010044435718066175,0.0007076653804630056,9.508881242715274e-06,0.04829644149249379,0.40285073125712967,0.008530766623057094,0.0004966447963060045,0.5138757981527861,2.792359529221397e-05
5.54,0.00025107511868409664,0.45392140384502155,0.0001114042530902428,0.9814714541546066,0.0010056206153113312,0.0007081683075275313,9.527135903910459e-06,0.048361626663033654,0.40282666828823144,0.008546704340134619,0.0004982147467797563,0.5139012356343671,2.794353492255709e-05
5.55,0.00025125607892108586,0.45294303688463033,0.00011148384260205263,0.9818524149820778,0.0010067980257681562,0.0007086715762653085,9.545371549211258e-06,0.04842681550109483,0.4028024774167949,0.008562641233042062,0.0004997858519402289,0.5139266743751347,2.7963487139896604e-05
5.5600000000000005,0.0002514371215852594,0.4519647156154032,0.00011156347984554248,0.9822266062209287,0.0010079758044117127,0.0007091751892363495,9.56358848691115e-06,0.048492008316518696,0.40277815856536764,0.008578577300386313,0.0005013581044137113,0.5139521143751511,2.798345204996701e-05
5.57,0.0002516182477603123,0.450986440228213,0.0001116431652523298,0.9825941089117154,0.0010091539524767837,0.0007096791489406151,9.581787054496035e-06,0.04855720541829473,0.4027537116568652,0.008594512540773645,0.0005029314967014189,0.5139775556344787,2.800342975758769e-05
5.58,0.0002517994585265478,0.4500082109155403,0.00011172289925296122,0.9829550024521868,0.0010103324711999793,0.0007101834578888977,9.599967587701778e-06,0.0486224071147897,0.40272913661414445,0.00861044695280796,0.0005045060215690884,0.5140029981531796,2.8023420367352146e-05
5.59,0.0002519807549602755,0.44903002787100593,0.00011180268227623482,0.9833093669847275,0.0010115113618192708,0.0007106881185830088,9.61813042916257e-06,0.04868761371368362,0.4027044333601229,0.008626380535091275,0.0005060816719380865,0.5140284419313166,2.8043423983435365e-05
5.6000000000000005,0.000252162138136035,0.44805189129038814,0.00011188251475141619,0.9836572784667527,0.0010126906255749654,0.0007111931335469318,9.636275904057414e-06,0.04875282552214656,0.402679601817514,0.008642313286222681,0.0005076584410825173,0.5140538869689517,2.806344071029597e-05
5.61,0.00025234360912287815,0.44707380136992153,0.0001119623971045336,0.9839988169122234,0.0010138702637080773,0.0007116985052747406,9.654404360825322e-06,0.04881804284654304,0.4026546419092694,0.00865824520480009,0.0005092363222996901,0.5140793332661473,2.8083470651502335e-05
5.62,0.00025252516898520563,0.44609575830667975,0.00011204232975921137,0.9843340645376117,0.0010150502774606952,0.0007122042362423157,9.67251616200591e-06,0.048883265992498495,0.4026295535584797,0.008674176289419832,0.0005108153089842528,0.5141047808229658,2.8103513909996645e-05
5.63,0.0002527068187842744,0.4451177622992654,0.00011212231313817257,0.9846631024193464,0.0010162306680766414,0.0007127103289284671,9.690611667726322e-06,0.0489484952650192,0.40260433668819473,0.008690106538675958,0.0005123953947618405,0.5141302296394695,2.812357058857102e-05
5.64,0.000252888559578751,0.44413981354786775,0.00011220234766366794,0.9849860103034991,0.0010174114368015064,0.0007132167858127773,9.70869123418569e-06,0.049013730968519964,0.40257899122141266,0.0087060359511602,0.0005139765734751621,0.514155679715721,2.8143640790007734e-05
5.65,0.0002530703924258634,0.4431619122546247,0.00011228243375852093,0.9853028649241823,0.001018592584882979,0.0007137236093834,9.726755204863507e-06,0.04907897340690195,0.40255351708098835,0.008721964525461623,0.0005155588392331263,0.5141811310517822,2.816372461741393e-05
5.66,0.00025325231837422426,0.4421840586213876,0.00011236257183963057,0.9856137503622153,0.0010197741135688169,0.0007142308020896054,9.744803964776981e-06,0.049144222883069404,0.4025279141901955,0.008737892260168785,0.0005171421861119937,0.5142065836477158,2.8183822172139995e-05
5.67,0.00025343433847085727,0.44120625285191584,0.00011244276232433639,0.9859187478706236,0.001020956024108839,0.0007147383663885546,9.762837887216236e-06,0.04920947969940338,0.4025021824721748,0.008753819153867616,0.0005187266084499569,0.5142320375035841,2.820393355581868e-05
5.68,0.00025361645375917067,0.4402284951512482,0.00011252300562858514,0.9862179387878963,0.0010221383177543566,0.0007152463047320126,9.78085734901371e-06,0.04927474415762539,0.4024763218500919,0.008769745205142024,0.0005203121007634716,0.5142574926194494,2.822405886977768e-05
5.69,0.0002537986652789952,0.4392507857257173,0.0001126033021669672,0.9865114044664292,0.0010233209957581856,0.0007157546195667591,9.798862730183524e-06,0.04934001655880026,0.4024503322471336,0.008785670412573878,0.0005218986577498512,0.5142829489953742,2.824419821505122e-05
5.7,0.0002539809740685609,0.4382731247832881,0.00011268365235408723,0.986799225247572,0.0010245040593748985,0.0007162633133429117,9.81685440747126e-06,0.04940529720345341,0.4024242135864473,0.00880159477474274,0.0005234862742533258,0.5143084066314207,2.8264351692754433e-05
5.71,0.00025416338116323526,0.4372955125333558,0.00011276405660370604,0.9870814810293506,0.0010256875098606792,0.0007167723885090317,9.8348327580766e-06,0.04947058639149692,0.4023979657911753,0.00881751829022602,0.0005250749452921356,0.5143338655276515,2.828451940385169e-05
5.72,0.00025434588759188454,0.4363179491861491,0.00011284451532624642,0.9873582530029852,0.0010268713484728887,0.0007172818474975263,9.85279817084139e-06,0.04953588442201533,0.40237158878455814,0.008833440957599449,0.0005266646661304176,0.5143593256841288,2.8304701448480194e-05
5.73,0.0002545284943816929,0.4353404349535408,0.00011292502893212012,0.9876296212302,0.0010280555764706626,0.0007177916927445753,9.870751030871662e-06,0.049601191593550656,0.4023450824897911,0.008849362775436432,0.0005282554321906974,0.5143847871009151,2.832489792685621e-05
5.74,0.00025471120255667106,0.43436297004880897,0.00011300559783071186,0.9878956653235801,0.001029240195114738,0.0007183019266842992,9.888691723979703e-06,0.049666508204015004,0.4023184468300652,0.008865283742308223,0.0005298472390853002,0.5144102497780726,2.8345108939000535e-05
5.75,0.0002548940131377101,0.4333855546866535,0.0001130862224304262,0.9881564643675783,0.0010304252056674706,0.0007188125517492331,9.906620636275935e-06,0.04973183455069428,0.4022916817285626,0.008881203856783934,0.0005314400826186616,0.5144357137156639,2.8365334584752936e-05
5.76,0.0002550769271429117,0.4324081890827583,0.00011316690313808325,0.9884121002340589,0.0010316106093923255,0.0007193235703511417,9.924538170839563e-06,0.04979717093024271,0.4022647871086178,0.008897123117431047,0.0005330339585634463,0.5144611789137512,2.8385574963470477e-05
5.7700000000000005,0.0002552599455872452,0.43143087345445924,0.00011324764035989496,0.9886626526570906,0.0010327964075546416,0.0007198349849095544,9.942444722927945e-06,0.049862517638699685,0.4022377628934773,0.008913041522814623,0.0005346288629857806,0.5144866453723971,2.8405830174493206e-05
5.78,0.0002554430694825564,0.4304536080208358,0.00011332843450161673,0.9889081986084414,0.0010339826014217322,0.000720346797855397,9.960340676823858e-06,0.049927874971494896,0.40221060900626887,0.008928959071497178,0.00053622479228391,0.5145121130916639,2.8426100317209328e-05
5.79,0.00025562629983792197,0.42947639300223234,0.00011340928596788655,0.9891488159076377,0.001035169192262331,0.0007208590116101014,9.978226423987942e-06,0.049993243223442146,0.4021833253701768,0.008944875762039287,0.0005378217429446961,0.5145375820716139,2.844638549072618e-05
5.8,0.0002558096376595867,0.42849922862046674,0.0001134901951625446,0.989384581720597,0.0010363561813468275,0.0007213716285943152,9.996102355494245e-06,0.050058622688746876,0.40215591190836825,0.008960791592999326,0.0005394197116407039,0.5145630523123098,2.846668579401705e-05
5.8100000000000005,0.000255993083951018,0.4275221150988455,0.00011357116248867653,0.9896155724994643,0.0010375435699472805,0.0007218846512282648,1.0013968861716851e-05,0.05012401366100985,0.40212836854399,0.008976706562933454,0.0005410186952312579,0.5145885238138137,2.8487001325933866e-05
5.82,0.0002561766397119614,0.4265450526613911,0.00011365218834658158,0.9898418697400737,0.001038731359336565,0.0007223980819081358,1.0031826357374375e-05,0.05018941643315288,0.402100695200434,0.008992620670396528,0.0005426186904618121,0.5146139965761881,2.8507332184418705e-05
5.83,0.00025636030594037754,0.4255680415343403,0.00011373327313772419,0.9900635489642562,0.0010399195507900163,0.0007229119230516083,1.0049675233454884e-05,0.0502548312975693,0.40207289180082745,0.009008533913940346,0.0005442196945332311,0.5146394705994954,2.8527678468025437e-05
5.84,0.0002565440836316112,0.4245910819454618,0.00011381441726293874,0.9902806848139076,0.001041108145584675,0.0007234261770769718,1.0067515879368788e-05,0.05032025854605852,0.4020449582682675,0.009024446292114461,0.0005458217048355611,0.5146649458837983,2.8548040275222585e-05
5.8500000000000005,0.00025672797377819236,0.4236141741238704,0.00011389562112194551,0.9904933524690807,0.0010422971449990813,0.0007239408463973953,1.0085348689078885e-05,0.05038569846980997,0.4020168945258864,0.009040357803466393,0.0005474247188724284,0.5146904224291587,2.8568417704202442e-05
5.86,0.0002569119773700865,0.4226373183001969,0.00011397688511379977,0.9907016264498419,0.0010434865503134564,0.0007244559334259811,1.0103174055826753e-05,0.05045115135942196,0.4019887004967956,0.009056268446541428,0.0005490287343211069,0.5147159002356395,2.8588810853050422e-05
5.87,0.00025709609539474484,0.42166051470659877,0.00011405820963692629,0.9909055805806196,0.0010446763628097124,0.0007249714405760276,1.0120992371926212e-05,0.05051661750490504,0.4019603761040831,0.009072178219882624,0.0005506337490323027,0.5147413793033029,2.8609219819754376e-05
5.88,0.0002572803288377545,0.42068376357666143,0.00011413959508859739,0.9911052916129218,0.0010458665837711956,0.0007254873702370934,1.013880404386527e-05,0.0505820971957438,0.40193192127090244,0.009088087122031066,0.0005522397608361645,0.5147668596322114,2.8629644701959922e-05
5.89,0.0002574646786815767,0.41970706514565276,0.00011422104186618522,0.9913008311820828,0.0010470572144832778,0.0007260037248282255,1.0156609458591691e-05,0.05064759072077225,0.4019033359202715,0.009103995151525256,0.0005538467679662082,0.5147923412224273,2.86500855975356e-05
5.9,0.0002576491459065497,0.41873041965035845,0.00011430255036631257,0.9914922715821776,0.0010482482562329443,0.0007265205067597877,1.0174409007620838e-05,0.05071309836826998,0.4018746199752147,0.00911990230690154,0.0005554547687513318,0.5148178240740132,2.8670542604178804e-05
5.91,0.00025783373149075567,0.4177538273291277,0.0001143841209850572,0.9916796846132366,0.0010494397103088823,0.0007270377184411126,1.0192203082154464e-05,0.05077862042594768,0.40184577335873245,0.009135808586694008,0.0005570637616747714,0.5148433081870314,2.869101581950263e-05
5.92,0.00025801843641004487,0.41677728842188955,0.00011446575411801154,0.9918631413798804,0.0010506315780015047,0.0007275553622818596,1.0209992072180758e-05,0.05084415718094783,0.4018167959937956,0.009151713989434481,0.0005586737453826628,0.5148687935615445,2.871150534105667e-05
5.93,0.0002582032616381819,0.41580080317020607,0.00011454745016033267,0.9920427123112189,0.0010518238606029842,0.0007280734406926192,1.0227776366244058e-05,0.05090970891985858,0.4017876878033378,0.009167618513652472,0.0005602847186797035,0.5148942801976147,2.8732011266333653e-05
5.94,0.00025838820814798937,0.414824371817762,0.00011462920950697591,0.9922184676371736,0.0010530165594075732,0.0007285919560899704,1.0245556350426877e-05,0.05097527592883732,0.4017584487101966,0.009183522157874829,0.0005618966804882193,0.5149197680953048,2.8752533692757066e-05
5.95,0.00025857327690858076,0.4138479946091389,0.00011471103255220799,0.992390476073039,0.0010542096757108078,0.0007291109108840583,1.026333241042419e-05,0.051040858493304045,0.4017290786372597,0.009199424920626609,0.0005635096299508943,0.5149452572546771,2.8773072717743414e-05
5.96,0.00025875846888774096,0.41287167179084794,0.00011479291969006854,0.9925588058627751,0.001055403210810181,0.000729630307489182,1.0281104929546965e-05,0.05110645689820099,0.40169957750734053,0.009215326800430343,0.0005651235663443781,0.5149707476757939,2.8793628438666235e-05
5.97,0.00025894378505134357,0.4118954036110624,0.00011487487131428561,0.9927235244645535,0.0010565971660049698,0.0007301501483211374,1.029887428906892e-05,0.05117207142792625,0.4016699452432098,0.009231227795806228,0.0005667384891017558,0.5149962393587177,2.881420095287667e-05
5.98,0.0002591292263634077,0.4109191903196311,0.00011495688781830924,0.992884698529259,0.0010577915425962444,0.0007306704357974178,1.0316640868067704e-05,0.05123770236633783,0.40164018176759314,0.00924712790527211,0.0005683543978115298,0.5150217323035112,2.883479035771182e-05
5.99,0.00025931479378640956,0.4099430321682604,0.00011503896959534805,0.9930423941166905,0.0010589863418869686,0.0007311911723333295,1.0334405045673478e-05,0.051303349996793576,0.40161028700315293,0.009263027127343379,0.0005699712922023227,0.5150472265102367,2.8855396750499683e-05
6.0,0.0002595004882817255,0.40896692941078355,0.00011512111703840793,0.9931966770346419,0.0010601815651821477,0.0007317123603359975,1.0352167204562082e-05,0.0513690146022098,0.40158026087246135,0.009278925460532807,0.0005715891721202005,0.5150727219789566,2.8876020228562385e-05
6.01,0.00025968631080773845,0.4079908823018802,0.00011520333054029938,0.9933476109974281,0.0010613772137881435,0.0007322340022358384,1.0369927712363315e-05,0.05143469646478979,0.40155010329812263,0.009294822903351298,0.0005732080376369775,0.5150982187097334,2.889666088925062e-05
6.0200000000000005,0.00025987226232180796,0.40701489109835876,0.0001152856104936964,0.9934952593898121,0.0010625732890133656,0.0007327561004560819,1.0387686939585043e-05,0.05150039586629806,0.4015198142026488,0.00931071945430713,0.0005748278889419493,0.5151237167026297,2.8917318829926396e-05
6.03,0.0002600583437797489,0.4060389560587863,0.00011536795729116217,0.9936396847060692,0.0010637697921680744,0.0007332786574222405,1.0405445253990896e-05,0.05156611308798266,0.4014893935084945,0.009326615111906172,0.000576448726373278,0.5151492159577078,2.8937994147979163e-05
6.04,0.00026024455613588986,0.40506307744350223,0.0001154503713251825,0.9937809485298965,0.0010649667245643919,0.0007338016755622862,1.0423203020455702e-05,0.05163184841057945,0.40145884113805463,0.00934250987465187,0.000578070550416889,0.5151747164750303,2.895868694083413e-05
