row_index,model_name_raw,file_raw,domain_raw,model_name,domain,output_dir,copied_cellml,generated_py_file,generated_py_size,validate_returncode,export_returncode,underconstrained,undefined_variables,status
272,sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004,models_cellml2/calcium_dynamics/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004.cellml,calcium_dynamics,sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004,calcium_dynamics,exported_cellml_models/calcium_dynamics/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004,exported_cellml_models/calcium_dynamics/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004.cellml,exported_cellml_models/calcium_dynamics/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004/sneyd_tsaneva-atanasova_yule_thompson_shuttleworth_2004.py,10135,0,0.0,False,,success_clean
273,snyder_palmer_moore_2000,models_cellml2/calcium_dynamics/snyder_palmer_moore_2000.cellml,calcium_dynamics,snyder_palmer_moore_2000,calcium_dynamics,exported_cellml_models/calcium_dynamics/snyder_palmer_moore_2000,exported_cellml_models/calcium_dynamics/snyder_palmer_moore_2000/snyder_palmer_moore_2000.cellml,exported_cellml_models/calcium_dynamics/snyder_palmer_moore_2000/snyder_palmer_moore_2000.py,11198,0,0.0,False,,success_clean
274,baylor_hollingworth_chandler_2002_f,models_cellml2/calcium_dynamics/baylor_hollingworth_chandler_2002_f.cellml,calcium_dynamics,baylor_hollingworth_chandler_2002_f,calcium_dynamics,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_f,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_f/baylor_hollingworth_chandler_2002_f.cellml,exported_cellml_models/calcium_dynamics/baylor_hollingworth_chandler_2002_f/baylor_hollingworth_chandler_2002_f.py,3696,0,0.0,False,,success_clean
275,yamaguchi_takaki_matsubara_yasuhara_suga_1996,models_cellml2/calcium_dynamics/yamaguchi_takaki_matsubara_yasuhara_suga_1996.cellml,calcium_dynamics,yamaguchi_takaki_matsubara_yasuhara_suga_1996,calcium_dynamics,exported_cellml_models/calcium_dynamics/yamaguchi_takaki_matsubara_yasuhara_suga_1996,exported_cellml_models/calcium_dynamics/yamaguchi_takaki_matsubara_yasuhara_suga_1996/yamaguchi_takaki_matsubara_yasuhara_suga_1996.cellml,exported_cellml_models/calcium_dynamics/yamaguchi_takaki_matsubara_yasuhara_suga_1996/yamaguchi_takaki_matsubara_yasuhara_suga_1996.py,6421,0,0.0,False,,success_clean
276,bakker_michels_opperdoes_westerhoff_1997,models_cellml2/metabolism/bakker_michels_opperdoes_westerhoff_1997.cellml,metabolism,bakker_michels_opperdoes_westerhoff_1997,metabolism,exported_cellml_models/metabolism/bakker_michels_opperdoes_westerhoff_1997,exported_cellml_models/metabolism/bakker_michels_opperdoes_westerhoff_1997/bakker_michels_opperdoes_westerhoff_1997.cellml,exported_cellml_models/metabolism/bakker_michels_opperdoes_westerhoff_1997/bakker_michels_opperdoes_westerhoff_1997.py,21104,0,0.0,False,,success_clean
277,Weinstein_2000_AE1,models_cellml2/ion_transport/Weinstein_2000_AE1.cellml,ion_transport,Weinstein_2000_AE1,ion_transport,exported_cellml_models/ion_transport/Weinstein_2000_AE1,exported_cellml_models/ion_transport/Weinstein_2000_AE1/Weinstein_2000_AE1.cellml,exported_cellml_models/ion_transport/Weinstein_2000_AE1/Weinstein_2000_AE1.py,6837,0,0.0,False,,success_clean
278,perelson_neumann_markowitz_leonard_ho_1996,models_cellml2/immunology/perelson_neumann_markowitz_leonard_ho_1996.cellml,immunology,perelson_neumann_markowitz_leonard_ho_1996,immunology,exported_cellml_models/immunology/perelson_neumann_markowitz_leonard_ho_1996,exported_cellml_models/immunology/perelson_neumann_markowitz_leonard_ho_1996/perelson_neumann_markowitz_leonard_ho_1996.cellml,exported_cellml_models/immunology/perelson_neumann_markowitz_leonard_ho_1996/perelson_neumann_markowitz_leonard_ho_1996.py,3409,0,0.0,False,,success_clean
279,lpc,models_cellml2/cardiovascular_circulation/lpc.cellml,cardiovascular_circulation,lpc,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/lpc,exported_cellml_models/cardiovascular_circulation/lpc/lpc.cellml,exported_cellml_models/cardiovascular_circulation/lpc/lpc.py,41518,0,0.0,False,,success_clean
280,chang_fujita_b_1999,models_cellml2/electrophysiology/chang_fujita_b_1999.cellml,electrophysiology,chang_fujita_b_1999,electrophysiology,exported_cellml_models/electrophysiology/chang_fujita_b_1999,exported_cellml_models/electrophysiology/chang_fujita_b_1999/chang_fujita_b_1999.cellml,exported_cellml_models/electrophysiology/chang_fujita_b_1999/chang_fujita_b_1999.py,16879,0,0.0,False,,success_clean
281,chang_fujita_1999,models_cellml2/electrophysiology/chang_fujita_1999.cellml,electrophysiology,chang_fujita_1999,electrophysiology,exported_cellml_models/electrophysiology/chang_fujita_1999,exported_cellml_models/electrophysiology/chang_fujita_1999/chang_fujita_1999.cellml,exported_cellml_models/electrophysiology/chang_fujita_1999/chang_fujita_1999.py,10588,0,0.0,False,,success_clean
282,yates_stark_klein_antia_callard_2007_a,models_cellml2/cell_cycle/yates_stark_klein_antia_callard_2007_a.cellml,cell_cycle,yates_stark_klein_antia_callard_2007_a,cell_cycle,exported_cellml_models/cell_cycle/yates_stark_klein_antia_callard_2007_a,exported_cellml_models/cell_cycle/yates_stark_klein_antia_callard_2007_a/yates_stark_klein_antia_callard_2007_a.cellml,exported_cellml_models/cell_cycle/yates_stark_klein_antia_callard_2007_a/yates_stark_klein_antia_callard_2007_a.py,3426,0,0.0,False,,success_clean
283,haugh_2004b,models_cellml2/endocrine/haugh_2004b.cellml,endocrine,haugh_2004b,endocrine,exported_cellml_models/endocrine/haugh_2004b,exported_cellml_models/endocrine/haugh_2004b/haugh_2004b.cellml,exported_cellml_models/endocrine/haugh_2004b/haugh_2004b.py,6036,0,0.0,False,,success_clean
284,guyton_stress_relaxation_2008,models_cellml2/cardiovascular_circulation/guyton_stress_relaxation_2008.cellml,cardiovascular_circulation,guyton_stress_relaxation_2008,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/guyton_stress_relaxation_2008,exported_cellml_models/cardiovascular_circulation/guyton_stress_relaxation_2008/guyton_stress_relaxation_2008.cellml,exported_cellml_models/cardiovascular_circulation/guyton_stress_relaxation_2008/guyton_stress_relaxation_2008.py,3230,0,0.0,False,,success_clean
285,siebert_CC_2008,models_cellml2/mechanical_constitutive_laws/siebert_CC_2008.cellml,mechanical_constitutive_laws,siebert_CC_2008,mechanical_constitutive_laws,exported_cellml_models/mechanical_constitutive_laws/siebert_CC_2008,exported_cellml_models/mechanical_constitutive_laws/siebert_CC_2008/siebert_CC_2008.cellml,exported_cellml_models/mechanical_constitutive_laws/siebert_CC_2008/siebert_CC_2008.py,8023,0,0.0,False,,success_clean
286,lenbury_pacheenburawana_1991,models_cellml2/endocrine/lenbury_pacheenburawana_1991.cellml,endocrine,lenbury_pacheenburawana_1991,endocrine,exported_cellml_models/endocrine/lenbury_pacheenburawana_1991,exported_cellml_models/endocrine/lenbury_pacheenburawana_1991/lenbury_pacheenburawana_1991.cellml,exported_cellml_models/endocrine/lenbury_pacheenburawana_1991/lenbury_pacheenburawana_1991.py,3613,0,0.0,False,,success_clean
287,guyton_antidiuretic_hormone_2008,models_cellml2/cardiovascular_circulation/guyton_antidiuretic_hormone_2008.cellml,cardiovascular_circulation,guyton_antidiuretic_hormone_2008,cardiovascular_circulation,exported_cellml_models/cardiovascular_circulation/guyton_antidiuretic_hormone_2008,exported_cellml_models/cardiovascular_circulation/guyton_antidiuretic_hormone_2008/guyton_antidiuretic_hormone_2008.cellml,exported_cellml_models/cardiovascular_circulation/guyton_antidiuretic_hormone_2008/guyton_antidiuretic_hormone_2008.py,5652,0,0.0,False,,success_clean
288,mittler_sulzer_neumann_perelson_1998,models_cellml2/immunology/mittler_sulzer_neumann_perelson_1998.cellml,immunology,mittler_sulzer_neumann_perelson_1998,immunology,exported_cellml_models/immunology/mittler_sulzer_neumann_perelson_1998,exported_cellml_models/immunology/mittler_sulzer_neumann_perelson_1998/mittler_sulzer_neumann_perelson_1998.cellml,exported_cellml_models/immunology/mittler_sulzer_neumann_perelson_1998/mittler_sulzer_neumann_perelson_1998.py,5512,0,0.0,False,,success_clean
289,hodgkin_huxley_1952_variant01,models_cellml2/electrophysiology/hodgkin_huxley_1952_variant01.cellml,electrophysiology,hodgkin_huxley_1952_variant01,electrophysiology,exported_cellml_models/electrophysiology/hodgkin_huxley_1952_variant01,exported_cellml_models/electrophysiology/hodgkin_huxley_1952_variant01/hodgkin_huxley_1952_variant01.cellml,exported_cellml_models/electrophysiology/hodgkin_huxley_1952_variant01/hodgkin_huxley_1952_variant01.py,6542,0,0.0,False,,success_clean
290,potter_greller_cho_nuttall_stroup_suva_tobin_2005_b,models_cellml2/endocrine/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b.cellml,endocrine,potter_greller_cho_nuttall_stroup_suva_tobin_2005_b,endocrine,exported_cellml_models/endocrine/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b,exported_cellml_models/endocrine/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b.cellml,exported_cellml_models/endocrine/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b/potter_greller_cho_nuttall_stroup_suva_tobin_2005_b.py,6948,0,0.0,False,,success_clean
291,shorten_ocallaghan_davidson_soboleva_2007_variant01,models_cellml2/excitation-contraction_coupling/shorten_ocallaghan_davidson_soboleva_2007_variant01.cellml,excitation-contraction_coupling,shorten_ocallaghan_davidson_soboleva_2007_variant01,excitation-contraction_coupling,exported_cellml_models/excitation-contraction_coupling/shorten_ocallaghan_davidson_soboleva_2007_variant01,exported_cellml_models/excitation-contraction_coupling/shorten_ocallaghan_davidson_soboleva_2007_variant01/shorten_ocallaghan_davidson_soboleva_2007_variant01.cellml,exported_cellml_models/excitation-contraction_coupling/shorten_ocallaghan_davidson_soboleva_2007_variant01/shorten_ocallaghan_davidson_soboleva_2007_variant01.py,54931,0,0.0,False,,success_clean
292,nagano_2001,models_cellml2/mechanical_constitutive_laws/nagano_2001.cellml,mechanical_constitutive_laws,nagano_2001,mechanical_constitutive_laws,exported_cellml_models/mechanical_constitutive_laws/nagano_2001,exported_cellml_models/mechanical_constitutive_laws/nagano_2001/nagano_2001.cellml,exported_cellml_models/mechanical_constitutive_laws/nagano_2001/nagano_2001.py,5606,0,0.0,False,,success_clean
293,difrancesco_noble_1985,models_cellml2/electrophysiology/difrancesco_noble_1985.cellml,electrophysiology,difrancesco_noble_1985,electrophysiology,exported_cellml_models/electrophysiology/difrancesco_noble_1985,exported_cellml_models/electrophysiology/difrancesco_noble_1985/difrancesco_noble_1985.cellml,exported_cellml_models/electrophysiology/difrancesco_noble_1985/difrancesco_noble_1985.py,27663,0,0.0,False,,success_clean
294,nash_panfilov_2004,models_cellml2/electrophysiology/nash_panfilov_2004.cellml,electrophysiology,nash_panfilov_2004,electrophysiology,exported_cellml_models/electrophysiology/nash_panfilov_2004,exported_cellml_models/electrophysiology/nash_panfilov_2004/nash_panfilov_2004.cellml,,0,0,0.0,False,,export_failed
295,hynne_dano_sorensen_2001,models_cellml2/metabolism/hynne_dano_sorensen_2001.cellml,metabolism,hynne_dano_sorensen_2001,metabolism,exported_cellml_models/metabolism/hynne_dano_sorensen_2001,exported_cellml_models/metabolism/hynne_dano_sorensen_2001/hynne_dano_sorensen_2001.cellml,exported_cellml_models/metabolism/hynne_dano_sorensen_2001/hynne_dano_sorensen_2001.py,21309,0,0.0,False,,success_clean
296,herz_bonhoeffer_anderson_may_nowak_1996,models_cellml2/immunology/herz_bonhoeffer_anderson_may_nowak_1996.cellml,immunology,herz_bonhoeffer_anderson_may_nowak_1996,immunology,exported_cellml_models/immunology/herz_bonhoeffer_anderson_may_nowak_1996,exported_cellml_models/immunology/herz_bonhoeffer_anderson_may_nowak_1996/herz_bonhoeffer_anderson_may_nowak_1996.cellml,,0,0,0.0,True,* x in component x | * lamda in component x | * beta in component kinetic_parameters | * a_ in component y | * k in component v | * d/dt x in component x | * d/dt y in component y | * d/dt v in component v | * d/dt vI in component vI,export_failed
297,landesberg_sideman_1994,models_cellml2/calcium_dynamics/landesberg_sideman_1994.cellml,calcium_dynamics,landesberg_sideman_1994,calcium_dynamics,exported_cellml_models/calcium_dynamics/landesberg_sideman_1994,exported_cellml_models/calcium_dynamics/landesberg_sideman_1994/landesberg_sideman_1994.cellml,,0,0,0.0,False,,export_failed
298,westermark_lansner_2003,models_cellml2/metabolism/westermark_lansner_2003.cellml,metabolism,westermark_lansner_2003,metabolism,exported_cellml_models/metabolism/westermark_lansner_2003,exported_cellml_models/metabolism/westermark_lansner_2003/westermark_lansner_2003.cellml,exported_cellml_models/metabolism/westermark_lansner_2003/westermark_lansner_2003.py,8248,0,0.0,False,,success_clean
299,tyson_hong_thron_novak_1999,models_cellml2/circadian_rhythms/tyson_hong_thron_novak_1999.cellml,circadian_rhythms,tyson_hong_thron_novak_1999,circadian_rhythms,exported_cellml_models/circadian_rhythms/tyson_hong_thron_novak_1999,exported_cellml_models/circadian_rhythms/tyson_hong_thron_novak_1999/tyson_hong_thron_novak_1999.cellml,exported_cellml_models/circadian_rhythms/tyson_hong_thron_novak_1999/tyson_hong_thron_novak_1999.py,3790,0,0.0,False,,success_clean
300,Pandit_Hinch_Niederer,models_cellml2/excitation-contraction_coupling/Pandit_Hinch_Niederer.cellml,excitation-contraction_coupling,Pandit_Hinch_Niederer,excitation-contraction_coupling,exported_cellml_models/excitation-contraction_coupling/Pandit_Hinch_Niederer,exported_cellml_models/excitation-contraction_coupling/Pandit_Hinch_Niederer/Pandit_Hinch_Niederer.cellml,,0,255,,False,,validation_failed
301,bental_2006,models_cellml2/mechanical_constitutive_laws/bental_2006.cellml,mechanical_constitutive_laws,bental_2006,mechanical_constitutive_laws,exported_cellml_models/mechanical_constitutive_laws/bental_2006,exported_cellml_models/mechanical_constitutive_laws/bental_2006/bental_2006.cellml,exported_cellml_models/mechanical_constitutive_laws/bental_2006/bental_2006.py,12771,0,0.0,False,,success_clean
302,katsnelson_2004a,models_cellml2/calcium_dynamics/katsnelson_2004a.cellml,calcium_dynamics,katsnelson_2004a,calcium_dynamics,exported_cellml_models/calcium_dynamics/katsnelson_2004a,exported_cellml_models/calcium_dynamics/katsnelson_2004a/katsnelson_2004a.cellml,exported_cellml_models/calcium_dynamics/katsnelson_2004a/katsnelson_2004a.py,26152,0,0.0,False,,success_clean
303,cui_kaandorp_lloyd_2008_a,models_cellml2/electrophysiology/cui_kaandorp_lloyd_2008_a.cellml,electrophysiology,cui_kaandorp_lloyd_2008_a,electrophysiology,exported_cellml_models/electrophysiology/cui_kaandorp_lloyd_2008_a,exported_cellml_models/electrophysiology/cui_kaandorp_lloyd_2008_a/cui_kaandorp_lloyd_2008_a.cellml,exported_cellml_models/electrophysiology/cui_kaandorp_lloyd_2008_a/cui_kaandorp_lloyd_2008_a.py,9182,0,0.0,False,,success_clean
304,miftakhov_abdusheva_christensen_1999,models_cellml2/electrophysiology/miftakhov_abdusheva_christensen_1999.cellml,electrophysiology,miftakhov_abdusheva_christensen_1999,electrophysiology,exported_cellml_models/electrophysiology/miftakhov_abdusheva_christensen_1999,exported_cellml_models/electrophysiology/miftakhov_abdusheva_christensen_1999/miftakhov_abdusheva_christensen_1999.cellml,exported_cellml_models/electrophysiology/miftakhov_abdusheva_christensen_1999/miftakhov_abdusheva_christensen_1999.py,8410,0,0.0,False,,success_clean
305,martins_mendes_coreiro_freire_2001,models_cellml2/metabolism/martins_mendes_coreiro_freire_2001.cellml,metabolism,martins_mendes_coreiro_freire_2001,metabolism,exported_cellml_models/metabolism/martins_mendes_coreiro_freire_2001,exported_cellml_models/metabolism/martins_mendes_coreiro_freire_2001/martins_mendes_coreiro_freire_2001.cellml,exported_cellml_models/metabolism/martins_mendes_coreiro_freire_2001/martins_mendes_coreiro_freire_2001.py,3796,0,0.0,False,,success_clean
306,lindblad_murphey_clark_giles_1996,models_cellml2/electrophysiology/lindblad_murphey_clark_giles_1996.cellml,electrophysiology,lindblad_murphey_clark_giles_1996,electrophysiology,exported_cellml_models/electrophysiology/lindblad_murphey_clark_giles_1996,exported_cellml_models/electrophysiology/lindblad_murphey_clark_giles_1996/lindblad_murphey_clark_giles_1996.cellml,,0,255,,False,,validation_failed
307,yang_clark_bryan_robertson_2003,models_cellml2/calcium_dynamics/yang_clark_bryan_robertson_2003.cellml,calcium_dynamics,yang_clark_bryan_robertson_2003,calcium_dynamics,exported_cellml_models/calcium_dynamics/yang_clark_bryan_robertson_2003,exported_cellml_models/calcium_dynamics/yang_clark_bryan_robertson_2003/yang_clark_bryan_robertson_2003.cellml,,0,255,,False,,validation_failed
308,goldbeter_pourquie_2008_a,models_cellml2/circadian_rhythms/goldbeter_pourquie_2008_a.cellml,circadian_rhythms,goldbeter_pourquie_2008_a,circadian_rhythms,exported_cellml_models/circadian_rhythms/goldbeter_pourquie_2008_a,exported_cellml_models/circadian_rhythms/goldbeter_pourquie_2008_a/goldbeter_pourquie_2008_a.cellml,exported_cellml_models/circadian_rhythms/goldbeter_pourquie_2008_a/goldbeter_pourquie_2008_a.py,17846,0,0.0,False,,success_clean
