t,S,R_1,R_2,R_12,P_1,P_2,I_1,I_2,I_12,I_21
6.640000000000001,0.04480075680803007,0.3159232967299217,0.0007227659304770027,3.794511248287961,81.5749439996205,11.514940396966265,36.82646729743824,0.5882436776710829,3.4162936321154427,2.5656238788044003
6.65,0.04481472128448747,0.3163080259123051,0.0007212742697207603,3.7997317688752146,81.56095480155535,11.497442292180628,36.81514900425109,0.5869358597221673,3.415093857015257,2.5628792882794142
6.66,0.044828702430098524,0.31669240511385,0.0007197927822677901,3.804947303688189,81.54689520747525,11.480006497787208,36.80385052330703,0.5856361615895332,3.413896232324647,2.5601369506533804
6.67,0.04484270007583816,0.317076431707014,0.0007183213731640963,3.810157858139197,81.53276578780907,11.462632804550529,36.79257180705977,0.5843445197328627,3.412700756824804,2.5573968711205453
6.68,0.04485671405505145,0.31746010308129735,0.0007168599580541286,3.8153634376343626,81.51856711021038,11.445321004141048,36.78131280809937,0.5830608707651483,3.411507429296204,2.554659054841899
6.69,0.04487074420324506,0.31784341664278665,0.0007154084617186069,3.8205640475748037,81.50429973950413,11.428070889065685,36.77007347915289,0.58178515151087,3.4103162485125775,2.551923506940527
6.7,0.044884790355982654,0.31822636980914243,0.0007139668028247069,3.8257596933703923,81.48996423695122,11.410882251890044,36.75885377309665,0.5805172996892435,3.4091272131701387,2.549190232444699
6.71,0.044898852349811426,0.31860896001186934,0.0007125349007180019,3.8309503804334053,81.47556116060363,11.393754885592974,36.74765364295006,0.5792572535981916,3.40794032192032,2.5464592363145013
6.72,0.04491293002225213,0.3189911846963368,0.0007111126754051905,3.836136114178379,81.46109106532266,11.376688583571333,36.736473041875186,0.5780049521070165,3.4067555733705315,2.5437305234426586
6.73,0.0449270232117892,0.31937304132179933,0.0007097000475368252,3.8413169000219716,81.4465545027972,11.359683139644735,36.7253119231762,0.5767603346490704,3.405572966084917,2.5410040986553595
6.74,0.04494113175786088,0.31975452736141713,0.0007082969383900406,3.846492743382821,81.43195202156198,11.342738348060323,36.714170240298934,0.575523341214428,3.404392498585117,2.538279966713079
6.75,0.0449552555008493,0.3201356403022767,0.00070690326985128,3.851663649681407,81.41728416701575,11.325854003497506,36.7030479468304,0.5742939123425573,3.4032141693510214,2.5355581323114014
6.76,0.04496939428549942,0.32051637763931357,0.0007055189819415184,3.8568296243555986,81.40255148056725,11.309029900203878,36.69194499650657,0.5730719898901768,3.402037976741333,2.5328385999823637
6.7700000000000005,0.044983547953910234,0.3208967368877794,0.0007041439969914221,3.86199067282849,81.38775450143399,11.292265833773467,36.68086134319501,0.5718575154416263,3.400863919158029,2.5301213742983393
6.78,0.04499771634870225,0.32127671557761156,0.0007027782358801001,3.867146800522799,81.37289376585221,11.275561600346354,36.6697969409021,0.5706504310198761,3.3996919949727995,2.5274064597806745
6.79,0.04501189931451714,0.32165631125076966,0.0007014216257408757,3.872298012867635,81.35796980671098,11.258916996230914,36.658751743776136,0.569450679420472,3.3985222024925,2.524693860856716
6.8,0.045026096696957264,0.3220355214631242,0.0007000740945690464,3.877444315293551,81.34298315383782,11.2423318181748,36.647725706104346,0.5682582039666922,3.397354539984481,2.5219835818911176
6.8100000000000005,0.04504030834257896,0.32241434378447126,0.0006987355712211522,3.882585713232417,81.32793433401604,11.22580586336887,36.636718782312435,0.56707294850295,3.3961890056772743,2.5192756271865644
6.82,0.04505453409888595,0.3227927757985473,0.0006974059854142451,3.887722212117295,81.31282387100218,11.20933892945113,36.625730926964074,0.5658948573881963,3.3950255977612724,2.5165700009845096
6.83,0.045068773814322616,0.323170815103044,0.0006960852677251565,3.8928538173823166,81.29765228554346,11.19293081451067,36.61476209476045,0.5647238754893221,3.3938643143894134,2.5138667074658985
6.84,0.045083027338267384,0.3235484593096229,0.0006947733495897671,3.8979805344625547,81.28242009539515,11.1765813170916,36.60381224053979,0.5635599481745607,3.392705153677865,2.511165750751901
6.8500000000000005,0.045097294517890775,0.3239257060411573,0.0006934701335912368,3.9031023688099653,81.267127814381,11.160290235324487,36.59288131929522,0.562403022100158,3.3915481136204555,2.50846713485025
6.86,0.045111575205288766,0.32430255293806165,0.0006921755611211964,3.908219325856673,81.25177595459007,11.14405736891728,36.58196928613255,0.5612530433972412,3.3903931922857797,2.5057708637798366
6.87,0.04512586925269446,0.32467899765407776,0.0006908895670659777,3.9133314110393504,81.23636502493467,11.127882517828562,36.571076096297716,0.5601099588750518,3.389240387686336,2.5030769414884877
6.88,0.04514017651270026,0.32505503785649137,0.0006896120819740314,3.91843862979792,81.22089553123752,11.111765482335157,36.56020170517504,0.558973715956461,3.3880896977855057,2.5003853718576647
6.890000000000001,0.045154496838747823,0.32543067122658653,0.0006883430367619346,3.9235409875728835,81.2053679764008,11.095706063174292,36.54934606828378,0.5578442625457044,3.3869411205119007,2.4976961587118094
6.9,0.04516883008511895,0.325805895459658,0.0006870823626900164,3.9286384898052074,81.18978286042282,11.079704061546849,36.53850914127775,0.5567215470224167,3.385794653759976,2.4950093058190306
6.91,0.0451831761069264,0.3261807082650238,0.0006858299913379812,3.9337311419362133,81.17414068041468,11.063759279120593,36.52769087994479,0.555605518235664,3.384650295390645,2.4923248168917906
6.92,0.04519753476010475,0.32655510736603793,0.0006845858545805355,3.9388189494074646,81.15844193061692,11.047871518033421,36.51689124020634,0.5544961254979783,3.383508043231894,2.489642695587592
6.93,0.045211905901401214,0.3269290905001026,0.0006833498845630114,3.9439019176606522,81.14268710241613,11.032040580896611,36.50611017811699,0.5533933185793918,3.382367895079396,2.4869629455096627
6.94,0.04522628939625231,0.327302655416458,0.0006821220697690142,3.9489800521530913,81.12687668336105,11.016266269982367,36.49534764987162,0.5522970484660313,3.381229848613555,2.4842855700702744
6.95,0.04524068509939311,0.3276757998816584,0.0006809023171340908,3.954053358319247,81.11101115963855,11.000548389231861,36.484603611786234,0.5512072654750273,3.3800939016055187,2.4816105728290543
6.96,0.045255092870482606,0.3280485216751776,0.0006796905632304689,3.959121841601571,81.09509101410637,10.984886742641267,36.47387802031258,0.5501239207643804,3.3789600517521046,2.478937957221316
6.97,0.04526951257042423,0.32842081859045585,0.0006784867481352632,3.9641855074431174,81.07911672677552,10.969281134644657,36.46317083203418,0.5490469659711402,3.3778282967153106,2.4762677266226882
6.98,0.04528394406100004,0.3287926884350129,0.0006772908128695665,3.9692443612867288,81.06308877487226,10.953731370154136,36.452482003665494,0.5479763531708639,3.3766986341267096,2.473599884356008
6.99,0.045298387204867,0.32916412903045933,0.0006761026994124521,3.9742984085749327,81.04700763285393,10.938237254562527,36.44181149205149,0.5469120348721733,3.3755710615880052,2.4709344336919195
7.0,0.04531284186555322,0.3295351382125072,0.0006749223507149774,3.979347654749841,81.03087377242505,10.92279859374605,36.431159254167184,0.5458539640113117,3.3744455766715915,2.4682713778494594
7.01,0.045327307907454144,0.32990571383098144,0.0006737497107141855,3.9843921052530478,81.01468766255326,10.907415194067017,36.42052524711718,0.5448020939467005,3.373322176921107,2.465610719996655
7.0200000000000005,0.04534178519540662,0.3302758537495634,0.0006725847207721025,3.989431765526223,80.99844976943693,10.89208686234047,36.409909428136565,0.5437563784879551,3.372200859848375,2.462952463251013
7.03,0.04535627358712641,0.3306455558410174,0.0006714272556887988,3.994466641023498,80.98216055565669,10.876813405191704,36.39931175461437,0.5427167725073271,3.371081622869139,2.4602966106783324
7.04,0.04537077295412627,0.3310148180004448,0.0006702773008655018,3.9994967371768047,80.9658204825843,10.861594630844726,36.388732184026885,0.5416832302267741,3.3699644634830346,2.4576431652982293
7.05,0.04538528316326823,0.33138363813362065,0.0006691347961503521,4.00452205942624,80.94943000828914,10.846430347550658,36.37817067399562,0.5406557067177756,3.3688493791159804,2.454992130080382
7.0600000000000005,0.04539980408214844,0.33175201416041533,0.0006679996814783979,4.009542613211061,80.93298958817043,10.831320364050374,36.36762718226977,0.5396341574561148,3.367736367166947,2.4523435079463898
7.07,0.0454143355790876,0.3321199440148019,0.0006668718968367371,4.014558403969596,80.91649967497257,10.816264489576684,36.357101666725775,0.5386185383169056,3.3666254250084644,2.449697301770369
7.08,0.045428877523121435,0.33248742564486367,0.0006657513822296567,4.019569437139148,80.89996071880049,10.80126253385653,36.346594085366895,0.537608805569622,3.3655165499871282,2.447053514379541
7.09,0.04544342978399117,0.3328544570128014,0.0006646380776437746,4.024575718155905,80.88337316713488,10.786314307113177,36.336104396322774,0.5366049158731239,3.364409739424109,2.444412148554824
7.1000000000000005,0.045457992232134,0.33322103609494086,0.0006635319230131802,4.029577252454849,80.86673746484759,10.771419620068405,36.32563255784902,0.5356068262706865,3.3633049906156587,2.4417732070314235
7.11,0.045472564740447634,0.33358716088065926,0.0006624328730858791,4.03457404547173,80.85005405407166,10.756578283841607,36.315178528327046,0.5346144942858768,3.362202300823366,2.4391366924737845
7.12,0.0454871471906621,0.3339528293685059,0.000661340950987897,4.03956610265043,80.83332337369426,10.741790109581105,36.30474226626488,0.5336278782803282,3.361101667237781,2.4365026073839493
7.13,0.0455017394496518,0.3343180395806325,0.0006602560493051016,4.044553429415223,80.81654586131035,10.727054909842465,36.29432373029233,0.5326469361027659,3.360003087115778,2.4338709544443784
7.140000000000001,0.04551634139190322,0.33468278954910924,0.0006591781188427654,4.049536031196922,80.79972195139794,10.712372497284385,36.283922879164656,0.5316716263617577,3.358906557651149,2.431241736193673
7.15,0.04553095289271133,0.3350470773200703,0.0006581071115247869,4.054513913424861,80.78285207588966,10.69774268506573,36.27353967176098,0.5307019080345312,3.3578120760143833,2.428614955125364
7.16,0.04554557382817806,0.33541090095371673,0.0006570429804262858,4.059487081526806,80.76593666418735,10.68316528684727,36.26317406708373,0.5297377404624579,3.3567196393531256,2.4259906136883838
7.17,0.045560204075210824,0.3357742585243187,0.0006559856798062016,4.0644555409288765,80.74897614317668,10.668640116793396,36.252826024258326,0.5287790833465378,3.3556292447926386,2.4233687142875446
7.18,0.045574843511520996,0.33613714812021794,0.0006549351651398893,4.069419297055459,80.73197093724188,10.65416698957385,36.242495502532655,0.5278258967428835,3.3545408894362634,2.420749259284011
7.19,0.045589492015622415,0.3364995678438304,0.0006538913931517178,4.074378355329129,80.71492146828037,10.63974572036545,36.23218246127667,0.5268781410582047,3.3534545703658827,2.4181322509957766
7.2,0.045604149463429576,0.3368615158101028,0.0006528542873969504,4.079332721173773,80.69782815547445,10.625376124693018,36.221886859990676,0.5259357772041915,3.352370284625766,2.4155176917155696
7.21,0.045618815725992676,0.3372229901454862,0.0006518237153615182,4.084282400016652,80.68069141514427,10.611058018324044,36.21160865831059,0.5249987666987714,3.3512880292119736,2.41290558372293
7.22,0.04563349068965062,0.3375839889971006,0.0006507996926940665,4.08922739726927,80.6635116622024,10.59679121822358,36.201347815956126,0.524067070719758,3.350207801171292,2.410295929181368
7.23,0.04564817423456128,0.3379445105229786,0.0006497821657287185,4.094167718347582,80.64628930863476,10.582575541540672,36.19110429278515,0.5231406511035632,3.349129597496802,2.4076887302488905
7.24,0.045662866241496215,0.3383045528951563,0.0006487710803753736,4.099103368665479,80.62902476400073,10.56841080593151,36.18087804877589,0.5222194700230878,3.3480534151615444,2.4050839890436384
7.25,0.04567756659183017,0.33866411429967275,0.0006477663820607564,4.104034353634725,80.61171843544723,10.554296829560718,36.17066904402651,0.5213034899836269,3.3469792511189413,2.4024817076444047
7.26,0.045692275167530536,0.3390231929365678,0.0006467680156694685,4.108960678664874,80.59437072772266,10.540233431102651,36.16047723875473,0.5203926738187771,3.3459071023032094,2.3998818880911585
7.2700000000000005,0.04570699185114679,0.33938178701988053,0.0006457759254850381,4.113882349163203,80.57698204319101,10.5262204297427,36.1503025932974,0.5194869846863432,3.3448369656297783,2.397284532385565
7.28,0.045721716525799955,0.33973989477764766,0.0006447900551309721,4.118799370534627,80.55955278184577,10.512257645178593,36.14014506811008,0.5185863860642446,3.343768837995709,2.394689642491509
7.29,0.04573644908166675,0.34009751445026476,0.0006438104144097783,4.1237117481859284,80.54208334099587,10.498344897423209,36.13000462376436,0.5176908419518993,3.3427027162585055,2.3920972202467716
7.3,0.045751189412079514,0.340454644291465,0.000642837039180796,4.128619487523104,80.5245741154762,10.484482006924743,36.119881220948784,0.5168003167430762,3.3416385972494687,2.3895072674167617
7.3100000000000005,0.04576593739581091,0.34081128257278087,0.0006418698089324298,4.133522593939595,80.50702549855603,10.470668795109065,36.10977482047476,0.5159147746616553,3.3405764778330136,2.386919785937215
7.32,0.04578069292025503,0.341167427577696,0.0006409086856094441,4.138421072831537,80.48943788078144,10.45690508367228,36.099685383267875,0.5150341804912736,3.339516354829935,2.3843347775974815
7.33,0.045795455873567606,0.3415230776036225,0.000639953632702395,4.143314929592499,80.47181165038579,10.443190694821904,36.08961287037033,0.5141584993228969,3.3384582250439365,2.3817522441484145
7.34,0.0458102261446675,0.341878230961896,0.000639004615312654,4.148204169613414,80.45414719330316,10.429525451277788,36.07955724294047,0.5132876965511062,3.3374020852620077,2.3791721873027276
7.3500000000000005,0.045825003623238186,0.3422328859777713,0.0006380616002174325,4.153088798282517,80.43644489318179,10.415909176273054,36.0695184622524,0.5124217378703854,3.3363479322548018,2.3765946087353513
7.36,0.04583978819972925,0.3425870409904173,0.0006371245559348058,4.157968820985276,80.41870513139737,10.402341693555028,36.05949648969557,0.511560589271409,3.335295762777012,2.374019510083792
7.37,0.04585457976535793,0.3429406943529129,0.0006361934527887364,4.162844243104325,80.40092828706662,10.388822827386168,36.04949128677434,0.5107042170373287,3.33424557356775,2.371446892948485
7.38,0.045869378200143585,0.34329384442895,0.000635268118442509,4.167715070025373,80.38311473653299,10.375352402261493,36.03950281513348,0.5098525880382819,3.3331973613194514,2.3688767590054938
