t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
6.390000000000001,100.0,0.0019513280209291276,0.01932042881312836,0.0004105135971327482,4.154339510292941e-05,0.0003157395414957055,5.062034022496855e-05,0.020551489101495266,0.019935659976972303,0.00012260540009098077,0.0016471027101283202,0.000588629080266399,0.09757444719512019,0.09953754753341662,0.0015967404565757665
6.4,100.0,0.0019513279711883638,0.01932042530826534,0.00041051348374910023,4.154337616606363e-05,0.00031573964798331885,5.062035944635656e-05,0.020551492881993812,0.01997013388551499,0.00012260544094555158,0.0016471022531521244,0.000588629277104771,0.09774463084028809,0.0997106045154451,0.001599613667727343
6.41,100.0,0.001951327918619805,0.019320421832062496,0.0004105133708872391,4.154335723683407e-05,0.00031573975400586414,5.0620378552440865e-05,0.020551496635585278,0.020004607708029903,0.00012260548163120017,0.0016471017983082285,0.0005886294731054122,0.09791481454212071,0.09988366155462991,0.0016024868799509005
6.42,100.0,0.0019513278632751123,0.01932041838398938,0.00041051325853749094,4.154333831509289e-05,0.0003157398595719654,5.0620397545426706e-05,0.0205515003627683,0.020039081444474558,0.00012260552215125078,0.0016471013455571371,0.0005886296682836386,0.09808499830038679,0.1000567186507445,0.0016053600932403288
6.43,100.0,0.0019513278052052507,0.019320414963520754,0.0004105131466902768,4.154331940069271e-05,0.000315739964690165,5.062041642750267e-05,0.020551504064036788,0.02007355509480687,0.00012260556250900205,0.0016471008948597435,0.0005886298626546144,0.09825518211485718,0.10022977580356442,0.0016082333075895711
6.44,100.0,0.0019513277444605502,0.01932041157013593,0.00041051303533610063,4.154330049348641e-05,0.0003157400693689339,5.0620435200843373e-05,0.02055150773988055,0.020108028658985113,0.0001226056027077308,0.0016471004461772836,0.0005886300562333714,0.09842536598530469,0.10040283301286708,0.001611106522992617
6.45,100.0,0.0019513276810907646,0.01932040820331816,0.000410512924465538,4.154328159332697e-05,0.0003157401736166825,5.062045386761215e-05,0.020551511390785884,0.02014250213696785,0.0001226056427506961,0.0016470999994712874,0.000588630249034827,0.0985955499115037,0.10057589027843149,0.0016139797394434938
6.46,100.0,0.0019513276150208867,0.019320404863747455,0.00041051281409138965,4.154326270044967e-05,0.0003157402774222799,5.0620472424117566e-05,0.02055151501612134,0.020176975528809274,0.00012260568262984314,0.0016470995547934837,0.0005886304410435326,0.0987657338937459,0.1007489476005431,0.0016168529569508179
6.47,100.0,0.001951327545955635,0.01932040155421803,0.0004105127042657201,4.154324381576607e-05,0.0003157403807400715,5.0620490856319234e-05,0.02055151861328076,0.020211448834732523,0.0001226057223171151,0.0016470991123549467,0.0005886306321904072,0.09893591793323686,0.10092200498038223,0.001619726175548983
6.48,100.0,0.0019513274743196967,0.019320398270606328,0.0004105125949121168,4.154322493797014e-05,0.00031574048363737956,5.062050918406843e-05,0.02055152218612006,0.02024592205440788,0.00012260576184996416,0.0016470986718453659,0.0005886308225818195,0.09910610202819153,0.10109506241620098,0.0016225993951880012
6.49,100.0,0.001951327400153968,0.019320395012473585,0.00041051248602260056,4.154320606693535e-05,0.0003157405861213533,5.062052740917319e-05,0.020551525735053356,0.020280395187800088,0.00012260580123096585,0.001647098233232152,0.0005886310122306756,0.09927628617841769,0.10126811990781102,0.0016254726158628184
6.5,100.0,0.0019513273234987698,0.019320391779384636,0.00041051237758925866,4.154318720253529e-05,0.00031574068819908643,5.0620545533429506e-05,0.0205515292604916,0.020314868234874148,0.00012260584046267,0.001647097796482988,0.0005886312011497878,0.09944647038372458,0.1014411774550255,0.0016283458375684185
6.51,100.0,0.001951327244393903,0.0193203885709073,0.000410512269604234,4.154316834464344e-05,0.000315740789877627,5.062056355862371e-05,0.020551532762843144,0.020349341195595297,0.00012260587954760415,0.0016470973615657855,0.0005886313893518933,0.09961665464392262,0.10161423505765868,0.001631219060299815
6.5200000000000005,100.0,0.0019513271628787028,0.019320385386611804,0.0004105121620597143,4.1543149493133006e-05,0.0003157408911639869,5.062058148653491e-05,0.02055153624251429,0.02038381406992894,0.00012260591848827705,0.0016470969284486411,0.000588631576849671,0.09978683895882325,0.1017872927155258,0.001634092284052044
6.53,100.0,0.0019513270789920946,0.019320382226070187,0.0004105120549479215,4.154313064787678e-05,0.0003157409920651514,5.062059931893741e-05,0.02055153969990985,0.0204182868578406,0.00012260595728718178,0.0016470964970997913,0.0005886317636557591,0.09995702332823846,0.1019603504284427,0.0016369655088201583
6.54,100.0,0.0019513269927726468,0.01932037908885571,0.00041051194826110084,4.1543111808746925e-05,0.00031574109258808897,5.062061705760311e-05,0.02055154313543371,0.020452759559295885,0.00012260599594679953,0.00164709606748757,0.0005886319497827726,0.10012720775198077,0.10213340819622567,0.0016398387345992196
6.55,100.0,0.0019513269042586272,0.019320375974542253,0.00041051184199151033,4.1543092975614856e-05,0.00031574119273976086,5.062063470430393e-05,0.02055154654948939,0.020487232174260434,0.00012260603446960264,0.001647095639580364,0.0005886321352433207,0.1002973922298628,0.10230646601869114,0.0016427119613842934
6.5600000000000005,100.0,0.0019513268134880566,0.019320372882703746,0.0004105117361314098,4.154307414835103e-05,0.00031574129252713064,5.0620652260814235e-05,0.020551549942480585,0.020521704702699862,0.00012260607285805822,0.0016470952133465695,0.0005886323200500247,0.1004675767616971,0.10247952389565548,0.0016455851891704404
6.57,100.0,0.0019513267204987646,0.01932036981291356,0.0004105116306730503,4.154305532682478e-05,0.00031574139195717405,5.062066972891324e-05,0.020551553314811743,0.02055617714457972,0.0001226061111146315,0.0016470947887545473,0.0005886325042155348,0.10063776134729586,0.10265258182693465,0.00164845841795271
6.58,100.0,0.0019513266253284429,0.019320366764743926,0.0004105115256086633,4.154303651090417e-05,0.00031574149103688826,5.062068711038741e-05,0.02055155666688861,0.02059064949986545,0.00012260614924178916,0.00164709436577258,0.0005886326877525481,0.10080794598647065,0.10282563981234405,0.0016513316477261347
6.59,100.0,0.0019513265280147012,0.01932036373776534,0.00041051142093045,4.15430177004558e-05,0.00031574158977330194,5.062070440703293e-05,0.020551559999118802,0.020625121768522325,0.00012260618724200284,0.0016470939443688274,0.0005886328706738259,0.10097813067903216,0.10299869785169821,0.0016542048784857226
6.6000000000000005,100.0,0.0019513264285951216,0.01932036073154596,0.00041051131663057057,4.154299889534464e-05,0.0003157416881734847,5.0620721620658044e-05,0.02055156331191235,0.020659593950515417,0.00012260622511775239,0.0016470935245112834,0.0005886330529922107,0.10114831542478997,0.10317175594481057,0.0016570781102264501
6.61,100.0,0.001951326327107313,0.019320357745651044,0.00041051121270113325,4.1542980095433864e-05,0.00031574178624455647,5.062073875308555e-05,0.02055156660568226,0.020694066045809523,0.00012260626287152946,0.0016470931061677312,0.000588633234720645,0.10131850022355224,0.10334481409149313,0.0016599513429432556
6.62,100.0,0.001951326223588966,0.01932035477964233,0.0004105111091341839,4.154296130058469e-05,0.0003157418839936976,5.0620755806155136e-05,0.020551569880845087,0.02072853805436915,0.0001226063005058407,0.0016470926893056997,0.0005886334158721871,0.10148868507512548,0.10351787229155637,0.001662824576631033
6.63,100.0,0.001951326118077908,0.01932035183307746,0.00041051100592169506,4.154294251065619e-05,0.0003157419814281583,5.062077278172588e-05,0.020551573137821466,0.020763009976158448,0.00012260633802321132,0.0016470922738924204,0.0005886335964600299,0.10165886997931432,0.10369093054480884,0.0016656978112846246
6.640000000000001,100.0,0.001951326010612157,0.01932034890550938,0.0004105109030555552,4.154292372550511e-05,0.000315742078555268,5.0620789681678595e-05,0.0205515763770367,0.020797481811141164,0.00012260637542618833,0.0016470918598947826,0.0005886337764975176,0.10182905493592122,0.10386398885105698,0.0016685710468988142
6.65,100.0,0.0019513259012299772,0.019320345996485765,0.0004105108005275581,4.1542904944985764e-05,0.0003157421753824455,5.06208065079183e-05,0.020551579598921284,0.020831953559280594,0.00012260641271734414,0.0016470914472792894,0.0005886339559981636,0.10199923994474615,0.10403704721010483,0.00167144428346832
6.66,100.0,0.001951325789969933,0.0193203431055484,0.00041051069832939203,4.154288616894976e-05,0.00031574227191720814,5.062082326237657e-05,0.02055158280391151,0.020866425220539535,0.00012260644989927973,0.0016470910360120148,0.0005886341349756678,0.10216942500558644,0.10421010562175381,0.001674317520987789
6.67,100.0,0.0019513256768709448,0.01932034023223262,0.00041051059645262904,4.154286739724594e-05,0.00031574236816718173,5.062083994701404e-05,0.02055158599244997,0.020900896794880247,0.00012260648697462825,0.0016470906260585593,0.0005886343134439339,0.1023396101182365,0.10438316408580248,0.0016771907594517886
6.68,100.0,0.001951325561972342,0.0193203373760667,0.0004105104948887142,4.1542848629720115e-05,0.00031574246414011007,5.062085656382273e-05,0.02055158916498617,0.02093536828226439,0.0001226065239460583,0.0016470902173840057,0.0005886344914170871,0.10250979528248748,0.10455622260204621,0.0016800639988548017
6.69,100.0,0.0019513254453139197,0.01932033453657126,0.0004105103936289548,4.154282986621496e-05,0.00031574255984386456,5.062087311482854e-05,0.020551592321977036,0.020969839682652983,0.0001226065608162773,0.0016470898099528756,0.0005886346689094919,0.10267998049812711,0.10472928117027702,0.0016829372391912183
6.7,100.0,0.0019513253269359914,0.0193203317132587,0.0004105102926645097,4.154281110656982e-05,0.00031574265528645394,5.0620889602093596e-05,0.020551595463887518,0.021004310996006356,0.00012260659758803503,0.0016470894037290853,0.0005886348459357689,0.10285016576493937,0.10490233979028324,0.001685810480455329
6.71,100.0,0.0019513252068794457,0.019320328905632574,0.0004105101919863786,4.1542792350620516e-05,0.00031574275047603373,5.0620906027718724e-05,0.020551598591191114,0.021038782222284103,0.0001226066342641269,0.0016470889986759025,0.0005886350225108126,0.10302035108270424,0.10507539846184931,0.0016886837226413186
6.72,100.0,0.0019513250851857992,0.019320326113187018,0.00041051009158539123,4.154277359819923e-05,0.0003157428454209161,5.062092239384583e-05,0.020551601704370447,0.021073253361445034,0.00012260667084739742,0.0016470885947559018,0.0005886351986498087,0.10319053645119752,0.10524845718475553,0.00169155696574326
6.73,100.0,0.0019513249612772977,0.01932032334792173,0.0004105099916773104,4.154275485487829e-05,0.0003157429399189205,5.062093864459556e-05,0.020551604791602493,0.02110772441450828,0.00012260670728021357,0.0016470881928477535,0.0005886353739695264,0.10336072187592592,0.10542151596439943,0.0016944302099100026
6.74,100.0,0.0019513248355900138,0.019320320601373703,0.00041050989210984155,4.154273611683954e-05,0.0003157430341122869,5.0620954819020066e-05,0.020551607861199354,0.021142195380758018,0.00012260674360391224,0.0016470877923311206,0.0005886355487386318,0.10353090735301887,0.10559457479698732,0.0016973034550371476
6.75,100.0,0.0019513247082685603,0.01932031787096869,0.00041050979283660896,4.1542717382968435e-05,0.0003157431280441338,5.062097092884749e-05,0.02055161091567834,0.021176666259977744,0.00012260677983135513,0.001647087393017046,0.0005886357230381719,0.10370109288130461,0.10576763368137075,0.0017001767010931831
6.76,100.0,0.0019513245793479203,0.019320315156350965,0.00041050969385113967,4.154269865316967e-05,0.00031574322172023506,5.0620986975509506e-05,0.020551613955373516,0.021211137052139076,0.00012260681596468009,0.0016470869948790854,0.0005886358968785009,0.10387127846062809,0.10594069261739789,0.0017030499480740605
6.7700000000000005,100.0,0.0019513244488635825,0.019320312457160434,0.00041050959514688103,4.1542679927347074e-05,0.0003157433151464345,5.062100296045379e-05,0.020551616980622973,0.021245607757213278,0.0001226068520060522,0.0016470865978904686,0.0005886360702700969,0.10404146409083248,0.10611375160491504,0.0017059231959756838
6.78,100.0,0.0019513243168515892,0.019320309773032188,0.0004105094967171928,4.154266120540355e-05,0.00031574340832865306,5.062101888514578e-05,0.02055161999176924,0.021280078375171246,0.0001226068879576667,0.001647086202024067,0.0005886362432235742,0.1042116497717588,0.1062868106437665,0.0017087964447939036
6.79,100.0,0.0019513241833485832,0.01932030710359606,0.0004105093985553388,4.154264248724093e-05,0.0003157435012728958,5.062103475107041e-05,0.020551622989159725,0.021314548905983444,0.00012260692382175142,0.00164708580725236,0.0005886364157496964,0.10438183550324587,0.10645986973379434,0.001711669694524514
6.8,100.0,0.0019513240483918554,0.019320304448476176,0.00041050930065447883,4.154262377275989e-05,0.0003157435939852595,5.062105055973388e-05,0.020551625973147098,0.021349019349619892,0.0001226069596005697,0.0016470854135474007,0.0005886365878593894,0.10455202128513007,0.1066329288748383,0.0017145429451632462
6.8100000000000005,100.0,0.001951323912019393,0.019320301807290507,0.0004105092030076606,4.154260506185985e-05,0.00031574368647193957,5.062106631266537e-05,0.02055162894408974,0.02138348970605013,0.00012260699529642295,0.0016470850208807843,0.0005886367595637544,0.10472220711724514,0.10680598806673551,0.001717416196705764
6.82,100.0,0.0019513237742699264,0.01932029917965041,0.00041050910560781127,4.1542586354438856e-05,0.00031574377873923727,5.062108201141883e-05,0.02055163190235213,0.021417959975243157,0.0001226070309116535,0.0016470846292236134,0.0005886369308740802,0.10489239299942196,0.10697904730932027,0.0017202894491476581
6.83,100.0,0.001951323635182977,0.01932029656516022,0.0004105090084477298,4.154256765039348e-05,0.0003157438707935672,5.062109765757469e-05,0.020551634848305293,0.021452430157167423,0.00012260706644864707,0.0016470842385464654,0.0005886371018018567,0.10506257893148842,0.107152106602424,0.0017231627024844424
6.84,100.0,0.0019513234947989054,0.01932029396341675,0.00041050891152007824,4.1542548949618716e-05,0.0003157439626414641,5.062111325274164e-05,0.020551637782327187,0.02148690025179078,0.00012260710190983571,0.0016470838488193587,0.0005886372723587876,0.10523276491326918,0.10732516594587492,0.001726035956711548
6.8500000000000005,100.0,0.0019513233531589578,0.019320291374008883,0.0004105088148173741,4.154253025200789e-05,0.0003157440542895904,5.062112879855834e-05,0.020551640704803132,0.02152137025908045,0.00012260713729770036,0.0016470834600117196,0.0005886374425568031,0.10540295094458549,0.10749822533949795,0.0017289092118243183
6.86,100.0,0.0019513232103053144,0.019320288796517107,0.00041050871833198175,4.154251155745253e-05,0.0003157441457447434,5.062114429669522e-05,0.020551643616126238,0.021555840179002982,0.00012260717261477366,0.0016470830720923492,0.0005886376124080731,0.10557313702525499,0.10767128478311443,0.0017317824678180042
6.87,100.0,0.0019513230662811369,0.019320286230513073,0.00041050862205610467,4.154249286584228e-05,0.0003157442370138621,5.062115974885617e-05,0.0205516465166978,0.021590310011524234,0.00012260720786364245,0.0016470826850293896,0.0005886377819250198,0.10574332315509155,0.10784434427654202,0.0017346557246877591
