t,Rs,RL,Ri,L,R2L2,R2_CPP,Li,R2i,Shc,ShcP,ShcGS,GS,GSP,RasGDP,Ras_ShcGS,RasGTP,GAP,Ras_GAP,Raf,Ras_Raf,Rafa,MEK,MEKP,MEKPP,ERK,ERKP,ERKPP,t,X
5.19,10326.729927334776,8.538424692970468e-08,3126.7299274493557,1.5709903944478523e-20,3.717617951645726e-17,2.0236167555449045e-17,1.4615753007054781e-08,5.814863404146321e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.570502735549461e-19,14999.99999999998,9.512698404684125e-20,9976.580302654185,-6.622495544295325e-19,-2.070111735150772e-17,359999.99078800395,0.009200338052869144,1.1657420114686942e-05,749973.7916845755,26.204050355129514,0.004265068737252144,5.19,0.0
5.2,10321.422128781654,8.532786264514512e-08,3121.4221288962917,1.5707595910219603e-20,3.7190362626981075e-17,2.02770111858119e-17,1.4672137291523217e-08,5.850964557172089e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.3345588964788174e-19,14999.99999999998,8.886421873521565e-20,9976.580302654185,-6.18661159310366e-19,-2.1711591714783705e-17,359999.99092800054,0.009060518856005303,1.1480037163950125e-05,749973.8782059075,26.117557142604703,0.004236949270064228,5.2,0.0
5.21,10316.092765019896,8.527132962459935e-08,3116.0927651345883,1.5705263327725096e-20,3.7204339254748244e-17,2.031770484006768e-17,1.4728670311978073e-08,5.8871971894913394e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.004997761825692e-19,14999.99999999998,5.986845304987129e-20,9976.580302654185,-5.608083877860102e-19,-1.9886329882194205e-17,359999.9910658696,0.008922824500903913,1.130535331185189e-05,749973.9644497118,26.03134127495279,0.004209012588730293,5.21,0.0
5.22,10310.741843289119,8.52146480490183e-08,3110.7418434038696,1.570289653461844e-20,3.7218109551845845e-17,2.0358247813373378e-17,1.4785351887468448e-08,5.923560950370366e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.612298648684448e-19,14999.99999999998,-2.9396980925161633e-22,9976.580302654185,-4.957417562622554e-19,-1.4087964943510488e-17,359999.9912016434,0.008787222667096292,1.1133327451071995e-05,749974.0504167549,25.94540198690372,0.004181257553549143,5.22,0.0
5.23,10305.369371407358,8.515781810390035e-08,3105.369371522164,1.5700484353391832e-20,3.7231673672510135e-17,2.0398639406265637e-17,1.484218183249597e-08,5.960055481147091e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.1957101082270985e-19,14999.99999999998,-1.0140658202612646e-19,9976.580302654185,-4.323765576772039e-19,-2.989005476370665e-18,359999.991335354,0.008653681513579658,1.0963919084836049e-05,749974.136107803,25.859738513420286,0.0041536830310592975,5.23,0.0
5.24,10299.975357771731,8.51008399792914e-08,3099.9753578865943,1.5698013996238567e-20,3.72450317731384e-17,2.0438878924700718e-17,1.4899159957014697e-08,5.996680415218365e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.8038739355845854e-19,14999.99999999998,-2.546879216243626e-19,9976.580302654185,-3.8162387683287204e-19,1.4940624815951464e-17,359999.9914670327,0.008522169669462626,1.0797088314984288e-05,749974.2215236217,25.77435008974491,0.004126287894029827,5.24,0.0
5.25,10294.559811292525,8.504371386924258e-08,3094.5598114074473,1.5695571547463227e-20,3.7258184012019097e-17,2.0478965679532112e-17,1.495628606697353e-08,6.033435379534688e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.3677230233036724e-19,14999.99999999998,-3.839581328082206e-19,9976.580302654185,-3.186981888038456e-19,3.1493058436223265e-17,359999.99159671017,0.008392656475272833,1.0632796150121365e-05,749974.3066649784,25.68923594996416,0.004099071020539142,5.25,0.0
5.26,10289.122741454896,8.498643997230713e-08,3089.1227415698745,1.5693249745407154e-20,3.7271130549601703e-17,2.0518898987065567e-17,1.501355996381921e-08,6.07031999320682e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-8.180947147195125e-20,14999.99999999998,-4.071680289187938e-19,9976.580302654185,-2.1789230968737933e-19,3.785127336619137e-17,359999.99172441673,0.008265111744011172,1.0471004200510347e-05,749974.3915326397,25.604395328413137,0.004072031294801193,5.26,0.0
5.2700000000000005,10283.664158427928,8.492901849242324e-08,3083.6641585429634,1.569098423694875e-20,3.7283871548966855e-17,2.0558678170014125e-17,1.507098144361356e-08,6.107333865040435e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.9417874770131776e-20,14999.99999999998,-3.81164053860162e-19,9976.580302654185,-1.1425110230625143e-19,4.0796116797478887e-17,359999.9918501824,0.008139505343943275,1.0311674145335477e-05,749974.4761273697,25.51982746213384,0.004045167608640267,5.2700000000000005,0.0
5.28,10278.18407290318,8.487144963759359e-08,3078.184073018273,1.56887983122898e-20,3.72964071751525e-17,2.059830255616911e-17,1.512855029835392e-08,6.1444765971927486e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.6677484269452325e-20,14999.99999999998,-2.85324378013055e-19,9976.580302654185,-1.163122061999239e-20,3.84908023944231e-17,359999.9919740369,0.008015807799417065,1.0154768499925373e-05,749974.5604499333,25.435531587314003,0.004018478859261722,5.28,0.0
5.29,10272.68249615067,8.481373362033577e-08,3072.682496265821,1.5686719310116794e-20,3.730873759539961e-17,2.0637771478906994e-17,1.5186266315522678e-08,6.181747783908421e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,5.2279324876992396e-20,14999.99999999998,-9.546433894202338e-20,9976.580302654185,8.576681187595443e-20,2.8756358553399173e-17,359999.99209600914,0.007893990073407926,1.0000250338089702e-05,749974.6445010949,25.351506940564285,0.003991963949999976,5.29,0.0
5.3,10267.159440019317,8.475587065768043e-08,3067.159440134526,1.5684778890842006e-20,3.732086297916294e-17,2.067708427722729e-17,1.5244129278089177e-08,6.219147011512368e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.270247324308488e-20,14999.99999999998,2.1640413060955144e-19,9976.580302654185,1.734061313936337e-19,9.047631650716591e-18,359999.9922161278,0.007774023559082361,9.848083281360374e-06,749974.7282816187,25.267752758959617,0.003965621790306002,5.3,0.0
5.3100000000000005,10261.614916937382,8.46978609711694e-08,3061.6149170526487,1.5683013309844533e-20,3.733278349812187e-17,2.0716240295790465e-17,1.53021389645116e-08,6.256673858402604e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.275824674332943e-20,14999.99999999998,6.82313074724502e-19,9976.580302654185,2.464210630960307e-19,-2.3570710709485963e-17,359999.99233442114,0.007655880071361576,9.698231488232653e-06,749974.8117922681,25.184268280080534,0.003939451295734813,5.3100000000000005,0.0
5.32,10256.048939846434,8.463970478631796e-08,3056.04893996176,1.5681259863715526e-20,3.734449932590232e-17,2.0755238884347922e-17,1.536029514927468e-08,6.294327896557848e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,6.659963312225631e-20,14999.99999999998,1.1558190207784772e-18,9976.580302654185,3.087572622258594e-19,-5.794940911865536e-17,359999.9924509167,0.007539532065277013,9.550659932981171e-06,749974.8950338073,25.10105274071762,0.003913451387149794,5.32,0.0
5.33,10250.46152222614,8.458140233280912e-08,3050.461522341523,1.5679231801366686e-20,3.7356010638193306e-17,2.0794079398002525e-17,1.5418597602695393e-08,6.332108690975681e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,8.043300028580957e-20,14999.99999999998,1.3791670788554132e-18,9976.580302654185,3.698350412114485e-19,-7.418780316704929e-17,359999.9925656415,0.0074249525444866965,9.40533428886379e-06,749974.978007001,25.01810537740235,0.003887620990996961,5.33,0.0
5.34,10244.852678302354,8.45229538461656e-08,3044.8526784177957,1.56771553183485e-20,3.736731761366015e-17,2.0832761199145496e-17,1.547704608925102e-08,6.3700157949334336e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.046071461698428e-20,14999.99999999998,1.5544430621998452e-18,9976.580302654185,4.160281632835178e-19,-8.894952625807332e-17,359999.9926786229,0.007312114344379387,9.262220012779929e-06,749975.0607126098,24.935425430624594,0.003861959041738932,5.34,0.0
5.3500000000000005,10239.222422796187,8.446435956572165e-08,3039.2224229116878,1.5674999039779803e-20,3.737842043286289e-17,2.087128365519546e-17,1.5535640369607305e-08,6.408048755709326e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.797092658196839e-20,14999.99999999998,1.6526902594508686e-18,9976.580302654185,4.452071736700219e-19,-1.0065809584454957e-16,359999.9927898872,0.007200990981272279,9.121283429565257e-06,749975.1431513951,24.853012139818432,0.003836464478880801,5.3500000000000005,0.0
5.36,10233.570771006545,8.440561973528295e-08,3033.5707711221035,1.5672726024854492e-20,3.738931927862383e-17,2.0909646139387137e-17,1.559438019995859e-08,6.446207112704485e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.0479339320967712e-19,14999.99999999998,1.6398631042982726e-18,9976.580302654185,4.554679324558635e-19,-1.0742723821938968e-16,359999.99289946054,0.007091556363881201,8.982491363600949e-06,749975.2253241182,24.770864745054553,0.0038111362479248635,5.36,0.0
5.37,10227.897738810356,8.434673460312295e-08,3027.897738925973,1.5670293402253336e-20,3.740001433603744e-17,2.0947848030807333e-17,1.5653265332031406e-08,6.48449039744054e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.1334601206210823e-19,14999.99999999998,1.476495842302981e-18,9976.580302654185,4.451677222144703e-19,-1.0703951474224751e-16,359999.9930073688,0.006983784785593855,8.845811128960911e-06,749975.307231539,24.688982487077354,0.003785973300355643,5.37,0.0
5.38,10222.203342662811,8.42877044219794e-08,3022.203342778488,1.5667652005555772e-20,3.7410505792480257e-17,2.098588871443095e-17,1.571229551308801e-08,6.52289813355718e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.2668135520469086e-19,14999.99999999998,1.117371197717384e-18,9976.580302654185,4.1296135563934317e-19,-9.692494806616113e-17,359999.9931136373,0.006877650916743163,8.711210519559125e-06,749975.3888744175,24.60736460734213,0.003760974593624936,5.38,0.0
5.39,10216.487599597598,8.422852944905074e-08,3016.487599713335,1.5664746008651715e-20,3.742079383762078e-17,2.1023767581156987e-17,1.5771470485929987e-08,6.561429836809728e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.485332031766379e-19,14999.99999999998,5.11189040305735e-19,9976.580302654185,3.5783728317562014e-19,-7.413964836420022e-17,359999.99321829097,0.006773129796880555,8.57865779929692e-06,749975.4702535123,24.526010348052168,0.003736139091136849,5.39,0.0
5.4,10210.750527097505,8.416920994495669e-08,3010.7505272132994,1.5661917076298313e-20,3.743087866285378e-17,2.106148402656797e-17,1.5830789989937587e-08,6.600085018067677e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.5988103576119288e-19,14999.99999999998,-3.2061377287871344e-20,9976.580302654185,2.9288382863714143e-19,-5.340253830907683e-17,359999.99332135404,0.006670197241272113,8.448122221071418e-06,749975.5513695838,24.44491894975908,0.0037114657609448568,5.4,0.0
5.41,10204.992143268877,8.410974617512696e-08,3004.992143384732,1.5659360306528323e-20,3.74407604620838e-17,2.1099037452681733e-17,1.5890253759681113e-08,6.638863179278774e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.5055786286521233e-19,14999.99999999998,-3.3564875708207134e-19,9976.580302654185,2.2687116819771055e-19,-4.280279422864456e-17,359999.99342285056,0.0065688292764311705,8.319573306101261e-06,749975.6322233911,24.364089654675205,0.003686953577467972,5.41,0.0
5.42,10199.212466933664,8.405013841053106e-08,2999.2124670495778,1.5656837406150965e-20,3.7450439432142716e-17,2.113642726889145e-17,1.594986152419104e-08,6.677763811341468e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.359257131473929e-19,14999.99999999998,-6.168226549560691e-19,9976.580302654185,1.5456436265935596e-19,-3.099051760425306e-17,359999.9935228046,0.006469001839057053,8.192980459557512e-06,749975.7128156894,24.283521708436346,0.00366260152238785,5.42,0.0
5.43,10193.411517402503,8.399038692585995e-08,2993.411517518477,1.5654385107560504e-20,3.745991577179103e-17,2.1173652889764854e-17,1.600961300877643e-08,6.71678639936067e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.1577751472620708e-19,14999.99999999998,-8.428637440511227e-19,9976.580302654185,8.081705455338702e-20,-1.879631372380322e-17,359999.9936212396,0.006370691494099436,8.068313887368398e-06,749975.793147235,24.20321435586921,0.003638408582377082,5.43,0.0
5.44,10187.589314560642,8.393049200020698e-08,2987.5893146766766,1.5652047443941172e-20,3.746918968210825e-17,2.1210713735923965e-17,1.6069507934343925e-08,6.755930420661883e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,8.990384886639422e-20,14999.99999999998,-9.744451158570991e-19,9976.580302654185,1.1532786101811277e-20,-7.274599592454792e-18,359999.9937181787,0.006273875153255201,7.945544236821121e-06,749975.873218783,24.123166842639115,0.0036143737499355014,5.44,0.0
5.45,10181.745878867894,8.387045391706216e-08,2981.745878983989,1.564987625061213e-20,3.7478261366501536e-17,2.1247609234078368e-17,1.6129546017403503e-08,6.795195344795179e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,5.808921665907117e-20,14999.99999999998,-9.651764816271757e-19,9976.580302654185,-4.6269501486873615e-20,2.279113422129061e-18,359999.9938136447,0.006178530068128492,7.824642587841322e-06,749975.9530310881,24.04337841528194,0.003590496023372476,5.45,0.0
5.46,10175.88123135859,8.381027296430638e-08,2975.8812314747433,1.5647931666372457e-20,3.748713103071434e-17,2.1284338817058486e-17,1.618972697007431e-08,6.834580633539221e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.0108305701819348e-20,14999.99999999998,-7.611483737926701e-19,9976.580302654185,-8.438996872195053e-20,8.310936944547486e-18,359999.99390766,0.00608463382339068,7.705580444272423e-06,749976.0325849038,23.963848321236,0.003566774406789172,5.46,0.0
5.47,10169.995393641533,8.374994943420553e-08,2969.995393757748,1.5646282634846122e-20,3.7495798882835127e-17,2.132090192384884e-17,1.625005050009042e-08,6.874085740905239e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.4277743221205375e-20,14999.99999999998,-3.004763473777241e-19,9976.580302654185,-9.338237853468972e-20,8.991322946417123e-18,359999.99400024675,0.005992164329940411,7.5883297251550765e-06,749976.1118809825,23.88457580887401,0.003543207910060846,5.47,0.0
5.48,10164.088387709508,8.36894836219017e-08,2964.0883878257805,1.5644433669089432e-20,3.750426513243318e-17,2.1357297997600172e-17,1.6310516312309757e-08,6.913710117554761e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-6.335192239482073e-20,14999.99999999998,-1.8530821365931722e-20,9976.580302654185,-1.2105305908767952e-19,1.3687610834477298e-17,359999.9940914262,0.0059011003418993815,7.472863424685069e-06,749976.1909200794,23.80556012447233,0.00351979554735636,5.48,0.0
5.49,10158.160236298354,8.362887582824169e-08,2958.160236414687,1.564240720350873e-20,3.7512529992213085e-17,2.1393526489473825e-17,1.637112410588554e-08,6.95345320248098e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-9.602191913458332e-20,14999.99999999998,1.060506508373004e-19,9976.580302654185,-1.619649705802856e-19,2.1281269920607735e-17,359999.9941812198,0.005811420462016172,7.359154342617923e-06,749976.269702945,23.726800518017914,0.0034965363398786844,5.49,0.0
5.5,10152.210962766869,8.356812635882358e-08,2952.210962883264,1.564038240484438e-20,3.752059367747313e-17,2.1429586857400896e-17,1.6431873575219658e-08,6.993314425795233e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.242758369250455e-19,14999.99999999998,2.330290281666914e-19,9976.580302654185,-1.942919289802737e-19,2.7393940050448597e-17,359999.99426964874,0.005723103465058409,7.24717549709099e-06,749976.3482303288,23.64829624130947,0.003473429314925026,5.5,0.0
5.51,10146.240590977319,8.350723552304836e-08,2946.2405910937746,1.5638335862292104e-20,3.752845640556663e-17,2.1465478564847934e-17,1.6492764410911143e-08,7.033293211498995e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.4567713173567598e-19,14999.99999999998,3.4388568094794777e-19,9976.580302654185,-2.1648101587585566e-19,3.157584004455441e-17,359999.99435673386,0.005636128619489335,7.136900535255591e-06,749976.4265029798,23.570046546068703,0.0034504735049517643,5.51,0.0
5.5200000000000005,10140.249145360627,8.344620363462898e-08,2940.249145477144,1.56362386238171e-20,3.7536118396209546e-17,2.1501201081542557e-17,1.655379629924705e-08,7.07338897597594e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.5746977712049858e-19,14999.99999999998,4.155020831766785e-19,9976.580302654185,-2.271256747095885e-19,3.3352614846367157e-17,359999.9944424956,0.005550475501186542,7.028303495498885e-06,749976.5045216464,23.492050685021336,0.003427667948057804,5.5200000000000005,0.0
5.53,10134.236650916038,8.338503101158219e-08,2934.2366510326156,1.5634055780677365e-20,3.754357987148781e-17,2.1536753883503504e-17,1.661496892221062e-08,7.113601128002982e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.565628646506404e-19,14999.99999999998,4.198075339681315e-19,9976.580302654185,-2.249937965066599e-19,3.222641343136852e-17,359999.994526954,0.005466123987439095,6.921358799791863e-06,749976.5822870757,23.41430791192418,0.003405011687964522,5.53,0.0
5.54,10128.203133210762,8.332371797622034e-08,2928.2031333274,1.563174605194702e-20,3.755084105586453e-17,2.1572136453070678e-17,1.6676281957489495e-08,7.15392906876135e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.3951520434688952e-19,14999.99999999998,3.234268790069965e-19,9976.580302654185,-2.090558056031827e-19,2.7676966716233575e-17,359999.9946101291,0.005383054250944584,6.816041246037228e-06,749976.659800014,23.336817481592092,0.003382503773995703,5.54,0.0
5.55,10122.148618379628,8.326226485514321e-08,2922.148618496328,1.5629261369039662e-20,3.7557902176187287e-17,2.1607348278935172e-17,1.673773507848391e-08,7.194372191847612e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.0251992511224105e-19,14999.99999999998,8.732823199713347e-20,9976.580302654185,-1.785127453744778e-19,1.916266546798261e-17,359999.9946920403,0.005301246753806254,6.712326000417391e-06,749976.7370612061,23.25957864992507,0.0033601432610574885,5.55,0.0
5.5600000000000005,10116.07313289205,8.320067197742062e-08,2916.0731330088124,1.5626991229552458e-20,3.7564763460590334e-17,2.1642388853476198e-17,1.679932795612405e-08,7.234929888698707e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-8.080317402421533e-20,14999.99999999998,3.221740070722241e-20,9976.580302654185,-1.4715480215303992e-19,1.2880017008387097e-17,359999.9947727064,0.005220682787646344,6.610189286710344e-06,749976.8140713994,23.182590670766423,0.0033379292083677253,5.5600000000000005,0.0
