t,V,A,D,A_,D_,m,m_1,h,n,h_1,n_1
6.17,-24.012470264444815,0.21101887455564794,0.0006552617418935142,0.7882658720808725,5.999162142552866e-05,0.10123263277109919,0.004725398905761793,1.494739812826662e-06,0.8407253071884169,0.005935049167348971,0.9704563303137516
6.18,-24.13453521219915,0.21060350383105544,0.0006747375300332482,0.7886595850421131,6.217359663512369e-05,0.10082198864318331,0.004688658064054378,1.4948518548353934e-06,0.8403164170769156,0.005943231930695778,0.9704540505703351
6.19,-24.25638418136901,0.21018895782112404,0.000694751394223842,0.789051859925716,6.443085877044202e-05,0.1004121906436724,0.0046523519368886455,1.4949846463664748e-06,0.8399065733868034,0.005951398509113184,0.9704514744080398
6.2,-24.378017247262612,0.20977522016989475,0.000715316806362131,0.7894426972372365,6.67657863385802e-05,0.10000323440122595,0.00461647538238953,1.495138685087593e-06,0.8394957671606902,0.0059595488344555995,0.9704485954778216
6.21,-24.499434491753444,0.20936227428204493,0.0007364475258871568,0.7898320973721062,6.918081979114077e-05,0.09959511565577563,0.004581023312430109,1.49531447937685e-06,0.8390839892675334,0.0059676828394300855,0.9704454072671925
6.22,-24.62063600329122,0.20895010331927275,0.0007581576038938611,0.7902200606141588,7.167846250169872e-05,0.09918783025751712,0.004545990692164272,1.4955125484836616e-06,0.8386712304044709,0.005975800457611453,0.9704419030978326
6.23,-24.741621876912852,0.20853869019668117,0.0007804613872467878,0.7906065871341534,7.426128174326903e-05,0.09878137416590152,0.004511372539559374,1.4957334226896587e-06,0.8382574810986534,0.0059839016234573645,0.9704380761232012
6.24,-24.862392219112152,0.20812801709839837,0.0008033741026721116,0.7909916763630647,7.693243568707743e-05,0.09837574345904575,0.004477163945775357,1.4959776708608193e-06,0.8378427319266963,0.005991986271217294,0.9704339190703778
6.25,-24.982947138505118,0.2077180663986978,0.0008269107452992371,0.7913753281932301,7.969466259275796e-05,0.097970934312684,0.004443360034599811,1.4962458479220974e-06,0.8374269730979299,0.006000054337075255,0.970429424729642
6.26,-25.10328674888323,0.20730882035735118,0.0008510864459289982,0.7917575425853823,8.255061115502862e-05,0.09756694300568294,0.004409955975033693,1.4965385121693932e-06,0.8370101945924944,0.00600810575847229,0.9704245857919337
6.2700000000000005,-25.223411172623166,0.2069002607797134,0.0008759168808480014,0.7921383191298152,8.550320943831876e-05,0.09716376592632135,0.004376946995406278,1.4968562445908954e-06,0.8365923863153992,0.0060161404733478155,0.97041939466755
6.28,-25.34332053884378,0.2064923691965502,0.0009014180546422863,0.7925176572834773,8.855546514237403e-05,0.09676139956730631,0.0043443283749535315,1.4971996385764152e-06,0.83617353801532,0.006024158420576787,0.9704138435813507
6.29,-25.46301498342204,0.2060851268599383,0.000927606304894384,0.7928955563678676,9.171046710879996e-05,0.09635984052477516,0.004312095443371714,1.4975693001058381e-06,0.8357536392866505,0.006032159539983685,0.9704079245701128
6.3,-25.582494649008808,0.2056785147391664,0.0009544983068803537,0.7932720155669313,9.497138682760318e-05,0.09595908549729755,0.004280243580371014,1.497965847937572e-06,0.8353326795715543,0.0060401437723565056,0.9704016294798844
6.3100000000000005,-25.701759685044745,0.20527251351663567,0.0009821110782668324,0.7936470339249555,9.834147994373397e-05,0.09555913128487757,0.004248768215229171,1.4983899137969986e-06,0.8349106481620171,0.006048111059460748,0.9703949499633391
6.32,-25.820810247776087,0.20486710358376045,0.0010104619838080709,0.7940206103444651,0.00010182408776362729,0.09515997478795589,0.004217664826345108,1.4988421425649222e-06,0.8344875342018985,0.0060560613440533975,0.970387877477131
6.33,-25.93964650466581,0.20446226441576068,0.0010395694899373276,0.794392742358194,0.00010542373590086918,0.09476161299337152,0.0041869289482581225,1.4993232298974878e-06,0.8340633268503806,0.006063994568317039,0.9703804031433158
6.34,-26.05826862503611,0.20405797589214478,0.0010694515702307334,0.7947634287414016,0.00010914379601139336,0.09436404300117346,0.004156556155280333,1.4998338425878584e-06,0.8336380149398233,0.006071910677243109,0.9703725180365967
6.3500000000000005,-26.176676785166812,0.2036542175743789,0.0011001265772601682,0.7951326680921451,0.00011298775599953598,0.09396726200854338,0.004126542069683278,1.5003746620393174e-06,0.8332115871644494,0.0060798096168189625,0.9703642130244905
6.36,-26.294871169386557,0.2032509685498187,0.0011316134307701167,0.7955004585292236,0.00011695948996625663,0.09357126730560746,0.004096882363078186,1.5009463936122328e-06,0.8327840321218883,0.0060876913336553005,0.9703554787314224
6.37,-26.412851968988218,0.2028482075831262,0.0011639314346120555,0.7958667979970271,0.00012106298500794317,0.09317605627770312,0.004067572754100313,1.5015497574402112e-06,0.8323553382748149,0.006095555775395739,0.9703463055701164
6.38,-26.530619382248577,0.20244591311162596,0.00119710028209881,0.7962316842623581,0.0001253023436846545,0.09278162640436986,0.004038609007969118,1.5021854886513578e-06,0.8319254939531434,0.006103402890729407,0.97033668373883
6.390000000000001,-26.648173614448027,0.2020440632406615,0.001231140061358929,0.7965951149112529,0.0001296817864883653,0.0923879752583398,0.004009986936048427,1.5028543375895374e-06,0.831494487356221,0.0061112326294035565,0.9703266032185899
6.4,-26.76551487789025,0.20164263573895125,0.001266071260691041,0.796957087345802,0.00013420565431120844,0.09199510050452846,0.003981702395406611,1.503557070035635e-06,0.8310623065550204,0.006119044942236159,0.9703160537704267
6.41,-26.88264339192199,0.2012416080339449,0.0013019147739182391,0.7973175987809721,0.00013887841091372145,0.09160299989902514,0.0039537512883767376,1.5042944674288162e-06,0.8306289394943341,0.006126839781128511,0.9703050249326106
6.42,-26.999559387742973,0.2008409566514342,0.0013386926199992764,0.7976766454484281,0.00014370527988081071,0.09121167127886984,0.003926129575257593,1.5050673752368136e-06,0.8301943741289404,0.006134617096629989,0.9702935061886306
6.43,-27.116263097408428,0.20044065848907178,0.001376426305658593,0.7980342244171782,0.00014869078782720667,0.09082111258223491,0.003898833243651132,1.5058765924389037e-06,0.8297585981176707,0.006142376843580475,0.9702814865717339
6.44,-27.232754761420452,0.2000406899333036,0.0014151379597109846,0.7983903323369633,0.00015383976975115544,0.09043132183285196,0.0038718583287933425,1.5067229478525925e-06,0.8293215990373639,0.0061501189772538364,0.9702689549320428
6.45,-27.349034628175946,0.1996410269210505,0.0014548502531736424,0.7987449655297179,0.00015915729578032224,0.09004229714010226,0.0038452009115461537,1.5076072946085745e-06,0.8288833643690713,0.006157843453662662,0.9702558999134134
6.46,-27.46510295329002,0.19924164501585573,0.0014955863007852632,0.7990981201016736,0.00016464858140121354,0.0896540366993466,0.0038188571160472297,1.5085305033723163e-06,0.828443881480773,0.006165550229926725,0.9702423099258486
6.47,-27.58095999961934,0.1988425194028112,0.0015373696669130166,0.7994497919395669,0.00017031899041831648,0.089266538790909,0.0037928231092803164,1.50949346260257e-06,0.8280031376296751,0.006173239264283691,0.9702281731428648
6.48,-27.69660603728557,0.1984436248834837,0.0015802243714595353,0.7997999767068469,0.00017617403791324123,0.08887980177906007,0.00376709510064557,1.5104970788098865e-06,0.8275611199645071,0.006180910516099826,0.9702134774988599
6.49,-27.812041343698745,0.19804493587084127,0.0016241748957698818,0.8001486698398828,0.00018221939320386008,0.08849382411100065,0.0037416693415299003,1.5115422768151272e-06,0.827117815527818,0.006188563945880704,0.9701982106864803
6.5,-27.927266203580732,0.19764642638417912,0.001669246188538553,0.8004958665441717,0.00018846088280345203,0.08810860431584512,0.0037165421248772936,1.512630000007979e-06,0.8266732112582742,0.00619619951528192,0.9701823601539884
6.51,-28.042280913586364,0.19724806963984046,0.0017154642657066334,0.8008415626467489,0.00019490344739147824,0.08772414101451513,0.003691709813239297,1.5137612713299801e-06,0.826227294100873,0.006203817183616446,0.9701659138463917
6.5200000000000005,-28.157085771122887,0.19684983903112463,0.0017628547689133016,0.8011857525059718,0.00020155369367273198,0.08734043289213696,0.003667168768943974,1.5149370455574736e-06,0.8257800507462637,0.006211416916402423,0.9701488583903859
6.53,-28.271681083237667,0.19645170734391937,0.001811444116594614,0.8015284306584555,0.00020841788070836563,0.08695747871805934,0.0036429154085749348,1.5161583266348084e-06,0.825331467841105,0.006218998678619532,0.9701311805256682
6.54,-28.386067164722323,0.19605364692036126,0.0018612592619312298,0.8018695914578617,0.00021550235951948014,0.08657527734028246,0.0036189461906527215,1.5174261425836023e-06,0.8248815319453121,0.006226562436182175,0.970112866791824
6.55,-28.50024433786318,0.1956556296777557,0.0019123276634962095,0.8022092290202822,0.00022281363813598262,0.08619382768379392,0.003595257613514572,1.518741542156656e-06,0.824430229527948,0.006234108156158134,0.9700939034815443
6.5600000000000005,-28.61421293246786,0.19525762710322406,0.0019646772915718354,0.8025473372210373,0.00023035838383403365,0.08581312874955974,0.003571846214904401,1.520105595138364e-06,0.8239775469695948,0.006241635806776865,0.9700742766385069
6.57,-28.72797328589185,0.19485961024835116,0.0020183366344664094,0.8028839096914739,0.00023814342537349032,0.08543317961351542,0.003548708571562794,1.5215193926451257e-06,0.8235234705647254,0.006249145357437789,0.9700539720552557
6.58,-28.84152574306511,0.19446154972383248,0.0020733347048310946,0.8032189398157645,0.00024617575523535636,0.08505397942555687,0.003525841298816978,1.5229840474257561e-06,0.8230679865240745,0.006256636778718586,0.9700329752710823
6.59,-28.954870656542223,0.1940634156905456,0.0021297010522020655,0.8035524207407696,0.00025446251614549316,0.08467552740879505,0.003503241050584518,1.5245006950729775e-06,0.8226110809775637,0.006264110042331641,0.9700112715892908
6.6000000000000005,-29.068008388406135,0.1936651775693177,0.0021874662652768507,0.8038843464136325,0.00026300975143489107,0.0842978228795419,0.0034809045519219105,1.5260705669075308e-06,0.8221527400207452,0.006271565117002035,0.9699888476194233
6.61,-29.180939305441072,0.19326680477215957,0.002246660695876304,0.80421470888749,0.0002718256441354858,0.08392086519201686,0.003458828513396661,1.527694802605895e-06,0.8216929496032193,0.0062790019791551565,0.9699656872820761
6.62,-29.293663783347878,0.1928682660612376,0.002307315571935354,0.8045435006406839,0.0002809177258045727,0.08354465378418535,0.0034370097042204294,1.529374612462477e-06,0.8212316956293481,0.006286420603708729,0.9699417752527997
6.63,-29.406182205559343,0.19246952972733694,0.002369462683806864,0.8048707139019944,0.0002902936865234977,0.08316918816320326,0.0034154449305728095,1.5311112308561162e-06,0.82076896393219,0.006293820966746133,0.9699170959635067
6.640000000000001,-29.51849496326802,0.19207056358432117,0.0024331343909055475,0.8051963406481261,0.000299961376309487,0.08279446790442163,0.0033941310352130424,1.5329059165983632e-06,0.8203047402759002,0.00630120304552198,0.9698916336013704
6.65,-29.630602455454017,0.19167133496359165,0.0024983636283518462,0.8055203726011921,0.00030992880652747155,0.08242049265039175,0.00337306489709175,1.5347599532817602e-06,0.8198390103581308,0.006308566818467671,0.9698653721077236
6.66,-29.742505088912882,0.19127181070854685,0.002565183913615865,0.8058428012261993,0.00032020415130192,0.08204726210986978,0.0033522434309626414,1.5366746496281216e-06,0.8193717598124316,0.0063159122651969745,0.9698382951769579
6.67,-29.854203278283375,0.19087195716904198,0.0026336293531612535,0.8061636177285328,0.0003307957489286635,0.08167477605682175,0.0033316635869942435,1.5386513398368139e-06,0.8189029742106507,0.006323239366511586,0.9698103862554225
6.68,-29.96569744592448,0.19047174018890808,0.002703734668716879,0.8064828128952791,0.00034171224676125833,0.0813030343304838,0.003311322351970968,1.5406913888050945e-06,0.8184326390632785,0.006330548104157613,0.9697816286806564
6.69,-30.07698802052325,0.19007112503506746,0.002775535388721028,0.8068003756224066,0.00035296395347096324,0.08093203684430358,0.003291216763868923,1.5427962383480346e-06,0.8179607398024883,0.0063378384584858866,0.969752007001559
6.7,-30.188075441157928,0.1896700765776884,0.002849067329798489,0.807116297090571,0.000364559001608578,0.0805617835567074,0.0032713438689425736,1.5449672771884375e-06,0.8174872618395548,0.006345110415122276,0.9697215032224898
6.71,-30.298960153813024,0.18926855912299495,0.002924367060567322,0.8074305671253315,0.0003765066907727446,0.08019227449468626,0.003251700758354941,1.5472059547833483e-06,0.8170121905193602,0.006352363959171535,0.9696901000707577
6.72,-30.4096426124121,0.18886653645397422,0.0030014717774890097,0.8077431752352533,0.0003888165329493336,0.0798235097457681,0.0032322845571983866,1.54951374920635e-06,0.8165355111364982,0.006359599076882732,0.969657780060379
6.73,-30.520123278843016,0.18846397182471644,0.0030804193118499287,0.8080541106067074,0.00040149825639074096,0.07945548945704083,0.0032130924241336625,1.5518921675796354e-06,0.8160572089376382,0.006366815755650534,0.9696245254933908
6.74,-30.630402622983127,0.18806082795475515,0.003161248136742781,0.8083633620986693,0.00041456180949517725,0.07908821383417544,0.0031941215510289758,1.5543427465060735e-06,0.815577269123891,0.006374013984016492,0.9695903184611636
6.75,-30.74048112272456,0.18765706702340704,0.0032439973740480956,0.808670918237518,0.0004280173646859688,0.07872168314044882,0.0031753691625990305,1.556867052501282e-06,0.8150956768531735,0.006381193751670327,0.9695551408457129
6.76,-30.850359262285547,0.1872526506345398,0.0033287068428486167,0.8089767601294684,0.0004418823927994856,0.07835589769676027,0.0031568325181060165,1.5594666883421729e-06,0.8146124172349267,0.006388355049199836,0.9695189745345567
6.7700000000000005,-30.96003753257727,0.18684753985359598,0.0034154170259195057,0.80928086372866,0.0004561793914811855,0.07799085788073863,0.003138508910771526,1.5621432949495006e-06,0.814127475330397,0.006395497868037334,0.9694818014744332
6.78,-31.06951643716483,0.1864416954019692,0.0035041688469997184,0.809583226637249,0.0004709091134394223,0.07762656412335274,0.0031203956608535097,1.5648985380154698e-06,0.8136408361714159,0.006402622201059079,0.9694436031788578
6.79,-31.178796486331024,0.18603507739029868,0.0035950039584004686,0.809883840521742,0.0004860781292161697,0.07726301690996114,0.0031024901214519993,1.5677341170303416e-06,0.8131524847519759,0.00640972804220479,0.969404361044978
6.8,-31.287878196594942,0.18562764522348696,0.00368796482988326,0.810182688124096,0.0005017018221909396,0.07690021677804205,0.0030847896778529154,1.5706517615605904e-06,0.812662406037882,0.0064168153866722725,0.9693640562011168
6.8100000000000005,-31.396762092949853,0.18521935779322782,0.0037830945650122435,0.8104797542711895,0.0005177933702276707,0.07653816431748019,0.00306729174608786,1.5736532360109926e-06,0.8121705849616309,0.00642388423071898,0.9693226696623014
6.82,-31.505448708588904,0.18481017345551717,0.0038804369266251934,0.8107750243637727,0.0005343652537420148,0.07617686016926607,0.0030499937727453074,1.576740340584207e-06,0.811677006425551,0.006430934571649183,0.9692801823433974
6.83,-31.613938584510926,0.18440004998563636,0.003980036378811882,0.8110684830839223,0.0005514305512865673,0.0758163050243734,0.0030328932347527936,1.5799149103179258e-06,0.811181655305478,0.0064379664078784435,0.9692365750153337
6.84,-31.72223226806298,0.18398894470216665,0.004081937940214468,0.8113601149656259,0.0005690023916502148,0.07545649961363082,0.003015987633241192,1.5831788087244545e-06,0.8106845164561891,0.006444979738694445,0.9691918283485208
6.8500000000000005,-31.83033032075725,0.1835768138964024,0.004186187882466767,0.8116499035025161,0.000587094718271958,0.0750974447541336,0.002999274522489625,1.5865339649361026e-06,0.8101855746916156,0.006451974565317585,0.96914592281479
