t,R,V_post,b,C1,C2,C_G1,C3,C_G2,C4,C_G3,n_post
5.88,0.005964213573725137,-60.37415235869868,0.9999790421019106,0.909166376469327,0.07170177705569103,0.01693390295940364,0.002120655495377663,4.891052127176583e-05,2.789233225760965e-05,3.4761901550185205e-07,0.3995380669674654
5.89,0.005964213607014911,-60.342698548382046,0.9999790421020277,0.9088893567904764,0.07193462327626483,0.016963064408824856,0.002135102196692933,4.9180956071804936e-05,2.8182162010735853e-05,3.507388188875371e-07,0.39950336307201206
5.9,0.005964213639545961,-60.311388080309655,0.9999790421021421,0.9086119655105948,0.07216776741633991,0.016992224083787612,0.0021496210980879314,4.945210460300182e-05,2.847448979404272e-05,3.5387925608076183e-07,0.39947071123409267
5.91,0.005964213671338137,-60.28022188229114,0.9999790421022537,0.9083342126632689,0.07240119978360361,0.017021381994834276,0.0021642118529108184,4.972395600359332e-05,2.8769321180232063e-05,3.5704028150870553e-07,0.3994400965950865
5.92,0.005964213702410871,-60.2492008837447,0.9999790421023628,0.9080561083212687,0.07263491065665155,0.017050538152687943,0.0021788741046913766,4.9996499236515525e-05,2.9066661468453324e-05,3.6022184608424447e-07,0.3994115042623418
5.93,0.005964213732783188,-60.218326015692426,0.9999790421024692,0.9077776625981027,0.07286889028357973,0.017079692568254007,0.002193607486999118,5.0269723087965924e-05,2.9366515678521592e-05,3.634238971542149e-07,0.39938491930915304
5.94,0.00596421376247124,-60.18759819589996,0.9999790421025735,0.9074988854715219,0.07310312905525755,0.017108845252508074,0.0022084116269939632,5.054361628601002e-05,2.96688882252094e-05,3.666463775971042e-07,0.3993603268026468
5.95,0.005964213791492093,-60.157018351322705,0.9999790421026754,0.907219787054162,0.07333761723992757,0.017137996216669206,0.0022232861397038315,5.081816731772231e-05,2.9973783395964824e-05,3.6988922705677295e-07,0.3993377117615811
5.96,0.00596421381986471,-60.12658742392769,0.9999790421027751,0.9069403776649329,0.07357234491328511,0.01716714547224602,0.00223823062643447,5.109336438066516e-05,3.0281205470610653e-05,3.7315238222433063e-07,0.39931705914537635
5.97,0.005964213847606114,-60.09630634759827,0.9999790421028726,0.9066606675538227,0.0738073022285831,0.01719629303086165,0.0022532446803670554,5.136919556804038e-05,3.059115821828863e-05,3.764357754643198e-07,0.39929835389747204
5.98,0.00596421387473295,-60.06617605738606,0.999979042102968,0.9063806670143996,0.07404247930637874,0.017225438904326096,0.0022683278841154246,5.164564879245052e-05,3.09036450910277e-05,3.797393352929839e-07,0.39928158092791394
5.99,0.005964213901261505,-60.03619748948548,0.9999790421030612,0.906100386385118,0.07427786623336911,0.017254583104637584,0.0022834798095893315,5.192271178462826e-05,3.121866921751618e-05,3.83062986325344e-07,0.3992667251133701
6.0,0.005964213927207724,-60.00637158120829,0.9999790421031524,0.9058198360506271,0.07451345306122699,0.017283725643983977,0.0022987000178577117,5.220037209216617e-05,3.1536233396874186e-05,3.864066492222799e-07,0.39925377129714706
6.01,0.005964213952587224,-59.976699270958136,0.9999790421032415,0.905539026443077,0.07474922980543643,0.017312866534744144,0.002313988059011935,5.247861707824614e-05,3.185634009242583e-05,3.897702406376071e-07,0.39924270428920605
6.0200000000000005,0.0059642139774153105,-59.9471814982051,0.9999790421033288,0.9052579680434268,0.07498518644412847,0.017342005789489363,0.0023293434720290684,5.275743392036901e-05,3.217899142547153e-05,3.931536731651563e-07,0.399233508866179
6.03,0.005964214001702081,-59.91781916741948,0.999979042103414,0.9049766709950166,0.07522131329376205,0.01737114342064504,0.0023447657961281083,5.3036809960430755e-05,3.250418857135281e-05,3.965568553913363e-07,0.3992261698465278
6.04,0.005964214025464286,-59.88861323492548,0.9999790421034975,0.9046951460395408,0.07545760009954403,0.017400279441310854,0.0023602545429284964,5.33167318565027e-05,3.283193319404632e-05,3.999796915879329e-07,0.39922067190942234
6.05,0.00596421404871637,-59.859564643072275,0.9999790421035792,0.9044134038104273,0.0756940367223113,0.017429413864642005,0.002375809217297331,5.359718622305213e-05,3.316222634863802e-05,4.03422081851783e-07,0.3992169997319528
6.0600000000000005,0.005964214071471986,-59.830674331159805,0.9999790421036592,0.9041314549519595,0.07593061302285992,0.017458546703953824,0.0023914293137204186,5.38781595229131e-05,3.3495068656712426e-05,4.06883922019801e-07,0.3992151379663136
6.07,0.005964214093744493,-59.80194323898633,0.9999790421037374,0.9038493101590233,0.07616731882342047,0.017487677972756795,0.0024071143150261195,5.4159638031183646e-05,3.383046035938107e-05,4.103651036055989e-07,0.3992150712323698
6.08,0.005964214115546972,-59.77337230680298,0.999979042103814,0.9035669801781995,0.07640414390670314,0.01751680768475779,0.0024228636922549985,5.444160783415061e-05,3.4168401310723e-05,4.1386551374662483e-07,0.3992167841177149
6.09,0.005964214136892241,-59.74496247526829,0.9999790421038891,0.9032844758088558,0.07664107801494262,0.017545935853861255,0.0024386769045294594,5.472405482821417e-05,3.4508890971225064e-05,4.1738503515129935e-07,0.39922026117772874
6.1000000000000005,0.0059642141577928645,-59.7167146854027,0.9999790421039626,0.9030018079042387,0.07687811084894308,0.017575062494170388,0.0024545533989233895,5.500696471881261e-05,3.485192840122235e-05,4.209235460461533e-07,0.3992254869356355
6.11,0.00596421417826117,-59.68862987854313,0.9999790421040345,0.9027189873725651,0.07711523206712301,0.01760418761998836,0.002470492610331791,5.5290323019346806e-05,3.5197512254338437e-05,4.2448092012296367e-07,0.3992324458825614
6.12,0.00596421419830757,-59.660708979392936,0.9999790421041048,0.902436025018004,0.07735243143823753,0.017633311245617202,0.0024864939679580694,5.557411525550775e-05,3.5545640588886026e-05,4.280570281279754e-07,0.3992411225176288
6.13,0.0059642142179405075,-59.63295289530091,0.9999790421041739,0.902152931535371,0.07758969884656416,0.017662433385350933,0.0025025568954480984,5.585832697240885e-05,3.5896310854033056e-05,4.316517378746532e-07,0.39925150134961385
6.140000000000001,0.005964214237174007,-59.60536259163075,0.9999790421042415,0.9018697182255073,0.0778270236053604,0.017691554054379232,0.0025186807812371793,5.614294281716515e-05,3.6249520695362225e-05,4.3526490686513696e-07,0.39926356671839464
6.15,0.005964214256018998,-59.577939004784206,0.9999790421043077,0.901586396173007,0.07806439524619066,0.017720673267748337,0.002534865012450716,5.642794759409674e-05,3.660526701217498e-05,4.388963906817517e-07,0.3992773030008941
6.16,0.005964214274486179,-59.55068307062579,0.9999790421043726,0.9013029765169619,0.07830180325915266,0.017749791040702942,0.0025511089636286403,5.6713325917720476e-05,3.6963546257518255e-05,4.4254604016859967e-07,0.39929269454370997
6.17,0.005964214292586019,-59.5235957244081,0.9999790421044362,0.9010194704517779,0.07853923709218763,0.017778907388687044,0.0025674119966064743,5.699906221202918e-05,3.7324354431310456e-05,4.462137013815318e-07,0.39930972566324197
6.18,0.0059642143103287755,-59.496677900697215,0.9999790421044985,0.9007358892279897,0.07877668615039057,0.017808022327344797,0.0025837734603963982,5.728514070977103e-05,3.768768707346748e-05,4.4989921553812076e-07,0.39932838064581877
6.19,0.005964214327724501,-59.46993053329794,0.9999790421045597,0.9004522441530773,0.0790141397953207,0.017837135872521358,0.0026001926910683188,5.757154545172889e-05,3.805353925702881e-05,4.5360241896763373e-07,0.399348643747825
6.2,0.005964214344783056,-59.44335455517925,0.9999790421046196,0.9001685465922803,0.07925158734431151,0.01786624804026372,0.002616669011630933,5.785826028599956e-05,3.842190558128343e-05,4.5732314306100383e-07,0.39937049919582834
6.21,0.005964214361514115,-59.41695089839957,0.9999790421046784,0.8998848079694144,0.07948901806978134,0.017895358846821585,0.0026332017319128024,5.814526886727328e-05,3.8792780164896035e-05,4.6106121422080485e-07,0.3993939311867064
6.22,0.005964214377923271,-59.39072044265063,0.9999790421047362,0.8996010393576441,0.07972642158899557,0.01792446830806601,0.0026497901684054284,5.843255524547349e-05,3.916615627306347e-05,4.648164588894295e-07,0.39941892401455253
6.23,0.005964214394020485,-59.364664126117326,0.9999790421047927,0.8993172523655946,0.0799637870203771,0.017953576440747215,0.002666433601045625,5.872010259258579e-05,3.954202710078201e-05,4.685886925350327e-07,0.3994454617970831
6.24,0.005964214409815486,-59.33878288477215,0.9999790421048482,0.8990334586543113,0.080201103443555,0.017982683261808463,0.0026831312966520138,5.9007893897390244e-05,3.992038533412455e-05,4.7237772559385327e-07,0.3994735286253649
6.25,0.0059642144253167755,-59.31307763915169,0.9999790421049027,0.8987496698331433,0.08043835999859464,0.018011788788237896,0.002699882513914531,5.9295912115562706e-05,4.030122304971246e-05,4.761833647197395e-07,0.39950310859638566
6.26,0.005964214440532666,-59.28754930775076,0.9999790421049561,0.898465897568044,0.08067554578295727,0.018040893037222012,0.002716686498042776,5.9584140014462925e-05,4.068453180377435e-05,4.800054114029532e-07,0.3995341857799486
6.2700000000000005,0.005964214455471288,-59.2621988069131,0.9999790421050087,0.8981821535821108,0.08091264985107356,0.018069996026146125,0.0027335424806605364,5.9872560172811076e-05,4.1070302625025535e-05,4.838436619235646e-07,0.3995667442188844
6.28,0.0059642144701406,-59.23702705072212,0.9999790421050602,0.8978984496561242,0.08114966121391691,0.018099097772594785,0.002750449679700298,6.0161154980364177e-05,4.1458526007547376e-05,4.876979073048461e-07,0.3996007679292638
6.29,0.005964214484548392,-59.21203495089159,0.9999790421051108,0.8976147976290867,0.081386568838577,0.01812819829435228,0.002767407299297776,6.044990663759273e-05,4.1849191903666845e-05,4.91567933266669e-07,0.39963624090061023
6.3,0.005964214498702294,-59.18722341665639,0.9999790421051605,0.8973312093987623,0.08162336164783308,0.018157297609403066,0.0027844145296864278,6.07387971553571e-05,4.224228971683585e-05,4.954535201788966e-07,0.39967314709611196
6.3100000000000005,0.005964214512609282,-59.16259334246869,0.9999790421052095,0.8970476968311313,0.08186002860355562,0.018186395735716118,0.0028014705543048203,6.102780856954916e-05,4.263780833919738e-05,4.993544462118673e-07,0.39971147048899286
6.32,0.005964214526274256,-59.13814557336496,0.9999790421052576,0.8967642715030595,0.08209655894360553,0.018215492690633498,0.0028185745701114527,6.131692354935709e-05,4.303573627097743e-05,5.03270496341073e-07,0.3997511951650925
6.33,0.005964214539705908,-59.11388104654488,0.9999790421053047,0.8964809457611539,0.08233294120740411,0.018244588493381952,0.002835725703672804,6.160612289924962e-05,4.3436061094147376e-05,5.072014251534046e-07,0.39979230490295414
6.34,0.005964214552911011,-59.08980065296495,0.9999790421053512,0.8961977316893148,0.0825691641861985,0.018273683162622355,0.0028529230928585232,6.189538799656569e-05,4.383876997209366e-05,5.111469930586257e-07,0.3998347835841066
6.3500000000000005,0.005964214565896183,-59.06590527975741,0.9999790421053967,0.8959146414269328,0.08280521663028459,0.01830277671720387,0.0028701658615811563,6.218470004150018e-05,4.424384948665252e-05,5.151069550929254e-07,0.39987861506717465
6.36,0.0059642145786678955,-59.042195810083506,0.9999790421054416,0.8956316871691475,0.08304108724883799,0.018331869176163727,0.002887453119712819,6.247404005744079e-05,4.465128563112655e-05,5.190810608821353e-07,0.3999237831882027
6.37,0.005964214591232477,-59.0186731229867,0.9999790421054857,0.8953488811671074,0.08327676470974511,0.01836096055872706,0.0029047839630018894,6.276338889130521e-05,4.506106380330164e-05,5.230690546049495e-07,0.3999702717609784
6.38,0.005964214603596122,-58.995338093245955,0.9999790421055292,0.8950662357282286,0.08351223763943408,0.018390050884306657,0.002922157472989683,6.305272721387802e-05,4.547316879846355e-05,5.270706749561415e-07,0.40001806457735606
6.390000000000001,0.005964214615764897,-58.972191591228956,0.999979042105572,0.8947837632164547,0.08374749462270578,0.018419140172502776,0.0029395727169271376,6.334203552014773e-05,4.5887584802414755e-05,5.310856551097829e-07,0.4000671454075804
6.4,0.005964214627744745,-58.94923448274538,0.9999790421056141,0.894501476052516,0.08398252420256476,0.018448228443102916,0.002957028747691488,6.363129412964368e-05,4.630429538449096e-05,5.351137226824607e-07,0.4001174980006098
6.41,0.005964214639540094,-58.92646758560534,0.9999790421056555,0.8942193863899738,0.08421731517252286,0.018477315715289717,0.0029745246348828825,6.392048396919512e-05,4.672328405369508e-05,5.391546135612031e-07,0.40016910623092694
6.42,0.005964214651156379,-58.90389174730744,0.9999790421056963,0.8939375066983494,0.08445185605062676,0.01850640200906444,0.002992059408686189,6.420958516664003e-05,4.7144533239349325e-05,5.432080469409067e-07,0.40022195383551
6.43,0.005964214662599686,-58.88150783394264,0.9999790421057365,0.8936558496813873,0.08468613515325633,0.018535487345046453,0.0030096320676731925,6.449857724903928e-05,4.756802442652615e-05,5.472737287939843e-07,0.4002760244512033
6.44,0.00596421467387529,-58.8593166841867,0.9999790421057762,0.8933744279338853,0.08492014090476264,0.01856457174363422,0.0030272416117471937,6.478743997180881e-05,4.799373874555732e-05,5.513513665200363e-07,0.40033130177020987
6.45,0.005964214684988343,-58.837319130627314,0.9999790421058151,0.8930932541027616,0.08515386169223435,0.018593655225397826,0.0030448870265946414,6.507615293098024e-05,4.842165668574795e-05,5.554406620322598e-07,0.4003877694677583
6.46,0.005964214695943888,-58.8155159995808,0.9999790421058536,0.8928123408870399,0.08538728586557606,0.018622737811078146,0.003062567283628183,6.536469556419938e-05,4.885175808886958e-05,5.595413117323905e-07,0.40044541120255006
6.47,0.005964214706746859,-58.79390811090876,0.9999790421058916,0.892531701037835,0.08562040173758648,0.018651819521585945,0.0030802813399297,6.565304715172468e-05,4.9284022142652774e-05,5.6365300648564e-07,0.4005042106172072
6.48,0.005964214717402084,-58.772496277834655,0.999979042105929,0.892251347358338,0.08585319758403676,0.018680900378000992,0.0030980281381933514,6.594118681742572e-05,4.971842737428001e-05,5.677754315956375e-07,0.4005641513387194
6.49,0.005964214727914296,-58.75128130676054,0.9999790421059659,0.8919712927038014,0.08608566164374862,0.018709980401571197,0.003115806606668611,6.622909352978157e-05,5.015495164387831e-05,5.719082667793663e-07,0.4006252169788917
6.5,0.0059642147382880425,-58.73026399398975,0.9999790421060024,0.8916915499558186,0.0863177821414732,0.018739059613647635,0.003133615661935698,6.651674616586905e-05,5.0593572210748905e-05,5.76051187364178e-07,0.40068739114684393
6.51,0.005964214748525835,-58.709445061843766,0.9999790421060384,0.8914121314930532,0.08654954775740883,0.01876813803436401,0.003151454267164584,6.680412480925689e-05,5.103426722443618e-05,5.802038894239814e-07,0.40075065769760976
6.5200000000000005,0.005964214758633312,-58.68882533530728,0.9999790421060739,0.8911330506604195,0.08678094632413216,0.01879721568629909,0.003169321270175031,6.709120715086897e-05,5.147701156100336e-05,5.843660199074665e-07,0.4008150000437255
6.53,0.00596421476861466,-58.66840558476908,0.999979042106109,0.8908543204639895,0.087011965984255,0.01882629259122174,0.0031872155471794348,6.737797168796355e-05,5.1921780509358885e-05,5.885372386575074e-07,0.4008804017675865
6.54,0.005964214778473971,-58.64818657211586,0.9999790421061436,0.8905759539554762,0.08724259484946055,0.018855368771048743,0.003205135960360043,6.766439678295314e-05,5.236854867677879e-05,5.92717200106764e-07,0.40094684644161604
6.55,0.005964214788215244,-58.62816905051279,0.9999790421061778,0.8902979642319188,0.08747282100084734,0.018884444247843184,0.0032230813578449946,6.795046066513688e-05,5.281728998324689e-05,5.969055532668628e-07,0.40101431762885326
6.5600000000000005,0.005964214797842391,-58.60835376418411,0.9999790421062117,0.8900203644353688,0.08770263248927321,0.01891351904381281,0.0032410505736843766,6.823614143243316e-05,5.326797765579535e-05,6.011019417175771e-07,0.40108279888354065
