t,V,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
5.79,-61.06141872496599,139.86066062159804,7.509416247669478,0.12106603179791929,0.08531942773386683,5.9892481940026287e-05,0.0927144790065458,0.19557008920358565,5.810583998468724e-05,0.9997706819598783,0.6105067640308666,3.6621327802905954,0.29684758939432515,0.23708095172924323
5.8,-57.79948726321786,139.8609235643741,7.509194738405864,0.1300620711555911,0.07828728045206598,6.305009086275542e-05,0.13138474288227284,0.1659477793567594,0.00012822466220923783,0.9994560097582083,0.6402520189126606,3.6468859631164534,0.33631856591394044,0.23837663382552865
5.8100000000000005,-54.45679996142755,139.86119719493192,7.5089618202338695,0.13681587552636468,0.07336056467485959,6.705582899820187e-05,0.18322726377126455,0.12362325663660667,0.0002893901170791773,0.9986472515209999,0.6663953410884248,3.6320519755362906,0.3747961625290242,0.2341897998779329
5.82,-51.13411560261063,139.86147678190366,7.508718162526476,0.14166644626325206,0.07011088598211128,7.225893709879663e-05,0.24767519304505645,0.07880140202510148,0.0006489858007873123,0.9966108430492718,0.6891591256407031,3.6179054628259575,0.41159915869891317,0.2268559271956074
5.83,-47.85461914716446,139.8617583282015,7.508464884095023,0.14489422999822063,0.06823165176533415,7.960285241009931e-05,0.32280915635132695,0.041566591248673485,0.0014311931392411246,0.9916042647714562,0.7086548814881983,3.6045858809800517,0.4463855914409906,0.2179805730984654
5.84,-44.511689150684106,139.86203809394686,7.508204307803451,0.1466896756797346,0.06752862119797264,9.131766073951247e-05,0.40783235463508255,0.01751476438014795,0.003147921618710452,0.9794458460673151,0.7247703008188668,3.592164331528942,0.4789849020769306,0.20849520042726724
5.8500000000000005,-40.63495665066661,139.8623117209949,7.507943771927872,0.14709154205474828,0.0679550120486171,0.00011350752147064529,0.5101093746175924,0.005653127484666527,0.007448914663431362,0.9484484682927928,0.7368679717015844,3.580710273499527,0.5092111019705655,0.1988879649233291
5.86,-34.38964451909806,139.86257102466442,7.507706057539512,0.14574907408266394,0.06981382841956893,0.00017190823885871045,0.6623964553047211,0.001178556467831012,0.024809429212895265,0.854150833713983,0.7425308277534022,3.5704202906627196,0.5363540395628431,0.18940243244885854
5.87,-9.929748961536177,139.86275345968934,7.507618462759359,0.13952789474380922,0.07560842078853851,0.0006018400507173977,0.9456052456746514,1.6150274208545023e-05,0.3948762818156107,0.5926379550548326,0.7250628267752116,3.5626638588842727,0.5509813258929825,0.18019577624125188
5.88,27.282847431384763,139.86219615375367,7.507793917976168,0.08334404065754548,0.11098087845402241,0.004547054945966094,0.9968531153536783,2.9174025079718077e-08,0.9958818412017135,0.35954812916526613,0.4811420782343449,3.5786952935959526,0.35225225122170106,0.1714075481713702
5.89,21.850720032531218,139.86186123245676,7.507796350215281,0.03931272374585327,0.15597308408201963,0.00586023309663013,0.9954092789001717,5.295190680291264e-08,0.993696903261355,0.2180778538128812,0.20097928961490213,3.6292570674516442,0.164258505157811,0.16304790349799317
5.9,10.006325996206956,139.8616309167907,7.507898004980202,0.024825911914702733,0.18630053097229557,0.004909190634992474,0.9891704921113063,2.3781192375132836e-07,0.9800622900025965,0.13228248780581248,0.12037067600911204,3.6768551790793826,0.08678109722660679,0.15509596457557506
5.91,-2.3482328058712088,139.86136061375004,7.508211243333205,0.01969444424928133,0.20414994897612912,0.0036115682073125347,0.972426051500926,1.2626426791595642e-06,0.930958348270755,0.08043628345682827,0.1124242196111346,3.710350496678822,0.057201315610888495,0.1475318672496756
5.92,-13.522324600364112,139.8610582196606,7.508715326191524,0.017742373939450686,0.21384917619216076,0.0024989592502330554,0.933618392167574,6.779116733588185e-06,0.7832490839626993,0.05130745408981737,0.12848804520427307,3.7308297273617463,0.0478642162471622,0.14033698374578707
5.93,-23.50207772688,139.8607466066717,7.509316594596118,0.01734347892475312,0.21782169838277202,0.0016462952582740908,0.8533708186523742,3.687613273365754e-05,0.47275828707042694,0.050899217158377495,0.1565632209200193,3.741470249343978,0.04886028323557104,0.1334962524090338
5.94,-32.39444263446563,139.8604463631784,7.509889408534404,0.01815634349042291,0.21712268533745743,0.001023043867785798,0.7140410016781277,0.0001873446066117449,0.15973518954557364,0.12555723577129901,0.1935677197637714,3.7450963151876695,0.05719826275529085,0.12701440131278113
5.95,-40.9956372882646,139.86017858239012,7.510312345154759,0.02036018217608422,0.21204136100749588,0.0005855810579704049,0.5094596124162395,0.0008762628586977436,0.028424235935191475,0.3549799516624906,0.2383080464173617,3.74390956667303,0.0714416258686609,0.12100849573489622
5.96,-50.14692431168832,139.85996840732497,7.51051742287513,0.024745727285583618,0.201976637445007,0.00029996808124968353,0.27541195593520634,0.004032721474625401,0.002799231520835045,0.6920259855463955,0.2895087738339436,3.7395686051885817,0.08955472297307109,0.116312607559429
5.97,-58.51261467945037,139.8598416521087,7.510516707527956,0.03271671910074152,0.18626901327209325,0.0001477420096644195,0.12428624829494749,0.016026810659576583,0.00023547602861562656,0.9138837763507218,0.3444002048113788,3.733305180612259,0.1094775340817465,0.1168398571752831
5.98,-64.38313753740545,139.85981247276953,7.510389460012292,0.04521774910825454,0.1660350884028768,8.519376655298455e-05,0.06439597209970925,0.04690983609856881,3.861261792524987e-05,0.9845823634899002,0.3989915759870429,3.7256305098686076,0.13111726607186425,0.12952027028615812
5.99,-67.28753727624306,139.85987469198068,7.510212551400944,0.061393887695784514,0.1443586989024862,6.383644541923602e-05,0.04549716226306067,0.09739625978910367,1.55623731222603e-05,0.9978605684364469,0.4503441394264591,3.7162671627106065,0.15619232459853602,0.1544523646850723
6.0,-67.71046972405927,139.86000897167247,7.510022001486654,0.07889086473475733,0.12438633526741028,5.749739253203846e-05,0.0431190044541642,0.15131530925508166,1.2629090601715643e-05,0.9996940180199054,0.4972425815870868,3.704913619655288,0.18596956939197945,0.18379363941835766
6.01,-66.40276067733788,139.860194959458,7.509826408449438,0.09541220711699981,0.10780199664094846,5.645693010370097e-05,0.0503295816693234,0.19012255999352862,1.643391585853796e-05,0.9999051842821526,0.539484218023054,3.6917115558019193,0.22028823762877683,0.20979590002263362
6.0200000000000005,-64.01576542832231,139.86041681311514,7.509624685025844,0.1096385225910153,0.09489096933643769,5.760157133674761e-05,0.06647770442442853,0.20495000387262038,2.861011919735788e-05,0.9998874656842578,0.5772516496903117,3.677175564939735,0.2579320311835752,0.22800461016774112
6.03,-61.02840954468884,139.8606632885797,7.509413997338071,0.1211725680245157,0.08523346704344836,5.992127782693511e-05,0.09305185550921408,0.1953555187616323,5.857121707559102e-05,0.9997687177622349,0.6108363512790942,3.6619731156784856,0.29726067588972765,0.23713164702384856
6.04,-57.764810508103984,139.86092637092455,7.5091923690201865,0.13014342828171835,0.07822591782286786,6.308721246920217e-05,0.1318567583229378,0.16555616101256693,0.0001293111903180468,0.9994509004119481,0.6405426837633533,3.64672856734816,0.3367263535712382,0.23835672033910574
6.05,-54.42195340522162,139.86120008631642,7.508959334165666,0.13687570906642477,0.07331866969814654,6.710289704803917e-05,0.183836534057096,0.12314984981595048,0.00029185586675277344,0.9986342274104923,0.6666497625952172,3.631900622621859,0.37518927456014234,0.2341261027063339
6.0600000000000005,-51.09973958624777,139.8614797134412,7.508715569855624,0.14170804833840786,0.07008466084841035,7.232205997488097e-05,0.24840715971979171,0.07835902759904832,0.0006544163444571206,0.9965783795979634,0.689379164881409,3.617762186356468,0.41197257061354625,0.2267692301820234
6.07,-47.82047321331835,139.8617612605304,7.508462199092772,0.1449201049702534,0.06821848962442412,7.969672672119466e-05,0.3236421366992262,0.041244044662521,0.001442936804699615,0.9915252073236276,0.7088408056676929,3.604451662408142,0.4467369298376204,0.2178836842704584
6.08,-44.47540416837528,139.8620409871211,7.5082015715113455,0.146701187066087,0.06752713961451569,9.14778439188928e-05,0.4087837402978979,0.01733499282440327,0.003174416090593668,0.9792527395882656,0.7249190186321756,3.5920397767977743,0.47931269719116093,0.20839509953443314
6.09,-40.587797175421386,139.86231451980242,7.507941111357954,0.14708778695671798,0.06796591421696749,0.00011384445605953235,0.5113424094956754,0.005577444988296654,0.0075236601994279504,0.9479301539250486,0.7369675721676868,3.5805964057315998,0.5095123014758836,0.19878815685159004
6.1000000000000005,-34.292717036146,139.86257358565953,7.5077038988599805,0.14572179815810324,0.06984432938689876,0.0001730188232776074,0.6645231294777622,0.0011539984997307547,0.025229744530707632,0.8524207131014241,0.7425322346669382,3.5703210795183082,0.5366121831542662,0.18930473691510197
6.11,-9.278788851195033,139.86275303569101,7.507620344067126,0.13936148755306918,0.07574071256711523,0.0006173891354811915,0.94831597448099,1.4551533476031891e-05,0.41122823463253677,0.5895784167715962,0.7244286770655965,3.5626238092524454,0.5507759794806155,0.18010187876967923
6.12,27.309677011051217,139.8621905937801,7.507794327522996,0.08263485941880151,0.11149307759095083,0.004584369183357796,0.9968595334899811,2.9009084320454056e-08,0.9959078238755585,0.35767890076981745,0.4771240356423175,3.5791210813933065,0.3494717851098438,0.1713182265752228
6.13,21.74417685455792,139.86185884330834,7.507796546807899,0.03906254881919868,0.15636915706246385,0.0058567425692149745,0.9953744213721004,5.3652003538778454e-08,0.9936328261282608,0.21694412698628934,0.19936805190673315,3.6298088718458583,0.1630251214847839,0.1629629381691714
6.140000000000001,9.874720516243006,139.86162833360524,7.507900125311904,0.024742426664386138,0.18654222183113822,0.004895790336374555,0.9890645315250876,2.4192116278430684e-07,0.979801147074731,0.13159520370696515,0.12005906803533943,3.677279995309896,0.0862978556744444,0.15501514309085665
6.15,-2.4715773504227676,139.86135758684594,7.508215631560796,0.019662532953819412,0.20428719832143086,0.0035986812665866597,0.9721617132789329,1.2849012608338822e-06,0.9300815113544794,0.0800252833706516,0.11250412172157663,3.710625852890853,0.05702690378032711,0.1474549881455999
6.16,-13.632139893148283,139.8610549807531,7.508721294465966,0.017731426778470716,0.21391745833565753,0.002488753013711316,0.9330355262725952,6.899649510984077e-06,0.7808596117755533,0.05111912187151106,0.12872774929755107,3.7309859372986267,0.047830000500562284,0.1402638629363088
6.17,-23.600195682847165,139.86074338384665,7.509322944284071,0.017345769968654088,0.21783737896366753,0.001638685252180429,0.8522395764204403,3.752730815715773e-05,0.46897887563952667,0.05116297090912389,0.1569055706655713,3.7415398843053307,0.04891189192461588,0.13342678211814613
6.18,-32.483062951635716,139.86044336443766,7.509894769935505,0.01817141222281594,0.21709254482079562,0.0010176046548891053,0.7122535136254325,0.00019042961476647277,0.1574018073320708,0.1270261933821648,0.19399595026185842,3.745105459012546,0.05731908258734063,0.1269489101890855
6.19,-41.08855192242928,139.86017604713444,7.510315660532645,0.020392585449067326,0.21196387524538193,0.000581852979702966,0.5070064318482959,0.0008904260186482465,0.027824578613286445,0.3582723094381564,0.23881150236378298,3.7438780809805317,0.07161467224707263,0.12094988155638481
6.2,-50.241885157468154,139.85996661576024,7.5105183803657365,0.024807720881954574,0.2018421258815751,0.00029773943599662714,0.27325363874271463,0.004095702552877819,0.0027263760451374124,0.6952539766281135,0.2900685924749057,3.7395115169777697,0.0897555607615082,0.11627987667446626
6.21,-58.58867085826899,139.85984083764245,7.510515871666914,0.03282331661086347,0.18607734231571413,0.00014672475860403106,0.12328659843404534,0.016235686809551345,0.00023001924341145146,0.9152430996748573,0.3449775471191623,3.733232433057688,0.10969212187972108,0.1168992869980548
6.22,-64.42844142658548,139.8598126770529,7.510387774065198,0.04537070578399007,0.1658103320861662,8.482469501110512e-05,0.06405464376859057,0.047350508502901574,3.808013750244242e-05,0.9848824274671265,0.39954706317455435,3.7255423998289436,0.13135765284010692,0.12972674570825954
6.23,-67.30346985751785,139.85987575807425,7.510210604849373,0.061574050658324615,0.14413728841451473,6.37196670418531e-05,0.04540858482013027,0.09797778608612107,1.5478857412299922e-05,0.9979052535227306,0.4508569625870996,3.7161592382880935,0.1564775422653074,0.15475122210388578
6.24,-67.70448786401035,139.86001067602618,7.510019986474384,0.07907137635547265,0.12419448639326383,5.7467921485281306e-05,0.04314908758525101,0.15182280817316035,1.2637570269564258e-05,0.9996995636179854,0.4977068350521831,3.704784875667237,0.1863053413588427,0.18409273326392298
6.25,-66.38246227122015,139.86019711048985,7.509824342227559,0.09557371748545164,0.10764880760969157,5.646034641823171e-05,0.05045028290892172,0.19040723145951188,1.6508774772586238e-05,0.9999056080879987,0.5399005525866113,3.6915657902723167,0.2206662139558008,0.21003070241051847
6.26,-63.98703099149804,139.860419271978,7.509622539720208,0.10977274233569626,0.09477452373278321,5.7620624630074295e-05,0.06669761936128188,0.20497178428370247,2.880580694642627e-05,0.9998867992566083,0.5776228051270511,3.6770193314255675,0.25833626569497053,0.2281464068953255
6.2700000000000005,-60.99536867746418,139.86066595747894,7.5094117456865,0.121278826883739,0.08514779279434796,5.9950160245558895e-05,0.09339059936225486,0.1951386686821162,5.9040800661962996e-05,0.9997667357455309,0.611165524292507,3.6618134369412263,0.29767380317508213,0.23718149694071267
6.28,-57.73012385253151,139.86092917874234,7.5091899982477095,0.13022454294343935,0.07816478266382748,6.312442494053467e-05,0.1323302521997101,0.16516309133507726,0.00013040733661594367,0.9994457403427432,0.6408329643757888,3.6465712060004134,0.33713406134120766,0.23833623434535486
6.29,-54.38710807532205,139.86120297845156,7.508956846782247,0.13693533625207155,0.07327695662215997,6.715009352027976e-05,0.18444721121179145,0.12267613459064955,0.00029434264859597604,0.9986210755576526,0.6669038235768686,3.6317493327095747,0.3755822358103957,0.23406208617071816
6.3,-51.06536738802583,139.86148264529203,7.508712975993653,0.14174947403999894,0.07005858496286826,7.23854132606347e-05,0.24914033981080785,0.07791750204448926,0.0006598918056729159,0.9965456020590341,0.689598855252449,3.617618986933843,0.41234579734245475,0.22668238484344172
6.3100000000000005,-47.786318465465456,139.8617641927544,7.508459513176953,0.14494582264784306,0.06820545694955739,7.979108109662184e-05,0.32447623761247657,0.0409229482890602,0.0014547795535710631,0.9914453785607606,0.7090263653696374,3.604317528006933,0.4470880661448727,0.21778674439272766
6.32,-44.4390614531397,139.86204387969937,7.508198835141633,0.1467125430059866,0.06752578384638439,9.163909910813059e-05,0.40973702258636346,0.017156532220636875,0.0032011519786903767,0.9790577410050657,0.7250673004534632,3.591915313742825,0.47964027144250054,0.20829499919472938
