t,V,K_i,Na_i,Ca_i,xr1,xr2,xs,m,h,Ca_ds,d,f,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
4.84,-93.0551584419969,138.49681295700304,5.68929398444967,5.608650138243536e-06,9.886886588192579e-06,2.151202195898188e-07,6.721783736527646e-07,0.0015753850219043376,0.9946541525422345,2.1561602229776055e-07,2.2763511301852457e-08,4.030663108576332e-09,0.9998700203445196,1.8397856240754968e-08,0.18747011175673342,0.18560908252806255,0.00018302864432028255,0.010993026508611987,0.00022185736834740336,0.00013982414167229085
4.8500000000000005,-93.0551587568892,138.49681459879798,5.689293991358139,5.608650093034769e-06,9.886886034724768e-06,2.1512018213711913e-07,6.721783454308285e-07,0.001575384953879574,0.994654152918884,2.1561600580919782e-07,2.2763509510259622e-08,4.030662767744511e-09,0.9998700203520423,1.839785508207845e-08,0.18747011031388605,0.18560908109969185,0.00018302864139054529,0.010993026332467744,0.00022185736657894938,0.00013982414054838408
4.86,-93.0551590717815,138.4968162405929,5.689293998266607,5.608650047826004e-06,9.886885481256957e-06,2.1512014468441946e-07,6.721783172088924e-07,0.0015753848858548103,0.9946541532955335,2.1561598932063511e-07,2.2763507718666784e-08,4.03066242691269e-09,0.999870020359565,1.8397853923401927e-08,0.1874701088710387,0.18560907967132112,0.000183028638460808,0.010993026156323499,0.0002218573648104954,0.00013982413942447732
4.87,-93.05515938667381,138.49681788238783,5.689294005175076,5.608650002617238e-06,9.886884927789146e-06,2.151201072317198e-07,6.721782889869563e-07,0.0015753848178300465,0.994654153672183,2.1561597283207238e-07,2.276350592707395e-08,4.0306620860808685e-09,0.9998700203670877,1.8397852764725405e-08,0.18747010742819134,0.1856090782429504,0.00018302863553107073,0.010993025980179255,0.00022185736304204144,0.00013982413830057052
4.88,-93.05515970156611,138.49681952418277,5.689294012083544,5.608649957408471e-06,9.886884374321335e-06,2.1512006977902011e-07,6.721782607650203e-07,0.0015753847498052827,0.9946541540488325,2.1561595634350965e-07,2.2763504135481115e-08,4.030661745249048e-09,0.9998700203746105,1.8397851606048883e-08,0.187470105985344,0.18560907681457967,0.00018302863260133347,0.01099302580403501,0.00022185736127358746,0.00013982413717666375
4.89,-93.0551600164584,138.49682116597768,5.689294018992013,5.6086499121997056e-06,9.886883820853522e-06,2.1512003232632044e-07,6.721782325430842e-07,0.001575384681780519,0.994654154425482,2.1561593985494694e-07,2.2763502343888277e-08,4.030661404417227e-09,0.9998700203821332,1.8397850447372365e-08,0.18747010454249663,0.18560907538620894,0.0001830286296715962,0.010993025627890767,0.00022185735950513348,0.000139824136052757
4.9,-93.0551603313507,138.49682280777262,5.689294025900481,5.60864986699094e-06,9.886883267385711e-06,2.1511999487362077e-07,6.721782043211481e-07,0.0015753846137557554,0.9946541548021315,2.156159233663842e-07,2.2763500552295443e-08,4.030661063585406e-09,0.9998700203896559,1.8397849288695843e-08,0.1874701030996493,0.18560907395783824,0.00018302862674185894,0.010993025451746524,0.00022185735773667953,0.0001398241349288502
4.91,-93.05516064624301,138.49682444956753,5.68929403280895,5.608649821782173e-06,9.8868827139179e-06,2.1511995742092107e-07,6.72178176099212e-07,0.0015753845457309916,0.9946541551787811,2.156159068778215e-07,2.2763498760702608e-08,4.030660722753585e-09,0.9998700203971786,1.839784813001932e-08,0.18747010165680192,0.1856090725294675,0.00018302862381212168,0.010993025275602279,0.00022185735596822555,0.00013982413380494342
4.92,-93.05516096113531,138.49682609136246,5.689294039717418,5.6086497765734075e-06,9.88688216045009e-06,2.151199199682214e-07,6.72178147877276e-07,0.0015753844777062279,0.9946541555554306,2.1561589038925877e-07,2.276349696910977e-08,4.030660381921764e-09,0.9998700204047014,1.83978469713428e-08,0.18747010021395458,0.18560907110109678,0.00018302862088238442,0.010993025099458036,0.00022185735419977156,0.00013982413268103666
4.93,-93.05516127602762,138.4968277331574,5.689294046625887,5.608649731364641e-06,9.886881606982278e-06,2.1511988251552173e-07,6.721781196553399e-07,0.001575384409681464,0.9946541559320801,2.1561587390069606e-07,2.2763495177516936e-08,4.030660041089943e-09,0.9998700204122242,1.839784581266628e-08,0.1874700987711072,0.18560906967272606,0.00018302861795264713,0.010993024923313792,0.0002218573524313176,0.00013982413155712986
4.94,-93.05516159091991,138.4968293749523,5.689294053534355,5.608649686155875e-06,9.886881053514467e-06,2.1511984506282205e-07,6.721780914334038e-07,0.0015753843416567003,0.9946541563087296,2.1561585741213333e-07,2.27634933859241e-08,4.030659700258122e-09,0.9998700204197468,1.8397844653989758e-08,0.18747009732825987,0.18560906824435533,0.00018302861502290986,0.010993024747169547,0.00022185735066286363,0.0001398241304332231
4.95,-93.05516190581221,138.49683101674725,5.6892940604428235,5.6086496409471095e-06,9.886880500046655e-06,2.1511980761012238e-07,6.721780632114677e-07,0.0015753842736319365,0.994654156685379,2.156158409235706e-07,2.2763491594331263e-08,4.030659359426301e-09,0.9998700204272696,1.8397843495313236e-08,0.1874700958854125,0.1856090668159846,0.0001830286120931726,0.010993024571025304,0.00022185734889440965,0.00013982412930931633
4.96,-93.05516222070452,138.4968326585422,5.689294067351292,5.608649595738343e-06,9.886879946578844e-06,2.151197701574227e-07,6.721780349895317e-07,0.001575384205607173,0.9946541570620285,2.156158244350079e-07,2.276348980273843e-08,4.0306590185944795e-09,0.9998700204347923,1.8397842336636714e-08,0.18747009444256515,0.1856090653876139,0.00018302860916343534,0.01099302439488106,0.0002218573471259557,0.00013982412818540953
4.97,-93.05516253559682,138.4968343003371,5.68929407425976,5.608649550529577e-06,9.886879393111033e-06,2.1511973270472304e-07,6.721780067675955e-07,0.0015753841375824092,0.994654157438678,2.1561580794644516e-07,2.2763488011145594e-08,4.030658677762659e-09,0.9998700204423151,1.8397841177960192e-08,0.18747009299971779,0.18560906395924318,0.00018302860623369807,0.010993024218736816,0.0002218573453575017,0.00013982412706150277
4.98,-93.05516285048913,138.49683594213204,5.689294081168229,5.6086495053208115e-06,9.886878839643222e-06,2.1511969525202337e-07,6.721779785456594e-07,0.0015753840695576454,0.9946541578153275,2.1561579145788245e-07,2.2763486219552756e-08,4.030658336930838e-09,0.9998700204498377,1.8397840019283673e-08,0.18747009155687044,0.18560906253087245,0.0001830286033039608,0.010993024042592572,0.00022185734358904773,0.000139824125937596
4.99,-93.05516316538142,138.49683758392695,5.6892940880766965,5.608649460112045e-06,9.88687828617541e-06,2.151196577993237e-07,6.721779503237233e-07,0.0015753840015328817,0.9946541581919771,2.1561577496931972e-07,2.276348442795992e-08,4.030657996099017e-09,0.9998700204573605,1.839783886060715e-08,0.18747009011402307,0.18560906110250172,0.00018302860037422352,0.010993023866448329,0.00022185734182059378,0.0001398241248136892
5.0,-93.05516348027372,138.49683922572189,5.689294094985165,5.608649414903279e-06,9.886877732707598e-06,2.1511962034662402e-07,6.721779221017873e-07,0.0015753839335081179,0.9946541585686266,2.15615758480757e-07,2.2763482636367087e-08,4.030657655267196e-09,0.9998700204648833,1.839783770193063e-08,0.1874700886711757,0.185609059674131,0.00018302859744448625,0.010993023690304084,0.0002218573400521398,0.00013982412368978244
5.01,-93.05516379516602,138.49684086751682,5.689294101893633,5.6086493696945135e-06,9.886877179239787e-06,2.1511958289392432e-07,6.721778938798512e-07,0.0015753838654833541,0.9946541589452761,2.1561574199219428e-07,2.276348084477425e-08,4.030657314435375e-09,0.9998700204724059,1.8397836543254108e-08,0.18747008722832836,0.1856090582457603,0.000183028594514749,0.01099302351415984,0.0002218573382836858,0.00013982412256587567
5.0200000000000005,-93.05516411005833,138.49684250931173,5.689294108802102,5.608649324485747e-06,9.886876625771976e-06,2.1511954544122465e-07,6.721778656579151e-07,0.0015753837974585906,0.9946541593219256,2.1561572550363155e-07,2.2763479053181414e-08,4.030656973603554e-09,0.9998700204799287,1.839783538457759e-08,0.187470085785481,0.18560905681738957,0.00018302859158501173,0.010993023338015597,0.00022185733651523186,0.00013982412144196888
5.03,-93.05516442495063,138.49684415110667,5.68929411571057,5.608649279276981e-06,9.886876072304165e-06,2.1511950798852498e-07,6.72177837435979e-07,0.0015753837294338268,0.9946541596985751,2.1561570901506884e-07,2.276347726158858e-08,4.030656632771732e-09,0.9998700204874514,1.8397834225901067e-08,0.18747008434263365,0.18560905538901884,0.00018302858865527446,0.010993023161871352,0.00022185733474677788,0.0001398241203180621
5.04,-93.05516473984292,138.4968457929016,5.689294122619039,5.6086492340682154e-06,9.886875518836354e-06,2.151194705358253e-07,6.72177809214043e-07,0.001575383661409063,0.9946541600752246,2.156156925265061e-07,2.276347546999574e-08,4.030656291939912e-09,0.9998700204949742,1.8397833067224545e-08,0.18747008289978628,0.1856090539606481,0.0001830285857255372,0.01099302298572711,0.0002218573329783239,0.00013982411919415534
5.05,-93.05516505473523,138.49684743469652,5.689294129527507,5.608649188859449e-06,9.886874965368541e-06,2.1511943308312563e-07,6.721777809921069e-07,0.0015753835933842992,0.994654160451874,2.1561567603794338e-07,2.2763473678402907e-08,4.0306559511080905e-09,0.9998700205024968,1.8397831908548023e-08,0.18747008145693894,0.18560905253227739,0.00018302858279579994,0.010993022809582866,0.00022185733120986994,0.00013982411807024855
5.0600000000000005,-93.05516536962753,138.49684907649146,5.689294136435976,5.608649143650683e-06,9.88687441190073e-06,2.1511939563042596e-07,6.721777527701708e-07,0.0015753835253595355,0.9946541608285235,2.1561565954938067e-07,2.2763471886810072e-08,4.03065561027627e-09,0.9998700205100196,1.8397830749871504e-08,0.18747008001409157,0.18560905110390669,0.00018302857986606265,0.01099302263343862,0.00022185732944141596,0.00013982411694634178
5.07,-93.05516568451984,138.4968507182864,5.689294143344444,5.608649098441917e-06,9.88687385843292e-06,2.151193581777263e-07,6.721777245482347e-07,0.0015753834573347717,0.994654161205173,2.1561564306081794e-07,2.2763470095217234e-08,4.0306552694444486e-09,0.9998700205175424,1.8397829591194982e-08,0.18747007857124423,0.18560904967553596,0.00018302857693632538,0.010993022457294378,0.00022185732767296198,0.000139824115822435
5.08,-93.05516599941214,138.4968523600813,5.689294150252913,5.608649053233151e-06,9.886873304965108e-06,2.1511932072502662e-07,6.721776963262987e-07,0.0015753833893100081,0.9946541615818226,2.1561562657225523e-07,2.27634683036244e-08,4.030654928612628e-09,0.9998700205250651,1.839782843251846e-08,0.18747007712839686,0.18560904824716523,0.00018302857400658812,0.010993022281150133,0.00022185732590450803,0.00013982411469852822
5.09,-93.05516631430443,138.49685400187624,5.689294157161381,5.608649008024385e-06,9.886872751497297e-06,2.1511928327232695e-07,6.721776681043626e-07,0.0015753833212852444,0.9946541619584721,2.156156100836925e-07,2.2763466512031565e-08,4.030654587780807e-09,0.9998700205325878,1.839782727384194e-08,0.18747007568554952,0.1856090468187945,0.00018302857107685086,0.01099302210500589,0.00022185732413605404,0.00013982411357462145
5.1000000000000005,-93.05516662919673,138.49685564367115,5.68929416406985,5.6086489628156185e-06,9.886872198029486e-06,2.1511924581962727e-07,6.721776398824264e-07,0.0015753832532604806,0.9946541623351216,2.156155935951298e-07,2.2763464720438727e-08,4.030654246948986e-09,0.9998700205401105,1.839782611516542e-08,0.18747007424270215,0.18560904539042378,0.0001830285681471136,0.010993021928861646,0.00022185732236760006,0.00013982411245071468
5.11,-93.05516694408904,138.4968572854661,5.689294170978318,5.608648917606853e-06,9.886871644561674e-06,2.1511920836692757e-07,6.721776116604903e-07,0.0015753831852357168,0.9946541627117711,2.1561557710656706e-07,2.2763462928845893e-08,4.030653906117165e-09,0.9998700205476333,1.8397824956488898e-08,0.1874700727998548,0.18560904396205305,0.00018302856521737633,0.010993021752717401,0.0002218573205991461,0.0001398241113268079
5.12,-93.05516725898134,138.49685892726103,5.6892941778867865,5.608648872398087e-06,9.886871091093863e-06,2.151191709142279e-07,6.721775834385543e-07,0.001575383117210953,0.9946541630884206,2.1561556061800433e-07,2.2763461137253058e-08,4.030653565285343e-09,0.9998700205551561,1.8397823797812376e-08,0.18747007135700744,0.18560904253368235,0.00018302856228763907,0.010993021576573158,0.00022185731883069213,0.00013982411020290112
5.13,-93.05516757387365,138.49686056905594,5.689294184795255,5.6086488271893205e-06,9.886870537626052e-06,2.1511913346152823e-07,6.721775552166182e-07,0.0015753830491861895,0.9946541634650701,2.1561554412944162e-07,2.276345934566022e-08,4.030653224453523e-09,0.9998700205626787,1.8397822639135854e-08,0.18747006991416007,0.18560904110531162,0.00018302855935790178,0.010993021400428914,0.00022185731706223815,0.00013982410907899435
5.14,-93.05516788876594,138.49686221085088,5.689294191703723,5.608648781980555e-06,9.88686998415824e-06,2.1511909600882856e-07,6.721775269946821e-07,0.0015753829811614257,0.9946541638417196,2.156155276408789e-07,2.2763457554067386e-08,4.0306528836217015e-09,0.9998700205702015,1.8397821480459335e-08,0.18747006847131273,0.1856090396769409,0.00018302855642816451,0.01099302122428467,0.0002218573152937842,0.00013982410795508756
5.15,-93.05516820365824,138.49686385264582,5.689294198612192,5.608648736771789e-06,9.88686943069043e-06,2.1511905855612889e-07,6.72177498772746e-07,0.001575382913136662,0.994654164218369,2.1561551115231618e-07,2.276345576247455e-08,4.030652542789881e-09,0.9998700205777242,1.8397820321782813e-08,0.18747006702846536,0.18560903824857017,0.00018302855349842725,0.010993021048140426,0.0002218573135253302,0.0001398241068311808
5.16,-93.05516851855054,138.49686549444073,5.68929420552066,5.6086486915630225e-06,9.886868877222617e-06,2.1511902110342921e-07,6.7217747055081e-07,0.0015753828451118982,0.9946541645950187,2.1561549466375345e-07,2.2763453970881713e-08,4.0306522019580596e-09,0.999870020585247,1.839781916310629e-08,0.18747006558561802,0.18560903682019944,0.00018302855056869,0.010993020871996183,0.00022185731175687623,0.00013982410570727402
5.17,-93.05516883344285,138.49686713623566,5.689294212429128,5.608648646354257e-06,9.886868323754806e-06,2.1511898365072954e-07,6.721774423288739e-07,0.0015753827770871344,0.9946541649716681,2.1561547817519071e-07,2.276345217928888e-08,4.030651861126239e-09,0.9998700205927696,1.839781800442977e-08,0.18747006414277065,0.18560903539182874,0.00018302854763895272,0.010993020695851938,0.00022185730998842227,0.00013982410458336726
5.18,-93.05516914833515,138.49686877803057,5.689294219337596,5.608648601145491e-06,9.886867770286995e-06,2.1511894619802987e-07,6.721774141069378e-07,0.0015753827090623706,0.9946541653483176,2.15615461686628e-07,2.2763450387696044e-08,4.030651520294418e-09,0.9998700206002924,1.839781684575325e-08,0.1874700626999233,0.18560903396345801,0.00018302854470921546,0.010993020519707694,0.0002218573082199683,0.00013982410345946046
5.19,-93.05516946322744,138.4968704198255,5.689294226246065,5.6086485559367244e-06,9.886867216819184e-06,2.151189087453302e-07,6.721773858850017e-07,0.001575382641037607,0.9946541657249671,2.1561544519806528e-07,2.2763448596103206e-08,4.030651179462596e-09,0.9998700206078152,1.839781568707673e-08,0.18747006125707594,0.1856090325350873,0.0001830285417794782,0.010993020343563451,0.0002218573064515143,0.0001398241023355537
5.2,-93.05516977811975,138.49687206162045,5.689294233154533,5.608648510727959e-06,9.886866663351373e-06,2.151188712926305e-07,6.721773576630657e-07,0.0015753825730128433,0.9946541661016166,2.1561542870950257e-07,2.276344680451037e-08,4.030650838630776e-09,0.9998700206153379,1.8397814528400207e-08,0.1874700598142286,0.18560903110671656,0.0001830285388497409,0.010993020167419206,0.00022185730468306036,0.00013982410121164693
5.21,-93.05517009301205,138.49687370341536,5.689294240063002,5.608648465519193e-06,9.88686610988356e-06,2.1511883383993083e-07,6.721773294411296e-07,0.0015753825049880795,0.9946541664782661,2.1561541222093984e-07,2.2763445012917537e-08,4.030650497798954e-09,0.9998700206228606,1.8397813369723685e-08,0.18747005837138123,0.18560902967834583,0.00018302853592000364,0.010993019991274963,0.00022185730291460638,0.00013982410008774013
5.22,-93.05517040790436,138.4968753452103,5.68929424697147,5.608648420310426e-06,9.88686555641575e-06,2.1511879638723115e-07,6.721773012191935e-07,0.0015753824369633157,0.9946541668549156,2.1561539573237713e-07,2.27634432213247e-08,4.030650156967134e-09,0.9998700206303833,1.8397812211047166e-08,0.18747005692853388,0.18560902824997513,0.00018302853299026638,0.01099301981513072,0.0002218573011461524,0.00013982409896383337
