t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
6.62,-45103.46065504192,54803.462578118924,-135.49988465653774,26135.49988465657,75403.51952297182,-45574.01772407803,55274.01964715503,-134.86845564372464,26134.868455643755,75611.70338044163
6.63,-45215.80831532008,54915.81023839708,-135.56006983659165,26135.56006983662,75515.9281156758,-45686.38342990254,55386.38535297954,-134.9269896295258,26134.926989629555,75724.1186533028
6.640000000000001,-45328.15785989071,55028.15978296771,-135.6200093909088,26135.62000939094,75628.3383439993,-45798.75094605884,55498.75286913584,-134.98528585830348,26134.985285858333,75836.53553530519
6.65,-45440.50928077881,55140.511203855815,-135.67970481092684,26135.679704810955,75740.75020147738,-45911.120265028585,55611.12218810558,-135.04334576313533,26135.043345763163,75948.95402014017
6.66,-45552.862570064965,55252.86449314197,-135.73915757440952,26135.73915757444,75853.16368168686,-46023.49137934546,55723.49330242246,-135.10117076359774,26135.101170763628,76061.37410153952
6.67,-45665.217719885324,55365.21964296233,-135.79836914544657,26135.798369145476,75965.57877824626,-46135.86428159513,55835.86620467213,-135.1587622657658,26135.158762265793,76173.7957732753
6.68,-45777.57472243159,55477.5766455086,-135.85734097445368,26135.857340974482,76077.99548481585,-46248.23896441523,55948.240887492226,-135.21612166221328,26135.21612166224,76286.21902915997
6.69,-45889.93356979084,55589.93549286786,-135.91607455439305,26135.916074554425,76190.41379499265,-46360.61542028309,56060.617343360085,-135.27325043131887,26135.27325043135,76398.64386294574
6.7,-46002.294253975786,55702.2961770528,-135.97457141015508,26135.974571410185,76302.8337023302,-46472.99364155576,56172.99556463276,-135.33015011851043,26135.33015011854,76511.07026834352
6.71,-46114.65676753261,55814.65869060962,-136.03283288521496,26136.032832885245,76415.25520073705,-46585.37362127581,56285.37554435281,-135.38682195942133,26135.38682195945,76623.49823940481
6.72,-46227.02110282563,55927.02302590264,-136.0908603927089,26136.09086039274,76527.67828400788,-46697.75535222306,56397.75727530006,-135.44326732338413,26135.443267323415,76735.92777007229
6.73,-46339.38725227103,56039.38917534804,-136.14865533339966,26136.14865533343,76640.10294597664,-46810.1388272244,56510.1407503014,-135.49948756852757,26135.49948756856,76848.3588543267
6.74,-46451.75520833681,56151.75713141382,-136.20621909567694,26136.206219095708,76752.52918051658,-46922.52403915378,56622.525962230786,-135.5554840417767,26135.555484041808,76960.79148618676
6.75,-46564.12496354284,56264.12688661985,-136.26355305555703,26136.26355305559,76864.95698154024,-47034.91098093226,56734.91290400927,-135.61125807885293,26135.611258078883,77073.2256597093
6.76,-46676.49651046086,56376.49843353787,-136.32065857668294,26136.320658576715,76977.3863429995,-47147.29964552796,56847.30156860496,-135.6668110042738,26135.666811004303,77185.66136898907
6.7700000000000005,-46788.869841461594,56488.871764538606,-136.37753705516093,26136.37753705519,77089.81725868511,-47259.69002597991,56959.69194905691,-135.72214400661932,26135.72214400665,77298.09860796668
6.78,-46901.244949188134,56601.24687226515,-136.43418983562123,26136.43418983565,77202.24972260187,-47372.08211535343,57072.08403843044,-135.77725837204827,26135.77725837208,77410.53737078836
6.79,-47013.62182643544,56713.62374951245,-136.49061823258756,26136.490618232616,77314.6837288732,-47484.475906751475,57184.47782982849,-135.83215542484962,26135.83215542488,77522.97765171448
6.8,-47126.00046594284,56826.00238901985,-136.54682356727005,26136.5468235673,77427.11927157661,-47596.87139333422,57296.873316411235,-135.88683642508494,26135.886836425114,77635.41944496168
6.8100000000000005,-47238.3808604986,56938.38278357561,-136.602807149021,26136.60280714905,77539.55634482656,-47709.2685683092,57409.27049138621,-135.94130262017805,26135.94130262021,77747.8627447824
6.82,-47350.76300293993,57050.76492601694,-136.65857027533488,26136.658570275365,77651.99494277457,-47821.66742493125,57521.66934800826,-135.99555524491498,26135.995555244946,77860.3075454649
6.83,-47463.146886152994,57163.14880923001,-136.7141142318484,26136.714114231876,77764.43505960911,-47934.0679565026,57634.06987957961,-136.04959552144405,26136.049595521476,77972.75384133327
6.84,-47575.53250307291,57275.53442614992,-136.76944029234053,26136.76944029237,77876.87668955568,-48046.47015637282,57746.472079449835,-136.10342465927584,26136.103424659308,78085.20162674742
6.8500000000000005,-47687.91984634308,57387.92176942009,-136.82454987301975,26136.82454987305,77989.31982667629,-48158.874017043156,57858.87594012017,-136.15704438993416,26136.157044389965,78197.6508959111
6.86,-47800.308909115,57500.310832192015,-136.87944417027336,26136.879444170303,78101.76446534018,-48271.27953226944,57971.28145534645,-136.21045571165098,26136.210455711684,78310.10164332259
6.87,-47912.69968442692,57612.701607503936,-136.9341244421048,26136.934124442134,78214.21059985808,-48383.68669542836,58083.68861850537,-136.26365986462915,26136.26365986466,78422.55386342463
6.88,-48025.09216535116,57725.09408842817,-136.98859194138768,26136.988591941416,78326.65822456902,-48496.0954999049,58196.09742298191,-136.31665809974825,26136.31665809978,78535.00755068738
6.890000000000001,-48137.486345003825,57837.48826808084,-137.04284791147984,26137.042847911507,78439.10733384594,-48608.505939117786,58308.5078621948,-136.36945166336588,26136.369451663395,78647.4626996139
6.9,-48249.88221654264,57949.88413961965,-137.09689358457487,26137.096893584603,78551.55792209276,-48720.918006550666,58420.91992962768,-136.4220417728481,26136.422041772876,78759.91930473727
6.91,-48362.27977311886,58062.281696195874,-137.150730144519,26137.15073014455,78664.00998367711,-48833.3316964559,58533.33361953291,-136.47442906462027,26136.47442906465,78872.37736055601
6.92,-48474.67900799323,58174.680931070245,-137.20435881641026,26137.20435881644,78776.46351309243,-48945.74700215876,58645.74892523577,-136.52661492418406,26136.526614924212,78984.83686168978
6.93,-48587.07991444452,58287.08183752153,-137.25778079594514,26137.257780795975,78888.9185048301,-49058.16391739464,58758.16584047165,-136.5786004373324,26136.57860043736,79097.29780275654
6.94,-48699.48248579386,58399.48440887087,-137.3109972681969,26137.310997268225,79001.37495341351,-49170.582435953635,58870.58435903065,-136.6303866688984,26136.630386668927,79209.7601784053
6.95,-48811.88671539488,58511.88863847191,-137.3640094149164,26137.364009414945,79113.83285339139,-49283.00255145866,58983.00447453568,-136.68197482888505,26136.681974828916,79322.22398330882
6.96,-48924.29259662485,58624.29451970187,-137.4168184212679,26137.416818421298,79226.29219933192,-49395.4242571608,59095.42618023782,-136.73336642573574,26136.733366425768,79434.68921215723
6.97,-49036.70012293805,58736.70204601507,-137.4694254358613,26137.46942543589,79338.75298585842,-49507.84754715387,59207.84947023089,-136.7845623568719,26136.7845623569,79547.15585969693
6.98,-49149.10928781565,58849.11121089267,-137.52183160822386,26137.521831608254,79451.21520761582,-49620.272415235726,59320.274338312745,-136.83556376135633,26136.835563761386,79659.62392069398
6.99,-49261.52008478012,58961.52200785714,-137.5740380780378,26137.574038078066,79563.6788592803,-49732.69885523522,59432.70077831224,-136.88637177500138,26136.886371775032,79772.09338994473
7.0,-49373.93250736114,59073.93443043816,-137.6260459955819,26137.626045995614,79676.14393554493,-49845.126861094475,59545.128784171495,-136.93698742803926,26136.936987428067,79884.56426226413
7.01,-49486.34654913522,59186.34847221224,-137.67785649798347,26137.677856498012,79788.61043113639,-49957.55642677338,59657.5583498504,-136.98741176400392,26136.987411764032,79997.03653249932
7.0200000000000005,-49598.76220375136,59298.76412682838,-137.7294706938112,26137.72947069384,79901.07834082571,-50069.98754618765,59769.98946926466,-137.0376459168611,26137.037645916887,80109.51019553814
7.03,-49711.17946488056,59411.18138795758,-137.7808896933547,26137.780889693386,80013.54765940708,-50182.42021333053,59882.42213640755,-137.087690959427,26137.087690959455,80221.98524629214
7.04,-49823.59832623333,59523.60024931035,-137.83211459814618,26137.832114598175,80126.01838170516,-50294.85442223072,59994.85634530774,-137.13754795582358,26137.137547955852,80334.46167970248
7.05,-49936.01878150834,59636.02070458536,-137.88314651546108,26137.883146515494,80238.49050254347,-50407.290166976454,60107.29209005347,-137.18721796820068,26137.18721796823,80446.93949070867
7.0600000000000005,-50048.44082449279,59748.44274756981,-137.93398652996433,26137.933986529995,80350.96401680629,-50519.727441668365,60219.729364745384,-137.23670204359215,26137.236702043618,80559.4186743097
7.07,-50160.86444900843,59860.86637208545,-137.98463571894254,26137.984635718974,80463.43891940528,-50632.16624044479,60332.16816352181,-137.2860012209768,26137.286001221004,80671.89922553113
7.08,-50273.28964890751,59973.291571984526,-138.03509515348208,26138.035095153515,80575.91520527708,-50744.60655748377,60444.60848056079,-137.33511653182478,26137.335116531853,80784.38113942268
7.09,-50385.71641807722,60085.718341154236,-138.08536589639385,26138.085365896426,80688.39286938502,-50857.04838699734,60557.05031007435,-137.38404899934721,26137.384048999378,80896.86441105994
7.1000000000000005,-50498.14475040418,60198.14667348119,-138.13544900216786,26138.135449002202,80800.8719066842,-50969.49172320276,60669.49364627978,-137.43279964119517,26137.43279964123,81009.34903550995
7.11,-50610.57463986422,60310.57656294123,-138.18534551708785,26138.185345517122,80913.35231220962,-51081.93656039511,60781.93848347212,-137.48136946264842,26137.481369462683,81121.83500791802
7.12,-50723.006080450556,60423.00800352757,-138.23505647913964,26138.235056479174,81025.83408100579,-51194.38289288923,60894.384815966245,-137.52975946206402,26137.529759462097,81234.32232343839
7.13,-50835.43906619302,60535.440989270035,-138.2845829180356,26138.28458291807,81138.31720814541,-51306.83071503528,61006.8326381123,-137.5779706294176,26137.577970629452,81346.81097725268
7.140000000000001,-50947.87359110807,60647.875514185085,-138.3339258666876,26138.33392586672,81250.80168868913,-51419.28002112736,61119.28194420437,-137.62600397573848,26137.626003975773,81459.30096453089
7.15,-51060.309649215,60760.31157229201,-138.38308635748464,26138.383086357517,81363.28751769855,-51531.730805433115,61231.73272851013,-137.67386052355965,26137.673860523595,81571.79228044403
7.16,-51172.74723472192,60872.749157798935,-138.43206537960313,26138.432065379635,81475.77469038666,-51644.18306253376,61344.18498561077,-137.72154119739207,26137.72154119743,81684.2849203096
7.17,-51285.18634179488,60985.18826487189,-138.480863932009,26138.48086393204,81588.26320193111,-51756.63678690196,61456.63870997897,-137.76904695970785,26137.769046959744,81796.778879411
7.18,-51397.62696463586,61097.628887712875,-138.52948300554078,26138.529483005572,81700.75304753734,-51869.091973044495,61569.09389612151,-137.8163787649724,26137.81637876501,81909.27415305853
7.19,-51510.06909748288,61210.071020559895,-138.57792358290968,26138.57792358294,81813.24422243852,-51981.548615502325,61681.55053857934,-137.86353755964456,26137.863537559682,82021.77073658953
7.2,-51622.51273460987,61322.51465768688,-138.6261866386995,26138.62618663873,81925.73672189562,-52094.00670885052,61794.00863192753,-137.91052428217643,26137.91052428221,82134.26862536817
7.21,-51734.957870326754,61434.95979340377,-138.67427313936673,26138.674273139397,82038.23054119744,-52206.46624769828,61906.46817077529,-137.95733986301343,26137.95733986305,82246.76781478563
7.22,-51847.40449897944,61547.406422056454,-138.72218404324047,26138.722184043272,82150.72567566049,-52318.92722668898,62018.92914976599,-138.00398522459437,26138.003985224626,82359.26830026002
7.23,-51959.85261494982,61659.85453802683,-138.7699203005225,26138.769920300554,82263.22212062911,-52431.389640500114,62131.39156357713,-138.05046128135135,26138.050461281382,82471.77007723639
7.24,-52072.302212263996,61772.30413534101,-138.8174829726524,26138.817482972685,82375.71987119637,-52543.85348332493,62243.85540640194,-138.09676911241337,26138.096769112442,82584.27314092085
7.25,-52184.75328554232,61884.75520861933,-138.86487294283492,26138.864872942868,82488.21892288075,-52656.31875012955,62356.32067320656,-138.14290954278263,26138.14290954281,82696.77748692533
7.26,-52297.20582929868,61997.20775237569,-138.91209112954635,26138.912091129576,82600.71927112708,-52768.78543572579,62468.7873588028,-138.1888834522466,26138.188883452276,82809.28311079211
7.2700000000000005,-52409.65983802873,62109.661761105745,-138.95913845965774,26138.95913845969,82713.22091136931,-52881.253534887845,62581.25545796486,-138.23469173649096,26138.23469173652,82921.79000805352
7.28,-52522.115306262254,62222.11722933927,-139.0060158524661,26139.006015852498,82825.72383906791,-52993.72304242161,62693.72496549862,-138.28033528399536,26138.280335284024,83034.29817426763
7.29,-52634.57222856323,62334.57415164024,-139.0527242196945,26139.052724219724,82938.22804970983,-53106.19395316476,62806.19587624177,-138.3258149760334,26138.325814976062,83146.80760501824
7.3,-52747.03059952975,62447.032522606765,-139.09926446549198,26139.099264465523,83050.73353880848,-53218.666261986684,62918.668185063696,-138.37113168667273,26138.3711316867,83259.31829591487
7.3100000000000005,-52859.49041379412,62559.49233687113,-139.14563748643363,26139.145637486465,83163.24030190379,-53331.139963788526,63031.14188686554,-138.4162862827749,26138.416286282805,83371.8302425927
7.32,-52971.95166602274,62671.95358909975,-139.19184417152053,26139.191844171553,83275.74833456214,-53443.61505350313,63143.61697658014,-138.46127962399552,26138.461279624025,83484.34344071263
7.33,-53084.41435070581,62784.41627378282,-139.2378854624561,26139.237885462488,83388.25763222727,-53556.09152591292,63256.09344898992,-138.50611261267264,26138.506112612704,83596.85788581774
7.34,-53196.87846228834,62896.88038536535,-139.28376231610008,26139.28376231613,83500.76819031309,-53668.56937576336,63368.57129884037,-138.5507861627513,26138.55078616278,83709.37357342259
7.3500000000000005,-53309.34399578838,63009.345918865394,-139.32947552735473,26139.329475527386,83613.2800046421,-53781.04859829827,63481.05052137528,-138.59530105319303,26138.595301053225,83821.89049943528
7.36,-53421.810945969766,63121.81286904678,-139.37502596615917,26139.37502596619,83725.79307085885,-53893.52918854346,63593.53111162047,-138.63965812412727,26138.639658124157,83934.40865959278
