t,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,degUb4,degUb5,degUb6,degUb7,degUb8,MisP_total,NatP_refolded,AggP,SeqAggP,AggP_Proteasome
5.53,500.0000006096793,0.05504036814734588,469.1531854644638,76.41680035576461,92.73638730972934,99.99974316558462,200.0,100.00000000000138,10.0,23.583199644235425,7.263612690270636,0.0002568344153693839,2.1774685503574483e-06,1.1711336855346347e-08,4.6095167996038144e-11,1.4303253873107856e-13,3.668891988659021e-16,8.024572023844758e-19,1.5252812138795968e-21,2.5494801936977793e-24,5.664898732162799e-17,1.2150313778332944e-19,2.2744085681766425e-22,3.7479953296348434e-25,5.463359237481225e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.055300000022494675,6.097019532727835e-07,-7.31423006605795e-10,-1.3634228274441475e-12,-1.363422827444157e-12
5.54,500.0000006118828,0.05513942998152087,469.10539442477756,76.3908889596551,92.7145076849855,99.99974224829026,200.0,100.00000000000139,10.0,23.60911104034494,7.28549231501446,0.0002577517097382532,2.1959829001082157e-06,1.1869318369477867e-08,4.6948542660582923e-11,1.464019808010919e-13,3.7737963059122275e-16,8.294203027015296e-19,1.5841346852917392e-21,2.6605036995037184e-24,5.809501731617589e-17,1.2521760188757729e-19,2.3554332844123465e-22,3.9004723585590165e-25,5.713073470232994e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05540000002261683,6.119055492409802e-07,-7.340112001602266e-10,-1.370749994847645e-12,-1.3707499948476547e-12
5.55,500.00000061409025,0.05523849012992642,469.05762444617176,76.36501746193528,92.69260922305718,99.999741329437,200.0,100.00000000000139,10.0,23.634982538064747,7.307390776942797,0.00025867056298916263,2.2146183533074907e-06,1.2029116499851945e-08,4.781600182097034e-11,1.498440554038852e-13,3.8815001816745995e-16,8.572460017755081e-19,1.6452036523384926e-21,2.7764006991263332e-24,5.9575127138407e-17,1.2903889470361624e-19,2.4392309201053044e-22,4.059074100077263e-25,5.9745003241298175e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05550000002273942,6.141131076488282e-07,-7.366037495517108e-10,-1.3781030659668195e-12,-1.3781030659668294e-12
5.5600000000000005,500.00000061630163,0.05533754859259684,469.00987549827926,76.33918577951485,92.67069197666815,99.99974040902546,200.0,100.0000000000014,10.0,23.660814220485182,7.32930802333182,0.00025959097452556997,2.2333754548536116e-06,1.219074843731069e-08,4.869774921093115e-11,1.5336017990321286e-13,3.9920725783917265e-16,8.859600419802153e-19,1.7085660310704737e-21,2.897369411673134e-24,6.109005136164624e-17,1.329698685029102e-19,2.525890108575512e-22,4.224029721221461e-25,6.248145083963569e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.055600000022862466,6.163246284288979e-07,-7.392006536419757e-10,-1.385482084354351e-12,-1.3854820843543608e-12
5.57,500.000000618517,0.05543660536956645,468.96214755079785,76.31339382946925,92.64875599844127,99.99973948705625,200.0,100.0000000000014,10.0,23.686606170530787,7.35124400155869,0.00026051294374957194,2.252254750867677e-06,1.2354231499002422e-08,4.959399108424242e-11,1.569517961943067e-13,4.1055839801939924e-16,9.155888478320474e-19,1.7743021167582685e-21,3.0236148381975186e-24,6.26405387279136e-17,1.3701344372899517e-19,2.6155019785107753e-22,4.395575739692876e-25,6.534531076137309e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.055700000022985946,6.1854011151376e-07,-7.418019112928445e-10,-1.3928870935515345e-12,-1.3928870935515444e-12
5.58,500.00000062073633,0.05553566046086957,468.9144405734898,76.2876415290394,92.62680134089854,99.99973856352993,200.0,100.00000000000142,10.0,23.712358470960627,7.3731986591014245,0.00026143647006190523,2.271256788692318e-06,1.2519583129023485e-08,5.05049362402733e-11,1.60620371061622e-13,4.2221064207881365e-16,9.461595405440919e-19,1.842494640313063e-21,3.1553489355951178e-24,6.422735237832861e-17,1.4117261033713001e-19,2.7081602097193573e-22,4.573956204217098e-25,6.8342001442831505e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05580000002310987,6.207595568359875e-07,-7.444075213662371e-10,-1.4003181370882866e-12,-1.4003181370882967e-12
5.59,500.0000006229596,0.05563471386654057,468.86675453618193,76.26192879563148,92.60482805646124,99.99973763844713,200.0,100.00000000000142,10.0,23.738071204368563,7.395171943538729,0.0002623615528619467,2.2903821168904494e-06,1.2686820899061511e-08,5.1430796049723046e-11,1.643673965404643e-13,4.341713511714606e-16,9.776999527936584e-19,1.9132288255963284e-21,3.2927907933827926e-24,6.585127008626964e-17,1.4545042915248546e-19,2.8039610897266256e-22,4.759422877804356e-25,7.14771313290341e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05590000002323424,6.229829643281544e-07,-7.470174827241688e-10,-1.4077752584831423e-12,-1.4077752584831524e-12
5.6000000000000005,500.00000062518683,0.0557337655866138,468.81908940876554,76.23625554681648,92.5828361974501,99.99973671180844,200.0,100.00000000000144,10.0,23.763744453183563,7.4171638025498625,0.0002632881915477142,2.3096312852440194e-06,1.2855962509040387e-08,5.237178448055383e-11,1.681943902825251e-13,4.464480470973345e-16,1.01023864370485e-18,1.986592447625437e-21,3.436166813383394e-24,6.751308449330739e-17,1.498500332470058e-19,2.90300357122211e-22,4.9522354239381385e-25,7.475650379100099e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05600000002335906,6.252103339228362e-07,-7.496317942287511e-10,-1.415258501243258e-12,-1.4152585012432683e-12
5.61,500.00000062741805,0.055832815621123584,468.77144516119597,76.21062170033008,92.5608258160855,99.99973578361448,200.0,100.00000000000145,10.0,23.789378299669956,7.439174183914471,0.0002642163855158667,2.3290048447527428e-06,1.3027025787766733e-08,5.332811812411774e-11,1.72102895925345e-13,4.590484152020388e-16,1.043804914047706e-18,2.0626758916819834e-21,3.5857108923389125e-24,6.921360334792869e-17,1.5437462933507185e-19,3.005389330363206e-22,5.152661595714482e-25,7.818612212456653e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.056100000023484316,6.274416655526094e-07,-7.522504547421906e-10,-1.4227679088644102e-12,-1.4227679088644205e-12
5.62,500.00000062965324,0.05593186397010432,468.7238217634927,76.18502717407227,92.53879696448752,99.99973485386583,200.0,100.00000000000145,10.0,23.814972825927764,7.461203035512451,0.00026514613416170536,2.348503347632843e-06,1.3200028693578153e-08,5.430001622148041e-11,1.7609448346573287e-13,4.719803073137917e-16,1.0784288216555296e-18,2.141572213329751e-21,3.741664607475245e-24,7.095364974707037e-17,1.590274991881e-19,3.1112228259419845e-22,5.3609774279548795e-25,8.177219463136813e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.056200000023610024,6.296769591500522e-07,-7.548734631267907e-10,-1.430303524830999e-12,-1.4303035248310095e-12
5.63,500.00000063189236,0.056030910633590385,468.6762191857393,76.15947188610706,92.51674969467616,99.99973392256311,200.0,100.00000000000146,10.0,23.84052811389298,7.4832503053238,0.0002660774368791739,2.368127347315769e-06,1.337498931499293e-08,5.5287700689940454e-11,1.8017074963715734e-13,4.852517447180032e-16,1.1141411970619016e-18,2.2233771993490048e-21,3.9042774050410396e-24,7.273406238047794e-17,1.6381200106820223e-19,3.220611359421216e-22,5.577467432315133e-25,8.552113978264452e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.056300000023736176,6.319162146477444e-07,-7.575008182449504e-10,-1.4378653926160482e-12,-1.4378653926160587e-12
5.64,500.00000063413546,0.05612995561161616,468.6286373980828,76.1339557546622,92.49468405857151,99.99973298970693,200.0,100.00000000000146,10.0,23.86604424533784,7.505315941428456,0.0002670102930608591,2.3878773984469103e-06,1.3551925871361383e-08,5.629139614974656e-11,1.8433331829113827e-13,4.988709211696903e-16,1.1509736593589918e-18,2.3081894295940453e-21,4.0738067918438334e-24,7.45556957779086e-17,1.6873157118104262e-19,3.3336651358460984e-22,5.802424795412935e-25,8.943959146649114e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05640000002386278,6.341594319782666e-07,-7.601325189591647e-10,-1.4454535556812058e-12,-1.4454535556812165e-12
5.65,500.0000006363825,0.056228998904216065,468.5810763707342,76.1084786981289,92.47260010799381,99.9997320552979,200.0,100.00000000000148,10.0,23.891521301871133,7.527399892006159,0.00026794470209799156,2.407754056884309e-06,1.373085671351887e-08,5.731132995101293e-11,1.8858384078265968e-13,5.128462059439731e-16,1.1889586322787163e-18,2.3961103397808184e-21,4.250518529806148e-24,7.6419420559196e-17,1.737897251480191e-19,3.450497325637925e-22,6.036151579996852e-25,9.353440431921576e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05650000002398983,6.364066110742014e-07,-7.627685641320251e-10,-1.4530680574767459e-12,-1.4530680574767566e-12
5.66,500.00000063863354,0.05632804051142447,468.53353607396787,76.08304063506155,92.45049789466368,99.99973111933662,200.0,100.00000000000148,10.0,23.91695936493848,7.549502105336291,0.000268880663380446,2.4277578796973504e-06,1.3911800324440272e-08,5.834773220083324e-11,1.9292399635962527e-13,5.271861469248922e-16,1.2281293604982861e-18,2.48724428521137e-21,4.434686833564466e-24,7.832612368719251e-17,1.7899005949789994e-19,3.57122412727598e-22,6.278958929179123e-25,9.781265914143592e-28,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05660000002411733,6.386577518681321e-07,-7.654089526262179e-10,-1.4607089414415668e-12,-1.4607089414415778e-12
5.67,500.00000064088846,0.056427080433275816,468.4860164781216,76.0576414841774,92.42837747020224,99.9997301818237,200.0,100.00000000000149,10.0,23.942358515822633,7.571622529797737,0.0002698181762967423,2.4478894251654645e-06,1.4094775319896257e-08,5.940083579059544e-11,1.9735549255638464e-13,5.418994737328177e-16,1.2685199261717652e-18,2.5816986054420933e-21,4.626594571134123e-24,8.02767087236102e-17,1.8433625317805108e-19,3.6959648308741184e-22,6.5311672737553e-25,1.022816683995672e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05670000002424529,6.409128542926438e-07,-7.680536833045269e-10,-1.4683762510031963e-12,-1.4683762510032074e-12
5.68,500.0000006431474,0.056526118669804525,468.4385175535964,76.03228116435629,92.40623888613123,99.99972924275976,200.0,100.00000000000149,10.0,23.967718835643748,7.593761113868729,0.00027075724023404587,2.4681492527768034e-06,1.4279800449110974e-08,6.047087642349625e-11,2.0188006559134652e-13,5.569951008906696e-16,1.3101652656891347e-18,2.6795836899024296e-21,4.82653346766269e-24,8.227209608777378e-17,1.8983206908537775e-19,3.824841882658136e-22,6.793106542632906e-25,1.0694898181333942e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05680000002437369,6.43171918280323e-07,-7.707027550298313e-10,-1.4760700295777902e-12,-1.4760700295778013e-12
5.69,500.0000006454103,0.05662515522104503,468.39103927085637,76.00695959464035,92.38408219387327,99.99972830214541,200.0,100.0000000000015,10.0,23.993040405359693,7.6159178061267,0.0002716978545781682,2.4885379232269193e-06,1.4466894595421452e-08,6.155809264225795e-11,2.0649948076870653e-13,5.724821310292216e-16,1.3531011866644779e-18,2.7810130444709936e-21,5.034804312295003e-24,8.43132233183064e-17,1.9548135561711694e-19,3.9579809503504357e-22,7.065116376392083e-25,1.118223920299898e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.056900000024502545,6.454349437637577e-07,-7.73356166665107e-10,-1.4837903205701337e-12,-1.483790320570145e-12
5.7,500.00000064767715,0.05672419008703178,468.34358160042854,75.98167669423373,92.36190744475184,99.99972735998128,200.0,100.0000000000015,10.0,24.01832330576631,7.638092555248128,0.0002726400187135675,2.5090559984174255e-06,1.465607677693848e-08,6.266272585704673e-11,2.1121553288430942e-13,5.883698581317191e-16,1.3973643851548079e-18,2.8861033590158343e-21,5.251717168172454e-24,8.640104533776339e-17,2.012880482416063e-19,4.0955109894681337e-22,7.347546344000605e-25,1.1690994038577286e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.057000000024631854,6.477019306755366e-07,-7.760139170734253e-10,-1.4915371673736404e-12,-1.491537167373652e-12
5.71,500.000000649948,0.05682322326779922,468.29614451290286,75.9564323825023,92.33971468999157,99.99972641626798,200.0,100.00000000000152,10.0,24.043567617497732,7.660285310008396,0.00027358373202334953,2.5297040414546664e-06,1.4847366147209265e-08,6.378502037359534e-11,2.1603004663567363e-13,6.046677708180815e-16,1.4429924631111698e-18,2.9949745759058136e-21,5.477591585589771e-24,8.853653472023452e-17,2.072561710891687e-19,4.237564310541152e-22,7.640756162706252e-25,1.2221992275543717e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.057100000024761614,6.499728789482504e-07,-7.786760051179541e-10,-1.4993106133703575e-12,-1.499310613370369e-12
5.72,500.00000065222275,0.056922254763381815,468.2487279789318,75.9312265789734,92.31750398071833,99.9997254710061,200.0,100.00000000000152,10.0,24.06877342102665,7.682496019281636,0.000274528993889268,2.550482616648362e-06,1.50407819958815e-08,6.492522342152875e-11,2.209448770361944e-13,6.213855556689111e-16,1.490023946063492e-18,3.10774995949975e-21,5.7127568183317454e-24,9.072068196192901e-17,2.1338983856323228e-19,4.384276647256334e-22,7.945115921128715e-25,1.27760895490304e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05720000002489183,6.522477885144912e-07,-7.813424296619579e-10,-1.507110701930963e-12,-1.5071107019309748e-12
5.73,500.0000006545015,0.05702128457381406,468.20133196923064,75.90605920333543,92.29527536795938,99.9997245241963,200.0,100.00000000000153,10.0,24.093940796664604,7.704724632040587,0.00027547580369172544,2.571392289510255e-06,1.523634374936914e-08,6.608358518289539e-11,2.259619098335533e-13,6.385331005895789e-16,1.5384983010408284e-18,3.2245561666202913e-21,5.957552043213124e-24,9.29544957547631e-17,2.1969325697182585e-19,4.535787225534126e-22,8.261006305574033e-25,1.3354168144559915e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05730000002502251,6.545266593068524e-07,-7.840131895687975e-10,-1.5149374764147696e-12,-1.5149374764147813e-12
5.74,500.0000006567842,0.05712031269913041,468.15395645457676,75.88093017543775,92.27302890264353,99.99972357583918,200.0,100.00000000000155,10.0,24.119069824562278,7.726971097356432,0.0002764241608097734,2.592433626752742e-06,1.5434070971519653e-08,6.726035882090319e-11,2.310830619323537e-13,6.561204982146174e-16,1.58845595472849e-18,3.3455233180192377e-21,6.2123265828442385e-24,9.523900326296617e-17,2.2617072617957322e-19,4.692238833543958e-22,8.588818829593911e-25,1.3957137609767597e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.057400000025153636,6.568094912579281e-07,-7.866882837019292e-10,-1.522790980169721e-12,-1.522790980169733e-12
5.75,500.00000065907085,0.05721933913936537,468.10660140581,75.85583941529026,92.2507646356013,99.99972262593538,200.0,100.00000000000155,10.0,24.14416058470977,7.749235364398666,0.0002773740646211138,2.6136071962875064e-06,1.5633983364283037e-08,6.845580050886344e-11,2.3631028182101084e-13,6.741580493526931e-16,1.6399383118637133e-18,3.4707850708413064e-21,6.477440131645653e-24,9.757525040272572e-17,2.328266412803263e-19,4.853777892664882e-22,8.928956066812954e-25,1.4585935375178128e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05750000002528522,6.590962843003148e-07,-7.893677109249063e-10,-1.5306712565323989e-12,-1.530671256532411e-12
5.76,500.00000066136147,0.05731836389455344,468.05926679383236,75.83078684306314,92.22848261756504,99.99972167448549,200.0,100.00000000000156,10.0,24.16921315693689,7.771517382434936,0.0002783255145020989,2.63491356722414e-06,1.583610076838226e-08,6.96701694593409e-11,2.416455500029112e-13,6.926562664723799e-16,1.6929877738713354e-18,3.600478692092958e-21,6.753262985134226e-24,9.99643021248849e-17,2.3966549429055724e-19,5.020554529397486e-22,9.281831887045916e-25,1.5241527384099772e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05760000002541726,6.6138703836661e-07,-7.920514701013786e-10,-1.5385783488280201e-12,-1.5385783488280322e-12
5.7700000000000005,500.00000066365607,0.057417386964729145,468.0119525896077,75.80577237908659,92.20618289916906,99.99972072149016,200.0,100.00000000000156,10.0,24.194227620913452,7.793817100830901,0.0002792785098277326,2.6563533098687517e-06,1.6040443163985382e-08,7.090372795351256e-11,2.4709087943187116e-13,7.116258772290002e-16,1.747647757741109e-18,3.734745133123275e-21,7.040176272503859e-24,1.024072427007134e-16,2.4669187586364835e-19,5.192722648233631e-22,9.64787169572807e-25,1.5924908731701486e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.057700000025549765,6.636817533894124e-07,-7.947395600950925e-10,-1.5465123003704387e-12,-1.5465123003704509e-12
5.78,500.00000066595464,0.05751640834992698,467.9646587641618,75.7807959438505,92.1838655309499,99.99971976695002,200.0,100.00000000000158,10.0,24.219204056149533,7.816134469050066,0.00028023304997167026,2.6779269957225704e-06,1.624703067137915e-08,7.215674137073501e-11,2.526483159519121e-13,7.310778280327701e-16,1.8039627151481725e-18,3.8737291051235966e-21,7.33857219252345e-24,1.0490517601076671e-16,2.5391047702520424e-19,5.370440005490167e-22,1.0027512676680898e-24,1.6637104313336644e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.057800000025682724,6.659804293013219e-07,-7.974319797698898e-10,-1.5544731544621452e-12,-1.5544731544621575e-12
5.79,500.00000066825714,0.057615428050181494,467.91738528858224,75.75585745800426,92.1615305633463,99.99971881086569,200.0,100.00000000000158,10.0,24.244142541995778,7.838469436653657,0.0002811891343062204,2.6996351974805494e-06,1.6455883551644373e-08,7.342947821832253e-11,2.5831993874138304e-13,7.510232876585178e-16,1.861978151818308e-18,4.017579155652916e-21,7.648854252775402e-24,1.0745922583685475e-16,2.6132609092952657e-19,5.553868284113143e-22,1.0421204038236332e-24,1.7379169482178595e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05790000002581615,6.682830660349403e-07,-8.001287279897098e-10,-1.5624609543942707e-12,-1.562460954394283e-12
5.8,500.00000067056357,0.057714446065527225,467.87013213401804,75.73095684235635,92.13917804669951,99.99971785323778,200.0,100.00000000000159,10.0,24.26904315764369,7.860821953300455,0.00028214676220234463,2.7214784890299506e-06,1.666702220733269e-08,7.47222101615349e-11,2.641078607614431e-13,7.714736508971944e-16,1.921740647139463e-18,4.166447746195643e-21,7.97143751225702e-24,1.1007053615713326e-16,2.6894361463737e-19,5.743173169458574e-22,1.0829407262741466e-24,1.8152190716231406e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05800000002595002,6.705896635228708e-07,-8.02829803618588e-10,-1.5704757434465858e-12,-1.5704757434465983e-12
5.8100000000000005,500.000000672874,0.05781346239599873,467.82289927167983,75.70609401787414,92.11680803125331,99.99971689406696,200.0,100.00000000000159,10.0,24.293905982125896,7.883191968746657,0.00028310593302965866,2.7434574454489298e-06,1.6880467183145027e-08,7.603521205377733e-11,2.70014229208936e-13,7.924405422494497e-16,1.9832978740211748e-18,4.320491330758737e-21,8.306748827368082e-24,1.1274027144433873e-16,2.7676805091511927e-19,5.938524426056296e-22,1.1252596359466925e-24,1.895728629478097e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05810000002608438,6.729002216977176e-07,-8.055352055206568e-10,-1.5785175648875024e-12,-1.578517564887515e-12
5.82,500.0000006751884,0.05791247704163056,467.77568667283947,75.6812689056836,92.09442056715424,99.99971593335384,200.0,100.0000000000016,10.0,24.318731094316433,7.905579432845716,0.0002840666461564328,2.765572643005103e-06,1.7096239166611516e-08,7.736876196701192e-11,2.760412259736718e-13,8.139358196615026e-16,2.046698619003393e-18,4.479870435514904e-21,8.655227101307132e-24,1.1546961696718197e-16,2.848045100555118e-19,6.140095975363022e-22,1.1691258120941097e-24,1.9795606984350195e-27,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.05820000002621918,6.752147404920861e-07,-8.082449325601442e-10,-1.5865864619740725e-12,-1.5865864619740854e-12
