t,T2,LT2,T2R,T3,Bp,T2p,Yp,LT3,T3R,T4,T3p,LT4,T4p,LT2p,T2pR,LT3p,T3pR,LT4p,LT2R,LT3R,LT2pR,LT3pR
6.3100000000000005,0.019556932087467453,0.04612815297298822,0.002806302589449599,3.823086508880513e-07,0.027138955199332397,2.5385593201810613e-06,0.025866715509145464,4.189522121873089e-05,0.831855383551612,0.09723784243219419,0.9999287386376149,1.2650575674540316,0.6287619897766805,2.138358556734548e-08,0.006711593618228597,0.048047407858187924,2.4148289036998244e-05,1.5111949861553176e-05,0.24384483226561265,0.01976305223610468,0.04614094167815881,0.0028099736716666514
6.32,3.81912316852462e-07,0.027134346538858215,2.532467850701913e-06,0.025888886069890264,4.1802707560300834e-05,0.8318969773606262,0.09650014901063057,0.9999286678016028,1.2636149687383043,0.6294005826964002,2.1361456210363887e-08,0.006703134476494014,0.0480455087396885,2.4149440535279366e-05,1.5040187471008933e-05,0.24346064316326432,0.01997144753670021,0.046153736489320904,0.0028136443539826463,3.8151730784274216e-07,0.027129738640357913,2.5264014619047957e-06
6.33,0.025911032565643147,4.1710626837913375e-05,0.8319385732493828,0.09576531500833554,0.9999285965687507,1.262171316782637,0.6300387978270137,2.1339403705157148e-08,0.006694700464535781,0.048043624310826406,2.415059670848403e-05,1.4969716591905057e-05,0.24307647789041578,0.02018212966375455,0.04616653741069067,0.002817314636631261,3.8112364951382037e-07,0.027125131503615493,2.520360225397189e-06,0.02593315503514367,4.161902080565476e-05,0.8319801712179858
6.34,0.09503335072628394,0.9999285250572866,1.2607265986988496,0.6306766353288163,2.1317412501100662e-08,0.006686291553473933,0.0480417545630253,2.4151757732283873e-05,1.4900502931059752e-05,0.24269233651866925,0.020395110272478097,0.04617934444672275,0.0028209845198802893,3.807313333525776e-07,0.027120525128490423,2.5143441367626653e-06,0.025955253517084068,4.1527891859678215e-05,0.8320217712665393,0.09430426641566803,0.9999284533957767,1.2592808016748014
6.3500000000000005,0.6313140953207811,2.1295473442772942e-08,0.006677907755026272,0.04803989948772316,2.415292378032802e-05,1.48325134194053e-05,0.24230821911996456,0.020610400943274,0.04619215760142315,0.0028246540039869755,3.803403615064742e-07,0.02711591951473458,2.508353299331804e-06,0.025977328050109362,4.1437093303071056e-05,0.8320633733951472,0.09357807228063066,0.9999283816135504,1.257833913017348,0.6319511777697786,2.1273611232659725e-08,0.006669549231221412
6.36,0.04803805907637713,2.4154094996964897e-05,1.476571625984853e-05,0.2419241257666017,0.02082801313878042,0.04620497687782007,0.0028283230891642287,3.7995078069120857e-07,0.02711131466185179,2.50238806519402e-06,0.02599937867281739,4.134650867700967e-05,0.8321049776039136,0.09285477846846144,0.9999283098397717,1.2563859200919656,0.6325878826716661,2.1251838159593334e-08,0.006661216115050118,0.04803623332045522,2.4155271543219224e-05,1.4700080822719846e-05
6.37,0.24154005653121524,0.021047958264244163,0.04621780227873467,0.00283199177563636,3.7956262624784575e-07,0.027106710569307673,2.496448824415837e-06,0.026021405423758876,4.1256220032315e-05,0.8321465838929423,0.09213439506310578,0.9999282379505511,1.254936810309674,0.633224210221304,2.1230145523644426e-08,0.006652908342167822,0.048034422211435,2.4156453605298387e-05,1.463557575234087e-05,0.24115601148657073,0.02127024768059792,0.046230633810225186
6.38,0.0028356600636755707,3.7917588561985166e-07,0.027102107237330565,2.4905352040301014e-06,0.02604340834143748,4.1166671795394045e-05,0.8321881922623374,0.09141693207807422,0.9999281653620711,1.253486571103438,0.6338601609780986,2.1208486453460918e-08,0.006644625487004983,0.0480326257408006,2.4157641411655742e-05,1.457216757669579e-05,0.2407719907054119,0.021494892728056773,0.0462434714842514,0.0028393279536414948,3.7879045873997835e-07,0.027097504667538463
6.390000000000001,2.4846454408347916e-06,0.026065387464309843,4.1077473106444944e-05,0.8322298027122031,0.09070239949174767,0.9999280925452312,1.2520351901364788,0.6344957346562636,2.118690100438117e-08,0.006636367960432095,0.04803084390006378,2.415883510880998e-05,1.4509830585145354e-05,0.24038799426159202,0.021721904517804876,0.04625631529920891,0.0028429954456920758,3.784064476698508e-07,0.027092902858362442,2.4787809599381355e-06,0.026087342830785735,4.098857545655844e-05
6.4,0.8322714152426434,0.08999080720871946,0.9999280195369601,1.250582655106001,0.6351309313143737,2.116539303584839e-08,0.006628135832078848,0.04802907668074312,2.4160034883576363e-05,1.4448537048098997e-05,0.24000402222896497,0.021951294128268167,0.04626916525907137,0.002846662540067827,3.7802387183070634e-07,0.027088301809548035,2.472941871444333e-06,0.026109274479228027,4.0899920953838834e-05,0.8323130298537621,0.08928216506875994,0.9999279463852672
6.41,1.2491289538074175,0.6357657510000987,2.1143966909357145e-08,0.006619929182054503,0.04802732407437017,2.416124092664209e-05,1.4388260093805126e-05,0.2396200746817189,0.022183072540888388,0.046282021367674474,0.002850329237006909,3.7764275307568273e-07,0.0270837015208116,2.4671283146274554e-06,0.026131182447952792,4.0811441730256376e-05,0.8323546465456634,0.08857648284484676,0.9999278731503115,1.2476740741387633,0.6364001937496255,2.1122627491903072e-08
6.42,0.006611748101520591,0.048025586072489405,2.4162453432568728e-05,1.4328973679090623e-05,0.2392361516943785,0.022417250635707146,0.046294883628707255,0.002853995536744971,3.772631158471745e-07,0.02707910199183875,2.4613404595329366e-06,0.026153066775229345,4.072321604845022e-05,0.8323962653184513,0.08787377022924474,0.9999277997613436,1.2462180040292972,0.6370342597453661,2.1101367909975045e-08,0.006603592536555095,0.048023862666658014,2.416367261169682e-05
6.43,1.4270651773293677e-05,0.2388522533416855,0.0226538392627641,0.04630775204781716,0.002857661439556204,3.768849461230875e-07,0.02707450322274779,2.4555780435848906e-06,0.02617492749928027,4.063559427232197e-05,0.8324378861722299,0.08717403682188424,0.9999277259013666,1.2447607313826836,0.6376679494432231,2.108015965933766e-08,0.006595462162154492,0.04802215384844574,2.4164898699761505e-05,1.4213267693513685e-05,0.23846837969850287,0.022892849298914594
6.44,0.046320626634308575,0.00286132694578646,3.7650815828872713e-07,0.027069905214463744,2.4498399976201407e-06,0.026196764658281423,4.0548358733373965e-05,0.8324795091071032,0.08647729219241797,0.9999276517803801,1.2433022444875872,0.6383012627239765,2.1059018236554348e-08,0.006587357222392865,0.04802045960943564,2.4166131894127542e-05,1.4156798290770459e-05,0.23808453084046952,0.02313429123722995,0.046333507389809916,0.0028649920556323215,3.7613281608803326e-07
6.45,0.0270653079662251,2.444126938756943e-06,0.026218578290362286,4.0461547027208136e-05,0.8325211341231753,0.08578354581541849,0.999927577378669,1.2418425316234802,0.6389341997249317,2.10379387378142e-08,0.006579277707059913,0.04801877994122324,2.4167372416370407e-05,1.4101219783908635e-05,0.23770070684336242,0.02337817558119319,0.04634639431937816,0.0028686567693576017,3.757589161031381e-07,0.0270607114780274,2.438438727171908e-06,0.026240368433605745
6.46,4.0375208819971066e-05,0.8325627612205502,0.0850928070869102,0.9999275026710054,1.2403815811824288,0.6395667605942869,2.1016914826799806e-08,0.006571223594847323,0.04801711483541673,2.4168620493851998e-05,1.4046508948458895e-05,0.2373169077832874,0.023624512722908955,0.04635928742821784,0.0028723210872293914,3.753864517141052e-07,0.027056115749901636,2.432775187598194e-06,0.026262135126048244,4.028940700159256e-05,0.832604390399332,0.08440508532226682
6.47,0.9999274276261115,1.2389193816726645,0.6401989454923179,2.0995938601619482e-08,0.006563194852174986,0.04801546428363691,2.4169876359855708e-05,1.3992643078608706e-05,0.23693313373668037,0.02387331293953241,0.046372186721695983,0.0028759850095183568,3.7501541279699735e-07,0.02705152078191781,2.4271361057447444e-06,0.026283878405679823,4.0204087553010404e-05,0.8326460216596249,0.0837203897413377,0.9999273522675575,1.23745592163246,0.640830754459992
6.48,2.0975017302608208e-08,0.006555191563291514,0.048013828277521174,2.4171140236430476e-05,1.3939601066251751e-05,0.23654938478037832,0.024124586479391155,0.04638509220418735,0.002879648536461835,3.7464582272983426e-07,0.027046926573905117,2.42152150858213e-06,0.026305598310444142,4.01189628216919e-05,0.8326876550015327,0.08303872945487911,0.9999272767283842,1.2359911895531694,0.64146218730112,2.095418830016348e-08,0.006547214046967647,0.04801220680872701
6.49,2.417241231900074e-05,1.3887364365949673e-05,0.23616566099168362,0.02437834363894654,0.046398003878039225,0.002883311668230727,3.742777715882793e-07,0.027042333125201032,2.415931915636975e-06,0.026327294878238493,4.003424338243856e-05,0.8327292904251598,0.08236011353352905,0.9999272009086322,1.2345251743820014,0.642093244321414,2.0933425229300024e-08,0.00653926212468014,0.04801059986890969,2.41736928727396e-05,1.3835910739501057e-05,0.23578196244797375
6.5,0.024634594260013416,0.04641092175009623,0.00288697440513689,3.739112081966289e-07,0.02703774043623233,2.410366755475359e-06,0.02634896814691416,3.994992710649234e-05,0.8327709279306099,0.08168455093643856,0.9999271248080226,1.233057865039108,0.6427239256106079,2.0912729200016527e-08,0.006531335831458549,0.04800900744974394,2.4174982138918644e-05,1.3785220276851914e-05,0.23539828922708372,0.024893348212675054,0.04642384582537124,0.0028906367474316216
6.51,3.735461421806893e-07,0.02703314850698142,2.404825901790304e-06,0.026370618154276167,3.9866009443668464e-05,0.8328125675179875,0.08101205052951102,0.9999270484275585,1.2315892505640267,0.6433542312548222,2.089210183797152e-08,0.006523435205601216,0.04800742954291753,2.417628036258643e-05,1.3735273578642679e-05,0.23501464140719477,0.025154615248838306,0.04643677610892347,0.002894298695365237,3.7318258423714023e-07,0.027028557337441396,2.3993092176425278e-06
6.5200000000000005,0.026392244938083453,3.97824830799957e-05,0.8328542091873964,0.08034262108315421,0.9999269717696874,1.2301193201182283,0.6439841613362403,2.087154534326526e-08,0.006515560288996958,0.04800586614013123,2.41775877925066e-05,1.3686051730904614e-05,0.23463101906683648,0.02541840499968427,0.04644971260586001,0.0028979602491869417,3.7282054625661074e-07,0.027023966927616393,2.3938165551134697e-06,0.026413848536048924,3.969934996804445e-05,0.8328958529389409
6.53,0.0796762712588793,0.9999268948356115,1.2286480629150847,0.6446137159452779,2.0851057926699186e-08,0.006507711115058587,0.04800431723310037,2.4178904685278925e-05,1.36375370736293e-05,0.23424742228493736,0.025684727045700607,0.046462655320630236,0.002901621409153659,3.7246003253525663e-07,0.02701937727733748,2.3883479395184646e-06,0.02643542898583947,3.9616633255116694e-05,0.832937498772725,0.07901300959599236,0.9999268176226231,1.227175468150435
6.54,0.6452428951926501,2.0830629284194884e-08,0.006499887696758702,0.0480027828135563,2.418023130942581e-05,1.3589713962784645e-05,0.23386385114087566,0.0259535909861145,0.04647560425632592,0.0029052821755387805,3.7210103105990327e-07,0.027014788386080086,2.3829037520963557e-06,0.02645698632507599,3.9534305396928576e-05,0.8329791466888529,0.07835284457383461,0.9999267401407537,1.2257015254248258,0.6458716991368004,2.0810267384897156e-08,0.006492090098584799
6.55,0.04800126287323765,2.4181567921142993e-05,1.354256415451105e-05,0.23348030571419714,0.02622500601664763,0.04648855941877252,0.0029089425485803004,3.71743565161064e-07,0.027010200254030885,2.3774836624599477e-06,0.026478520591333654,3.945235706347049e-05,0.8330207966874286,0.07769578454711482,0.9999266623969778,1.2242262243398332,0.6465001278535047,2.0789972658338346e-08,0.006484318367526131,0.047999757403898814,2.4182914787648945e-05,1.349607122301575e-05
6.5600000000000005,0.23309678608489173,0.02649898133319537,0.04650152081257232,0.0029126025285307754,3.71387643759592e-07,0.027005612881055827,2.3720876612066673e-06,0.026500031822141782,3.937077651170613e-05,0.8330624487685564,0.07704183776194566,0.999926584400051,1.2227495546196083,0.6471281814150633,2.0769745631815588e-08,0.006476572553705709,0.047998266397307435,2.4184272180265096e-05,1.3450219233719347e-05,0.2327132923333147,0.02677552601028071,0.04651448844226559
6.57,0.0029162621156425326,3.7103327610010064e-07,0.027001026267002896,2.3667157569864043e-06,0.026521520054983944,3.928954938734516e-05,0.8331041029323402,0.07639101235346571,0.9999265061606377,1.2212715061125794,0.6477558598901212,2.074958693532383e-08,0.006468852710557664,0.047996789845244435,2.418564037440266e-05,1.340499272720022e-05,0.23232982454018922,0.027054648999350478,0.04652746231232395,0.0029199213101676483,3.7068047177022744e-07,0.0269964404117003
6.58,2.361367978304517e-06,0.026542985327298024,3.920868314888908e-05,0.8331457591788843,0.07574331633515716,0.9999264276626423,1.2197920687440178,0.6483831633683839,2.0729496440350015e-08,0.006461158870363151,0.04799532773950212,2.418701965004574e-05,1.336037667353431e-05,0.23194638278658838,0.02733635917620728,0.04654044242764979,0.0029235801123625683,3.703292360348277e-07,0.026991855315093464,2.356044236282987e-06,0.02656442767647626,3.912823369634185e-05
6.59,0.8331874175082928,0.07509875758742063,0.9999263488319597,1.2183112324642085,0.6490100919875605,2.0709472321113666e-08,0.00645349101757987,0.047993880071882024,2.4188410292278826e-05,1.3316356423984171e-05,0.23156296715391594,0.02762066539284081,0.046553428794121096,0.0029272385224931407,3.699795647506696e-07,0.026987270977394468,2.350744174971854e-06,0.026585847139865282,3.90481572401474e-05,0.8332290779206699,0.07445734390508665,0.9999262697096327
6.6000000000000005,1.2168289875453573,0.6496366457836232,2.0689516263340035e-08,0.0064458492370676,0.047992446834206635,2.418981258829218e-05,1.3272917872810328e-05,0.23117957772402928,0.027907576180513385,0.04656642141554405,0.0029308965408067393,3.6963147253402177e-07,0.02698268739824633,2.345468008528134e-06,0.0266072437547663,3.896845234631319e-05,0.8332707404161196,0.07381908294706671,0.9999261902856073,1.2153453242994425,0.6502628248344378,2.0669628465492246e-08
6.61,0.006438233571911326,0.04799102801830815,2.4191226830235485e-05,1.3230047270189453e-05,0.2307962145791258,0.028197100031913135,0.04657942029657014,0.002934554167559031,3.6928496571417577e-07,0.026978104577523043,2.3402157197713946e-06,0.026628617558435028,3.888911817574527e-05,0.8333124049947462,0.07318398224799154,0.9999261105474753,1.2138602331628545,0.6508886292175654,2.0649809105748085e-08,0.006430644065193449,0.04798962361603181,2.419265331436701e-05
6.62,1.3187731256131317e-05,0.23041287780177913,0.02848924531650955,0.04659242544183528,0.002938211403006132,3.6894005026111595e-07,0.026973522515093485,2.3349872966896137e-06,0.026649968588081798,3.8810154579454295e-05,0.8333540716566538,0.07255204921573412,0.9999260304802604,1.2123737046975145,0.6515140590103805,2.063005833661089e-08,0.006423080759877492,0.04798823361923588,2.4194092341046375e-05,1.3145956844070377e-05,0.23002956747494122,0.028784020279435243
6.63,0.04660543685595914,0.0029418682474046426,3.685967317489497e-07,0.02696894121082128,2.329782732585168e-06,0.026671296880871602,3.8731561965342315e-05,0.8333957404019466,0.0719232911235251,0.9999259500909525,1.2108857295546418,0.6521391142899843,2.0610375796173685e-08,0.006415543698899314,0.0479868580197903,2.4195544214874013e-05,1.3104711439135956e-05,0.22964628368193699,0.029081433077717364,0.04661845454383362,0.0029455247010095865,3.6825501738436e-07
6.640000000000001,0.02696436066464404,2.324601946674897e-06,0.02669260247392414,3.865334112124639e-05,0.8334374112307288,0.0712977151010325,0.9999258694377833,1.20939629843137,0.65276379513308,2.0590760026820195e-08,0.006408032925298054,0.04798549680957507,2.4197009244858716e-05,1.3063982863063545e-05,0.22926302650645727,0.029381491823661628,0.046631478510966724,0.0029491807640719477,3.6791491843051886e-07,0.02695978087666787,2.3194446894567566e-06,0.026713885404313818
6.65,3.8575494736253195e-05,0.8334790841431045,0.070675328165646,0.9999257884754926,1.2079054023050473,0.6533881016173645,2.0571211487556814e-08,0.00640054848080433,0.04798414998048862,2.419848774349447e-05,1.3023759121274444e-05,0.22887979603260866,0.02968420435054636,0.04664450876167703,0.002952836436851807,3.6757643727778335e-07,0.0269552018466714,2.3143110394918106e-06,0.026735145709070023,3.8498026133419305e-05,0.8335207591391778,0.07005613718774444
