t,mos,mosstar,mose1,mosstare2,mekstarmosstar,mekmosstar,mekstar,mekstarstar,mekstarmekpase,mekstarstarmekpase,mapkmekstarstar,mapkstarmekstarstar,mek,mapkstar,mapkstarstar,mapkstarmapkpase,mapkstarstarmapkpase,mapk
6.18,0.0013338276004091155,0.00036685754391403214,1.3283980856106974e-06,3.6624748460061986e-07,0.00043914405060734,0.0008584761603590867,0.359414203085531,0.04443579274095726,0.00015322534453530306,1.8883044631435804e-05,0.04287621835463657,0.049821101716951616,0.7019829554994651,0.3373426874913329,0.39599605751098027,0.03928080966789144,0.04586499144318058,0.28881813381502885
6.19,0.0013323872398559292,0.00036734546515059435,1.326969503607394e-06,3.667341509076486e-07,0.0004402498531070304,0.0008583237390917187,0.35983980294008144,0.04492191741231199,0.0001532090237240776,1.906473651454514e-05,0.042584442646300895,0.05025765599021423,0.7009253336563289,0.336602856146384,0.40151224072521685,0.03901536776560579,0.04629105203348562,0.2837363846927948
6.2,0.001330949747364697,0.0003678335797657448,1.3255437519993924e-06,3.672210080266911e-07,0.0004413553271587152,0.0008581685818106054,0.36026381591482187,0.04541501848286072,0.00015319090159969238,1.9248776692796696e-05,0.042289266608702344,0.05069201600314823,0.6998679194008799,0.3358123731919896,0.40704345551659515,0.03874780952969475,0.046716578611471674,0.27869850053840045
6.21,0.0013295151189838324,0.0003683218893014089,1.3241208269485383e-06,3.6770805749512813e-07,0.0004424604708924159,0.0008580106927976866,0.360686244620498,0.045915118283039444,0.00015317098050020327,1.943516160568266e-05,0.04199084487471644,0.0511240007834482,0.6988107141301768,0.33497188962308394,0.4125873250617312,0.03847827200007148,0.047141429527930205,0.27370623812902073
6.22,0.0013280833507696382,0.00036881039529734235,1.322700724624229e-06,3.6819530084762065e-07,0.000443565282453549,0.0008578500763137837,0.3611070916669517,0.04642223326370923,0.00015314926419696446,1.9623885118871156e-05,0.04168933645856483,0.05155343086195326,0.6977537192384126,0.33408212853926733,0.41814142012837896,0.03820689585383774,0.04756546065764488,0.2687613275003552
6.23,0.0013266544387867,0.0003692990992927342,1.3212834412037713e-06,3.686827396175175e-07,0.00044466975999490785,0.0008576867366046242,0.36152635965352364,0.04693637299573973,0.00015312575809936098,1.9814938163050217e-05,0.041384904995657466,0.051980129039795486,0.6966969361200964,0.3331438921250863,0.4237032601576649,0.03793382526945662,0.047988525635225425,0.2638654627771159
6.24,0.0013252283791076183,0.0003697880028272155,1.3198689728721053e-06,3.6917037533889386e-07,0.00044577390166743305,0.000857520677909311,0.36194405115875977,0.04745753876430849,0.00015310046917014545,2.0008308730392297e-05,0.04107772066171672,0.05240391988157694,0.6956403661738354,0.3321580535632519,0.42927032393428555,0.03765920664559793,0.04841047734749382,0.25902029796607934
6.25,0.0013238051678130366,0.00037027710744146097,1.318457315821847e-06,3.696582095459851e-07,0.0004468777056208259,0.0008573519044590983,0.3623601687425437,0.04798572487465836,0.0001530734060398348,2.020398182154724e-05,0.04076795864407838,0.05282462993693814,0.6945840108015147,0.3311255598386631,0.4348400474404051,0.037383189255558856,0.04883116703292554,0.25422744785143303
6.26,0.001322384800991604,0.00037076641467985623,1.3170484662532539e-06,3.7014624377607567e-07,0.00044798116998736307,0.0008571804204909377,0.3627747149301159,0.04852091769472791,0.00015304457909638453,2.040193925488363e-05,0.04045579927184756,0.05324208857821271,0.6935278714139408,0.3300474284157778,0.44040983506346876,0.03710592458174838,0.04925044504363236,0.24948847904531468
6.2700000000000005,0.001320967274739923,0.00037125592609137435,1.3156424203741494e-06,3.7063447957119394e-07,0.0004490842928744794,0.0008570062302540692,0.3631876922039806,0.04906309539437813,0.0001530140003879427,2.0602159840147916e-05,0.04014142724614067,0.053656129036030446,0.6924719494337879,0.3289247441892928,0.44597706564674755,0.036827565522143654,0.049668161978111046,0.24480490638153599
6.28,0.0013195525851626118,0.00037174564323008463,1.3142391744000082e-06,3.7112291847747803e-07,0.00045018707236555393,0.0008568293380086645,0.3635991030059943,0.04961222785123764,0.00015298168375451989,2.0804619112687904e-05,0.03982503225163026,0.05406658788079966,0.6914162462947712,0.3277586605432202,0.45153909180819657,0.03654826702775683,0.050084167530983444,0.2401781929574152
6.29,0.0013181407283722416,0.00037223556765757974,1.3128387245538863e-06,3.716115620478647e-07,0.0004512895065053248,0.0008566497480380458,0.3640089497229265,0.05016827615548532,0.00015294764485742097,2.1009289286551828e-05,0.03950680836889223,0.05447330611489757,0.6903607634467854,0.3265503956732449,0.45709325057130223,0.03626818534625055,0.0504983114033007,0.23560974252211392
6.3,0.0013167317004893965,0.0003727257009426736,1.3114410670664794e-06,3.721004118427462e-07,0.0004523915932984936,0.0008564674646503223,0.36441723468529924,0.05073119411626459,0.00015291190105780916,2.1216139646773754e-05,0.03918695294534699,0.054876128795741,0.6893055023563692,0.32530123209669654,0.4626368639609328,0.035987477914483,0.05091044422429727,0.2311009000625045
6.3100000000000005,0.0013153254976426218,0.0003732160446651871,1.3100461981760685e-06,3.725894694335716e-07,0.0004534933306888963,0.0008562824921954841,0.36482396014743484,0.05130092746857535,0.00015287447151976185,2.1425136353358982e-05,0.0388656660337625,0.05527490640337902,0.6882504645137651,0.324012511744444,0.4681672542071432,0.035706302576457453,0.051320418294227475,0.22665294074058834
6.32,0.0013139221159684674,0.00037370660041696974,1.3086541141285803e-06,3.7307873640102375e-07,0.0004545947165630427,0.0008560948350607928,0.36522912829263215,0.05187741035162262,0.0001528353771596586,2.1636241914512803e-05,0.038543151760450645,0.05566949699117864,0.6871956514310923,0.32268562888351326,0.4736817469500458,0.035424818165942784,0.051728083772644234,0.2222670734762267
6.33,0.0013125215516114738,0.00037419736980459113,1.3072648111775653e-06,3.735682143386889e-07,0.00045569574873169854,0.000855904497686522,0.36563274121530176,0.05246056621307892,0.00015279464064917725,2.18494153838321e-05,0.03821961687343565,0.05605976674469972,0.6861410646487074,0.3213220268007814,0.47917768353467116,0.03514318367724166,0.05213329053076003,0.21794443183841242
6.34,0.0013111238007241927,0.00037468835444410544,1.3058782855842005e-06,3.7405790485579145e-07,0.0004567964249335139,0.0008557114845675458,0.3660348009197875,0.05305031619901845,0.00015275228716738417,2.206461287742391e-05,0.03789527108609285,0.05644558124794664,0.6850867057352834,0.31992321293066817,0.48465240660463876,0.034861555627975195,0.052535902213113904,0.21368607028956654
6.3500000000000005,0.0013097288594672012,0.00037517955596522894,1.304494533617314e-06,3.7454780957780974e-07,0.0004578967428230316,0.0008555158002611365,0.36643530931128077,0.053646574960564464,0.00015270834416322525,2.2281787187971368e-05,0.037570326915444145,0.056826809844801145,0.6840325762911484,0.31849074740195243,0.4901032752993141,0.03458008862512627,0.05293579092016937,0.2094929609931946
6.36,0.0013083367240090973,0.0003756709760339533,1.3031135515534168e-06,3.750379301380769e-07,0.0004589966999473747,0.0008553174493876752,0.3668342681950503,0.054249228066672976,0.0001526628365667374,2.2500889350631792e-05,0.03724498223301949,0.05720336567677435,0.6829786779509043,0.3170261851571432,0.49552773693110713,0.03429895016190219,0.05333276742214316,0.20536601241791236
6.37,0.001306947390526571,0.0003761626163074434,1.3017353356767157e-06,3.7552826819896136e-07,0.00046009629377797906,0.0008551164366439224,0.36723167926734324,0.05485818472969704,0.0001526157970134316,2.2721866229526197e-05,0.03691946253409983,0.05757511069126776,0.6819250123816011,0.3155311389192908,0.5009232092800224,0.03401828412794651,0.05372674390592538,0.2013060505414492
6.38,0.0013055608552044505,0.00037665447847950914,1.3003598822791954e-06,3.760188254351347e-07,0.00046119552166282716,0.0008549127668052907,0.36762754410425597,0.055473319597789596,0.0001525672548154441,2.2944662082250193e-05,0.03659397228987422,0.05794196250814332,0.6808715812922448,0.3140072755618244,0.5062871818206467,0.03373824998583783,0.05411756406866604,0.19731379376500943
6.390000000000001,0.0013041771142357304,0.00037714656426126,1.2989871876606304e-06,3.7650960354467476e-07,0.00046229438083637006,0.000854706444735227,0.36802186415346944,0.05609451223853924,0.00015251724403704032,2.316921846584544e-05,0.036268723435919234,0.058303826449036984,0.6798183864326344,0.31245626668865534,0.511617196504833,0.03345899682547127,0.054505103839157035,0.19338988625692918
6.4,0.0013027961638212386,0.0003776388753856745,1.29761724812828e-06,3.7700060424678937e-07,0.0004633928684140504,0.0008544974753864549,0.36841464073885205,0.056721630855382045,0.00015246579845569694,2.3395474859353186e-05,0.03594392627049932,0.05866062092143544,0.6787654295943893,0.31087980818886457,0.5169108523962836,0.03318067173678767,0.054889237824280256,0.18953488266185128
6.41,0.0013014180001699811,0.0003781314136092638,1.296250059997197e-06,3.774918292834309e-07,0.0004644909813830185,0.0008542858638082491,0.3688058750483214,0.0573545366103592,0.00015241295373905192,2.3623367825104533e-05,0.03561978729506933,0.05901227526308039,0.6777127126140879,0.30927960954082395,0.5221658159499605,0.03290342181515483,0.05526984320783818,0.18574924692807496
6.42,0.0013000426194988684,0.0003786241807127254,1.2948856195899827e-06,3.7798328042025676e-07,0.00046558871659998553,0.0008540716151482036,0.3691955681338455,0.057993084294034145,0.00015235874683059238,2.385283195559918e-05,0.03529651150299615,0.059358726782589494,0.676660237373674,0.3076573898012166,0.5273798246694541,0.03262738938172279,0.05564680307314028,0.18203335478888263
6.43,0.0012986700180324978,0.00037911717850075676,1.2935239232365774e-06,3.7847495944666474e-07,0.00046668607079064316,0.0008538547346532123,0.3695837209121386,0.05863712265358728,0.00015230321568842514,2.408380003324705e-05,0.0349743012624269,0.059699921547936984,0.6756080058004184,0.30601487275735206,0.5325506900746032,0.032352712944243904,0.0560200056485127,0.17838749576492632
6.44,0.0012973001920043084,0.0003796104088065456,1.2921649672753481e-06,3.789668681800925e-07,0.00046778304052632816,0.0008536352276871555,0.36997033414069,0.0592864928046968,0.00015224639949619522,2.4316202656030482e-05,0.034653355813626226,0.060035816493275475,0.6745560198750193,0.30435378267346636,0.5376763146351639,0.03207952668130283,0.056389344922800344,0.17481185878036698
6.45,0.0012959331376565563,0.00038010387349264347,1.2908087480531235e-06,3.794590084669079e-07,0.00046887962221715574,0.0008534130997369177,0.3703554084150853,0.05994103275697945,0.0001521883382979985,2.4549969129370177e-05,0.034333867774802726,0.0603663783886657,0.6735042816327589,0.3026758372703481,0.5427546982489053,0.03180796060512138,0.05675472065866721,0.1713065370534916
6.46,0.0012945688512398636,0.0003805975744500631,1.2894552619247378e-06,3.799513821816469e-07,0.00046997581211793006,0.0008531883564078305,0.37073894417516423,0.060600575610668,0.00015212907275391965,2.4785027727442383e-05,0.03401602481682046,0.06069158396442835,0.6724527931615853,0.30098274081952725,0.5477839388797203,0.03153813989555728,0.057116038674992625,0.16787153294895574
6.47,0.0012932073290125752,0.00038109151359685874,1.2881045052524047e-06,3.804439912256601e-07,0.0004710716063363585,0.0008529610034175242,0.3711209417142027,0.06126495055578756,0.0001520686439851137,2.5021305924877583e-05,0.033700009743936575,0.06101141882494682,0.6714015565991359,0.29927617827224384,0.5527622316689317,0.03127018481397965,0.05747321080145609,0.1645067658745074
6.48,0.0012918485672410978,0.00038158569287976126,1.2867564744060235e-06,3.80936837528673e-07,0.00047216700082606844,0.0008527310466009331,0.3715014011718982,0.06193398272572661,0.0001520070936712958,2.5258730237967165e-05,0.033386000543087636,0.06132587755051664,0.6703505741351079,0.29755781068457443,0.557687876553398,0.031004209948828534,0.057826155586861654,0.1612120691327352
6.49,0.001290492562200243,0.0003820801142757206,1.2854111657635188e-06,3.814299230501234e-07,0.000473261991378973,0.0008524984919160461,0.37188032252825504,0.06260749439433912,0.00015194446407209422,2.549722638744545e-05,0.03307416838721913,0.061634964500771106,0.6692998480133343,0.2958292736795024,0.5625592829178483,0.0307403243973929,0.05817479816466457,0.1579871879526038
6.5,0.0012891393101733214,0.0003825747797914162,1.2840685757109731e-06,3.819232497797068e-07,0.0004743565736217467,0.0008522633454478236,0.3722577056024363,0.06328530672364584,0.00015188079728112457,2.5736720445571973e-05,0.032764676999495874,0.06193869270273486,0.668249380532564,0.2940921691817224,0.5673749759873884,0.03047863146871358,0.05851907070940171,0.15483178295054562
6.51,0.0012877888074519517,0.0003830696914638245,1.2827287006423999e-06,3.8241681973660823e-07,0.00047545074302082074,0.0008520256134028256,0.37263355005660764,0.06396723838493903,0.00015181613574928772,2.5977137975187626e-05,0.032457683324309254,0.06223708455679122,0.6671991740448778,0.29234806800733315,0.5721335925825382,0.03021922867530864,0.05885891208030112,0.1517454307734212
6.5200000000000005,0.0012864410503364036,0.0003835648513626752,1.281391536960078e-06,3.829106349712229e-07,0.00047654449487355297,0.000851785302115241,0.3730078553915213,0.06465310784527631,0.00015175052182290024,2.621840485155964e-05,0.03215333521309388,0.06253017186667367,0.6661492309574445,0.2905984944688263,0.5768338941050632,0.029962207060324982,0.0591942681545838,0.14872762913143708
6.53,0.0012850960351353728,0.0003840602615836176,1.2800570810744043e-06,3.834046975643578e-07,0.00047763782431726966,0.0008515424180449086,0.37338062095341595,0.06534273517953745,0.00015168399719295896,2.6460448402446122e-05,0.03185177305523347,0.06281799239111562,0.6650995537304126,0.2888449288410311,0.5814747610896067,0.029707651374528764,0.05952509304685018,0.14577780020163733
6.54,0.001283753758166073,0.00038455592425554365,1.2787253294039047e-06,3.8389900962664413e-07,0.00047873072632501757,0.0008512969677741467,0.37375184593233973,0.06603593984596448,0.0001516166033761601,2.6703196209959987e-05,0.03155312848647793,0.0631005933619747,0.6640501448772304,0.2870888060176099,0.5860551949895052,0.029455640074698843,0.059851347190305285,0.14289528987943137
6.55,0.0012824142157542473,0.0003850518415443434,1.2773962783752173e-06,3.843935732971529e-07,0.00047982319570813117,0.000851048958001419,0.37412152937001963,0.0667325418394616,0.00015154838121805473,2.694657662193486e-05,0.03125752288484318,0.06337803182965958,0.6630010069621387,0.28533150201213753,0.590574322924434,0.029206244962975338,0.06017299611101275,0.140079379274941
6.5600000000000005,0.0012810774042342266,0.00038554801562486885,1.2760699244233357e-06,3.848883907490202e-07,0.0004809152271310367,0.0008507983955545117,0.3744896701600296,0.06743236728807465,0.00015147937106655188,2.719052061237854e-05,0.030965072017215566,0.0636503644179739,0.6619521426000138,0.28357434463567044,0.5950313875734438,0.028959530410006807,0.060490019958812376,0.1373292809868806
6.57,0.00127974331994891,0.0003860444487147666,1.2747462639913998e-06,3.853834641814082e-07,0.00048200681509486285,0.0008505452873731082,0.3748562670498238,0.06813524265854046,0.00015140961223042751,2.7434960049033106e-05,0.030675880540708186,0.06391765861794382,0.6609035544559084,0.2818186034700754,0.5994257576097197,0.02871555510040435,0.06080240048658861,0.1346441441745636
6.58,0.0012784119592498698,0.00038654114309711387,1.2734252935307141e-06,3.858787958116896e-07,0.0004830979539334512,0.000850289640490043,0.37522131865318287,0.06884099401175987,0.00015133914177001333,2.7679827888312284e-05,0.03039003764757638,0.06417999787984659,0.659855245241224,0.2800654764780352,0.6037569346885918,0.02847437398287852,0.06111011010714556,0.13202306921592943
