t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_i,MgADP_ss,MgATP_ss
4.7700000000000005,-96.3307100518384,10.0,0.0328302,0.99881811257848,0.9989634954413171,159.48,0.00035442482106828497,0.0001364636718185128,3.579046021880865e-05,0.9999998209241358,6.989516947919971e-05,6.439540015031304,2.2091189680895394e-23,7.949674903754356e-30,0.999253219493696,1.806190500687853e-06,1.2242858201353755e-12,3.6882365979013236e-19,-4.742764594144105e-25,0.0007458194393853048,5.392396954209489e-09,1.462046712560383e-14,1.7618060784010355e-20,7.946186835881536e-27,7.17960884824613e-05,0.9999081113305317,2.4882279012427552e-05,1.9243875865005198e-11,0.979365522161761,0.020609595539985426,0.29296741442688456,0.2929757913127514,0.9549931932407772,0.065330468905572,9.105893148454247e-08,9.18619244690071e-08,0.0001963335833431647,0.00019579902750004188,0.9999568560009107,0.9999567977373391,0.002983187239888144,0.0029831871000655925,6.439539898607265
4.78,-96.33071234875905,10.0,0.0328302,0.998818113181081,0.9989634958992991,159.48,0.000349065670709718,0.00013646364772855913,3.5790452148962613e-05,0.9999998209242192,6.98944596609034e-05,6.439540016318127,-4.2628866170339255e-22,7.923887466340456e-30,0.9992533679217456,1.8061900353547354e-06,1.224285008319729e-12,3.688193577300522e-19,-3.463202183309155e-24,0.0007456710128754421,5.3913225719187505e-09,1.461755094180185e-14,1.7614542923828328e-20,7.897239372650925e-27,7.178273914775992e-05,0.999909581213319,2.4717451921994368e-05,1.9244827252625522e-11,0.9795052056053364,0.020470076923499177,0.29296872833525683,0.29297704622245047,0.9549920545468855,0.06532983688008052,9.105800605605343e-08,9.18556619176309e-08,0.0001963280401039398,0.00019579703676840527,0.9999568543507964,0.9999567964518074,0.002983187238831309,0.00298318709996188,6.439539900549421
4.79,-96.33071463172138,10.0,0.0328302,0.9988181137765408,0.9989634963573301,159.48,0.0003437875672980579,0.0001364636237867273,3.579044412745606e-05,0.9999998209243012,6.989375527204139e-05,6.439540017621137,-1.0169055926224236e-21,7.89034478915726e-30,0.9992535153470988,1.8061895727959374e-06,1.2242842017753773e-12,3.6881380539992364e-19,-7.410247688967201e-24,0.0007455235890514421,5.3902557668901855e-09,1.461465623544014e-14,1.7611052090938324e-20,7.833155281920141e-27,7.176947902187014e-05,0.999911027586321,2.4553989892589593e-05,1.929170763015481e-11,0.979643940375556,0.02033150561526178,0.2929700298542341,0.2929782888652212,0.9549909260600259,0.06532920897017898,9.105708762443526e-08,9.184944242556253e-08,0.00019632253588373566,0.00019579506090996576,0.9999568526945017,0.9999567951501809,0.002983187237730801,0.0029831870998158834,6.4395399024643565
4.8,-96.33071690079002,10.0,0.0328302,0.998818114364354,0.9989634968158938,159.48,0.0003385892720975772,0.0001364635999921755,3.5790436153954554e-05,0.9999998209243814,6.989305637706891e-05,6.4395400189441805,-1.7714380330184068e-21,7.847840983487569e-30,0.9992536617769566,1.8061891130237808e-06,1.2242834005539982e-12,3.688068099041059e-19,-1.2462939112216987e-23,0.000745377160712636,5.389196535932532e-09,1.461178313723536e-14,1.760758861414524e-20,7.751596217835332e-27,7.175630691568827e-05,0.9999124508304469,2.439192255429078e-05,1.939125951382271e-11,0.9797817328855102,0.02019387517254599,0.2929713191287068,0.29297951933652305,0.9549898076733279,0.0653285851161915,9.1056176261239e-08,9.184326563808304e-08,0.00019631707054684863,0.00019579310005149675,0.9999568510292888,0.9999567938286178,0.002983187236578817,0.002983187099621068,6.43953990435004
4.8100000000000005,-96.33071915599014,10.0,0.0328302,0.9988181149447017,0.9989634972749284,159.48,0.0003334695716338973,0.00013646357634412718,3.5790428228406024e-05,0.9999998209244599,6.989236292240201e-05,6.439540020286011,-2.6823926579505794e-21,7.796789039397435e-30,0.9992538072178723,1.8061886560355634e-06,1.2242826046290414e-12,3.687984362400197e-19,-1.8571515396379656e-23,0.000745231721305582,5.388144815157292e-09,1.4608931426797646e-14,1.7604152169831068e-20,7.653373532777375e-27,7.174322222929927e-05,0.999913851318089,2.423123084455093e-05,1.9541155929574527e-11,0.9799185895435117,0.020057179206103976,0.29297259627184014,0.29298073775895256,0.9549886992821077,0.0653279652921891,9.105527190083585e-08,9.183713122291157e-08,0.00019631164377645468,0.00019579115406112205,0.9999568493559943,0.9999567924883596,0.0029831872353779485,0.0029831870993796672,6.439539906207276
4.82,-96.33072139634655,10.0,0.0328302,0.9988181155379419,0.9989634977182118,159.48,0.0003284275021947604,0.00013646355284372436,3.5790420358484994e-05,0.9999998209245432,6.989167135242362e-05,6.439540021495876,-2.8875740050744743e-21,7.785073685696935e-30,0.9992539516592541,1.8061882013399148e-06,1.2242818116121805e-12,3.6879631091704663e-19,-1.990175500469037e-23,0.0007450872814243481,5.387098746589871e-09,1.4606090547016432e-14,1.760072325080971e-20,7.63162083302672e-27,7.173024234424865e-05,0.9999152293297168,2.4070464779351702e-05,1.947348784012665e-11,0.9800545178437213,0.019921411672026972,0.2929738605007801,0.2929819450900264,0.9549876008129209,0.06532735046225598,9.105437040209997e-08,9.183103977017366e-08,0.0001963062500429488,0.00019578921510881849,0.9999568477802686,0.9999567912796936,0.0029831872344357204,0.0029831870993510846,6.439539908120038
4.83,-96.33072362256713,10.0,0.0328302,0.9988181161301622,0.9989634981569839,159.48,0.0003234617211321097,0.0001364635294888488,3.5790412538799076e-05,0.9999998209246266,6.989098406322141e-05,6.439540022676927,-2.976293416120111e-21,7.779956130547296e-30,0.9992540951194524,1.8061877492802405e-06,1.224281023133028e-12,3.6879521846720395e-19,-2.0443379023602093e-23,0.0007449438227172103,5.3860595206123575e-09,1.460326750009635e-14,1.7597314935319403e-20,7.622680412395573e-27,7.171735403053903e-05,0.9999165852874186,2.3910604872756794e-05,1.9371358476267535e-11,0.9801895233206772,0.019786566055079675,0.29297511255124625,0.29298314086560684,0.9549865121423177,0.06532673990900255,9.105347455075993e-08,9.182499027595548e-08,0.0001963008926592541,0.00019578728844995644,0.9999568462297515,0.999956790099777,0.0029831872335417714,0.0029831870993579633,6.439539910031043
4.84,-96.33072583462577,10.0,0.0328302,0.9988181167222152,0.9989634985906607,159.48,0.000318571072307975,0.00013646350627878533,3.5790404769617266e-05,0.9999998209247102,6.989030088853206e-05,6.439540023822906,-2.9123702252615274e-21,7.783438000458789e-30,0.9992542376042515,1.8061872998429468e-06,1.2242802390936792e-12,3.687954770491675e-19,-1.995295367471421e-23,0.0007448013393998404,5.38502701481903e-09,1.4600461724128498e-14,1.759392626337245e-20,7.630457685415432e-27,7.170455720715298e-05,0.9999179195448398,2.375158450364367e-05,1.922350935406333e-11,0.9803236122927381,0.01965263610353555,0.29297635250296816,0.29298432523222734,0.9549854331699715,0.06532613363951136,9.105258415066915e-08,9.181898240749895e-08,0.00019629557112185362,0.0001957853737076477,0.9999568447087868,0.9999567889548407,0.002983187232708893,0.0029831870994111464,6.439539911943875
4.8500000000000005,-96.33072803248483,10.0,0.0328302,0.9988181173150535,0.9989634990185832,159.48,0.0003137544164639396,0.00013646348321282698,3.5790397051269895e-05,0.9999998209247942,6.988962164607977e-05,6.439540024926804,-2.655294295046924e-21,7.797759647585404e-30,0.9992543791192832,1.8061868530139534e-06,1.2242794593871194e-12,3.687974428929384e-19,-1.81579183676748e-23,0.000744659825840763,5.384001098303398e-09,1.4597672606734428e-14,1.7590556180442923e-20,7.659323987915828e-27,7.169185185272307e-05,0.9999192324501898,2.3593329966689977e-05,1.901733006684313e-11,0.9804567910420585,0.019519615608958225,0.2929775804300589,0.2929854983393094,0.9549843637967806,0.06532553166577906,9.105169898726345e-08,9.181301582497273e-08,0.00019629028489626937,0.0001957834704707536,0.999956843222245,0.9999567878518659,0.002983187231951408,0.0029831870995227702,6.439539913862534
4.86,-96.33073021609485,10.0,0.0328302,0.9988181179097347,0.9989634994400142,159.48,0.00030901063087248427,0.00013646346029027467,3.5790389384151185e-05,0.9999998209248788,6.988894613679976e-05,6.43954002598082,-2.160024838648509e-21,7.825411243125649e-30,0.9992545196700215,1.8061864087786492e-06,1.2242786838967677e-12,3.6880151207039817e-19,-1.4755231153417136e-23,0.0007445192765659136,5.382981631244322e-09,1.4594899482668602e-14,1.758720353300926e-20,7.714138220944159e-27,7.167923800824201e-05,0.9999205243463627,2.343576013892624e-05,1.8738795392239987e-11,0.9805890658151993,0.019387498405923742,0.2929787964008288,0.29298666033937426,0.9549833039248534,0.06532493400493547,9.105081882666293e-08,9.18070901810892e-08,0.0001962850334155249,0.00019578157829220263,0.999956841775548,0.9999567867986185,0.0029831872312852423,0.0029831870997063252,6.439539915791456
4.87,-96.33073238539401,10.0,0.0328302,0.9988181185074254,0.9989634998541348,159.48,0.00030433860898832746,0.00013646343751043768,3.579038176872182e-05,0.9999998209249641,6.98882741440616e-05,6.439540026976335,-1.3767892421120684e-21,7.869143870723356e-30,0.9992546592617789,1.8061859671218459e-06,1.22427791249602e-12,3.688081222658644e-19,-9.410014177394217e-24,0.0007443796862631951,5.3819684644921494e-09,1.4592141631420848e-14,1.7583867064096834e-20,7.800268494685599e-27,7.166671577977237e-05,0.9999217955710586,2.3278786146288455e-05,1.8372402399231718e-11,0.9807204428237396,0.019256278371742725,0.29298000047759976,0.29298781138825436,0.9549822534574937,0.06532434067946268,9.104994341477385e-08,9.180120512072103e-08,0.0001962798160786075,0.00019577969668730793,0.9999568403746938,0.9999567858036841,0.002983187230727993,0.0029831870999767174,6.439539917735533
4.88,-96.3307345403077,10.0,0.0328302,0.9988181191094067,0.998963500260041,159.48,0.0002997372600997692,0.00013646341487263342,3.579037420551148e-05,0.9999998209250505,6.988760543289272e-05,6.4395400279038695,-2.5088188660674637e-22,7.93198061986848e-30,0.9992547978997011,1.806185528027735e-06,1.224277145047792e-12,3.6881775454664553e-19,-1.7541991328150297e-24,0.0007442410497870355,5.380961439154832e-09,1.4589398274818845e-14,1.758054540882054e-20,7.923613772382937e-27,7.165428534115659e-05,0.9999230464569051,2.312231103017082e-05,1.7901107555181914e-11,0.9808509282448874,0.019125949426182627,0.29298119271651957,0.2929889516453051,0.954981212299186,0.06532375171741406,9.104907247639049e-08,9.179536028051803e-08,0.0001962746322489304,0.00019577782513208482,0.9999568390262802,0.999956784876503,0.002983187230299005,0.002983187100350325,6.439539919700135
4.89,-96.33073668074807,10.0,0.0328302,0.9988181197170781,0.9989635006567397,159.48,0.00029520550898003373,0.00013646339237618775,3.5790366695121426e-05,0.999999820925138,6.988693974920176e-05,6.439540028753049,1.277537029325264e-21,8.017227679297905e-30,0.9992549355887627,1.8061850914798416e-06,1.224276381404062e-12,3.688309351335964e-19,8.61482728611997e-24,0.0007441033621629446,5.37996038618406e-09,1.4586668574630578e-14,1.7577237089927387e-20,8.090625514256463e-27,7.164194693672691e-05,0.9999242773315777,2.2966229413978364e-05,1.7306263832880847e-11,0.9809805282220916,0.01899650553118995,0.2929823731673758,0.2929900812736161,0.9549801803555815,0.0653231671526334,9.104820571429699e-08,9.178955528852392e-08,0.0001962694812527952,0.00019577596306156827,0.9999568377375296,0.9999567840274048,0.002983187230019438,0.0029831871008450623,6.439539921691122
4.9,-96.33073880661362,10.0,0.0328302,0.998818120331963,0.9989635010431454,159.48,0.0002907422955386111,0.00013646337002043492,3.579035923822704e-05,0.9999998209252269,6.9886276819002e-05,6.439540029512575,3.2736426675192143e-21,8.12848543039625e-30,0.9992550723337627,1.8061846574609802e-06,1.2242756214054156e-12,3.6884823717167353e-19,2.2135577930984566e-23,0.0007439666185920721,5.378965125961383e-09,1.4583951630166787e-14,1.7573940513339067e-20,8.308329321423847e-27,7.162970088401527e-05,0.9999254885179218,2.281042716967961e-05,1.656755781758633e-11,0.9811092488656528,0.018867940690612452,0.29298354187340997,0.2929912004402232,0.9549791575334828,0.06532258702497389,9.104734280836927e-08,9.178378976379305e-08,0.0001962643623778541,0.00019577410986813056,0.9999568365163141,0.9999567832676434,0.002983187229912338,0.0029831871014804378,6.439539923714873
4.91,-96.33074091778866,10.0,0.0328302,0.9988181209557125,0.9989635014180764,159.48,0.0002863465744726016,0.0001364633478047177,3.579035183558039e-05,0.9999998209253176,6.988561634763481e-05,6.439540030170183,5.808146727937339e-21,8.269659540596644e-30,0.9992552081393201,1.8061842259532092e-06,1.2242748648805868e-12,3.6887028250049026e-19,3.928381974588612e-23,0.0007438308144557639,5.377975467884338e-09,1.4581246475883458e-14,1.7570653963694548e-20,8.584346579819933e-27,7.16175475764632e-05,0.9999266803340734,2.26547810843593e-05,1.5662946814064932e-11,0.9812370962533347,0.018740248949921417,0.29298469887113193,0.2929923093163198,0.9549781437408293,0.06532201138051727,9.104648341467686e-08,9.177806331600715e-08,0.0001962592748715722,0.00019577226489979864,0.9999568353711787,0.9999567826094317,0.0029831872300027104,0.0029831871022776143,6.439539925778299
4.92,-96.33074301414294,10.0,0.0328302,0.9988181215901107,0.9989635017802522,159.48,0.00028201731491805574,0.00013646332572838748,3.579034448801281e-05,0.9999998209254103,6.988495801899302e-05,6.439540030712611,8.957498626420202e-21,8.444972056781568e-30,0.999255343009869,1.8061837969377866e-06,1.2242741116460028e-12,3.6889774342487214e-19,6.057392831423703e-23,0.00074369594532012,5.3769912099525755e-09,1.4578552078984267e-14,1.7567375599892652e-20,8.926916104116722e-27,7.160548748613179e-05,0.99992785309358,2.2499158526770964e-05,1.4568595953632493e-11,0.9813640764309753,0.018613424395933803,0.29298584419013385,0.29299340807746843,0.9549771388866832,0.06532144027179287,9.104562716458477e-08,9.177237554509216e-08,0.00019625421793968971,0.0001957704274585718,0.9999568343113668,0.9999567820659764,0.0029831872303175905,0.0029831871032594704,6.439539927888863
4.93,-96.33074512067596,10.0,0.0328302,0.9988181221217,0.9989635021858557,159.48,0.00027775352543964074,0.00013646330377125573,3.579033708141055e-05,0.9999998209254878,6.988431469584712e-05,6.439540032099893,7.61419205835369e-21,8.359775005795073e-30,0.9992554770495518,1.8061833675282278e-06,1.2242733685318718e-12,3.688856857326374e-19,5.1572584147851786e-23,0.0007435619070343659,5.376023666240786e-09,1.4575933553852968e-14,1.7564226232076417e-20,8.752816865516419e-27,7.15933002235191e-05,0.9999290070964668,2.2351229605276903e-05,1.4862890749624283e-11,0.9814901887454542,0.018487460010083126,0.29298698219851876,0.292994492982034,0.9549761428111457,0.06532086995795332,9.104478772641139e-08,9.176666737937629e-08,0.00019624917109280318,0.00019576862015417777,0.999956832655788,0.999956780679552,0.002983187228919058,0.0029831871027971176,6.439539929542129
4.94,-96.33074724826336,10.0,0.0328302,0.9988181224973598,0.9989635026652762,159.48,0.0002735542236373411,0.00013646328192087054,3.579032956559441e-05,0.9999998209255404,6.988369322187028e-05,6.439540034764965,-5.912585506006126e-22,7.879305738073555e-30,0.9992556103120497,1.8061829365685763e-06,1.2242726388270113e-12,3.688132234394389e-19,-3.7129421020845856e-24,0.0007434286459132365,5.375077918804935e-09,1.4573420290674125e-14,1.7561260470936004e-20,7.797615563976195e-27,7.158090451729105e-05,0.9999301426400431,2.2214689016803354e-05,1.7278494128910687e-11,0.9816154358934687,0.018362349400241895,0.29298811513097606,0.29299556218078165,0.9549751553876102,0.06532029843975069,9.104397261914781e-08,9.17609207870231e-08,0.00019624413283214075,0.00019576685608754,0.9999568300983483,0.9999567780183117,0.002983187224930917,0.002983187100152967,6.439539930507012
4.95,-96.33074933026363,10.0,0.0328302,0.9988181229791684,0.9989635031304162,159.48,0.00026941844697733703,0.00013646326019609584,3.579032223884859e-05,0.9999998209255946,6.988307232986328e-05,6.439540036321047,-3.634181729247948e-21,7.716953504321491e-30,0.9992557425946006,1.8061825128354807e-06,1.2242719078497436e-12,3.687857490740091e-19,-2.439532759618128e-23,0.0007432963647381948,5.374125723686073e-09,1.457085091840681e-14,1.755817959083507e-20,7.49668073653372e-27,7.156903474898404e-05,0.9999312600146162,2.207287610597939e-05,1.810411526190285e-11,0.9817398378722956,0.018238089233500433,0.2929892346085883,0.29299662312296915,0.9549741766429427,0.06531973188774924,9.104316177739082e-08,9.175537120553866e-08,0.00019623923372035044,0.00019576510887864065,0.9999568283432022,0.9999567764638672,0.0029831872231479016,0.002983187099345691,6.439539932000581
4.96,-96.33075134778107,10.0,0.0328302,0.9988181236332718,0.9989635035567247,159.48,0.000265345249876823,0.00013646323860247304,3.579031518329656e-05,0.9999998209256575,6.988244606744922e-05,6.439540036188522,1.5198714677892492e-21,8.04912656543595e-30,0.9992558738476466,1.8061820993216048e-06,1.224271173188221e-12,3.6882994550908694e-19,9.978777517385059e-24,0.0007431651130713238,5.373160196194614e-09,1.4568186099742197e-14,1.7554910772459456e-20,8.200061328569912e-27,7.155784205389443e-05,0.9999323595051791,2.1921367370868324e-05,1.64021135026871e-11,0.981863404213017,0.01811467440321642,0.29299033840453453,0.29299767794152676,0.9549732065219648,0.0653191720030344,9.104234930458186e-08,9.175006361433652e-08,0.00019623449583757398,0.00019576336993463588,0.9999568278031318,0.9999567765946362,0.0029831872247364226,0.0029831871013548286,6.439539934321813
