t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
6.38,4.966696310936201,1.7459077745137476e-06,2.1285192317996715e-06,1.5661175985530805e-08,1.0774699525493192,-1.4793497906895893e-12,0.04999954467467571,0.0006237000642164184,9998.922497902624
6.390000000000001,4.972903164545571,1.74464107227562e-06,2.1311794817842073e-06,1.570035013430773e-08,1.0806621895493331,-1.3815820065814563e-12,0.049999544105517574,0.000624027405027786,9998.919305567864
6.4,4.979105448686567,1.743377138166644e-06,2.1338377733605763e-06,1.573954434380122e-08,1.083858476573757,-1.2466687369004987e-12,0.04999954353677781,0.0006243540300860054,9998.916109182952
6.41,4.985303166521164,1.742115963637689e-06,2.13649410788528e-06,1.5778758526288527e-08,1.087058810889069,-1.071769165433482e-12,0.04999954296845612,0.0006246799416232971,9998.91290875062
6.42,4.9914963212081975,1.7408575401840938e-06,2.1391484867134494e-06,1.5817992594217016e-08,1.0902631897634567,-8.539662513577654e-13,0.049999542400552224,0.0006250051418609276,9998.909704273603
6.43,4.997684915903367,1.7396018593456662e-06,2.1418009111988507e-06,1.5857246460204194e-08,1.0934716104668136,-5.902667292412937e-13,0.04999954183306583,0.0006253296330092091,9998.906495754629
6.44,5.003868953759234,1.7383489127066827e-06,2.144451382693881e-06,1.5896520037037706e-08,1.0966840702707426,-2.776011090425671e-13,0.04999954126599665,0.0006256534172674994,9998.903283196425
6.45,5.010048438551565,1.7370986827387012e-06,2.147099902852086e-06,1.5935813230655368e-08,1.0999005662312369,-1.8340857064182598e-13,0.04999954069934433,0.0006259764978687522,9998.900066601938
6.46,5.016223373048921,1.7358511666373583e-06,2.149746472840689e-06,1.597512595841862e-08,1.1031210957543707,-1.412856412297808e-13,0.04999954013310862,0.0006262988763604805,9998.896845973763
6.47,5.022393760294987,1.7346063575744632e-06,2.1523910939599472e-06,1.601445813474026e-08,1.106345656151378,-1.0496633949225321e-13,0.049999539567289246,0.0006266205547433092,9998.893621314584
6.48,5.028559603441324,1.7333642471433542e-06,2.155033767562364e-06,1.605380967295907e-08,1.1095742446966854,-7.60645593600658e-14,0.04999953900188592,0.0006269415351920354,9998.89039262713
6.49,5.034720905636714,1.7321248269765461e-06,2.157674494999251e-06,1.6093180486579888e-08,1.1128068586663014,-5.6274372736710477e-14,0.04999953843689834,0.0006272618198711064,9998.887159914126
6.5,5.040877670027165,1.730888088745729e-06,2.1603132776207253e-06,1.6132570489273655e-08,1.1160434953378164,-4.73700294983415e-14,0.04999953787232623,0.0006275814109346184,9998.883923178291
6.51,5.047029899755912,1.7296540241617693e-06,2.162950116775714e-06,1.617197959487738e-08,1.1192841519904035,-5.120595749377877e-14,0.04999953730816929,0.0006279003105263173,9998.88068242235
6.5200000000000005,5.053177597963412,1.7284226249747094e-06,2.165585013811949e-06,1.6211407717394154e-08,1.1225288259048183,-6.971676254451062e-14,0.04999953674442725,0.0006282185207795985,9998.877437649018
6.53,5.059320767787347,1.7271938829737677e-06,2.168217970075971e-06,1.6250854770993136e-08,1.1257775143633968,-1.0491722844468737e-13,0.049999536181099806,0.0006285360438175071,9998.874188861017
6.54,5.065459412362624,1.7259677899873387e-06,2.1708489869131266e-06,1.629032067000958e-08,1.1290302146500586,-1.589023169611266e-13,0.04999953561818668,0.0006288528817527374,9998.870936061061
6.55,5.071593534821376,1.7247443378829929e-06,2.1734780656675708e-06,1.6329805328944807e-08,1.1322869240503048,-2.3384716783331267e-13,0.04999953505568758,0.0006291690366876334,9998.867679251864
6.5600000000000005,5.07772313829296,1.7235235185674766e-06,2.176105207682266e-06,1.6369308662466226e-08,1.1355476398512192,-3.320070987734041e-13,0.04999953449360221,0.0006294845107141886,9998.86441843614
6.57,5.083848225903956,1.7223053239867124e-06,2.1787304142989806e-06,1.640883058540731e-08,1.1388123593414667,-4.557176054661987e-13,0.0499995339319303,0.000629799305914046,9998.8611536166
6.58,5.089968800778171,1.7210897461257988e-06,2.181353686858291e-06,1.6448371012767624e-08,1.1420810798112953,-6.073943615691853e-13,0.04999953337067156,0.0006301134243584983,9998.857884795954
6.59,5.0960848660366365,1.7198767770090103e-06,2.1839750266995815e-06,1.6487929859712808e-08,1.145353798552534,-7.895332187125097e-13,0.0499995328098257,0.0006304268681084871,9998.854611976913
6.6000000000000005,5.102196424797608,1.718666408699797e-06,2.1865944351610423e-06,1.652750704157458e-08,1.1486305128585954,-1.004710206499005e-12,0.04999953224939243,0.0006307396392146043,9998.851335162177
6.61,5.1083034801765645,1.7174586333007863e-06,2.1892119135796717e-06,1.656710247385073e-08,1.1519112200244725,-1.2555815325041109e-12,0.04999953168937147,0.0006310517397170907,9998.848054354457
6.62,5.114406035286214,1.7162534429537801e-06,2.191827463291275e-06,1.6606716072205138e-08,1.1551959173467417,-1.544883582275989e-12,0.04999953112976253,0.000631363171645837,9998.844769556456
6.63,5.120504093236484,1.7150508298397573e-06,2.1944410856304644e-06,1.6646347752467758e-08,1.1584846021235609,-1.875432919335448e-12,0.049999530570565325,0.0006316739370203832,9998.841480770872
6.640000000000001,5.126597657153971,1.7138507848826928e-06,2.1970527819314235e-06,1.6685997428459e-08,1.1617772716621486,-2.1809449291265143e-12,0.04999953001177957,0.0006319840382508064,9998.838188000402
6.65,5.132686730261879,1.7126532924193174e-06,2.1996625535310404e-06,1.6725665003042975e-08,1.1650739233095333,-2.041541294478813e-12,0.049999529453404974,0.0006322934797862785,9998.834891247698
6.66,5.138771315546249,1.71145835245323e-06,2.2022704017558166e-06,1.6765350405480784e-08,1.1683745543241675,-1.8715252369701725e-12,0.04999952889544126,0.0006326022612322269,9998.831590515498
6.67,5.144851416107351,1.7102659572260126e-06,2.2048763279356487e-06,1.680505355210539e-08,1.171679162011092,-1.6689048507228608e-12,0.04999952833788814,0.000632910384596512,9998.828285806503
6.68,5.150927035042718,1.7090760990159694e-06,2.207480333399245e-06,1.684477435941172e-08,1.174987743676944,-1.4316373909552035e-12,0.04999952778074534,0.0006332178518774029,9998.824977123402
6.69,5.156998175447143,1.7078887701381251e-06,2.2100824194741204e-06,1.6884512744056662e-08,1.1783002966299574,-1.1576292739815546e-12,0.04999952722401256,0.0006335246650635772,9998.82166446889
6.7,5.163064840412679,1.7067039629442262e-06,2.2126825874865985e-06,1.692426862285904e-08,1.1816168181799607,-8.447360772124093e-13,0.049999526667689524,0.0006338308261341217,9998.818347845652
6.71,5.169127033028645,1.7055216698227406e-06,2.2152808387618133e-06,1.6964041912799664e-08,1.1849373056383805,-4.907625391542458e-13,0.04999952611177595,0.0006341363370585314,9998.815027256383
6.72,5.175184756381618,1.7043418831988568e-06,2.2178771746237055e-06,1.7003832531021287e-08,1.1882617563182387,-9.346255940963198e-14,0.04999952555627156,0.0006344411997967103,9998.811702703768
6.73,5.181238013555436,1.7031645955344848e-06,2.220471596395026e-06,1.7043640394828627e-08,1.1915901675341543,3.494608013228424e-13,0.04999952500117606,0.0006347454162989711,9998.80837419049
6.74,5.187286807631202,1.7019897993282567e-06,2.223064105397334e-06,1.708346542168835e-08,1.194922536602341,8.403553212484172e-13,0.049999524446489176,0.0006350489885060352,9998.805041719237
6.75,5.193331141687278,1.700817487115525e-06,2.2256547029509964e-06,1.7123307529229093e-08,1.1982588608406106,1.3816196174763768e-12,0.04999952389221062,0.0006353519183490327,9998.801705292686
6.76,5.1993710187992885,1.6996476514683639e-06,2.2282433903751896e-06,1.7163166635241447e-08,1.20159913756837,1.9757031460199126e-12,0.04999952333834012,0.0006356542077495024,9998.798364913524
6.7700000000000005,5.205406442040118,1.6984802849955682e-06,2.2308301689878997e-06,1.720304265767796e-08,1.2049433641066225,2.6251062017962168e-12,0.04999952278487738,0.000635955858619392,9998.795020584424
6.78,5.211437414479916,1.697315380342655e-06,2.2334150401059194e-06,1.7242935514653136e-08,1.208291537777968,3.3323799186262417e-12,0.04999952223182213,0.0006362568728610574,9998.791672308067
6.79,5.217463939186089,1.6961529301918622e-06,2.235998005044852e-06,1.728284512444344e-08,1.2116436559066024,4.100126269235054e-12,0.049999521679174076,0.000636557252367264,9998.78832008713
6.8,5.2234860192233095,1.694992927262149e-06,2.2385790651191075e-06,1.7322771405487297e-08,1.214999715818318,4.9309980652515985e-12,0.04999952112693295,0.0006368569990211852,9998.784963924283
6.8100000000000005,5.229503657653508,1.6938353643091956e-06,2.241158221641907e-06,1.7362714276385093e-08,1.2183597148405034,5.827698957208846e-12,0.04999952057509847,0.0006371561146964036,9998.781603822203
6.82,5.235516857535878,1.692680234125404e-06,2.2437354759252783e-06,1.7402673655899164e-08,1.221723650302143,6.792983434543461e-12,0.04999952002367034,0.0006374546012569103,9998.778239783556
6.83,5.2415256219268755,1.6915275295398974e-06,2.2463108292800585e-06,1.7442649462953805e-08,1.2250915195338181,7.829656825596289e-12,0.049999519472648295,0.0006377524605571053,9998.774871811018
6.84,5.247529953880217,1.69037724341852e-06,2.248884283015894e-06,1.7482641616635277e-08,1.228463319867706,8.940575297612036e-12,0.049999518922032055,0.0006380496944417968,9998.771499907252
6.8500000000000005,5.25352985644688,1.6892293686638372e-06,2.25145583844124e-06,1.75226500361918e-08,1.2318390486375805,1.0128645856739451e-11,0.04999951837182133,0.0006383463047462026,9998.768124074926
6.86,5.2595253326751035,1.6880838982151362e-06,2.2540254968633583e-06,1.756267464103354e-08,1.2352187031788109,1.1396826348030909e-11,0.04999951782201585,0.0006386422932959484,9998.764744316706
6.87,5.265516385610391,1.6869408250484254e-06,2.256593259588322e-06,1.7602715350732634e-08,1.2386022808283634,1.2748125455443034e-11,0.04999951727261533,0.0006389376619070691,9998.761360635253
6.88,5.271503018295504,1.685800142176434e-06,2.259159127921011e-06,1.7642772085023167e-08,1.2419897789248004,1.4185602701836287e-11,0.04999951672361949,0.0006392324123860081,9998.757973033229
6.890000000000001,5.277485233802647,1.6846618408350508e-06,2.261723103200438e-06,1.7682844761635357e-08,1.2453811948135005,1.5543278230546608e-11,0.04999951617502806,0.0006395265470016262,9998.754581513289
6.9,5.283463035387189,1.6835259018198683e-06,2.26428518696848e-06,1.772293328594918e-08,1.2487765258715906,1.5678381979562694e-11,0.04999951562684073,0.0006398200707400055,9998.751186078056
6.91,5.289436425874106,1.6823923300646806e-06,2.266845380296407e-06,1.7763037592289767e-08,1.2521757694084297,1.5695333618380253e-11,0.04999951507905724,0.0006401129823048387,9998.74778673022
6.92,5.295405408297792,1.6812611185834552e-06,2.2694036844871706e-06,1.7803157600865103e-08,1.2555789227693845,1.5583816379427623e-11,0.049999514531677315,0.000640405283502111,9998.744383472438
6.93,5.301369985689965,1.6801322604231594e-06,2.271960100842605e-06,1.7843293232040686e-08,1.2589859833014285,1.533321737282929e-11,0.04999951398470068,0.0006406969761291852,9998.740976307361
6.94,5.307330161079678,1.6790057486637607e-06,2.2745146306634245e-06,1.7883444406339533e-08,1.2623969483531425,1.4932627586405815e-11,0.04999951343812705,0.0006409880619748013,9998.73756523764
6.95,5.313285937493303,1.6778815764182263e-06,2.2770672752492244e-06,1.7923611044442168e-08,1.2658118152747135,1.4370841885673997e-11,0.04999951289195616,0.000641278542819076,9998.734150265926
6.96,5.3192373179545465,1.6767597368325237e-06,2.2796180358984814e-06,1.796379306718663e-08,1.2692305814179359,1.3636359013846625e-11,0.04999951234618771,0.0006415684204335042,9998.730731394868
6.97,5.325184305484438,1.6756402230856202e-06,2.2821669139085543e-06,1.800399039556848e-08,1.2726532441362115,1.2717381591832635e-11,0.049999511800821454,0.0006418576965809572,9998.727308627113
6.98,5.331126903101339,1.674523028389483e-06,2.284713910575682e-06,1.8044202950740787e-08,1.2760798007845486,1.1601816118236982e-11,0.04999951125585709,0.000642146373015684,9998.723881965301
6.99,5.337065113820933,1.6734081459890797e-06,2.2872590271949847e-06,1.8084430654014133e-08,1.2795102487195622,1.0277272969361028e-11,0.04999951071129435,0.0006424344514833107,9998.720451412082
7.0,5.342998940656235,1.6722955691623773e-06,2.2898022650604643e-06,1.812467342685662e-08,1.282944585299475,8.731066399201971e-12,0.04999951016713296,0.0006427219337208406,9998.717016970097
7.01,5.348928386617588,1.671185291220343e-06,2.292343625465003e-06,1.8164931190893855e-08,1.286382807884116,6.950214539453197e-12,0.049999509623372636,0.0006430088214566544,9998.713578641982
7.0200000000000005,5.35485345471266,1.6700773055069444e-06,2.2948831097003657e-06,1.8205203867908973e-08,1.289824913834922,4.921439399504013e-12,0.04999950908001311,0.0006432951164105099,9998.710136430378
7.03,5.360774147946448,1.6689716053991484e-06,2.2974207190571964e-06,1.8245491379842604e-08,1.2932709005149357,2.631166866440423e-12,0.04999950853705411,0.0006435808202935423,9998.706690337924
7.04,5.366690469321277,1.6678681843069225e-06,2.2999564548250217e-06,1.8285793648792916e-08,1.296720765288807,6.552670504396536e-14,0.049999507994495346,0.000643865934808264,9998.703240367253
7.05,5.372602421836798,1.666767035673234e-06,2.3024903182922495e-06,1.832611059701557e-08,1.300174505522794,-2.7896474422075055e-12,0.049999507452336556,0.0006441504616485646,9998.699786520998
7.0600000000000005,5.378510008489992,1.6656681529740499e-06,2.305022310746168e-06,1.8366442146923753e-08,1.3036321185847606,-5.948818055140311e-12,0.04999950691057746,0.0006444344024997108,9998.696328801794
7.07,5.384413232275165,1.6645715297183374e-06,2.307552433472947e-06,1.8406788221088162e-08,1.3070936018441772,-9.42674373588383e-12,0.04999950636921778,0.0006447177590383468,9998.69286721227
7.08,5.390312096183951,1.6634771594480636e-06,2.3100806877576376e-06,1.8447148742237006e-08,1.3105589526721224,-1.3238479208872144e-11,0.04999950582825725,0.000645000532932494,9998.689401755055
7.09,5.396206603205314,1.662385035738196e-06,2.3126070748841712e-06,1.8487523633256016e-08,1.3140281684412813,-1.739937532084295e-11,0.04999950528769559,0.000645282725841551,9998.685932432778
7.1000000000000005,5.402096756325545,1.6612951521967015e-06,2.315131596135362e-06,1.8527912817188437e-08,1.3175012465259464,-2.1925079040838254e-11,0.04999950474753253,0.0006455643394162937,9998.682459248063
7.11,5.407982558528258,1.6602075024645473e-06,2.3176542527929045e-06,1.8568316217235012e-08,1.3209781843020156,-2.6831533460202728e-11,0.04999950420776779,0.0006458453752988751,9998.678982203533
7.12,5.4138640127944,1.6591220802157005e-06,2.3201750461373736e-06,1.8608733756754017e-08,1.3244589791469956,-3.2134977792586117e-11,0.049999503668401106,0.0006461258351228256,9998.675501301814
7.13,5.419741122102244,1.6580388791571284e-06,2.3226939774482264e-06,1.8649165359261236e-08,1.327943628439999,-3.7851947373941675e-11,0.049999503129432195,0.0006464057205130528,9998.672016545524
7.140000000000001,5.425613889494117,1.656957890561918e-06,2.3252110479497668e-06,1.8689610943205156e-08,1.331432129549503,-4.3326757023876804e-11,0.049999502590860785,0.0006466850338180983,9998.668527937298
7.15,5.431482318447508,1.655879089549379e-06,2.327726258510622e-06,1.87300703929084e-08,1.334924479765252,-4.3491204976041115e-11,0.04999950205268656,0.0006469637821826867,9998.665035479842
7.16,5.437346411453375,1.6548024876451408e-06,2.3302396107950256e-06,1.877054366988929e-08,1.3384206765591262,-4.319341998009896e-11,0.04999950151490927,0.0006472419619460376,9998.661539175688
7.17,5.443206171485145,1.6537280784720935e-06,2.3327511060732262e-06,1.881103069783602e-08,1.341920717315594,-4.239221537211207e-11,0.04999950097752867,0.0006475195747627067,9998.658039027448
7.18,5.449061601513724,1.6526558556806055e-06,2.3352607456142324e-06,1.8851531400582592e-08,1.345424599420703,-4.104519515149694e-11,0.04999950044054447,0.0006477966222802662,9998.65453503774
7.19,5.454912704507492,1.651585812948522e-06,2.3377685306858132e-06,1.8892045702108845e-08,1.3489323202620815,-3.910875398102494e-11,0.049999499903956406,0.000648073106139305,9998.651027209173
7.2,5.460759483432307,1.6505179439811675e-06,2.340274462554497e-06,1.893257352654042e-08,1.3524438772289358,-3.6538077186822546e-11,0.049999499367764204,0.0006483490279734279,9998.64751554436
7.21,5.466601941251505,1.6494522425113426e-06,2.3427785424855745e-06,1.8973114798148784e-08,1.3559592677120529,-3.328714075837082e-11,0.04999949883196759,0.0006486243894092568,9998.64400004591
7.22,5.4724400809258995,1.6483887022993267e-06,2.3452807717430944e-06,1.901366944135122e-08,1.359478489103799,-2.930871134850563e-11,0.049999498296566296,0.0006488991920664293,9998.64048071643
7.23,5.47827390541378,1.6473273171328766e-06,2.347781151589867e-06,1.9054237380710836e-08,1.36300153879812,-2.4554346273417207e-11,0.04999949776156005,0.0006491734375575999,9998.636957558527
