t,V,m,h,m_1,h_1,n,m_2,h_2,m_3,h_3,m_4,z,Ca_conc,m_5,h_4,m_6
6.2,-79.3625689621789,0.006051034640099749,0.993103585137874,0.00038231877778634204,0.8023080131323647,0.12201391148202612,0.0004705485053334442,0.6499636578541699,0.0005122780771612019,0.7097539241706722,8.174928204162465e-10,0.9960611777024555,0.06898829980616666,0.03658799238228166,0.3341741814074596,0.2112804859942907
6.21,-79.36258395291989,0.006051021861881192,0.993106390173967,0.00038231709480299154,0.8023176236728006,0.12201265024356052,0.00047004416324287476,0.6500918473402967,0.0005117884907681822,0.7098531007633752,8.176130289694965e-10,0.9960815904987753,0.06898979448801172,0.03658721796924034,0.33424983397866975,0.21133371584223878
6.22,-79.36259863829022,0.006051009328570641,0.9931091777472869,0.00038231544409100284,0.8023272335825958,0.12201140300930896,0.0004695410014596692,0.650219919571878,0.0005112998812474554,0.709952237773566,8.177331127299734e-10,0.9961018009548414,0.06899126378442766,0.03658645214117579,0.334325448901781,0.21138693526093275
6.23,-79.36261302096582,0.006050997037219081,0.9931119479650443,0.0003823138252593673,0.8023368428615905,0.12201016963187383,0.00046903901725523834,0.6503478746498705,0.0005108122466743757,0.7100513352154606,8.178530719158048e-10,0.9961218110556755,0.06899270775741018,0.03658569480720876,0.3344010261922179,0.21144014424963928
6.24,-79.36262710358719,0.006050984984796878,0.9931147009337934,0.000382312237906206,0.8023464515096262,0.12200894996539016,0.0004685382079070693,0.6504757126752004,0.0005103255851279095,0.7101503931032843,8.1797290674402e-10,0.9961416227669647,0.06899412646883495,0.03658494587740923,0.3344765658654292,0.21149334280765184
6.25,-79.36264088875944,0.006050973168188214,0.9931174367594394,0.00038231068161802257,0.802356059526547,0.12200774386548963,0.0004680385706987119,0.6506034337487623,0.0005098398946906303,0.710249411451272,8.180926174305677e-10,0.9961612380354531,0.06899551998045787,0.036584205262774186,0.3345520679368872,0.21154653093428977
6.26,-79.36265437905263,0.006050961584185515,0.9931201555472449,0.0003823091559689555,0.8023656669121982,0.12200655118926457,0.00046754010291976517,0.6507310379714173,0.0005093551734487135,0.710348390273667,8.182122041903355e-10,0.9961806587893369,0.06899688835391533,0.0365834728752054,0.3346275324220874,0.21159970862889815
6.2700000000000005,-79.36266757700182,0.006050950229483877,0.993122857401836,0.0003823076605200315,0.8023752736664274,0.12200537179523208,0.0004670428018658635,0.650858525443993,0.0005088714194919307,0.7104473295847217,8.183316672371675e-10,0.9961998869386579,0.06899823165072434,0.036582748627487144,0.33470295933654776,0.21165287589084703
6.28,-79.36268048510735,0.006050939100675502,0.9931255424272102,0.00038230619481841754,0.8023848797890835,0.122004205543298,0.0004665466648386634,0.6509858962672815,0.0005083886309136443,0.7105462293986967,8.184510067838838e-10,0.9962189243756969,0.06899954993228283,0.036582032433264,0.33477834869580775,0.211706032719531
6.29,-79.362693105835,0.00605092819424412,0.9931282107267415,0.00038230475839667427,0.8023944852800177,0.12200305229472101,0.0004660516891458295,0.6511131505420384,0.000507906805810802,0.7106450897298606,8.18570223042298e-10,0.9962377729753675,0.06900084325986984,0.03658132420701859,0.3348537005154282,0.21175917911436887
6.3,-79.3627054416162,0.006050917506559424,0.9931308624031884,0.00038230335077200814,0.8024040901390824,0.12200191191207664,0.00046555787210102075,0.6512402883689821,0.0005074259422839316,0.7107439105924899,8.186893162232367e-10,0.9962564345956102,0.06900211169464578,0.036580623864049325,0.33492901481099047,0.2118123150748029
6.3100000000000005,-79.3627174955397,0.006050907035340875,0.9931334975587712,0.00038230197164763235,0.802413694366127,0.12200078426075714,0.00046506521102352257,0.6513673098486387,0.0005069460384371208,0.7108426920008291,8.188082865388582e-10,0.9962749110696584,0.06900335529767081,0.036579931321335996,0.33500429159801215,0.21186544060022894
6.32,-79.36272927212231,0.006050896781289393,0.9931361162952591,0.00038230062113721856,0.8024232979609919,0.12199966921064692,0.0004645737032378375,0.6514942150811711,0.0005064670923779957,0.7109414339690464,8.189271342052348e-10,0.9962932041973765,0.06900457412992524,0.03657924649850671,0.33507953089185377,0.21191855568991877
6.33,-79.36274077425963,0.006050886741602094,0.9931387187136604,0.00038229929887289194,0.8024329009235304,0.12199856662931369,0.00046408334607523613,0.6516210041670527,0.0005059891022177793,0.7110401365114077,8.190458594322258e-10,0.9963113157814938,0.06900576825222977,0.036578569313900695,0.33515473270808616,0.21197166034332554
6.34,-79.36275200473466,0.006050876913172053,0.9931413049143862,0.0003822980044453648,0.8024425032535981,0.12199747638532286,0.0004635941368729698,0.6517476772067319,0.0005055120660712542,0.7111387996421898,8.191644624285142e-10,0.996329247610268,0.06900693772528528,0.03657789968648267,0.33522989706230777,0.2120247545599319
6.3500000000000005,-79.36276296632897,0.0060508672928183925,0.9931438749972681,0.00038229673743560473,0.8024521049510518,0.12199639834844798,0.0004631060729741996,0.6518742343006069,0.0005050359820567552,0.7112374233756739,8.192829434019952e-10,0.9963470014565771,0.06900808260967596,0.036577237535963036,0.3353050239701306,0.21207783833923838
6.36,-79.36277366182368,0.0060508578772825354,0.9931464290615646,0.0003822954974143374,0.8024617060157497,0.12199533238963654,0.00046261915172798315,0.652000675549024,0.0005045608482961634,0.7113360077261455,8.194013025597968e-10,0.9963645790783017,0.06900920296586958,0.03657658278277669,0.3353801134471797,0.21213091168076278
6.37,-79.3627840940006,0.006050848663224448,0.9931489672059685,0.00038229428394154875,0.802471306447551,0.12199427838097603,0.0004621333704892595,0.6521270010522764,0.000504086662914901,0.7114345527078937,8.195195401083016e-10,0.9963819822187098,0.06901029885421774,0.036575935348061896,0.3354551655090921,0.21218397458403968
6.38,-79.36279426564315,0.006050839647218882,0.9931514895286133,0.00038229309656598754,0.8024809062463163,0.12199323619565981,0.00046164872661883557,0.6522532109106032,0.000503613424041926,0.7115330583352112,8.196376562531682e-10,0.9963992126068393,0.0690113703349561,0.03657529515363915,0.33553018017151626,0.21223702704861963
6.390000000000001,-79.3628041795375,0.006050830825751623,0.9931539961270798,0.00038229193482466775,0.802490505411907,0.12199220570795312,0.00046116521748337217,0.6523793052241872,0.0005031411298097263,0.7116315246223938,8.197556511993522e-10,0.9964162719578827,0.06901241746820462,0.036574662121990044,0.33560515745011144,0.2122900690740688
6.4,-79.36281383847357,0.006050822195215734,0.9931564870984031,0.00038229079824237116,0.8025001039441859,0.12199118679315894,0.0004606828404553698,0.6525052840931544,0.0005026697783543146,0.7117299515837401,8.198735251511279e-10,0.9964331619735706,0.06901344031396789,0.03657403617623608,0.33568009736054677,0.2123431006599683
6.41,-79.36282324524606,0.0060508137519078,0.9931589625390792,0.0003822896863311499,0.8025097018430166,0.12199017932758396,0.00046020159291315453,0.6526311476175722,0.0005021993678152227,0.7118283392335509,8.1999127831211e-10,0.9964498843425548,0.06901443893213527,0.03657341724011758,0.3357549999185008,0.21239612180591358
6.42,-79.36283240265556,0.006050805492024175,0.9931614225450719,0.00038228859858982863,0.802519299108264,0.12198918318850455,0.00045972147224086394,0.6527568958974485,0.0005017298963354962,0.7119266875861295,8.201089108852742e-10,0.9964664407407924,0.0690154133824812,0.03657280523797252,0.3358298651396604,0.21244913251151382
6.43,-79.36284131350949,0.006050797411657222,0.9931638672118192,0.00038228753450350724,0.8025288957397937,0.12198819825413265,0.00045924247582843314,0.6528825290327293,0.0005012613620616889,0.7120249966557807,8.202264230729794e-10,0.9964828328319297,0.06901636372466542,0.03657220009471537,0.3359046930397204,0.21250213277639143
6.44,-79.36284998062324,0.006050789506791565,0.9931662966342403,0.0003822864935430633,0.8025384917374723,0.12198722440358173,0.0004587646010715806,0.6530080471232989,0.0005007937631438575,0.7121232664568106,8.203438150769884e-10,0.9964990622676857,0.06901729001823328,0.036571601735815966,0.3359794836343828,0.21255512260018145
6.45,-79.36285840682112,0.006050781773300328,0.9931687109067424,0.00038228547516465437,0.8025480871011671,0.12198626151683276,0.0004582878453717943,0.6531334502689772,0.0005003270977355558,0.7122214970035264,8.204610870984897e-10,0.9965151306882354,0.0690181923226159,0.036571010087278394,0.3360542369393557,0.21260810198253088
6.46,-79.3628665949375,0.006050774206941383,0.9931711101232273,0.0003822844788092207,0.8025576818307466,0.12198530947470006,0.0004578122061363172,0.6532587385695193,0.0004998613639938299,0.7123196883102364,8.20578239338119e-10,0.996531039722594,0.06901907069713047,0.036570425075619785,0.33612895297035317,0.21266107092309816
6.47,-79.3628745478178,0.0060507668033535945,0.9931734943770982,0.0003822835039019875,0.8025672759260799,0.12198436815879736,0.0004573376807781338,0.6533839121246134,0.0004993965600792117,0.7124178403912489,8.206952719959802e-10,0.9965467909890008,0.0690199252009805,0.036569846627849234,0.336203631743094,0.2127140294215526
6.48,-79.36288226831948,0.006050759558053063,0.9931758637612663,0.00038228254985196757,0.8025768693870368,0.12198343745150364,0.0004568642667159553,0.6535089710338802,0.0004989326841557143,0.7125159532608721,8.208121852716668e-10,0.9965623860953018,0.06902075589325608,0.03656927467144661,0.3362782732733012,0.21276697747757375
6.49,-79.36288975931323,0.006050752466429373,0.9931782183681577,0.0003822816160514636,0.8025864622134878,0.12198251723592914,0.0004563919613742064,0.6536339153968707,0.0004984697343908266,0.7126140269334145,8.209289793642839e-10,0.9965778266393345,0.0690215628329341,0.036568709134341446,0.3363528775767013,0.21281991509085083
6.5,-79.36289702368384,0.006050745523741832,0.9931805582897201,0.0003822807018755707,0.8025960544053041,0.12198160739588122,0.0004559207621830105,0.6537587453130658,0.0004980077089555069,0.7127120614231834,8.210456544724688e-10,0.9965931142093112,0.06902234607887847,0.03656814994489177,0.3364274446690237,0.21287284226108222
6.51,-79.36290406433137,0.006050738725115724,0.9931828836174293,0.0003822798066816791,0.8026056459623577,0.12198070781583037,0.0004554506665781761,0.653883460881874,0.0004975466060241784,0.7128100567444854,8.211622107944129e-10,0.9966082503842026,0.06902310568984048,0.036567597031862985,0.3365019745659996,0.21292575898797467
6.5200000000000005,-79.36291088417214,0.006050732065538548,0.9931851944422968,0.00038227892980897623,0.802615236884521,0.12197981838087614,0.0004549816720011823,0.6540080622026312,0.0004970864237747232,0.7129080129116255,8.212786485278828e-10,0.9966232367341215,0.0690238417244589,0.03656705032440669,0.3365764672833618,0.212978665271243
6.53,-79.36291748613976,0.006050725539856264,0.9931874908548752,0.0003822780705779494,0.8026248271716667,0.12197893897671302,0.0004545137758991654,0.654132549374598,0.000496627160388477,0.7130059299389074,8.213949678702421e-10,0.9966380748207067,0.06902455424126036,0.0365665097520396,0.33665092283684345,0.21303156111060925
6.54,-79.36292387142822,0.0060507191410371615,0.9931897729448398,0.00038227722804285596,0.802634416823687,0.12197806949193926,0.00045404697572290026,0.6542569224975662,0.0004961688140484512,0.7131038078407806,8.215111690096998e-10,0.9966527661587915,0.06902524329865216,0.03656597524621467,0.3367253412424897,0.21308444650605782
6.55,-79.36293003096957,0.0060507128517689295,0.9931920407989295,0.0003822763997935263,0.8026440058405812,0.12197720982938146,0.0004535812689170717,0.6543811816747982,0.0004957113829307325,0.7132016466325581,8.21627252082801e-10,0.9966673120290869,0.06902590895488679,0.036565446748020196,0.3367997225181696,0.2131373214590734
6.5600000000000005,-79.36293595564489,0.006050706654516104,0.9931942945034279,0.0003822755833895669,0.8026535942223503,0.12197635989245416,0.0004531166529318978,0.6545053270095028,0.000495254865214773,0.7132994463295559,8.217432172253953e-10,0.9966817137034081,0.069026551268105,0.03656492419891082,0.3368740666817631,0.21319018597115677
6.57,-79.36294163346335,0.006050700528735426,0.993196534143486,0.00038227477596331497,0.8026631819690254,0.12197551958888653,0.0004526531252198992,0.6546293586058068,0.0004947992590805391,0.7133972069473307,8.218590645585768e-10,0.9966959723829124,0.06902717029632421,0.036564407543242396,0.3369483737516616,0.21324304004423414
6.58,-79.36294704912486,0.006050694451303824,0.9931987598029367,0.00038227397427330583,0.8026727690806739,0.12197468883181822,0.00045219068323550717,0.6547532765689236,0.0004943445627081023,0.7134949285017207,8.219747941862481e-10,0.9967100891830165,0.06902776609743473,0.036563896728985384,0.33702264374685365,0.21329588368072766
6.59,-79.36295221302883,0.006050688457468466,0.993200971568116,0.00038227318311081577,0.8026823555571146,0.12197386752155186,0.0004517293244726794,0.6548770809957882,0.0004938907743083316,0.7135926110065629,8.220904063298026e-10,0.9967240655548188,0.06902833872923984,0.03656339169406954,0.337096876682114,0.21334871687961043
6.6000000000000005,-79.36295714340642,0.006050682604098668,0.9932031695254397,0.0003822724102280944,0.802691941398094,0.121973055557246,0.0004512690464418189,0.655000771980841,0.0004934378921040139,0.7136902544751026,8.222059012449442e-10,0.9967379030207171,0.06902888824942945,0.036562892375075214,0.33717107257097456,0.21340153963884237
6.61,-79.36296185726378,0.006050676951301698,0.993205353760155,0.0003822716638000575,0.8027015266033742,0.12197225284298023,0.00045080984665810245,0.6551243496189609,0.0004929859143202927,0.7137878589207087,8.223212791794569e-10,0.9967516030389315,0.06902941471556628,0.03656239871172424,0.3372452314272323,0.21345435195660678
6.62,-79.36296637964702,0.0060506715822234765,0.9932075243575313,0.0003822709551539174,0.8027111111726436,0.12197145928211828,0.0004503517226535314,0.6552478140024822,0.0004925348391944809,0.7138854243561468,8.224365404161265e-10,0.9967651671360751,0.06902991818509806,0.03656191064263675,0.33731935326341606,0.21350715383005295
6.63,-79.36297072477016,0.006050666539543588,0.9932096814019676,0.0003822702901103371,0.8027206951056903,0.12197067477899003,0.0004498946719502139,0.6553711652269588,0.0004920846649553905,0.7139829507949829,8.225516851901948e-10,0.9967785967414129,0.06903039871537227,0.036561428107913505,0.3373934380937464,0.21355994525772576
6.640000000000001,-79.36297487662213,0.006050661760241973,0.9932118249760726,0.0003822696600888621,0.8027302784025827,0.12196989924062902,0.0004494386920329113,0.6554944033970884,0.0004916353898020911,0.7140804382530274,8.226667136045304e-10,0.9967918930164485,0.06903085636365165,0.036560951051795,0.3374674859371774,0.21361272624206265
6.65,-79.36297883361786,0.006050657222765683,0.993213955162954,0.00038226906218214785,0.8027398610632545,0.12196913257169029,0.00044898378041198804,0.6556175286130378,0.0004911870119527302,0.7141778867450027,8.227816258254848e-10,0.9968050572588276,0.0690312911870836,0.03656047941586989,0.3375414968103748,0.21366549678363003
