t,NatP,MisP,MCom,Hsp90,HCom,HSF1,DiH,TriH,HSE_TriH,HSE,AggP,ROS,ATP,ADP
6.0,5936820.215386313,0.001010041964878357,63239.78356846619,236520.8672697627,5999.999949229183,5.073548062072905e-05,1.6784616073809403e-08,4.111716573515109e-10,1.684252549196219e-10,0.9999999998315743,4.896573391841553e-13,100.5939821803572,10756.329264468714,243.6707355312766
6.01,5936728.102590639,0.0010104311214044022,63331.99636368611,236428.45048096724,5999.9999492095185,5.075531245428214e-05,1.6702328120343313e-08,4.098988087571575e-10,1.6849571870516192e-10,0.9999999998315039,4.906779171564068e-13,100.59497212090949,10756.005411963959,243.99458803603176
6.0200000000000005,5936636.029317581,0.001010820419259928,63424.1696362888,236336.07330063335,5999.999949189847,5.0775151288267464e-05,1.6620449809712504e-08,4.0862915136392643e-10,1.6856549180993253e-10,0.9999999998314341,4.916992816949672e-13,100.59596206136277,10755.681717905567,244.3182820944241
6.03,5936543.995547407,0.0010112098584964136,63516.30340600814,236243.73570898524,5999.999949170167,5.079499712517016e-05,1.6538979131852246e-08,4.0736268449394656e-10,1.6863457636618055e-10,0.999999999831365,4.927214333883056e-13,100.59695200171707,10755.3581821972,244.64181780279057
6.04,5936452.001260394,0.0010115994391653577,63608.39769256611,236151.43768625904,5999.99994915048,5.0814849967476256e-05,1.645791408496899e-08,4.0609940744928124e-10,1.6870297449981633e-10,0.9999999998312966,4.937443728253222e-13,100.59794194197237,10755.034804742596,244.96519525739433
6.05,5936360.046436833,0.001011989161318278,63700.45251567279,236059.1792127028,5999.999949130784,5.0834709817672665e-05,1.6377252675390888e-08,4.048393195149449e-10,1.687706883302232e-10,0.9999999998312289,4.947681005953487e-13,100.59893188212868,10754.711585445566,245.28841455442466
6.0600000000000005,5936268.131057024,0.0010123790250067114,63792.467895026384,235966.96026857637,5999.999949111081,5.0854576678247226e-05,1.629699291741834e-08,4.035824199619188e-10,1.6883771997006737e-10,0.9999999998311618,4.957926172881495e-13,100.59992182218599,10754.388524209993,245.61147578999731
6.07,5936176.255101282,0.001012769030282214,63884.443850313226,235874.78083415164,5999.999949091371,5.087445055168866e-05,1.6217132833174504e-08,4.023287080501677e-10,1.6890407152510727e-10,0.9999999998310956,4.968179234939208e-13,100.6009117621443,10754.065620939837,245.93437906015438
6.08,5936084.418549932,0.001013159177196361,63976.38040120782,235782.6408897123,5999.999949071652,5.0894331440486585e-05,1.6137670452455804e-08,4.010781830316549e-10,1.6896974509400345e-10,0.9999999998310298,4.978440198032922e-13,100.60190170200363,10753.742875539127,246.25712446086467
6.09,5935992.621383311,0.0010135494658007466,64068.27756737281,235690.5404155539,5999.999949051926,5.0914219347131544e-05,1.605860381258246e-08,3.9983084415335913e-10,1.690347427681282e-10,0.9999999998309649,4.988709068073266e-13,100.60289164176396,10753.420287911968,246.57971208802374
6.1000000000000005,5935900.863581769,0.001013939896146985,64160.135368459065,235598.47939198383,5999.999949032192,5.093411427411496e-05,1.5979930958248998e-08,3.985866906602902e-10,1.6909906663137503e-10,0.9999999998309005,4.998985850975208e-13,100.6038815814253,10753.097857962537,246.90214203745396
6.11,5935809.145125667,0.0010143304682867084,64251.9538241056,235506.4577993213,5999.999949012449,5.0954016223929176e-05,1.590164994137481e-08,3.9734572179850545e-10,1.6916271875996854e-10,0.9999999998308369,5.009270552658057e-13,100.60487152098764,10752.775585595087,247.22441440490462
6.12,5935717.465993938,0.001014721182290701,64343.73295537834,235414.47561645566,5999.9999489926995,5.097392520014262e-05,1.582375911505659e-08,3.961078081519835e-10,1.6922571474717083e-10,0.9999999998307738,5.019563179651695e-13,100.605861460451,10752.453470715334,247.5465292846552
6.13,5935625.826167244,0.0010151120382069492,64435.472781615645,235322.5328240074,5999.999948972942,5.099384120504232e-05,1.574625648855837e-08,3.9487297376450465e-10,1.6928805404782602e-10,0.9999999998307115,5.029863737767346e-13,100.60685139981535,10752.131513227412,247.86848677257854
6.140000000000001,5935534.225626938,0.0010155030360744308,64527.17332146535,235230.62940328906,5999.999948953176,5.101376424040891e-05,1.566913993916394e-08,3.9364130339434035e-10,1.6934972972752236e-10,0.9999999998306498,5.040172232534576e-13,100.60784133908072,10751.809713034856,248.19028696513405
6.15,5935442.664353419,0.0010158941759449655,64618.83459452765,235138.76533465885,5999.999948933402,5.103369430874448e-05,1.5592407547879613e-08,3.924127955858783e-10,1.6941074390727238e-10,0.9999999998305888,5.050488669893578e-13,100.60883127824708,10751.488070042218,248.51192995777225
6.16,5935351.142327098,0.0010162854578703942,64710.45662039125,235046.94059848646,5999.999948913622,5.105363141255218e-05,1.5516057402225665e-08,3.911874488836461e-10,1.694710987011484e-10,0.9999999998305285,5.060813055788984e-13,100.60982121731446,10751.16658415412,248.8334158458712
6.17,5935259.6595284,0.0010166768819025798,64802.039418633285,234955.15517515305,5999.999948893832,5.107357555433619e-05,1.5440087596087233e-08,3.8996526183517627e-10,1.6953079621610818e-10,0.9999999998304688,5.071145396169871e-13,100.61081115628284,10750.845255275253,249.15474472473656
6.18,5935168.215937756,0.0010170684480934067,64893.58300881941,234863.4090450515,5999.999948874036,5.1093526736601744e-05,1.5364496229565166e-08,3.887462329938709e-10,1.6958983855182025e-10,0.9999999998304098,5.081485696989769e-13,100.61180109515223,10750.524083310389,249.4759166896016
6.19,5935076.811535615,0.001017460156494781,64985.08741050379,234771.70218858603,5999.999948854231,5.1113484961855115e-05,1.5289281408826886e-08,3.8753036092186633e-10,1.696482278004897e-10,0.9999999998303514,5.091833964206662e-13,100.61279103392262,10750.203068164363,249.7969318356275
6.2,5934985.446302432,0.0010178520071586312,65076.552643229064,234680.03458617246,5999.999948834418,5.1133450232603613e-05,1.521444124595729e-08,3.863176441928982e-10,1.6970596604668355e-10,0.9999999998302936,5.10219020378299e-13,100.61378097259401,10749.882209742087,250.1177902579033
6.21,5934894.1202186765,0.0010182440001369072,65167.97872652646,234588.40621823812,5999.999948814599,5.115342255135563e-05,1.5139973858809574e-08,3.8510808139516527e-10,1.6976305536715645e-10,0.9999999998302366,5.112554421685666e-13,100.61477091116643,10749.561507948543,250.43849205144613
6.22,5934802.83326483,0.0010186361354815804,65259.36567991576,234496.81706522172,5999.999948794771,5.117340192062057e-05,1.5065877370856112e-08,3.839016711341952e-10,1.6981949783067615e-10,0.9999999998301801,5.122926623886065e-13,100.61576084963984,10749.24096268879,250.75903731120144
6.23,5934711.585421382,0.0010190284132446453,65350.71352290532,234405.26710757343,5999.999948774935,5.119338834290892e-05,1.4992149911039327e-08,3.826984120357084e-10,1.698752954978492e-10,0.9999999998301243,5.133306816360045e-13,100.61675078801426,10748.920573867947,251.07942613204284
6.24,5934620.376668837,0.0010194208334781173,65442.02227499204,234313.75632575492,5999.999948755091,5.12133818207322e-05,1.491878961362258e-08,3.814983027484834e-10,1.6993045042094623e-10,0.9999999998300692,5.143695005087941e-13,100.61774072628968,10748.600341391219,251.39965860877246
6.25,5934529.20698771,0.0010198133962340341,65533.291955661516,234222.28470023922,5999.99994873524,5.123338235660302e-05,1.4845794618040995e-08,3.803013419472211e-10,1.6998496464372784e-10,0.9999999998300146,5.154091196054572e-13,100.61873066446611,10748.280265163869,251.719734836121
6.26,5934438.076358524,0.0010202061015644557,65624.5225843879,234130.85221151076,5999.999948715381,5.1253389953035004e-05,1.4773163068752341e-08,3.7910752833540955e-10,1.7003884020126994e-10,0.9999999998299607,5.164495395249253e-13,100.61972060254355,10747.960345091242,252.03965490874782
6.2700000000000005,5934346.984761819,0.001020598949521464,65715.71418063404,234039.4588400654,5999.999948695514,5.127340461254288e-05,1.4700893115087904e-08,3.779168606481887e-10,1.7009207911978942e-10,0.9999999998299075,5.174907608665791e-13,100.620710540522,10747.64058107875,252.35941892124123
6.28,5934255.932178143,0.001020991940157163,65806.86676385139,233948.10456641027,5999.999948675639,5.1293426337642414e-05,1.462898291110337e-08,3.767293376552156e-10,1.701446834164696e-10,0.9999999998298549,5.185327842302492e-13,100.62170047840145,10747.320973031872,252.67902696811828
6.29,5934164.918588056,0.001021385073523679,65897.9803534801,233856.78937106396,5999.999948655756,5.1313455130850435e-05,1.4557430615429656e-08,3.755449581635281e-10,1.701966550992859e-10,0.9999999998298029,5.195756102162172e-13,100.6226904161819,10747.001520856165,252.99847914382522
6.3,5934073.9439721275,0.0010217783496731603,65989.05496894907,233765.51323455627,5999.9999486358665,5.133349099468486e-05,1.4486234391123795e-08,3.7436372102041033e-10,1.7024799616683138e-10,0.9999999998297516,5.206192394252158e-13,100.62368035386336,10746.682224457252,253.31777554273754
6.3100000000000005,5933983.008310942,0.0010221717686577777,66080.09062967586,233674.2761374284,5999.999948615968,5.135353393166467e-05,1.4415392405519799e-08,3.731856251162571e-10,1.7029870860814226e-10,0.9999999998297009,5.216636724584292e-13,100.62467029144584,10746.363083740831,253.63691625915996
6.32,5933892.111585091,0.001022565330529724,66171.08735506675,233583.0780602328,5999.9999485960625,5.137358394430989e-05,1.4344902830079547e-08,3.72010669387439e-10,1.7034879440252343e-10,0.9999999998296508,5.227089099174935e-13,100.6256602289293,10746.044098612663,253.95590138732663
6.33,5933801.253775181,0.0010229590353412145,66262.04516451679,233491.91898353325,5999.999948576148,5.139364103514165e-05,1.4274763840243612e-08,3.708388528191665e-10,1.7039825551937418e-10,0.9999999998296013,5.237549524044977e-13,100.6266501663138,10745.72526897859,254.27473102140138
6.34,5933710.434861829,0.0010233528831444865,66352.9640774098,233400.7988879047,5999.9999485562275,5.1413705206682144e-05,1.4204973615282156e-08,3.69670174448355e-10,1.704470939180136e-10,0.9999999998295525,5.248018005219841e-13,100.62764010359928,10745.406594744512,254.59340525547762
6.3500000000000005,5933619.65482566,0.0010237468739918002,66443.84411311838,233309.7177539334,5999.999948536298,5.143377646145464e-05,1.4135530338145779e-08,3.6850463336648945e-10,1.7049531154750627e-10,0.9999999998295043,5.258494548729482e-13,100.62863004078578,10745.088075816411,254.9119241835787
6.36,5933528.9136473145,0.0010241410079354378,66534.6852910039,233218.67556221684,5999.999948516361,5.145385480198348e-05,1.4066432195316418e-08,3.673422287224894e-10,1.7054291034648758e-10,0.9999999998294566,5.2689791606084e-13,100.62961997787328,10744.769712100333,255.23028789965778
6.37,5933438.211307442,0.0010245352850277042,66625.48763041658,233127.67229336372,5999.999948496416,5.14739402307941e-05,1.3997677376658171e-08,3.661829597255731e-10,1.7058989224298965e-10,0.9999999998294097,5.279471846895639e-13,100.6306099148618,10744.451503502392,255.5484964975982
6.38,5933347.547786702,0.0010249297053209266,66716.25115069546,233036.70792799385,5999.999948476464,5.1494032750413017e-05,1.392926407526819e-08,3.6502682564812264e-10,1.7063625915426658e-10,0.9999999998293633,5.289972613634798e-13,100.6315998517513,10744.133449928777,255.86655007121342
6.390000000000001,5933256.923065769,0.0010253242688674552,66806.97587116844,232945.7824467383,5999.999948456503,5.151413236336782e-05,1.3861190487327532e-08,3.6387382582854844e-10,1.7068201298662016e-10,0.9999999998293175,5.300481466874032e-13,100.63258978854182,10743.815551285743,256.1844487142473
6.4,5933166.337125324,0.001025718975719662,66897.66181115225,232854.8958302393,5999.999948436535,5.153423907218719e-05,1.3793454811952054e-08,3.627239596741543e-10,1.7072715563522542e-10,0.9999999998292725,5.310998412666054e-13,100.63357972523335,10743.497807479616,256.5021925203741
6.41,5933075.7899460625,0.0010261138259299422,66988.30898995257,232764.0480591501,5999.999948416559,5.15543528794009e-05,1.3726055251043245e-08,3.615772266640016e-10,1.7077168898395617e-10,0.9999999998292279,5.321523457068148e-13,100.63456966182589,10743.180218416792,256.81978158319856
6.42,5932985.28150869,0.0010265088195507133,67078.91742686389,232673.23911413527,5999.999948396576,5.157447378753982e-05,1.3658990009139109e-08,3.6043362635177446e-10,1.7081561490521047e-10,0.999999999829184,5.332056606142171e-13,100.63555959831943,10742.862784003733,257.1372159962563
6.43,5932894.811793923,0.0010269039566344158,67169.48714116972,232582.4689758703,5999.999948376584,5.159460179913589e-05,1.359225729326503e-08,3.592931583686441e-10,1.7085893525973637e-10,0.9999999998291407,5.342597865954552e-13,100.63654953471398,10742.545504146976,257.4544958530137
6.44,5932804.380782489,0.0010272992372335127,67260.01815214245,232491.73762504186,5999.999948356585,5.1614736916722174e-05,1.352585531278464e-08,3.5815582242613374e-10,1.709016518964574e-10,0.9999999998290979,5.353147242576309e-13,100.63753947100953,10742.228378753121,257.771621246868
6.45,5932713.988455126,0.0010276946614004897,67350.51047904341,232401.04504234766,5999.999948336578,5.1634879142832806e-05,1.3459782279250693e-08,3.5702161831898345e-10,1.7094376665229798e-10,0.9999999998290559,5.36370474208304e-13,100.6385294072061,10741.911407728843,258.08859227114755
6.46,5932623.634792585,0.0010280902291878557,67440.96414112294,232310.39120849653,5999.999948316563,5.165502848000303e-05,1.339403640625591e-08,3.558905459280145e-10,1.7098528135200925e-10,0.9999999998290143,5.374270370554941e-13,100.63951934330366,10741.594590980878,258.4054090191119
6.47,5932533.319775625,0.0010284859406481416,67531.37915762034,232219.7761042082,5999.99994829654,5.16751849307692e-05,1.3328615909283861e-08,3.547626052229943e-10,1.710261978079944e-10,0.9999999998289734,5.384844134076802e-13,100.64050927930224,10741.277928416039,258.72207158395196
6.48,5932443.0433850195,0.0010288817958339022,67621.75554776394,232129.19971021358,5999.999948276511,5.169534849766875e-05,1.3263519005559828e-08,3.536377962655009e-10,1.7106651782013434e-10,0.9999999998289331,5.395426038738019e-13,100.6414992152018,10740.9614199412,259.03858005879
6.49,5932352.80560155,0.0010292777947977145,67712.09333077104,232038.66200725446,5999.999948256473,5.171551918324023e-05,1.3198743913901684e-08,3.5251611921178825e-10,1.7110624317561324e-10,0.9999999998288933,5.406016090632593e-13,100.6424891510024,10740.64506546331,259.35493453668
6.5,5932262.606406011,0.0010296739375921784,67802.39252584804,231948.16297608367,5999.9999482364265,5.17356969900233e-05,1.3134288854570736e-08,3.513975743156502e-10,1.711453756487441e-10,0.9999999998288542,5.416614295859136e-13,100.64347908670399,10740.328864889383,259.67113511060745
6.51,5932172.445779206,0.0010300702242699174,67892.65315219037,231857.702597465,5999.999948216373,5.175588192055872e-05,1.3070152049122605e-08,3.502821619312856e-10,1.7118391700079428e-10,0.9999999998288157,5.427220660520882e-13,100.6444690223066,10740.0128181265,259.98718187348976
6.5200000000000005,5932082.323701951,0.0010304666548835773,67982.87522898254,231767.28085217313,5999.999948196312,5.177607397738837e-05,1.3006331720258086e-08,3.4916988251616274e-10,1.712218689798111e-10,0.9999999998287777,5.437835190725688e-13,100.6454589578102,10739.696925081815,260.3030749181764
6.53,5931992.240155072,0.0010308632294858274,68073.05877539811,231676.89772099382,5999.9999481762425,5.179627316305523e-05,1.2942826091674041e-08,3.480607366338847e-10,1.7125923332044732e-10,0.9999999998287403,5.448457892586032e-13,100.64644889321481,10739.381185662542,260.61881433744867
6.54,5931902.195119407,0.0010312599481293598,68163.2038105998,231586.5531847236,5999.999948156166,5.181647948010339e-05,1.2879633387914222e-08,3.4695472495705313e-10,1.7129601174378685e-10,0.9999999998287036,5.459088772219033e-13,100.64743882852044,10739.06559977597,260.9344002240202
