t,O2,O2_radical,NADH,NAD,NAD_radical,NAD2,H2O2,Per3,Per2,coI,coII,coIII,Ar_radical,ArH
5.59,5.423849858101012e-06,9.297210573402432e-09,1.1494109265908898e-06,0.0005582481363057868,8.808975663496958e-11,1.200323389225148e-07,-2.569132773114502e-09,5.8933956242603255e-08,4.6182030466824566e-11,2.475917078166918e-11,1.3488914051878757e-09,1.3356362193321908e-06,1.8061354785929717e-08,0.0002999819386452142
5.6000000000000005,5.424160922753741e-06,9.262948822346435e-09,1.150059734897345e-06,0.0005582482880352818,8.752893508684008e-11,1.2003235043246932e-07,-2.5487010350067852e-09,5.889914520115332e-08,4.6046284241093414e-11,2.440855161419635e-11,1.3352222963175968e-09,1.3356851858478725e-06,1.794695390039599e-08,0.0002999820530460997
5.61,5.424472512008223e-06,9.22868030514344e-09,1.150709589945767e-06,0.0005582484387169962,8.696936003610906e-11,1.200323618385685e-07,-2.5281945323385424e-09,5.8864248684496506e-08,4.591051054853032e-11,2.4060403386584732e-11,1.3216625638533644e-09,1.3357341260188805e-06,1.7832965659717732e-08,0.00029998216703434037
5.62,5.424784625864456e-06,9.19440502179345e-09,1.1513604917361555e-06,0.0005582485883509299,8.641103148277646e-11,1.2003237314081232e-07,-2.5076132651097716e-09,5.882926669263282e-08,4.577470938913527e-11,2.37147260988343e-11,1.308212207795177e-09,1.3357830398452146e-06,1.7719390063894938e-08,0.0002999822806099362
5.63,5.425097264322443e-06,9.160122972296459e-09,1.1520124402685109e-06,0.0005582487369370828,8.58539494268423e-11,1.2003238433920077e-07,-2.4869572333204735e-09,5.8794199225562264e-08,4.563888076290827e-11,2.3371519750945056e-11,1.2948712281430347e-09,1.335831927326875e-06,1.76062271129276e-08,0.0002999823937728872
5.64,5.4254104273821825e-06,9.12583415665247e-09,1.1526654355428328e-06,0.0005582488844754549,8.529811386830655e-11,1.2003239543373386e-07,-2.466226436970647e-09,5.8759046283284834e-08,4.5503024669849314e-11,2.3030784342916997e-11,1.2816396248969377e-09,1.3358807884638613e-06,1.749347680681572e-08,0.0002999825065231933
5.65,5.425724115043675e-06,9.091538574861481e-09,1.1533194775591216e-06,0.0005582490309660463,8.47435248071692e-11,1.200324064244116e-07,-2.445420876060291e-09,5.872380786580053e-08,4.5367141109958397e-11,2.269251987475009e-11,1.2685173980568846e-09,1.335929623256174e-06,1.738113914555929e-08,0.00029998261886085456
5.66,5.426038327306919e-06,9.057236226923497e-09,1.153974566317377e-06,0.000558249176408857,8.419018224343031e-11,1.2003241731123392e-07,-2.424540550589409e-09,5.868848397310935e-08,4.523123008323554e-11,2.2356726346444396e-11,1.2555045476228776e-09,1.3359784317038128e-06,1.726921412915833e-08,0.00029998273078587096
5.67,5.426353064171917e-06,9.022927112838514e-09,1.1546307018175992e-06,0.0005582493208038868,8.363808617708986e-11,1.200324280942009e-07,-2.4035854605579995e-09,5.86530746052113e-08,4.509529158968073e-11,2.202340375799989e-11,1.242601073594916e-09,1.3360272138067778e-06,1.715770175761283e-08,0.0002999828422982425
5.68,5.4266683256386665e-06,8.988611232606534e-09,1.155287884059788e-06,0.000558249464151136,8.308723660814781e-11,1.2003243877331255e-07,-2.382555605966062e-09,5.861757976210638e-08,4.4959325629293966e-11,2.1692552109416567e-11,1.2298069759729993e-09,1.336075969565069e-06,1.7046602030922787e-08,0.0002999829533979692
5.69,5.426984111707169e-06,8.954288586227552e-09,1.155946113043944e-06,0.0005582496064506043,8.253763353660416e-11,1.200324493485688e-07,-2.361450986813595e-09,5.858199944379457e-08,4.482333220207523e-11,2.13641714006944e-11,1.2171222547571268e-09,1.3361246989786862e-06,1.6935914949088194e-08,0.000299983064085051
5.7,5.427300422377424e-06,8.919959173701576e-09,1.1566053887700662e-06,0.0005582497477022919,8.198927696245899e-11,1.2003245981996969e-07,-2.3402716031006017e-09,5.8546333650275906e-08,4.468731130802457e-11,2.103826163183345e-11,1.2045469099473004e-09,1.3361734020476296e-06,1.682564051210907e-08,0.000299983174359488
5.71,5.427617257649432e-06,8.8856229950286e-09,1.1572657112381553e-06,0.0005582498879061988,8.144216688571222e-11,1.200324701875152e-07,-2.319017454827081e-09,5.851058238155036e-08,4.455126294714194e-11,2.071482280283368e-11,1.1920809415435192e-09,1.3362220787718993e-06,1.6715778719985408e-08,0.0002999832842212801
5.72,5.427934617523193e-06,8.851280050208627e-09,1.157927080448211e-06,0.0005582500270623249,8.089630330636391e-11,1.2003248045120537e-07,-2.297688541993032e-09,5.847474563761794e-08,4.441518711942737e-11,2.03938549136951e-11,1.179724349545783e-09,1.3362707291514953e-06,1.6606329572717204e-08,0.0002999833936704274
5.73,5.428252501998706e-06,8.816930339241653e-09,1.1585894964002337e-06,0.0005582501651706703,8.035168622441396e-11,1.2003249061104015e-07,-2.2762848645984534e-09,5.8438823418478644e-08,4.4279083824880826e-11,2.0075357964417668e-11,1.1674771339540909e-09,1.3363193531864172e-06,1.649729307030445e-08,0.00029998350270692977
5.74,5.428570911075971e-06,8.782573862127683e-09,1.1592529590942229e-06,0.0005582503022312348,7.980831563986248e-11,1.2003250066701959e-07,-2.2548064226433493e-09,5.840281572413248e-08,4.4142953063502346e-11,1.9759331955001456e-11,1.155339294768445e-09,1.3363679508766654e-06,1.6388669212747163e-08,0.00029998361133078735
5.75,5.42888984475499e-06,8.748210618866715e-09,1.1599174685301788e-06,0.0005582504382440187,7.926619155270945e-11,1.2003251061914363e-07,-2.233253216127717e-09,5.836672255457944e-08,4.400679483529191e-11,1.9445776885446426e-11,1.1433108319888441e-09,1.3364165222222397e-06,1.6280458000045337e-08,0.00029998371954200007
5.76,5.429209303035761e-06,8.713840609458749e-09,1.1605830247081015e-06,0.0005582505732090217,7.872531396295482e-11,1.2003252046741232e-07,-2.211625245051557e-09,5.833054390981953e-08,4.387060914024952e-11,1.913469275575258e-11,1.1313917456152886e-09,1.3364650672231403e-06,1.6172659432198967e-08,0.0002999838273405679
5.7700000000000005,5.429529285918284e-06,8.679463833903783e-09,1.161249627627991e-06,0.0005582507071262441,7.818568287059859e-11,1.2003253021182567e-07,-2.1899225094148674e-09,5.829427978985274e-08,4.373439597837517e-11,1.8826079565919894e-11,1.119582035647777e-09,1.336513585879367e-06,1.606527350920805e-08,0.0002999839347264909
5.78,5.429849793402561e-06,8.64508029220182e-09,1.1619172772898472e-06,0.0005582508399956857,7.764729827564082e-11,1.2003253985238362e-07,-2.168145009217652e-09,5.8257930194679083e-08,4.359815534966888e-11,1.851993731594842e-11,1.1078817020863115e-09,1.3365620781909199e-06,1.5958300231072602e-08,0.000299984041699769
5.79,5.430170825488589e-06,8.61068998435286e-09,1.16258597369367e-06,0.0005582509718173465,7.711016017808149e-11,1.200325493890862e-07,-2.1462927444599083e-09,5.822149512429855e-08,4.3461887254130636e-11,1.8216266005838127e-11,1.0962907449308912e-09,1.3366105441577988e-06,1.585173959779261e-08,0.0002999841482604023
5.8,5.430492382176371e-06,8.576292910356901e-09,1.1632557168394597e-06,0.0005582511025912266,7.657426857792057e-11,1.2003255882193344e-07,-2.124365715141637e-09,5.818497457871114e-08,4.332559169176044e-11,1.7915065635589022e-11,1.084809164181516e-09,1.336658983780004e-06,1.574559160936808e-08,0.0002999842544083907
5.8100000000000005,5.430814463465906e-06,8.541889070213942e-09,1.163926506727216e-06,0.0005582512323173259,7.603962347515804e-11,1.200325681509253e-07,-2.1023639212628362e-09,5.814836855791686e-08,4.3189268662558273e-11,1.7616336205201074e-11,1.073436959838185e-09,1.3367073970575354e-06,1.5639856265799e-08,0.0002999843601437343
5.82,5.431137069357192e-06,8.507478463923987e-09,1.164598343356939e-06,0.0005582513609956445,7.550622486979398e-11,1.200325773760618e-07,-2.0802873628235094e-09,5.8111677061915704e-08,4.305291816652417e-11,1.7320077714674334e-11,1.0621741319009e-09,1.336755783990393e-06,1.5534533567085388e-08,0.000299984465466433
5.83,5.431460199850232e-06,8.473061091487035e-09,1.1652712267286287e-06,0.0005582514886261822,7.497407276182835e-11,1.2003258649734295e-07,-2.058136039823655e-09,5.8074900090707676e-08,4.2916540203658114e-11,1.7026290164008783e-11,1.05102068036966e-09,1.3368041445785767e-06,1.5429623513227234e-08,0.00029998457037648687
5.84,5.431783854945024e-06,8.438636952903083e-09,1.1659451568422852e-06,0.0005582516152089393,7.444316715126116e-11,1.200325955147687e-07,-2.0359099522632723e-09,5.803803764429278e-08,4.27801347739601e-11,1.6734973553204414e-11,1.0399766052444654e-09,1.3368524788220866e-06,1.532512610422454e-08,0.00029998467487389586
5.8500000000000005,5.432108034641569e-06,8.404206048172132e-09,1.1666201336979084e-06,0.0005582517407439156,7.391350803809233e-11,1.200326044283391e-07,-2.0136091001423604e-09,5.8001089722671004e-08,4.2643701877430133e-11,1.6446127882261208e-11,1.0290419065253147e-09,1.3369007867209226e-06,1.5221041340077297e-08,0.00029998477895866005
5.86,5.432432738939866e-06,8.369768377294184e-09,1.1672961572954982e-06,0.0005582518652311112,7.338509542232198e-11,1.2003261323805414e-07,-1.991233483460922e-09,5.796405632584236e-08,4.2507241514068214e-11,1.6159753151179208e-11,1.0182165842122104e-09,1.336949068275085e-06,1.511736922078552e-08,0.00029998488263077933
5.87,5.432757967839917e-06,8.335323940269239e-09,1.167973227635055e-06,0.000558251988670526,7.285792930395006e-11,1.2003262194391382e-07,-1.9687831022189563e-09,5.792693745380684e-08,4.237075368387435e-11,1.5875849359958396e-11,1.007500638305151e-09,1.3369973234845734e-06,1.5014109746349204e-08,0.00029998498589025376
5.88,5.433083721341719e-06,8.300872737097295e-09,1.1686513447165783e-06,0.0005582521110621601,7.233200968297656e-11,1.2003263054591812e-07,-1.9462579564164628e-09,5.788973310656444e-08,4.223423838684853e-11,1.5594416508598767e-11,9.968940688041367e-10,1.3370455523493879e-06,1.4911262916768347e-08,0.00029998508873708334
5.89,5.433409999445274e-06,8.266414767778353e-09,1.1693305085400683e-06,0.0005582522324060133,7.18073365594015e-11,1.2003263904406706e-07,-1.9236580460534416e-09,5.785244328411517e-08,4.209769562299076e-11,1.531545459710032e-11,9.863968757091676e-10,1.3370937548695287e-06,1.480882873204295e-08,0.00029998519117126806
5.9,5.433736802150582e-06,8.23195003231241e-09,1.170010719105525e-06,0.0005582523527020858,7.12839099332248e-11,1.2003264743836064e-07,-1.9009833711298904e-09,5.781506798645903e-08,4.1961125392301016e-11,1.5038963625463036e-11,9.760090590202428e-10,1.3371419310449957e-06,1.4706807192173002e-08,0.00029998529319280793
5.91,5.4340641294576426e-06,8.197478530699473e-09,1.1706919764129487e-06,0.0005582524719503776,7.076172980444659e-11,1.2003265572879884e-07,-1.878233931645813e-09,5.7777607213596014e-08,4.182452769477934e-11,1.476494359368696e-11,9.657306187373638e-10,1.3371900808757888e-06,1.4605198297158523e-08,0.00029998539480170295
5.92,5.434391981366456e-06,8.163000262939536e-09,1.171374280462339e-06,0.0005582525901508887,7.02407961730668e-11,1.2003266391538167e-07,-1.8554097276012082e-09,5.7740060965526125e-08,4.168790253042571e-11,1.4493394501772071e-11,9.5556155486053e-10,1.3372382043619081e-06,1.4504002046999503e-08,0.0002999854959979531
5.93,5.434720357877022e-06,8.128515229032602e-09,1.1720576312536958e-06,0.000558252707303619,6.972110903908544e-11,1.2003267199810913e-07,-1.8325107589960757e-09,5.770242924224936e-08,4.155124989924012e-11,1.4224316349718365e-11,9.455018673897414e-10,1.3372863015033534e-06,1.4403218441695943e-08,0.0002999855967815584
5.94,5.435049258989341e-06,8.094023428978667e-09,1.1727420287870196e-06,0.0005582528234085685,6.920266840250246e-11,1.2003267997698125e-07,-1.809537025830413e-09,5.7664712043765724e-08,4.1414569801222577e-11,1.3957709137525821e-11,9.35551556324997e-10,1.3373343723001252e-06,1.4302847481247832e-08,0.00029998569715251883
5.95,5.435378684703412e-06,8.059524862777736e-09,1.17342747306231e-06,0.0005582529384657373,6.868547426331796e-11,1.20032687851998e-07,-1.7864885281042248e-09,5.762690937007522e-08,4.127786223637308e-11,1.3693572865194483e-11,9.257106216662986e-10,1.337382416752223e-06,1.420288916565519e-08,0.00029998579711083443
5.96,5.435708635019235e-06,8.025019530429806e-09,1.174113964079567e-06,0.0005582530524751252,6.816952662153187e-11,1.2003269562315937e-07,-1.7633652658175088e-09,5.7589021221177836e-08,4.1141127204691643e-11,1.3431907532724333e-11,9.159790634136453e-10,1.337430434859647e-06,1.4103343494918007e-08,0.0002999858966565052
5.97,5.436039109936811e-06,7.99050743193488e-09,1.174801501838791e-06,0.0005582531654367325,6.765482547714423e-11,1.2003270329046537e-07,-1.7401672389702649e-09,5.755104759707358e-08,4.100436470617825e-11,1.3172713140115365e-11,9.063568815670371e-10,1.337478426622397e-06,1.4004210469036284e-08,0.0002999859957895311
5.98,5.436366125089149e-06,7.956543523094494e-09,1.175481036497762e-06,0.0005582532863816819,6.715669031817331e-11,1.200327125538789e-07,-1.7199406580537635e-09,5.7515877625403575e-08,4.08728252545838e-11,1.2898193724093225e-11,8.957676568683058e-10,1.3375245918775198e-06,1.3905342101543316e-08,0.00029998609465789857
5.99,5.436687426085486e-06,7.923441802903916e-09,1.1761474475741711e-06,0.0005582534204198639,6.668378904904025e-11,1.2003272437525431e-07,-1.7044090964245675e-09,5.7485146000631716e-08,4.0749479637920265e-11,1.2598280168212534e-11,8.836023415976135e-10,1.337567912076588e-06,1.3806654660362226e-08,0.00029998619334533976
6.0,5.437009109405759e-06,7.890353133490824e-09,1.1768145822316047e-06,0.0005582535537327578,6.621268132111767e-11,1.2003273615347834e-07,-1.6889115474079146e-09,5.745443206855236e-08,4.0626294045093796e-11,1.2300202075891381e-11,8.715079648626098e-10,1.3376111416489384e-06,1.3708374579585784e-08,0.00029998629162542056
6.01,5.437331175049968e-06,7.857277514855222e-09,1.1774824404700626e-06,0.0005582536863203634,6.574336713440561e-11,1.20032747888551e-07,-1.673448011003805e-09,5.7423735829165505e-08,4.0503268476104405e-11,1.2003959447129755e-11,8.594845266632944e-10,1.3376542805945708e-06,1.361050185921399e-08,0.0002999863894981409
6.0200000000000005,5.4376536230181134e-06,7.824214946997102e-09,1.1781510222895447e-06,0.0005582538181826807,6.527584648890401e-11,1.200327595804723e-07,-1.6580184872122373e-09,5.739305728247115e-08,4.0380402930952075e-11,1.170955228192763e-11,8.475320269996664e-10,1.3376973289134852e-06,1.3513036499246839e-08,0.00029998648696350085
6.03,5.437976453310194e-06,7.791165429916472e-09,1.1788203276900508e-06,0.0005582539493197097,6.481011938461296e-11,1.200327712292422e-07,-1.6426229760332141e-09,5.736239642846931e-08,4.0257697409636816e-11,1.1416980580285061e-11,8.356504658717282e-10,1.3377402866056819e-06,1.3415978499684342e-08,0.00029998658402150046
6.04,5.438299665926211e-06,7.75812896361333e-09,1.1794903566715814e-06,0.0005582540797314505,6.43461858215324e-11,1.2003278283486077e-07,-1.6272614774667344e-09,5.7331753267159966e-08,4.0135151912158637e-11,1.1126244342202029e-11,8.238398432794785e-10,1.3377831536711604e-06,1.3319327860526496e-08,0.0002999866806721396
6.05,5.438623260866164e-06,7.725105548087672e-09,1.1801611092341362e-06,0.0005582542094179029,6.388404579966235e-11,1.2003279439732796e-07,-1.6119339915127971e-09,5.7301127798543126e-08,4.001276643851753e-11,1.0837343567678518e-11,8.12100159222917e-10,1.3378259301099211e-06,1.3223084581773296e-08,0.00029998677691541836
6.0600000000000005,5.438947238130053e-06,7.692095183339501e-09,1.1808325853777152e-06,0.0005582543383790672,6.342369931900275e-11,1.2003280591664376e-07,-1.5966405181714023e-09,5.727052002261878e-08,3.9890540988713476e-11,1.0550278256714512e-11,8.004314137020429e-10,1.3378686159219637e-06,1.312724866342474e-08,0.0002999868727513367
6.07,5.439271597717877e-06,7.65909786936882e-09,1.1815047851023183e-06,0.0005582544666149432,6.296514637955372e-11,1.2003281739280822e-07,-1.581381057442552e-09,5.7239929939386944e-08,3.9768475562746507e-11,1.0265048409310065e-11,7.888336067168585e-10,1.3379112111072886e-06,1.303182010548084e-08,0.0002999869681798946
6.08,5.4395963396296385e-06,7.626113606175624e-09,1.1821777084079458e-06,0.0005582545941255309,6.250838698131518e-11,1.2003282882582132e-07,-1.5661556093262448e-09,5.7209357548847615e-08,3.964657016061661e-11,9.981654025465148e-12,7.773067382673627e-10,1.3379537156658954e-06,1.2936798907941591e-08,0.0002999870632010922
6.09,5.439921463865335e-06,7.593142393759916e-09,1.1828513552945974e-06,0.0005582547209108304,6.205342112428716e-11,1.2003284021568305e-07,-1.5509641738224808e-09,5.717880285100078e-08,3.9524824782323786e-11,9.700095105179766e-12,7.658508083535554e-10,1.3379961295977844e-06,1.2842185070806988e-08,0.0002999871578149293
6.1000000000000005,5.440246970424967e-06,7.560184232121692e-09,1.1835257257622736e-06,0.0005582548469708416,6.160024880846958e-11,1.200328515623934e-07,-1.5358067509312584e-09,5.714826584584645e-08,3.9403239427868015e-11,9.420371648453878e-12,7.544658169754354e-10,1.3380384529029554e-06,1.2747978594077025e-08,0.00029998725202140606
6.11,5.440572859308536e-06,7.527239121260957e-09,1.1842008198109736e-06,0.0005582549723055645,6.114887003386254e-11,1.2003286286595238e-07,-1.5206833406525805e-09,5.711774653338463e-08,3.9281814097249323e-11,9.14248365528754e-12,7.431517641330045e-10,1.3380806855814084e-06,1.2654179477751718e-08,0.0002999873458205224
6.12,5.440899130516041e-06,7.49430706117771e-09,1.184876637440698e-06,0.0005582550969149992,6.069928480046602e-11,1.2003287412636e-07,-1.5055939429864462e-09,5.708724491361531e-08,3.916054879046771e-11,8.866431125680745e-12,7.319086498262625e-10,1.3381228276331434e-06,1.2560787721831062e-08,0.0002999874392122783
6.13,5.441225784047481e-06,7.46138805187195e-09,1.1855531786514466e-06,0.0005582552207991456,6.025149310828e-11,1.2003288534361626e-07,-1.490538557932855e-09,5.705676098653849e-08,3.903944350752316e-11,8.592214059633478e-12,7.20736474055209e-10,1.3381648790581606e-06,1.2467803326315055e-08,0.0002999875321966738
6.140000000000001,5.441552819902858e-06,7.428482093343673e-09,1.1862304434432195e-06,0.0005582553439580037,5.980549495730444e-11,1.2003289651772114e-07,-1.4755171854918055e-09,5.702629475215417e-08,3.891849824841568e-11,8.319832457145712e-12,7.096352368198429e-10,1.3382068398564599e-06,1.237522629120369e-08,0.00029998762477370894
