t,V,Na_i,Ca_i,K_i,Cl_i,m,h,j,m_L,h_L,Ca_r,d,f,f2,f_Ca,f_Ca2,b,g,a,i,i2,xr,xs1,xs2,a_1,Ca_MK_trap,Ca_NSR,Ca_JSR,ri,ro
4.41,10.951676519839522,9.927188343243056,0.00024524092241974923,141.9670502082206,18.904685183393845,0.9984676932824696,1.5480632948966517e-12,1.0190818386454384e-06,0.9984676932824696,0.8814217745663355,0.00510902234209223,0.8252194525576658,0.5632893867423249,0.7551984478578478,0.4147488813581037,0.8437493108186851,0.9994353343561911,1.6978133841361e-05,0.5781575190094645,0.6352176346594687,0.87853685624989,0.09587713790032429,0.017280955866026706,0.009280343133759989,0.02628995308201326,8.971676332888719e-06,1.2128560789246419,0.7389659699111442,0.28058392712536484,0.0012595131485910842
4.42,10.894783482081799,9.927188416903412,0.00024534738647751886,141.96705014043934,18.90468518946765,0.9984581854563597,1.4473478092618289e-12,9.893647403472943e-07,0.9984581854563597,0.8813923637085025,0.005116081232362986,0.8239648470028949,0.5621178649210924,0.7550316644001684,0.41423195497905974,0.8436823892136189,0.9994298492732075,1.7122140128338583e-05,0.5766781394402744,0.6347069172464253,0.8783471408370334,0.09590932099608257,0.017309805413354043,0.009294991009750621,0.026355902122906394,8.972980666146228e-06,1.2128537546542877,0.7382419826031421,0.2796829623355173,0.0012570307873186644
4.43,10.838059715259405,9.927188490563926,0.00024545398531470653,141.96705007265956,18.90468519554128,0.9984486458456052,1.3532479382590135e-12,9.605164726214638e-07,0.9984486458456052,0.8813629535411655,0.0051230986528296016,0.8227056616158344,0.5609484012132561,0.7548652299020259,0.41371871854951453,0.8436154747453146,0.9994243265635709,1.726695278555527e-05,0.5752008154878245,0.634198145178523,0.8781575940732798,0.0959412961381261,0.01733860432524071,0.009309614029002312,0.026421630997906415,8.974288619265088e-06,1.2128514268252857,0.7375210919470248,0.2787849318589834,0.0012545482785206012
4.44,10.781504575571203,9.927188564224595,0.00024556071795851645,141.96705000488123,18.904685201614736,0.9984390744917591,1.2653246971387887e-12,9.325115944572805e-07,0.9984390744917591,0.8813335440624392,0.005130074671258515,0.8214419453158622,0.559781009185024,0.7546991444601381,0.4132091521349182,0.8435485674234738,0.9994187661108488,1.7412573230640376e-05,0.5737255748632416,0.6336913135625585,0.8779682150503085,0.09597306446884726,0.017367352806699175,0.009324212294175847,0.02648713929191597,8.975600175311347e-06,1.2128490954614792,0.7368032903920834,0.27788982575986787,0.001252065662483961
4.45,10.725117418739782,9.927188637885422,0.00024566758343569795,141.96704993710435,18.90468520768802,0.9984294714363438,1.1831323865206315e-12,9.053245012528162e-07,0.9984294714363438,0.8813041352704394,0.005137009355268599,0.820173747014123,0.5586157024347492,0.7545334081757089,0.41270323578160545,0.8434816672577953,0.9994131677984966,1.7559002883888877e-05,0.5722524453383215,0.63318641750181,0.8777790028579903,0.09600462712977773,0.01739605106296749,0.009338785908044706,0.026552426587911338,8.97691531736075e-06,1.2128467605867266,0.7360885703961717,0.2769976340945938,0.001249582979595297
4.46,10.668897609267747,9.927188711546403,0.0002457745807813825,141.96704986932895,18.90468521376113,0.9984198367214355,1.1063490853856097e-12,8.789326040683043e-07,0.9984198367214355,0.8812747271632646,0.0051439027751990305,0.8189011157735442,0.5574524939682345,0.7543680210672565,0.41220094988828915,0.8434147742580447,0.999407531512023,1.7706243116455742e-05,0.5707814535664797,0.63268345216441,0.8775899566195455,0.09603598527831539,0.017424699295125173,0.009353334971304908,0.026617492504379427,8.978234028310355e-06,1.212844422224613,0.7353769242592989,0.27610834706118637,0.0012471002684072091
4.47,10.612844507519187,9.927188785207541,0.00024588170902696614,141.96704980155496,18.904685219834075,0.9984101703892259,1.034565736934835e-12,8.533115590044338e-07,0.9984101703892259,0.8812453197390221,0.005150755000012112,0.817624100540282,0.5562913970734139,0.754202983197574,0.4117022746891445,0.8433478884339567,0.999401857136015,1.7854295323011995e-05,0.5693126267287019,0.6321824126853209,0.877401075441186,0.09606714006067833,0.01745329770628045,0.009367859585665453,0.026682336642235967,8.979556291157363e-06,1.2128420803988496,0.7346683443679515,0.27522195478869427,0.0012446175684329827
4.48,10.556957483157127,9.927188858868831,0.0002459889672130948,141.96704973378246,18.90468522590685,0.9984004724831419,9.6745469016933e-13,8.284396404998343e-07,0.9984004724831419,0.8812159129958018,0.005157566101387888,0.816342750343196,0.5551324244155339,0.7540382945510306,0.4112071907942397,0.8432810097953384,0.9993961445573136,1.8003160846794577e-05,0.567845990822212,0.6316832942637046,0.877212358462219,0.09609809263350133,0.017481846495255565,0.009382359850693342,0.0267469586385684,8.980882088737194e-06,1.2128397351328517,0.7339628229622835,0.27433844755228654,0.0012421349174096487
4.49,10.501235901746128,9.927188932530276,0.00024609635437616595,141.96704966601135,18.90468523197946,0.998390743045767,9.046753042027511e-13,8.042942341057843e-07,0.998390743045767,0.8811865069317012,0.005164336149883811,0.8150571142106501,0.5539755889320395,0.7538739551423462,0.4107156786467308,0.8432141383519643,0.9993903936617297,1.8152841053428706e-05,0.5663815723656437,0.631186092072495,0.8770238048083905,0.09612884415177039,0.017510345862707277,0.009396835866872826,0.02681135811518385,8.982211403943918e-06,1.212837386450168,0.733260352337344,0.27345781556450427,0.0012396523537806067
4.5,10.445679131251511,9.927189006191876,0.0002462038695548768,141.96704959824172,18.904685238051904,0.9983809821198498,8.459197407608725e-13,7.80853537883979e-07,0.9983809821198498,0.8811571015448127,0.005171065216797733,0.8137672412108723,0.5528209033984539,0.7537099649638241,0.4102277187861832,0.8431472741136278,0.9993846043356367,1.8303337295115792e-05,0.5649193975718401,0.6306908013022646,0.8768354136145186,0.09615939577467592,0.017538796008157748,0.009411287734121318,0.026875534703569154,8.983544219623327e-06,1.2128350343742724,0.732560924745459,0.27258004907652633,0.0012371699154912726
4.51,10.390286542317478,9.927189079853626,0.0002463115117905046,141.96704953047347,18.904685244124185,0.9983711897483469,7.909149236470236e-13,7.58096635209512e-07,0.9983711897483469,0.8811276968332238,0.005177753374247624,0.8124731804536834,0.5516683804098027,0.7535463239830921,0.40974329185983893,0.8430804170901426,0.9993787764660393,1.8454650909101002e-05,0.5634594923124587,0.6301974171631026,0.8766471840254623,0.09618974866586306,0.01756719712986746,0.009425715551725906,0.026939488045958884,8.984880518568354e-06,1.212832678928555,0.7318645323920542,0.2717051383825032,0.001234687639937546
4.5200000000000005,10.335057508267102,9.927189153515531,0.00024641928012690637,141.96704946270665,18.904685250196305,0.9983613659744232,7.394225387420773e-13,7.360034947708708e-07,0.9983613659744232,0.881098292795017,0.005184400695171575,0.8111749810904957,0.5505180323806137,0.7533830321431028,0.40926237862261694,0.8430135672913435,0.9993729099405732,1.860678321767326e-05,0.5620018821179711,0.6297059348846143,0.8764591151961217,0.0962199039934318,0.01759554942483525,0.009440119418343334,0.027003217795335356,8.98622028351908e-06,1.2128303201363229,0.7311711674356557,0.2708330738195567,0.0012322055639658095
4.53,10.279991405102349,9.927189227177587,0.0002465271736105191,141.96704939494128,18.904685256268266,0.9983515108414516,6.912390340044692e-13,7.145549705699446e-07,0.9983515108414516,0.8810688894282691,0.005191007253327792,0.8098726923143138,0.5493698715449173,0.7532200893621339,0.40878495993711306,0.8429467247270858,0.999367004647505,1.8759735528165224e-05,0.560546592177663,0.6292163497159214,0.8762712062914381,0.09624986292993688,0.017623853088798273,0.009454499432000019,0.027066723615428608,8.987563497162723e-06,1.2128279580207988,0.7304808219878892,0.26996384576778004,0.001229723723872929
4.54,10.225087611504046,9.927189300839794,0.00024663519129035957,141.96704932717728,18.904685262340067,0.9983416243930133,6.461956194701689e-13,6.937328019220125e-07,0.9983416243930133,0.8810394867310527,0.005197573123294602,0.8085663633597341,0.5482239099562461,0.7530574955337881,0.4083110167735999,0.8428798894072452,0.9993610604757327,1.8913509132953343e-05,0.5590936473396344,0.6287286569256619,0.8760834564863933,0.09627962665238786,0.017652108316232033,0.00946885569009204,0.027130005180716434,8.988910142133648e-06,1.2128255926051226,0.7297934881134805,0.2690974446502378,0.0012272421554062538
4.55,10.170345508831902,9.927189374502154,0.0002467433322180246,141.9670492594147,18.90468526841171,0.9983317066728981,6.041582672526994e-13,6.735196134557514e-07,0.9983317066728981,0.8810100847014344,0.005204098380470452,0.807256043502945,0.547080159487635,0.7528952505269926,0.40784053021002675,0.8428130613417187,0.9993550773147847,1.9068105309457814e-05,0.557643072110799,0.62824285180199,0.8758958649660107,0.09630919634224908,0.01768031530035037,0.00948318828938515,0.027193062176424355,8.990260201013365e-06,1.2128232239123504,0.7291091578302554,0.26823386093296603,0.0012247608937636153
4.5600000000000005,10.11576448050602,9.927189448164663,0.00024685159544752866,141.96704919165353,18.904685274483196,0.9983217577254698,5.649818488517644e-13,6.538981939415607e-07,0.9983217577254698,0.8809806833374783,0.005210583100721605,0.8059417819617773,0.5459386318762257,0.7527333542008744,0.407373481412621,0.8427462405404196,0.9993490550547982,1.9223525323450452e-05,0.5561948907203615,0.6277589296436963,0.8757084309208801,0.09633857317779838,0.017708474233501782,0.009497497326211867,0.02725589429474195,8.991613656371017e-06,1.2128208519654666,0.7284278231411555,0.26737308511184654,0.001222279973883614
4.57,10.061343909027139,9.927189521827323,0.0002469599800345221,141.96704912389373,18.90468528055453,0.9983117775974344,5.282891728043677e-13,6.348480217509002e-07,0.9983117775974344,0.8809512826372554,0.005217027358684781,0.804623627414158,0.544799338938168,0.752571806476425,0.4069098515424262,0.8426794270132599,0.9993429935864093,1.9379770444991478e-05,0.5547491274256442,0.6272768857174258,0.875521153525604,0.09636775829731176,0.01773658530907879,0.009511782897421148,0.027318501216593277,8.992970490958495e-06,1.21281847678744,0.7277494761884901,0.2665151076493715,0.001219799431844185
4.58,10.007083181619139,9.927189595490132,0.0002470684850377717,141.96704905613532,18.90468528662571,0.9983017663344934,4.938894010564234e-13,6.163518442790058e-07,0.9983017663344934,0.8809218825988248,0.005223431230981294,0.8033016289099714,0.5436622921616808,0.7524106072007946,0.40644962193228207,0.842612620770185,0.9993368928009604,1.9536841918251435e-05,0.5533058059329705,0.6267967153386903,0.8753340319796131,0.09639675286877716,0.017764648717902325,0.009526045098580101,0.02738088264615654,8.994330687340975e-06,1.2128160984011176,0.727074108961844,0.2656599190943873,0.0012173193022142585
4.59,9.95298168855533,9.92718966915309,0.0002471771095187211,141.9670489883783,18.90468529269674,0.9982917239823375,4.616539352459021e-13,5.983937263085263e-07,0.9982917239823375,0.8808924832202388,0.0052297947952636495,0.8019758356005757,0.5425275028277616,0.7522497561875471,0.4059927740343277,0.8425458218211629,0.999330752590438,1.9694740970462787e-05,0.5518649495694478,0.6263184138478384,0.8751470654950599,0.09642555806921548,0.017792664649294215,0.009540284024507408,0.027443038300624598,8.995694228006524e-06,1.2128137168292554,0.7264017133847204,0.2648075100465756,0.0012148396188393308
4.6000000000000005,9.899038822628205,9.927189742816196,0.00024728585254135205,141.96704892062266,18.904685298767617,0.9982816505869597,4.314770978393562e-13,5.809584317368089e-07,0.9982816505869597,0.8808630844995456,0.005236118129913514,0.8006462966531159,0.5413949820484268,0.7520892532294111,0.4055392894033703,0.8424790301761818,0.9993245728474541,1.985346881475582e-05,0.5504265813373861,0.6258419766024418,0.8749602532929828,0.09645417507812944,0.017820633291416952,0.00955449976944231,0.02750496790696113,8.9970610954008e-06,1.2128113320945293,0.7257322813419884,0.26395787114520053,0.0012123604150903289
4.61,9.845253979149467,9.927189816479451,0.0002473947131721843,141.9670488528684,18.90468530483835,0.9982715461946563,4.0327613213193e-13,5.640314235759059e-07,0.9982715461946563,0.8808336864347887,0.005242401314041708,0.799313061250523,0.5402647407667116,0.7519290980982812,0.4050891496968855,0.842412245845249,0.999318353465246,2.001302665015859e-05,0.5489907239142994,0.6253673989772964,0.874773594603306,0.09648260507750371,0.01784855483127367,0.009568692427044598,0.027566671201900633,8.998431271927063e-06,1.2128089442195342,0.7250658046798836,0.2631109930691091,0.0012098817238636126
4.62,9.791626555949998,9.927189890142854,0.00024750369048027554,141.96704878511548,18.90468531090893,0.9982614108520261,3.769912022473445e-13,5.475988639525657e-07,0.9982614108520261,0.8808042890240068,0.005248644427488214,0.797976178591514,0.5391367897566696,0.751769290545217,0.404642336675017,0.8423454688383922,0.9993120943376756,2.0173415661596998e-05,0.5475573996529042,0.6248946763644214,0.8745870886648393,0.09651084925180482,0.017876429454708187,0.009582862090394632,0.027628147931948458,8.99980473994617e-06,1.2128065532267849,0.7244022752060076,0.26226686653673065,0.0012074035775809723
4.63,9.738155953379874,9.927189963806404,0.0002476127835372216,141.96704871736392,18.904685316979368,0.9982512446059711,3.5258539313790743e-13,5.316476141082379e-07,0.9982512446059711,0.8807748922652342,0.005254847550822171,0.7966356978905922,0.5380111396233733,0.7516098303004435,0.4041988322005768,0.8422786991656585,0.9993057953592308,2.033463701989474e-05,0.5461266305811201,0.6244238041730596,0.8744007347252788,0.09653890878798117,0.017904257346404964,0.009597008851993322,0.027689397853380766,9.001181481776581e-06,1.2128041591387153,0.7237416846893283,0.26142548230607704,0.0012049260081896304
4.64,9.684841574308363,9.927190037470101,0.00024772199141715633,141.96704864961373,18.904685323049662,0.9982410475036959,3.3004471058451104e-13,5.16165234399073e-07,0.9982410475036959,0.8807454961565006,0.005261010765341877,0.7952916683780467,0.5368878008029142,0.751450717073351,0.4037586182390452,0.8422119368371143,0.9992994564250238,2.049669188177331e-05,0.5446984384020703,0.6239547778296777,0.8742145320412061,0.09656678487546308,0.01793203868988913,0.00961113280376214,0.027750420732244558,9.002561479694352e-06,1.212801761977679,0.7230840248601795,0.26058683117474296,0.0012024490471622407
4.65,9.631682823917295,9.927190111133944,0.00024783131319663937,141.9670485818649,18.90468532911981,0.9982308195928856,3.093658682968948e-13,5.011397881888622e-07,0.9982308195928856,0.8807161006958316,0.005267134152964142,0.793944139272679,0.5357667835791102,0.751291950556649,0.4033216768497498,0.8421451818628446,0.9992930774307595,2.0659581391267784e-05,0.543272844524679,0.6234875927753116,0.8740284798767531,0.09659447870432139,0.017959773667658895,0.009625234037109067,0.02781121634312837,9.003944715944442e-06,1.2127993617659547,0.7224292874191587,0.25975090397551115,0.0011999727255800592
4.66,9.578679104054604,9.927190184797933,0.00024794074795159247,141.9670485141174,18.904685335189818,0.998220560926562,2.9022255512934487e-13,4.865544829780304e-07,0.998220560926562,0.8806867058812673,0.005273217793200741,0.7925931590365066,0.5346480985400753,0.7511335305398716,0.40288798994482866,0.8420784342529058,0.9992866582718257,2.0823306718413475e-05,0.541849870899815,0.6230222443930514,0.8738425774670938,0.096621991414951,0.01798746246480388,0.009639312644730924,0.027871784435570302,9.005331173049624e-06,1.2127969585258906,0.7217774642802556,0.25891769145627574,0.0011974970764056982
