t,MPF_n,MPF_c,FZY,Wee1_n,StgP_n,preMPF_n,preMPF_c,N,StgP_c,Wee1_c,IE,Stg_m,Xp,Xm,Stg_n,Stg_c,Wee1P_n
6.04,0.5291655183697658,0.9889414991748501,0.46838600377679135,0.03209115973310858,0.39908929858603726,0.020322327368363306,0.010996955747221447,1.0,1.005845771391808,0.01966074898345552,0.6124755695134617,0.988494771850747,9.12040000000075e-06,0.0030199999999999997,0.04294577297759202,0.022321268037491026,0.15547911012676696
6.05,0.5268764746451948,0.9889418394430816,0.4724448443666881,0.03225945629034494,0.39953124802866125,0.02022709346818599,0.010996516637557208,1.0,1.0058891782339476,0.019660739582899166,0.6136869587777037,0.9884757167310978,9.150625000000749e-06,0.0030249999999999995,0.043171545401961026,0.022321278542864077,0.1556120586250558
6.0600000000000005,0.5245710110396314,0.9889421795217289,0.47651424876167753,0.032430481628584557,0.39996901863304574,0.020131935382523645,0.01099607772737116,1.0,1.005932574772745,0.019660730188148644,0.6148754289740787,0.9884566615696639,9.180900000000753e-06,0.00303,0.043401297726483594,0.02232128903563872,0.15574224821090746
6.07,0.5222494409379255,0.9889425194121677,0.4805939774373413,0.03260426677134797,0.4004025659571806,0.020036864146785065,0.010995639015286813,1.0,1.0059759610098276,0.019660720799154287,0.616040833291163,0.9884376063663495,9.211225000000751e-06,0.003035,0.04363507445453521,0.022321299515724632,0.15586964786381513
6.08,0.5199120814415727,0.9889428591157438,0.48468378902855463,0.032780843047524384,0.4008318450598625,0.01994189072448235,0.010995200499957187,1.0,1.0060193369468293,0.019660711415867508,0.6171830281366343,0.9884185511210586,9.24160000000075e-06,0.0030399999999999997,0.043872920588664474,0.022321309983024073,0.15599422625790318
6.09,0.5175592532838702,0.9889431986337747,0.48878344034089444,0.032960242080771265,0.4012568105116202,0.019847026006262494,0.01099476218006363,1.0,1.0060627025853817,0.019660702038242023,0.6183018731447941,0.9883994958336954,9.27202500000075e-06,0.003045,0.04411488161966767,0.02232132043744177,0.15611595177252738
6.1000000000000005,0.5151912810229955,0.9889435379675569,0.492892686221604,0.033142495690064,0.4016774164897597,0.01975228083511755,0.010994324054309022,1.0,1.0061060579270067,0.019660692666246288,0.6193972309215654,0.9883804405041641,9.302500000000752e-06,0.00305,0.04436100343154349,0.022321330878991946,0.1562347925917253
6.11,0.5128084925084515,0.988943877118357,0.49701127979370147,0.03332763601888086,0.4020936166571514,0.019657665964058334,0.010993886121425564,1.0,1.0061494029732594,0.01966068329984719,0.6204689674636537,0.9883613851323688,9.33302500000075e-06,0.003055,0.04461133242270604,0.022321341307654886,0.15635071657503125
6.12,0.5104112188178994,0.9889442160874141,0.501138972453163,0.033515695514711105,0.4025053641826862,0.019563192057921553,0.01099344838017305,1.0,1.006192737725709,0.019660673939012517,0.6215169521357229,0.9883423297182138,9.36360000000075e-06,0.00306,0.04486591548552864,0.022321351723397196,0.15646369127796833
6.13,0.5079997942027779,0.988944554875942,0.5052755138605787,0.03370670690477339,0.4029126117653748,0.01946886969624744,0.010993010829336954,1.0,1.006236062185913,0.019660664583713912,0.6225410576360005,0.9883232742616032,9.39422500000075e-06,0.003065,0.04512479998224469,0.02232136212619608,0.15657368397632992
6.140000000000001,0.5055745559658307,0.988944893485129,0.5094206519658259,0.0339007031922407,0.4033153116391028,0.019374709370056243,0.010992573467727817,1.0,1.0062793763554174,0.019660655233927224,0.6235411600219968,0.9883042187624412,9.424900000000752e-06,0.0030700000000000002,0.04538803374019266,0.022321372516041004,0.15668066166995478
6.15,0.503135844336172,0.9889452319161393,0.5135741330328537,0.03409771765223049,0.40371341557766477,0.019280721478645905,0.01099213629418068,1.0,1.0063226802357532,0.01966064588963289,0.6245171387351416,0.9882851632206321,9.455625000000752e-06,0.003075,0.04565566504678147,0.022321382892935473,0.1567845910867368
6.16,0.5006840023418855,0.9889455701701125,0.5177357016645876,0.03429778382756043,0.4041068749000786,0.019186916326410886,0.010991699307554517,1.0,1.0063659738284356,0.019660636550816332,0.6254688766243427,0.9882661076360799,9.48640000000075e-06,0.00308,0.045927742644176754,0.022321393256898896,0.15688543868686952
6.17,0.49821937568018093,0.9889459082481656,0.5219051008279381,0.03450093552427239,0.40449564047618136,0.019093304119681766,0.010991262506731674,1.0,1.006409257134961,0.019660627217468377,0.6263962599684585,0.988247052008689,9.51722500000075e-06,0.003085,0.0462043157237048,0.02232140360796857,0.15698317066732184
6.18,0.4957423128239895,0.9889462461513884,0.5260820717901522,0.034707206849239204,0.40487966276642,0.01899989495806155,0.010990825890621411,1.0,1.0064525301568983,0.019660617889547958,0.6272991784559325,0.9882279963383636,9.54810000000075e-06,0.00309,0.04648543388606179,0.02232141394611038,0.15707775292423148
6.19,0.49325316479947573,0.9889465838808456,0.5302663541766487,0.03491663218968231,0.40525889181555375,0.01890669883333597,0.010990389458157869,1.0,1.0064957928958504,0.019660608566996404,0.6281775252204372,0.9882089406250076,9.579025000000751e-06,0.003095,0.046771147147611485,0.022321424271254525,0.15716915107338722
6.2,0.49075228478911215,0.988946921437582,0.5344576860928697,0.03512924616199308,0.405633277222222,0.018813725632381748,0.010989953208295154,1.0,1.0065390453533547,0.019660599249778973,0.6290311969054982,0.9881898848685257,9.61000000000075e-06,0.0031,0.04706150597081724,0.022321434583397137,0.15725733050140758
6.21,0.4882400281645041,0.9889472588226204,0.5386558040856451,0.035345083636877946,0.40600276817015,0.018720985130101342,0.010989517140009765,1.0,1.0065822875309463,0.019660589937858058,0.6298600936524886,0.9881708290688218,9.64102500000075e-06,0.003105,0.04735656123303643,0.02232144488253668,0.15734225634059576
6.22,0.4857167523519935,0.988947596036961,0.5428604431658911,0.035564179735084765,0.4063673134362445,0.01862848698618887,0.010989081252300253,1.0,1.0066255194301574,0.0196605806311925,0.6306641191163422,0.9881517732258003,9.672100000000749e-06,0.00311,0.047656364218424854,0.02232145516867348,0.15742389347321323
6.23,0.48318281669620117,0.9889479330815827,0.547071336831276,0.03578656982296624,0.4067268613990257,0.018536240741907812,0.010988645544186888,1.0,1.0066687410525195,0.019660571329736837,0.6314431804801155,0.9881327173393654,9.703225000000751e-06,0.003115,0.04796096660950469,0.0223214654418092,0.15750220653591634
6.24,0.48063858232151097,0.9889482699574428,0.5512882170888482,0.036012289507880164,0.40708136004739637,0.018444255816880608,0.010988210014711348,1.0,1.0067119523995625,0.019660562033440472,0.6321971884683971,0.9881136614094213,9.73440000000075e-06,0.00312,0.04827042047839532,0.022321475701946265,0.15757715992435592
6.25,0.4780844119914924,0.9889486066654776,0.555510814477634,0.036241374633426755,0.4074307569897476,0.018352541505889993,0.010987774662936434,1.0,1.0067551534728159,0.01966055274224687,0.6329260573595686,0.9880946054358721,9.765625000000749e-06,0.0031249999999999997,0.04858477827770777,0.022321485949087238,0.15764871779794024
6.26,0.47552067009940463,0.9889489432066044,0.559738858031164,0.0364738612351558,0.40777499948767393,0.018261106984493063,0.01098733948794349,1.0,1.0067983442738286,0.019660543456105697,0.6336297049647918,0.9880755494186225,9.79690000000075e-06,0.00313,0.048904092806829495,0.022321496183215366,0.1577168441241276
6.2700000000000005,0.47294772289945175,0.9889492795817296,0.5639720751304881,0.036709785424315314,0.4081140345342924,0.018169961330697603,0.010986904488825614,1.0,1.006841524804222,0.019660534175008786,0.6343080525472681,0.9880564933575764,9.828225000000752e-06,0.003135,0.04922841713360535,0.02232150640424085,0.15778150279467784
6.28,0.4703659376398818,0.9889496157917348,0.5682101918513678,0.036949183595534785,0.4084478087330685,0.01807911347419554,0.010986469664699964,1.0,1.0068846950655896,0.019660524898918508,0.6349610250047787,0.9880374372526383,9.859600000000752e-06,0.00314,0.049557804715511536,0.022321516612101622,0.1578426574179689
6.29,0.46777568267945824,0.9889499518374827,0.5724529328671193,0.03719209234296922,0.40877626835663367,0.01798857221074773,0.01098603501470293,1.0,1.0069278550595355,0.019660515627792793,0.6355885508133385,0.9880183811037122,9.891025000000751e-06,0.0031450000000000002,0.04989230934083827,0.0223215268067251,0.15790027140285307
6.3,0.46517732738663525,0.9889502877198176,0.5767000214484641,0.03743854843992233,0.4090993593666993,0.017898346202352908,0.010985600537989084,1.0,1.0069710047876814,0.019660506361588965,0.6361905620216252,0.9879993249107026,9.922500000000749e-06,0.00315,0.05023198510877566,0.022321536988020273,0.15795430797903348
6.3100000000000005,0.4625712419987831,0.9889506234395663,0.5809511794804324,0.037688588829510025,0.40941702742740016,0.017808443974923795,0.010985166233730808,1.0,1.0070141442516705,0.01966049710026383,0.6367669942533971,0.9879802686735139,9.954025000000752e-06,0.0031550000000000003,0.050576886416070534,0.022321547155875043,0.15800473020640088
6.32,0.459957797479966,0.9889509589975378,0.5852061274789527,0.03794225061497999,0.4097292179190855,0.017718873916015523,0.010984732101117934,1.0,1.0070572734531689,0.019660487843773774,0.6373177867086133,0.98796121239205,9.985600000000752e-06,0.00316,0.05092706794323493,0.022321557310153457,0.15805150098471388
6.33,0.45733736537727004,0.9889512943945244,0.5894645846071342,0.03819957104968756,0.4100358759525589,0.01762964427260619,0.010984298139357376,1.0,1.0071003923938695,0.01966047859207489,0.6378428821632545,0.9879421560662156,1.001722500000075e-05,0.0031650000000000003,0.05128258464030654,0.022321567450692813,0.15809458306362315
6.34,0.4547103176978734,0.9889516296313018,0.5937262686797057,0.03846058752620227,0.4103369463859043,0.01754076314920201,0.010983864347672479,1.0,1.007143501075482,0.01966046934512499,0.6383422269677497,0.9879230996959149,1.004890000000075e-05,0.00317,0.051643491710022735,0.022321577577313716,0.15813393905356485
6.3500000000000005,0.45207702729017596,0.9889519647086369,0.5979908959044687,0.038725337553102764,0.4106323738904701,0.017452238512196353,0.01098343072529507,1.0,1.007186599499423,0.019660460102928823,0.6388157710419287,0.987904043281052,1.0080625000000752e-05,0.0031750000000000003,0.05200984454183642,0.022321587690129173,0.15816953144896578
6.36,0.4494378671345676,0.9889522996272807,0.6022581811892689,0.03899385875720767,0.41092210291237535,0.017364078180921966,0.010982997271473225,1.0,1.007229687667152,0.019660450865490293,0.639263467873362,0.9878849868215315,1.0112400000000752e-05,0.00318,0.05238169875040943,0.022321597789209176,0.15820132262601236
6.37,0.4467932101395283,0.9889526343879677,0.6065278381853207,0.03926618887346486,0.41120607768329775,0.017276289824972695,0.010982563985471747,1.0,1.007272765580207,0.01966044163280805,0.6396852745122209,0.9878659303172574,1.014422500000075e-05,0.0031850000000000003,0.0527591101648253,0.022321607874545023,0.15822927485276156
6.38,0.44414342916654487,0.9889529689914179,0.610799579210569,0.039542365729045174,0.41148424225389657,0.01718888096440249,0.010982130866569326,1.0,1.0073158332401038,0.019660432404890647,0.6400811515638485,0.9878468737681344,1.017610000000075e-05,0.00319,0.0531421347951658,0.022321617946149785,0.15825335030504706
6.390000000000001,0.44148889689089965,0.9889533034383384,0.615073115257272,0.03982242723094374,0.4117565405120089,0.01710185896798081,0.010981697914058059,1.0,1.0073588906483324,0.019660423181757914,0.6404510631807306,0.9878278171740666,1.0208025000000752e-05,0.0031950000000000004,0.05353082881431488,0.02232162800406234,0.15827351107887797
6.4,0.43882998566168635,0.9889536377294231,0.6193481559989229,0.04010641135322147,0.4120229162013589,0.017015231051508595,0.010981265127242956,1.0,1.0074019378063521,0.019660413963442338,0.6407949770531673,0.9878087605349585,1.0240000000000752e-05,0.0032,0.05392524853924919,0.022321638048351706,0.15828971920319715
6.41,0.43616706736104927,0.9889539718653536,0.6236244097965132,0.040394356123886914,0.41228331294078074,0.016929004276194665,0.010980832505441476,1.0,1.0074449747155878,0.019660404749990566,0.6411128643986403,0.9877897038507142,1.0272025000000751e-05,0.0032050000000000004,0.054325450411815704,0.022321648079121608,0.15830193665299977
6.42,0.4335005132626506,0.9889543058467996,0.627901583704132,0.04068629961141804,0.4125376742439538,0.01684318554709271,0.010980400047983032,1.0,1.0074880013774241,0.019660395541464953,0.6414046999498809,0.9877706471212383,1.030410000000075e-05,0.00321,0.05473149097899595,0.022321658096515328,0.1583101253628111
6.43,0.43083069421035197,0.9889546396744088,0.6321793832521206,0.040982279898498356,0.41278594356128,0.016757781614740435,0.01097996775421873,1.0,1.007531017793353,0.019660386337859097,0.6416704619618644,0.9877515903464351,1.033622500000075e-05,0.003215,0.055143426851028965,0.02232166810056836,0.1583142472529507
6.44,0.42815798059475757,0.9889549733488042,0.6364575123686975,0.04128233506318827,0.4130280643087061,0.016672799074888348,0.010979535623524701,1.0,1.007574023965026,0.019660377139067466,0.641910132204813,0.9877325335262088,1.0368400000000751e-05,0.0032200000000000006,0.055561314672589,0.022321678091156972,0.15831426424836087
6.45,0.4254827415126558,0.9889553068706064,0.6407356738649559,0.04158650319133807,0.41326397984205543,0.016588244360299393,0.010979103655279442,1.0,1.007617019893917,0.01966036794507403,0.6421236959044497,0.987713476660464,1.040062500000075e-05,0.0032250000000000004,0.05598521114845356,0.0223216880683347,0.15831013826619364
6.46,0.42280534498815703,0.9889556402404222,0.645013569185097,0.04189482234751113,0.41349363350346174,0.01650412374300786,0.010978671848874981,1.0,1.0076600055814895,0.019660358755856026,0.6423111417479109,0.987694419749105,1.043290000000075e-05,0.0032300000000000002,0.05641517299706988,0.02232169803216453,0.15830183124488778
6.47,0.42012615784697377,0.988955973458845,0.6492908983951239,0.0422073305589447,0.41371696864499735,0.01642044333325161,0.010978240203717021,1.0,1.0077029810292015,0.019660349571380572,0.642472461866545,0.9876753627920362,1.046522500000075e-05,0.003235,0.05685125692692674,0.0223217079827157,0.15828930516020787
6.48,0.4174455455850968,0.9889563065264544,0.6535673601742128,0.042524065799337894,0.41393392865248857,0.016337209078417514,0.010977808719224939,1.0,1.0077459462385046,0.019660340391602707,0.6426076518171062,0.9876563057891619,1.0497600000000751e-05,0.0032400000000000003,0.05729351961273884,0.022321717920063072,0.15827252204145628
6.49,0.4147638722374359,0.9889566394438165,0.6578426518049116,0.042845065972251226,0.41414445696989455,0.016254426762054644,0.010977377394831803,1.0,1.0077889012108452,0.01966033121646328,0.6427167105616927,0.9876372487403865,1.0530025000000751e-05,0.0032450000000000005,0.05774201767106797,0.02232172784428639,0.15825144398807367
6.5,0.41208150024642215,0.9889569722114833,0.6621164691621715,0.04317036889411793,0.414348497124249,0.01617210200295518,0.010976946229984413,1.0,1.0078318459476656,0.019660322045886695,0.6427996404464295,0.9876181916456145,1.056250000000075e-05,0.0032500000000000003,0.05819680763538165,0.02232173775546949,0.15822603318662773
6.51,0.409398790425731,0.9889573048299957,0.666388506598629,0.04350001226724284,0.4145459927520809,0.016090240257453862,0.010976515224141104,1.0,1.007874780450441,0.01966031287979631,0.6428564471942005,0.9875991345047502,1.0595025000000748e-05,0.003255,0.05865794592963194,0.0223217476536627,0.15819625193781423
6.5200000000000005,0.40671610236601946,0.9889576372998953,0.6706584563521998,0.043834033607703854,0.41473688763065686,0.01600884683643267,0.010976084376759048,1.0,1.0079177047208887,0.019660303718212143,0.6428871399672236,0.9875800773176981,1.062760000000075e-05,0.0032600000000000007,0.05912548883701359,0.02232175753867481,0.15816206272855557
