t,GLY,G1P,G6P,F6P,FBP,DHAP,GAP,Thirteen_BPG,three_PG,two_PG,PEP,PYR,LAC,Pi,ADP,ATP,AMP,PCr,Cr,NADH,NAD
6.0200000000000005,2.182650444e-314,2.182650412e-314,2.1826503805e-314,2.182650349e-314,2.1826503173e-314,2.1826502857e-314,2.1826576215e-314,2.1826575583e-314,2.182651013e-314,2.1826509813e-314,2.1826509497e-314,2.182650918e-314,2.1826508864e-314,2.182650855e-314,2.182650823e-314,2.1826507916e-314,2.18265076e-314,2.1826507283e-314,2.1826506967e-314,2.182650665e-314,2.1826506335e-314
6.03,2.182650602e-314,2.18265057e-314,2.1826505386e-314,2.182650507e-314,2.1826504754e-314,2.1826522145e-314,2.182652183e-314,2.1826521513e-314,2.1826521196e-314,2.182652088e-314,2.1826520564e-314,2.182652025e-314,2.182651993e-314,2.1826519615e-314,2.18265193e-314,2.1826518983e-314,2.1826518667e-314,2.182651835e-314,2.1826518034e-314,2.1826517086e-314,2.182651677e-314
6.04,2.1826516453e-314,2.1826516137e-314,2.182657147e-314,2.1826571156e-314,2.1826578745e-314,2.182657748e-314,2.182653827e-314,2.182653764e-314,2.182653669e-314,2.1826573686e-314,2.1826572105e-314,2.1826579694e-314,2.182657021e-314,2.182651772e-314,2.18265174e-314,2.1826528153e-314,2.182649938e-314,2.1826499695e-314,2.182650001e-314,2.1826500327e-314,2.1826500643e-314
6.05,2.182650096e-314,2.1826501276e-314,2.182650159e-314,2.182650191e-314,2.1826502224e-314,2.182650254e-314,2.182651424e-314,2.1826514556e-314,2.182651487e-314,2.182651519e-314,2.1826515505e-314,2.182651582e-314,2.182652246e-314,2.1826522777e-314,2.1826523094e-314,2.182652341e-314,2.1826523726e-314,2.182652404e-314,2.182652436e-314,2.1826524675e-314,2.182652499e-314
6.0600000000000005,2.1826525307e-314,2.1826525623e-314,2.182652594e-314,2.1826526256e-314,2.182652657e-314,2.182652689e-314,2.1826527204e-314,2.182652752e-314,2.1826527837e-314,2.182652847e-314,2.1826528785e-314,2.18265291e-314,2.182652942e-314,2.1826529734e-314,2.182653005e-314,2.1826530366e-314,2.182653068e-314,2.1826531e-314,2.1826531315e-314,2.182653163e-314,2.1826531947e-314
6.07,2.1826532263e-314,2.182653258e-314,2.1826532896e-314,2.182653321e-314,2.182653353e-314,2.1826533844e-314,2.182653416e-314,2.1826534477e-314,2.1826534793e-314,2.182653511e-314,2.1826535425e-314,2.1826538904e-314,2.182653574e-314,2.1826537006e-314,2.1826538587e-314,2.182653606e-314,2.1826536374e-314,2.182657179e-314,2.1826537955e-314,2.1826568943e-314,2.182707613e-314
6.08,2.1827073917e-314,2.1827074234e-314,2.1827071704e-314,2.1827074866e-314,2.1827072336e-314,2.1827076447e-314,2.1827131466e-314,2.182713115e-314,2.1827130834e-314,2.1827127356e-314,2.182712704e-314,2.1827126407e-314,2.182712609e-314,2.1827125775e-314,2.182712546e-314,2.182712514e-314,2.1827124826e-314,2.182712451e-314,2.1827124194e-314,2.1827123877e-314,2.182712356e-314
6.09,2.1827123245e-314,2.182712293e-314,2.1827122613e-314,2.1827122296e-314,2.182712198e-314,2.1827119767e-314,2.1827120083e-314,2.182711945e-314,2.1827119134e-314,2.18271185e-314,2.182711882e-314,2.1827135893e-314,2.182713526e-314,2.182713779e-314,2.1827139687e-314,2.1827140004e-314,2.182708024e-314,2.1827079925e-314,2.182708056e-314,2.182707961e-314,2.1827080874e-314
6.1000000000000005,2.182708119e-314,2.1827081506e-314,2.1827081823e-314,2.182708214e-314,2.1827106802e-314,2.1827106486e-314,2.182710617e-314,2.1827105854e-314,2.1827104905e-314,2.182710554e-314,2.1827084036e-314,2.182708435e-314,2.182710522e-314,2.182706886e-314,2.182707139e-314,2.1827070755e-314,2.182707455e-314,2.182707518e-314,2.182707202e-314,2.182707107e-314,2.1827070123e-314
6.11,2.1827095103e-314,2.182709542e-314,2.182713368e-314,2.1827133363e-314,2.1827133996e-314,2.1827133047e-314,2.182713273e-314,2.1827132415e-314,2.1827118186e-314,2.182711787e-314,2.1827117553e-314,2.1827117237e-314,2.182711692e-314,2.1827116605e-314,2.182711629e-314,2.182711597e-314,2.1827115656e-314,2.182711534e-314,2.1827115024e-314,2.1827114708e-314,2.182711439e-314
6.12,2.1827114075e-314,2.182711376e-314,2.1827113443e-314,2.1827113127e-314,2.182711281e-314,2.1827112494e-314,2.182711218e-314,2.182711186e-314,2.1827111546e-314,2.182711123e-314,2.1827110913e-314,2.1827110597e-314,2.182711028e-314,2.1827109964e-314,2.182710965e-314,2.182710933e-314,2.1827109016e-314,2.18271087e-314,2.1827108383e-314,2.1827108067e-314,2.182710775e-314
6.13,2.1827107435e-314,2.182710459e-314,2.1827104273e-314,2.1827103957e-314,2.182710364e-314,2.1827103324e-314,2.182710301e-314,2.182710269e-314,2.1827102376e-314,2.182710206e-314,2.1827101743e-314,2.1827101427e-314,2.182710111e-314,2.1827100795e-314,2.182710048e-314,2.182710016e-314,2.1827099846e-314,2.182709953e-314,2.1827099214e-314,2.1827098897e-314,2.182709858e-314
6.140000000000001,2.1827098265e-314,2.182709795e-314,2.1827097633e-314,2.1827097316e-314,2.1827097e-314,2.1827096684e-314,2.1827095735e-314,2.1827094787e-314,2.182709447e-314,2.1827094154e-314,2.182709384e-314,2.182709352e-314,2.1827093206e-314,2.182709289e-314,2.1827092573e-314,2.1827092257e-314,2.182709194e-314,2.1827091625e-314,2.182709131e-314,2.182709099e-314,2.1827090676e-314
6.15,2.182709036e-314,2.1827090044e-314,2.182708973e-314,2.182708941e-314,2.1827089095e-314,2.182708878e-314,2.1827088463e-314,2.1827088147e-314,2.182708783e-314,2.1827087514e-314,2.18270872e-314,2.182708688e-314,2.1827086566e-314,2.182708625e-314,2.1827085933e-314,2.1827085617e-314,2.18270853e-314,2.182708372e-314,2.1827083404e-314,2.1827083087e-314,2.182708277e-314
6.16,2.1827082455e-314,2.1827079293e-314,2.1827078977e-314,2.182707866e-314,2.1827078344e-314,2.182707803e-314,2.182707771e-314,2.1827077396e-314,2.182707708e-314,2.1827076763e-314,2.18270755e-314,2.1827073285e-314,2.2552177624e-314,2.2552192485e-314,2.255218205e-314,2.2552147584e-314,2.255217952e-314,2.255212956e-314,2.255213715e-314,2.2552136834e-314,2.2552136517e-314
6.17,2.25521362e-314,2.2552135885e-314,2.255213557e-314,2.2552135253e-314,2.2552134936e-314,2.255213462e-314,2.2552134304e-314,2.2552129877e-314,2.255212893e-314,2.255212861e-314,2.2552128296e-314,2.255212798e-314,2.2552127664e-314,2.2552127347e-314,2.255212703e-314,2.2552126715e-314,2.25521264e-314,2.2552126083e-314,2.2552125766e-314,2.255212545e-314,2.2552125134e-314
6.18,2.255212482e-314,2.25521245e-314,2.2552124185e-314,2.255212387e-314,2.2552123553e-314,2.2552123237e-314,2.255212292e-314,2.2552122604e-314,2.255212229e-314,2.255212197e-314,2.2552121656e-314,2.255212134e-314,2.2552121023e-314,2.2552120707e-314,2.255212039e-314,2.2552120075e-314,2.255211976e-314,2.255211944e-314,2.2552119126e-314,2.255211881e-314,2.2552118494e-314
6.19,2.255211818e-314,2.255211786e-314,2.2552117545e-314,2.255211723e-314,2.2552116913e-314,2.2552116597e-314,2.255211628e-314,2.2552115964e-314,2.255211565e-314,2.255211533e-314,2.2552115016e-314,2.25521147e-314,2.2552139996e-314,2.2552129245e-314,2.2552148533e-314,2.2552179837e-314,2.2552181734e-314,2.2552182683e-314,2.255218363e-314,2.255218047e-314,2.25521811e-314
6.2,2.2552130193e-314,2.255213051e-314,2.2552130826e-314,2.255213114e-314,2.2552183315e-314,2.2552186477e-314,2.255213399e-314,2.255213367e-314,2.2552133355e-314,2.255213304e-314,2.2552132723e-314,2.2552132407e-314,2.255213209e-314,2.2552131774e-314,2.255213146e-314,2.2552137466e-314,2.255213778e-314,2.25521381e-314,2.2552138415e-314,2.255213873e-314,2.2552139047e-314
6.21,2.2552139363e-314,2.255213968e-314,2.255214031e-314,2.255214063e-314,2.2552140944e-314,2.255214126e-314,2.2552141577e-314,2.2552141893e-314,2.255214221e-314,2.2552142525e-314,2.255214284e-314,2.255214316e-314,2.2552143474e-314,2.255214379e-314,2.2552144106e-314,2.255214442e-314,2.255214474e-314,2.2552145055e-314,2.255214537e-314,2.2552145687e-314,2.2552146003e-314
6.22,2.255214632e-314,2.2552146636e-314,2.255214695e-314,2.255214727e-314,2.2552193434e-314,2.25521479e-314,2.255218142e-314,2.255217857e-314,2.2552177307e-314,2.255214885e-314,2.255217889e-314,2.2552191536e-314,2.25521928e-314,2.255218616e-314,2.255252829e-314,2.255252861e-314,2.2552528924e-314,2.255252924e-314,2.2552529556e-314,2.2552529873e-314,2.255252355e-314
6.23,2.2552523865e-314,2.255252418e-314,2.2552524497e-314,2.2552524813e-314,2.255252513e-314,2.2552588054e-314,2.255258995e-314,2.2552589e-314,2.25525909e-314,2.2552587105e-314,2.2552588686e-314,2.2552585524e-314,2.2552586473e-314,2.255259248e-314,2.255258521e-314,2.255258489e-314,2.2552584576e-314,2.255258426e-314,2.2552583943e-314,2.2552583627e-314,2.255258331e-314
6.24,2.2552582995e-314,2.255258268e-314,2.2552596275e-314,2.2552597224e-314,2.255259817e-314,2.255259849e-314,2.2552590583e-314,2.255258742e-314,2.2552589635e-314,2.255259343e-314,2.2552592797e-314,2.2552592164e-314,2.2552591216e-314,2.255259438e-314,2.255258679e-314,2.255258774e-314,2.255258932e-314,2.2552590267e-314,2.255259153e-314,2.2552593745e-314,2.25525675e-314
6.25,2.2552567184e-314,2.2552534616e-314,2.255253493e-314,2.255253525e-314,2.25525343e-314,2.2552535564e-314,2.255253588e-314,2.2552536197e-314,2.2552536513e-314,2.2552577935e-314,2.255255169e-314,2.2552552007e-314,2.2552552323e-314,2.2552552955e-314,2.255255264e-314,2.255255327e-314,2.2552553904e-314,2.255255422e-314,2.2552554536e-314,2.2552554853e-314,2.255255517e-314
6.26,2.2552555485e-314,2.25525558e-314,2.2552556117e-314,2.255255675e-314,2.2552557066e-314,2.2552556434e-314,2.255255738e-314,2.25525577e-314,2.2552558015e-314,2.255255833e-314,2.2552558647e-314,2.2552558963e-314,2.255255928e-314,2.2552559596e-314,2.255255991e-314,2.255256023e-314,2.2552560544e-314,2.255256086e-314,2.2552561177e-314,2.2552561493e-314,2.2552551374e-314
6.2700000000000005,2.255255106e-314,2.255255074e-314,2.2552550426e-314,2.255255011e-314,2.2552549793e-314,2.2552549477e-314,2.255254916e-314,2.2552548845e-314,2.255254853e-314,2.255254821e-314,2.2552547896e-314,2.255254758e-314,2.2552547264e-314,2.255254695e-314,2.255254663e-314,2.2552546315e-314,2.2552546e-314,2.2552545683e-314,2.2552545367e-314,2.255254505e-314,2.2552544734e-314
6.28,2.255254442e-314,2.25525441e-314,2.2552543786e-314,2.255254347e-314,2.2552543153e-314,2.2552542837e-314,2.255254252e-314,2.2552542205e-314,2.255254189e-314,2.255254157e-314,2.2552541256e-314,2.255254094e-314,2.2552540623e-314,2.2552540307e-314,2.255253999e-314,2.2552539675e-314,2.255253936e-314,2.2552539042e-314,2.2552538726e-314,2.255253841e-314,2.2552538094e-314
6.29,2.255253778e-314,2.255253746e-314,2.2552537145e-314,2.255253683e-314,2.2552533983e-314,2.2552533667e-314,2.255253335e-314,2.2552533035e-314,2.255253272e-314,2.25525324e-314,2.2552532086e-314,2.255253177e-314,2.2552531454e-314,2.2552531137e-314,2.255253082e-314,2.2552530505e-314,2.255253019e-314,2.2552527975e-314,2.255252766e-314,2.2552527343e-314,2.2552527027e-314
6.3,2.255252671e-314,2.2552526394e-314,2.255252608e-314,2.255252576e-314,2.2552525446e-314,2.255252323e-314,2.2552522916e-314,2.25525226e-314,2.2552522284e-314,2.255252197e-314,2.255252165e-314,2.2552521335e-314,2.255252102e-314,2.2552520703e-314,2.2552520387e-314,2.255252007e-314,2.2552519754e-314,2.255251944e-314,2.255256181e-314,2.2552562125e-314,2.255256244e-314
6.3100000000000005,2.255256276e-314,2.2552563074e-314,2.255256339e-314,2.2552563706e-314,2.255256402e-314,2.255256434e-314,2.2552564655e-314,2.255256497e-314,2.2552565287e-314,2.2552565603e-314,2.255256592e-314,2.2552566236e-314,2.255256655e-314,2.255256687e-314,2.2552567817e-314,2.2552568133e-314,2.255256845e-314,2.2552568765e-314,2.255256908e-314,2.25525694e-314,2.2552569714e-314
6.32,2.255257003e-314,2.2552570346e-314,2.2552570663e-314,2.255257098e-314,2.2552571295e-314,2.255257161e-314,2.2552571927e-314,2.2552572244e-314,2.255257256e-314,2.2552572876e-314,2.255257319e-314,2.255257351e-314,2.2552573825e-314,2.255257414e-314,2.2552574457e-314,2.2552574773e-314,2.255258236e-314,2.2552582046e-314,2.255258173e-314,2.2552581414e-314,2.2552581097e-314
6.33,2.255258078e-314,2.2552580465e-314,2.255258015e-314,2.2552579833e-314,2.2552579516e-314,2.25525792e-314,2.2552578884e-314,2.255257857e-314,2.255257825e-314,2.255257762e-314,2.2552577303e-314,2.2552576987e-314,2.255257667e-314,2.2552576354e-314,2.255257604e-314,2.255257572e-314,2.2552575406e-314,2.255257509e-314,2.1734032424e-314,2.173404602e-314,2.1734046337e-314
6.34,2.173398531e-314,2.173400428e-314,2.1734023254e-314,2.1734009657e-314,2.1734054874e-314,2.173405456e-314,2.173405519e-314,2.173405424e-314,2.1734053925e-314,2.173405361e-314,2.1733983096e-314,2.1734021357e-314,2.173403369e-314,2.1734039696e-314,2.173402294e-314,2.1734023886e-314,2.173402452e-314,2.173400934e-314,2.1734047285e-314,2.1734050763e-314,2.1734050447e-314
6.3500000000000005,2.173397709e-314,2.173399195e-314,2.1734010606e-314,2.173401092e-314,2.173401124e-314,2.1734012187e-314,2.1734012503e-314,2.173401282e-314,2.1734013135e-314,2.1734025783e-314,2.1734025467e-314,2.173402515e-314,2.1734024835e-314,2.1734019776e-314,2.173401756e-314,2.173401946e-314,2.1734018195e-314,2.173398626e-314,2.1734017246e-314,2.173404792e-314,2.1734048234e-314
6.36,2.17340476e-314,2.173399037e-314,2.173399701e-314,2.1733996377e-314,2.173398183e-314,2.1733984045e-314,2.1734055506e-314,2.1734055823e-314,2.173405614e-314,2.1734056455e-314,2.173402926e-314,2.17340242e-314,2.1734021673e-314,2.173402199e-314,2.1734022305e-314,2.1734046653e-314,2.173404697e-314,2.1733992266e-314,2.173399258e-314,2.17339929e-314,2.1733993215e-314
6.37,2.173399353e-314,2.1733993847e-314,2.173404254e-314,2.173404286e-314,2.1734043175e-314,2.1733997325e-314,2.173399764e-314,2.1733998274e-314,2.173399859e-314,2.1733998906e-314,2.173399922e-314,2.173399954e-314,2.173398689e-314,2.1734002384e-314,2.1734043807e-314,2.173404349e-314,2.1734009973e-314,2.173400871e-314,2.1733990053e-314,2.1733989736e-314,2.1733991e-314
6.38,2.173401187e-314,2.1733999855e-314,2.173400207e-314,2.173404855e-314,2.1733990685e-314,2.173401693e-314,2.17340046e-314,2.173404507e-314,2.1733996693e-314,2.1733991317e-314,2.1733994163e-314,2.173401535e-314,2.17340144e-314,2.1734014084e-314,2.173401377e-314,2.173401345e-314,2.1734006495e-314,2.173400618e-314,2.1734005863e-314,2.1734005546e-314,2.173400523e-314
6.390000000000001,2.1734027997e-314,2.1734032107e-314,2.1734040012e-314,2.1734034953e-314,2.1734038115e-314,2.1802635296e-314,2.180262676e-314,2.1802698853e-314,2.180263182e-314,2.1802677667e-314,2.180265743e-314,2.1802692213e-314,2.180269917e-314,2.180269e-314,2.180264004e-314,2.1802628024e-314,2.180264984e-314,2.1802626126e-314,2.180266344e-314,2.180266059e-314,2.180263561e-314
6.4,2.180262929e-314,2.180266407e-314,2.18026881e-314,2.180263814e-314,2.180263909e-314,2.180265427e-314,2.180265901e-314,2.180262423e-314,2.182282258e-314,2.18228229e-314,2.1822823214e-314,2.182282353e-314,2.1822823846e-314,2.182282416e-314,2.182282448e-314,2.1822824795e-314,2.182282511e-314,2.1822825427e-314,2.1822825743e-314,2.182282606e-314,2.1822826376e-314
6.41,2.182282669e-314,2.182282701e-314,2.1822827324e-314,2.1822836494e-314,2.182283681e-314,2.1822837127e-314,2.182283839e-314,2.182283871e-314,2.1822839024e-314,2.182283934e-314,2.1822839656e-314,2.1822839973e-314,2.182284029e-314,2.1822840605e-314,2.182284092e-314,2.1822841237e-314,2.1822841554e-314,2.18228425e-314,2.182284282e-314,2.1822843135e-314,2.182284345e-314
6.42,2.1822843767e-314,2.1822844083e-314,2.18228444e-314,2.182284693e-314,2.1822847245e-314,2.182284756e-314,2.182284788e-314,2.1822848194e-314,2.182284851e-314,2.182279855e-314,2.1822798866e-314,2.182279918e-314,2.18227995e-314,2.1822799815e-314,2.182280013e-314,2.1822800447e-314,2.1822800763e-314,2.182280108e-314,2.1822801396e-314,2.182280171e-314,2.182280203e-314
6.43,2.1822802344e-314,2.182280266e-314,2.1822802977e-314,2.1822803293e-314,2.182280361e-314,2.1822803925e-314,2.182280424e-314,2.1822804874e-314,2.182280519e-314,2.1822805506e-314,2.1822805823e-314,2.182280614e-314,2.1822806455e-314,2.182280677e-314,2.1822807087e-314,2.1822807404e-314,2.182280772e-314,2.1822808036e-314,2.182280835e-314,2.182280867e-314,2.1822808985e-314
6.44,2.18228093e-314,2.1822809617e-314,2.1822809933e-314,2.182281278e-314,2.1822813095e-314,2.182281341e-314,2.182281373e-314,2.1822814044e-314,2.182281436e-314,2.1822814676e-314,2.182279191e-314,2.1822794123e-314,2.182279444e-314,2.1822791594e-314,2.1822796337e-314,2.1822796653e-314,2.18227976e-314,2.182279792e-314,2.1822798234e-314,2.1822783056e-314,2.182278274e-314
6.45,2.1822781475e-314,2.1822782424e-314,2.182278211e-314,2.182278179e-314,2.1822842186e-314,2.182284187e-314,2.1822793807e-314,2.182279349e-314,2.1822792226e-314,2.1822793175e-314,2.182279286e-314,2.182279254e-314,2.1822846613e-314,2.1822846297e-314,2.182284598e-314,2.1822845664e-314,2.1822780843e-314,2.182278116e-314,2.1822810566e-314,2.182281088e-314,2.18228112e-314
6.46,2.182281025e-314,2.1822811514e-314,2.182281183e-314,2.1822812147e-314,2.1822812463e-314,2.182283523e-314,2.1822834913e-314,2.1822834597e-314,2.182283428e-314,2.1822833965e-314,2.182283365e-314,2.182283333e-314,2.1822833016e-314,2.18228327e-314,2.1822832384e-314,2.1822832067e-314,2.1822829854e-314,2.182282954e-314,2.182282922e-314,2.1822828905e-314,2.182282859e-314
6.47,2.182282764e-314,2.1822827957e-314,2.1822828273e-314,2.1822835546e-314,2.182283586e-314,2.182283618e-314,2.182278875e-314,2.1822789064e-314,2.182278938e-314,2.1822789696e-314,2.1822790013e-314,2.182277958e-314,2.1822779894e-314,2.182278021e-314,2.182279507e-314,2.182279539e-314,2.1822795704e-314,2.1822794756e-314,2.182279602e-314,2.1822844716e-314,2.182284503e-314
6.48,2.182284535e-314,2.182278337e-314,2.182278369e-314,2.182283017e-314,2.1822830486e-314,2.1822830803e-314,2.182283112e-314,2.1822831435e-314,2.182283175e-314,2.182281689e-314,2.1822817206e-314,2.182281752e-314,2.1822820684e-314,2.1822821e-314,2.1822821317e-314,2.182279697e-314,2.1822797285e-314,2.1822818155e-314,2.182281847e-314,2.1822818787e-314,2.182281784e-314
6.49,2.1822819103e-314,2.1822819736e-314,2.182282005e-314,2.182282037e-314,2.1822786534e-314,2.1822849775e-314,2.182284946e-314,2.18228561e-314,2.182285009e-314,2.182284914e-314,2.1822848826e-314,2.1822822265e-314,2.182282195e-314,2.1822821633e-314,2.1822816574e-314,2.1822816257e-314,2.182281594e-314,2.1822815625e-314,2.182281531e-314,2.1822814993e-314,2.1822791277e-314
6.5,2.182279096e-314,2.1822790645e-314,2.182279033e-314,2.182278843e-314,2.1822788115e-314,2.18227878e-314,2.1822787483e-314,2.1822787167e-314,2.182278685e-314,2.182278622e-314,2.18227859e-314,2.1822785586e-314,2.182278527e-314,2.1822784953e-314,2.1822784637e-314,2.182278432e-314,2.1822784005e-314,2.1822780527e-314,2.182277926e-314,2.182277673e-314,2.1822778946e-314
6.51,2.18227761e-314,2.1822776416e-314,2.182277863e-314,2.1822775783e-314,2.1822777997e-314,2.1822778313e-314,2.182277768e-314,2.182281942e-314,2.182283776e-314,2.1822838075e-314,2.1735489483e-314,2.1735510036e-314,2.173550972e-314,2.173544648e-314,2.1735471143e-314,2.1735499917e-314,2.17354996e-314,2.173547367e-314,2.1735491064e-314,2.1735509087e-314,2.1735490747e-314
6.5200000000000005,2.1735490115e-314,2.173548063e-314,2.173546956e-314,2.173544869e-314,2.173549391e-314,2.173544205e-314,2.1735485056e-314,2.173549486e-314,2.1735469246e-314,2.1735443e-314,2.1735471775e-314,2.1735509403e-314,2.173550055e-314,2.173547241e-314,2.173547873e-314,2.1735492645e-314,2.17355015e-314,2.1735449957e-314,2.1735450906e-314,2.1735450273e-314,2.1735489166e-314
6.53,2.173544711e-314,2.173548537e-314,2.1735465767e-314,2.173549043e-314,2.173550877e-314,2.173547304e-314,2.1735473356e-314,2.1735439206e-314,2.173547146e-314,2.1735443317e-314,2.1735479996e-314,2.1735496123e-314,2.1735462605e-314,2.173550118e-314,2.173544901e-314,2.17355132e-314,2.173547905e-314,2.1735513514e-314,2.1735500866e-314,2.173551067e-314,2.1735441736e-314
6.54,2.173550561e-314,2.173548474e-314,2.1826647993e-314,2.182659645e-314,2.1826613527e-314,2.1826611946e-314,2.182661068e-314,2.1826610365e-314,2.1826605306e-314,2.1826596136e-314,2.182661321e-314,2.1826637242e-314,2.182659835e-314,2.1826649574e-314,2.182664831e-314,2.182664989e-314,2.182665179e-314,2.1826654e-314,2.182664262e-314,2.1826600247e-314,2.1826600563e-314
