t,Py,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Qz1,Rz,Qz3,Qz5,Mz
5.36,0.044036708001275474,21.576991731947388,0.1411288858646419,3.3789715600513412,0.47989955408401874,49.52010044591598,0.0,23.65194399421526,0.32522451719792145,2.9568599990109803,0.9734704803055036,0.019664727352131445,0.02030851240220092,49.94999520666865,0.005598958996848962,0.02409732193232901,0.0
5.37,0.04403661858576099,21.57695126370393,0.1411302134140758,3.379012117710314,0.4798576688756121,49.52014233112438,0.0,23.65129787230455,0.3258056452081601,2.956782103463661,0.9734471126639821,0.019708612108429054,0.020321414049051006,49.94993782823611,0.005618516684436727,0.024122241030434463,0.0
5.38,0.04403652947079042,21.576910930543423,0.14113153659728453,3.379052539985789,0.47981592341692814,49.52018407658307,0.0,23.650652028561012,0.3263867253604732,2.9567044788946353,0.9734235635828052,0.019752502728217998,0.02033427502685046,49.949880545205694,0.005638096734131074,0.024147083033354503,0.0
5.39,0.04403644065521495,21.576870732023348,0.14113285544583123,3.37909282732144,0.4797743172327307,49.52022568276727,0.0,23.65000646027847,0.3269677577529547,2.9566271225647234,0.9733998355447684,0.019796399178395496,0.020347095466701885,49.949823357287926,0.005657699089044359,0.024171848156360767,0.0
5.4,0.04403635210119176,21.576830653395756,0.1411341711934766,3.3791329945030593,0.47973283430346575,49.52026716569653,0.0,23.649361081305976,0.3275487456851724,2.956549947210285,0.9733760071127255,0.019840300357370902,0.020359879780867774,49.94976625468042,0.0056773218137596395,0.02419654372498521,0.0
5.41,0.04403626389707063,21.576790729075263,0.1411354809787716,3.3791730070276733,0.4796915119935566,49.52030848800644,0.0,23.648716093068142,0.3281296814604568,2.9564731568512017,0.9733518945551588,0.0198842088358836,0.02037261767740218,49.94970926024229,0.005696969420793548,0.024221152659554455,0.0
5.42,0.04403617598383303,21.576750936066905,0.14113678671961258,3.3792128879492673,0.4796503253311215,49.52034967466887,0.0,23.64807136111031,0.32871057022251915,2.956396615298308,0.9733276204999567,0.01992812289628472,0.02038531603452614,49.949652358694586,0.00571663889370531,0.02424568637721354,0.0
5.43,0.04403608836147897,21.576711274370684,0.14113808841599954,3.3792526372678413,0.47960927431616057,49.52039072568383,0.0,23.64742688543248,0.32929141197135947,2.956320322551604,0.9733031849471192,0.019972042538574264,0.020397974852239653,49.94959555003734,0.005736330232494924,0.024270144877962467,0.0
5.44,0.04403600103000844,21.5766717439866,0.14113938606793244,3.3792922549833952,0.4795683589486738,49.520431641051324,0.0,23.64678266603465,0.3298722067069778,2.9562442786110896,0.9732785878966463,0.020015967762752232,0.020410594130542727,49.94953883427053,0.005756043437162394,0.02429452816180124,0.0
5.45,0.04403591398942144,21.576632344914657,0.14114067967541136,3.379331741095929,0.47952757922866107,49.520472420771334,0.0,23.646138702916822,0.33045295442937406,2.9561684834767648,0.9732538293485381,0.020059898568818617,0.020423173869435356,49.94948221139416,0.005775778507707714,0.02431883622872985,0.0
5.46,0.04403582723970022,21.576593077143848,0.14114196923593372,3.3793710956164604,0.4794869351476075,49.520513064852395,0.0,23.6454949960391,0.3310336551403263,2.9560929371081337,0.9732289093385127,0.02010383495619366,0.020435714071293732,49.94942568140288,0.0057955354430606724,0.024343069082799842,0.0
5.47,0.044035740779767484,21.576553940006665,0.1411432545976378,3.379410319213576,0.4794464261887874,49.52055357381121,0.0,23.64485154298033,0.33161430894773014,2.9560176370477467,0.9732038300340874,0.02014777688969501,0.020448214880314487,49.94936924397157,0.005815314178276461,0.02436722696987446,0.0
5.48,0.044035654608988374,21.57651493310972,0.1411445356710264,3.3794494122812977,0.4794060520476775,49.52059394795232,0.0,23.64420834231365,0.3321949159151722,2.9559425818473466,0.973178592712652,0.020191724348588548,0.02046067638147747,49.94931289890862,0.0058351146750809536,0.02439131003484905,0.0
5.49,0.04403556872736288,21.57647605645302,0.1411458124560995,3.379488374819624,0.47936581272427775,49.520634187275725,0.0,23.64356539403906,0.3327754760426523,2.9558677715069335,0.9731531973742062,0.020235677332874267,0.02047309857478268,49.94925664621405,0.0058549369334741485,0.024415318277723613,0.0
5.5,0.04403548313471526,21.57643730995444,0.14114708494884565,3.379527206910852,0.47932570814030434,49.5206742918597,0.0,23.642922697768416,0.3333559893463526,2.9557932056328915,0.9731276443691731,0.02027963583723533,0.020485481481878932,49.949200485839334,0.0058747809438080235,0.02443925173500742,0.0
5.51,0.04403539782831086,21.576398692336213,0.1411483530868463,3.379565909835483,0.47928573707767236,49.52071426292233,0.0,23.642280247462164,0.3339364560780643,2.9557188781006083,0.9731019391500838,0.02032359977894255,0.020497825439619,49.94914441702967,0.005894646555960582,0.02446311097477997,0.0
5.5200000000000005,0.0440353128072134,21.576360203160853,0.1411496168487306,3.3796044840319386,0.4792458991193327,49.52075410088067,0.0,23.64163804105247,0.3345168763239962,2.9556447868131333,0.9730760835837811,0.020367569129671036,0.020510130563334852,49.949088439526626,0.005914533718532918,0.02448689619154085,0.0
5.53,0.04403522807142288,21.576321842428367,0.14115087623449848,3.3796429295002177,0.47920619426528543,49.52079380573472,0.0,23.640996078539345,0.3350972500841479,2.955570931770467,0.9730500776702649,0.02041154388942077,0.020522396853026485,49.94903255333019,0.0059344424315250265,0.024510607385290054,0.0
5.54,0.044035143626989556,21.576283612596804,0.14115213104028035,3.3796812437762127,0.47916662518350883,49.5208333748165,0.0,23.64035437267124,0.3356775768103103,2.955497325906357,0.9730239099451088,0.020455524237256474,0.0205346235751947,49.94897676008876,0.005954373023664004,0.024534243312413426,0.0
5.55,0.04403505945389976,21.576245505535155,0.14115338194045685,3.3797194350109514,0.4791271830485938,49.52087281695142,0.0,23.639712881277514,0.3362578583159059,2.9554239264372404,0.9729976183315046,0.020499509580849753,0.020546813156182474,49.94892105434964,0.005974324407553057,0.024557808086663916,0.0
5.5600000000000005,0.0440349755646495,21.576207526320207,0.1411546285139627,3.3797574981151497,0.4790878733708896,49.52091212662912,0.0,23.63907163068839,0.3368380934686821,2.9553507600760294,0.972971179151226,0.02054350029003461,0.020558964081046172,49.948865439517334,0.005994297262133652,0.024581299139524247,0.0
5.57,0.04403489195823459,21.57616967454399,0.14115587079463457,3.3797954334977796,0.4790486957075876,49.52095130429242,0.0,23.63843061878799,0.33741828235962606,2.9552778246760893,0.9729445943070422,0.020587496335091382,0.02057107647152583,49.948809915318265,0.00601429153284642,0.024604716677399056,0.0
5.58,0.04403480863347621,21.576131949721532,0.141157108819471,3.379833241644996,0.47900964953553504,49.52099035046448,0.0,23.637789843132627,0.33799842509620004,2.9552051177573797,0.9729178659900468,0.020631497681087723,0.020583150471447004,49.94875448142856,0.006034307154972303,0.02462806094506049,0.0
5.59,0.04403472558861999,21.576094351114094,0.1411583426358906,3.3798709232972914,0.4789707340668203,49.521029265933194,0.0,23.63714930019845,0.3385785218401559,2.955132635741192,0.9728909973414483,0.020675504275913886,0.020595186297413626,49.9486991373586,0.0060543440303129845,0.024651332313713144,0.0
5.6000000000000005,0.044034642822412234,21.576056878203687,0.14115957228224757,3.379908478973906,0.47893194874384865,49.521068051256165,0.0,23.636508987401264,0.33915857270601835,2.9550603760045626,0.9728639906759391,0.02071951608240296,0.020607184102718844,49.94864388276295,0.006074402089794154,0.024674531044576516,0.0
5.61,0.04403456033366012,21.57601953049917,0.1411607977957936,3.379945909167173,0.47889329303703576,49.521106706962975,0.0,23.635868902271152,0.33973857780256816,2.9549883360407634,0.972836848207692,0.020763533065205318,0.0206191440329561,49.948588717313704,0.0060944812678834885,0.024697657385493964,0.0
5.62,0.04403447812117085,21.57598230750941,0.1411620192137805,3.379983214369424,0.4788547664167974,49.52114523358321,0.0,23.6352290423382,0.3403185372385863,2.9549165133430657,0.9728095721508805,0.02080755518897135,0.020631066233718832,49.94853364068296,0.006114581499048668,0.02472071158430887,0.0
5.63,0.044034396183751615,21.57594520874326,0.14116323657345997,3.380020395072993,0.4788163683535493,49.521183631646466,0.0,23.634589405132488,0.34089845112285366,2.9548449054047423,0.9727821647196777,0.020851582418351444,0.02064295085060049,49.94847865254282,0.0061347027177573715,0.024743693888864608,0.0
5.64,0.044034314520209596,21.575908233709583,0.14116444991208377,3.3800574517702113,0.47877809831770707,49.5212219016823,0.0,23.633949988184106,0.3414783195641511,2.954773509719065,0.972754628128257,0.02089561471799599,0.020654798029194506,49.94842375256536,0.006154844858477278,0.024766604547004547,0.0
5.65,0.04403423312935199,21.575871381917242,0.14116565926690366,3.380094384953412,0.4787399557796865,49.52126004422033,0.0,23.633310789023138,0.34205814267125967,2.954702323779305,0.9727269645907913,0.020939652052555366,0.02066660791509433,49.9483689404227,0.006175007855676068,0.02478944380657206,0.0
5.66,0.044034152009986,21.57583465287509,0.1411668646751714,3.3801311951149273,0.47870194020990325,49.521298059790105,0.0,23.63267180517967,0.34263792055296005,2.9546313450787345,0.9726991763214542,0.02098369438667996,0.0206783806538934,49.948314215786915,0.006195191643821417,0.02481221191541052,0.0
5.67,0.0440340711610196,21.575798046131364,0.14116806617143757,3.38016788270762,0.4786640511209449,49.52133594887906,0.0,23.63203303444239,0.34321765330934195,2.9545605713721814,0.9726712652953499,0.021027741688017475,0.020690116379553185,49.94825957835559,0.0062153961623192585,0.024834909102573167,0.0
5.68,0.04403399058223471,21.575761561575607,0.14116926376683522,3.3802044478421625,0.4786262883910047,49.52137371160901,0.0,23.631394476842054,0.3437973409651457,2.9544900026820096,0.9726432314149909,0.021071793950200726,0.02070181512519244,49.94820502804724,0.0062356213933873915,0.024857535434213446,0.0
5.69,0.044033910272886216,21.575725198891536,0.141170457486619,3.38024089083558,0.4785886516778033,49.52141134832221,0.0,23.63075613105737,0.34437698359054986,2.9544196376631815,0.9726150758327332,0.02111585115119261,0.020713476984741512,49.94815056464714,0.006255867293426603,0.02488009107471892,0.0
5.7,0.044033830232034554,21.57568895768692,0.14117164736125482,3.380277212081048,0.4785511405576999,49.52144885944231,0.0,23.63011799526811,0.3449565812725009,2.9543494744660452,0.9725868001621645,0.021159913263173347,0.020725102074572135,49.94809618789142,0.006276133809310386,0.02490257622472864,0.0
5.71,0.044033750458740153,21.575652837569525,0.1411728334212086,3.3803134119717404,0.47851375460705353,49.52148624539296,0.0,23.629480067654058,0.3455361340979454,2.954279511240949,0.9725584060168725,0.021203980258323155,0.02073669051105604,49.948041897516184,0.006296420887912232,0.02492499108488167,0.0
5.72,0.044033670952063446,21.57561683814711,0.1411740156969463,3.3803494909008327,0.4784764934022236,49.52152350659779,0.0,23.628842346394972,0.3461156421538301,2.9542097461382397,0.9725298950104446,0.02124805210882226,0.02074824241056497,49.947987693257545,0.0063167284761056364,0.02494733585581707,0.0
5.73,0.04403359171106484,21.575580959027437,0.14117519421893382,3.3803854492614995,0.4784393565195691,49.52156064348044,0.0,23.628204829670633,0.3466951055271016,2.954140177308266,0.9725012687564687,0.02129212878685088,0.020759757889470657,49.947933574851625,0.006337056520764094,0.0249696107381739,0.0
5.74,0.04403351273480478,21.575545199818283,0.1411763690176371,3.380421287446916,0.47840234353544925,49.521597656464564,0.0,23.62756751566081,0.3472745243047063,2.9540708029013754,0.9724725288685324,0.02133621026458923,0.020771237064144833,49.947879542034535,0.006357404968761094,0.024991815932591213,0.0
5.75,0.0440334340223437,21.575509560127404,0.1411775401235221,3.380457005850257,0.4783654540262233,49.52163454597379,0.0,23.62693040254528,0.34785389857359084,2.954001621067916,0.9724436769602234,0.021380296514217537,0.02078268005095924,49.947825594542394,0.006377773766970131,0.025013951639708074,0.0
5.76,0.04403335557275076,21.575474039549167,0.1411787075524641,3.3804926048780843,0.4783286875694541,49.521671312430556,0.0,23.626293488512953,0.348433228420585,2.953932629967423,0.9724147146361867,0.021424387507966373,0.020794086966120888,49.94777173211162,0.006398162862309396,0.025036018059987727,0.0
5.7700000000000005,0.04403327738546459,21.575438637112917,0.14117987070490606,3.3805280855016204,0.478292043793476,49.521707956206534,0.0,23.62565677213827,0.34901251392758675,2.9538638281469742,0.9723856431238806,0.02146848322019042,0.020805457918888926,49.94771795449109,0.006418572203582273,0.02505801538647761,0.0
5.78,0.04403319946001116,21.575403351714375,0.1411810288357568,3.380563448825616,0.4782555223386296,49.52174447766138,0.0,23.625020252086838,0.3495917551753278,2.953795214245291,0.9723564635615677,0.021512583625746647,0.020816793016879498,49.94766426143265,0.006439001740037951,0.025079943810471513,0.0
5.79,0.04403312179549355,21.575368183007143,0.14118218200345609,3.380598695197369,0.4782191227991773,49.52178087720083,0.0,23.624383926812506,0.35017095224674066,2.9537267866881285,0.9723271772954679,0.021556688698691758,0.02082809237112468,49.94761065268232,0.006459451420026589,0.025101803526554774,0.0
5.8,0.04403304439053354,21.575333131547893,0.1411833312170748,3.380633824061579,0.4781828447213486,49.52181715527866,0.0,23.62374779461213,0.3507501052260022,2.9536585437432548,0.9722977858265937,0.021600798412768362,0.020839356094884274,49.947557127982655,0.0064799211913357324,0.02512359473115753,0.0
5.8100000000000005,0.044032967244045346,21.575298197346626,0.14118447691006986,3.380668835409335,0.4781466876805974,49.521853312319415,0.0,23.623111853879152,0.3513292141965175,2.9535904837756424,0.9722682905607616,0.021644912741910875,0.020850584300030783,49.94750368707835,0.006500411002106614,0.025145317619542168,0.0
5.82,0.04403289035516351,21.575263380009822,0.14118561909040778,3.380703729635021,0.4781106512745741,49.52188934872544,0.0,23.622476103084864,0.35190827924104257,2.953522605228664,0.9722386928271899,0.021689031660202352,0.020861777097248232,49.94745032971609,0.006520920800797148,0.025166972385892643,0.0
5.83,0.044032813721883425,21.575228678515746,0.14118675767692104,3.380738507762376,0.4780747345607051,49.521925265439315,0.0,23.62184053862427,0.352487300554169,2.9534549044313985,0.9722089957614711,0.021733155106879638,0.020872934747044422,49.94739705529979,0.006541450466062961,0.025188559487137968,0.0
5.84,0.04403273734654413,21.57519409437155,0.1411878930344638,3.3807731682819115,0.4780389386836273,49.52196106131639,0.0,23.621205164895397,0.35306627789728046,2.9533873858627353,0.9721791955415805,0.021777283156350965,0.02088405692994362,49.94734386456071,0.006562000146848062,0.025210078362536182,0.0
5.8500000000000005,0.04403266122553901,21.57515962507212,0.14118902444537126,3.380807713702343,0.4780032618522883,49.52199673814773,0.0,23.620569975006397,0.3536452116450303,2.953320042503873,0.972149298154768,0.021821415691834198,0.0208951441475584,49.94729075635051,0.006582569609220444,0.025231529892740176,0.0
5.86,0.04403258535832718,21.57512527046015,0.1411901519898601,3.3808421441815293,0.4779677038286133,49.5220322961714,0.0,23.619934968103543,0.35422410184569586,2.9532528734847343,0.9721193043377486,0.021865552698388975,0.020906196464504655,49.94723773052091,0.006603158822858537,0.025252914191759266,0.0
