t,Py,Zn,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Tp,Tp1,Qz1,Rz,Qz3,Qz5,Mz
6.8500000000000005,2.1810598844e-314,2.181059916e-314,2.1810599476e-314,2.1810599793e-314,2.181060011e-314,2.1810600425e-314,2.181060074e-314,2.1810601057e-314,2.1810601374e-314,2.181060169e-314,2.1810602006e-314,2.181060232e-314,2.181060264e-314,2.1810602955e-314,2.181060327e-314,2.1810603587e-314,2.1810603903e-314,2.181060422e-314,2.1810604536e-314,2.181060485e-314
6.86,2.181060517e-314,2.1810605484e-314,2.18106058e-314,2.1810606117e-314,2.1810606433e-314,2.181060675e-314,2.1810607065e-314,2.181060738e-314,2.18106077e-314,2.1810608014e-314,2.181060833e-314,2.1810608646e-314,2.181060896e-314,2.181060928e-314,2.1810609595e-314,2.181060991e-314,2.1810610227e-314,2.1810610543e-314,2.181061086e-314,2.1810611176e-314
6.87,2.181061149e-314,2.181061181e-314,2.1810612124e-314,2.181061244e-314,2.1810612757e-314,2.1810613073e-314,2.181061339e-314,2.1810613705e-314,2.181061402e-314,2.181061434e-314,2.1810614654e-314,2.181061497e-314,2.1810615286e-314,2.1810615603e-314,2.181061592e-314,2.1810616235e-314,2.181061655e-314,2.1810616867e-314,2.1810617184e-314,2.18106175e-314
6.88,2.1810617816e-314,2.181061813e-314,2.181061845e-314,2.1810618765e-314,2.181061908e-314,2.1810619397e-314,2.1810619713e-314,2.181062003e-314,2.1810620346e-314,2.181062066e-314,2.181062098e-314,2.1810621294e-314,2.181062161e-314,2.1810621927e-314,2.1810622243e-314,2.181062256e-314,2.1810622875e-314,2.181062319e-314,2.181062351e-314,2.1810623824e-314
6.890000000000001,2.181062414e-314,2.1810624456e-314,2.1810624773e-314,2.181062509e-314,2.1810625405e-314,2.181062572e-314,2.1810626037e-314,2.1810626354e-314,2.181062667e-314,2.1810626986e-314,2.18106273e-314,2.181062762e-314,2.1810627935e-314,2.181062825e-314,2.1810628567e-314,2.1810628883e-314,2.18106292e-314,2.1810629516e-314,2.181062983e-314,2.181063015e-314
6.9,2.1810630464e-314,2.181063078e-314,2.1810631097e-314,2.1810631413e-314,2.181063173e-314,2.1810632045e-314,2.181063236e-314,2.181063268e-314,2.1810632994e-314,2.1810633626e-314,2.181063394e-314,2.181063426e-314,2.1810634575e-314,2.181063489e-314,2.1810635207e-314,2.1810635523e-314,2.181063584e-314,2.1810636156e-314,2.181063647e-314,2.181063679e-314
6.91,2.1810637104e-314,2.181063742e-314,2.1810637737e-314,2.1810638053e-314,2.181063837e-314,2.1810638685e-314,2.1810639e-314,2.181063932e-314,2.1810639634e-314,2.181063995e-314,2.1810640266e-314,2.1810640583e-314,2.18106409e-314,2.1810641215e-314,2.181064153e-314,2.1810641847e-314,2.1810642164e-314,2.181064248e-314,2.1810642796e-314,2.181064311e-314
6.92,2.181064343e-314,2.1810643745e-314,2.181064406e-314,2.1810644377e-314,2.1810644693e-314,2.181064501e-314,2.1810645326e-314,2.181064564e-314,2.181064596e-314,2.1810646274e-314,2.181064659e-314,2.1810646907e-314,2.1810647223e-314,2.181064754e-314,2.1810647855e-314,2.181064817e-314,2.181064849e-314,2.1810648804e-314,2.181064912e-314,2.1810649436e-314
6.93,2.1810649752e-314,2.181065007e-314,2.1810650385e-314,2.18106507e-314,2.1810651017e-314,2.1810651333e-314,2.181065165e-314,2.1810651966e-314,2.181065228e-314,2.18106526e-314,2.1810652915e-314,2.181065323e-314,2.1810653547e-314,2.1810653863e-314,2.181065418e-314,2.1810654496e-314,2.181065481e-314,2.181065513e-314,2.1810655444e-314,2.181065576e-314
6.94,2.1810656077e-314,2.1810656393e-314,2.181065671e-314,2.1810657025e-314,2.181065734e-314,2.181065766e-314,2.1810657974e-314,2.181065829e-314,2.1810658606e-314,2.181065892e-314,2.181065924e-314,2.1810659555e-314,2.181065987e-314,2.1810660187e-314,2.1810660503e-314,2.181066082e-314,2.1810661136e-314,2.181066145e-314,2.181066177e-314,2.1810662084e-314
6.95,2.18106624e-314,2.1810662717e-314,2.1810663033e-314,2.181066335e-314,2.1810663665e-314,2.181066398e-314,2.18106643e-314,2.1810664614e-314,2.181066493e-314,2.1810665246e-314,2.1810665563e-314,2.181066588e-314,2.1810666195e-314,2.181066651e-314,2.1810666827e-314,2.1810667144e-314,2.181066746e-314,2.1810667776e-314,2.181066809e-314,2.181066841e-314
6.96,2.1810668725e-314,2.181066904e-314,2.1810669357e-314,2.1810669673e-314,2.181066999e-314,2.1810670306e-314,2.181067062e-314,2.181067094e-314,2.1810671254e-314,2.181067157e-314,2.1810671887e-314,2.1810672203e-314,2.181067252e-314,2.1810672835e-314,2.181067315e-314,2.181067347e-314,2.1810673784e-314,2.18106741e-314,2.1810674416e-314,2.181067473e-314
6.97,2.181067505e-314,2.1810675365e-314,2.181067568e-314,2.1810675997e-314,2.1810676313e-314,2.181067663e-314,2.1810676946e-314,2.181067726e-314,2.181067758e-314,2.1810677894e-314,2.181067821e-314,2.1810678527e-314,2.1810678843e-314,2.181067916e-314,2.1810679475e-314,2.181067979e-314,2.181068011e-314,2.1810680424e-314,2.181068074e-314,2.1810681056e-314
6.98,2.1810681373e-314,2.181068169e-314,2.1810682005e-314,2.181068232e-314,2.1810682637e-314,2.1810682954e-314,2.181068327e-314,2.1810683586e-314,2.18106839e-314,2.181068422e-314,2.1810684535e-314,2.181068485e-314,2.1810685167e-314,2.1810685483e-314,2.18106858e-314,2.1810686116e-314,2.181068643e-314,2.181068675e-314,2.1810687064e-314,2.181068738e-314
6.99,2.1810687697e-314,2.1810688013e-314,2.181068833e-314,2.1810688645e-314,2.181068896e-314,2.181068928e-314,2.1810689594e-314,2.181068991e-314,2.1810690226e-314,2.1810690543e-314,2.181069086e-314,2.1810691175e-314,2.181069149e-314,2.1810691807e-314,2.1810692124e-314,2.181069244e-314,2.1810692756e-314,2.181069307e-314,2.181069339e-314,2.1810693705e-314
7.0,2.181069402e-314,2.1810694337e-314,2.1810694653e-314,2.181069497e-314,2.1810695286e-314,2.18106956e-314,2.181069592e-314,2.1810696234e-314,2.181069655e-314,2.1810696867e-314,2.1810697183e-314,2.18106975e-314,2.1810697815e-314,2.181069813e-314,2.181069845e-314,2.1810698764e-314,2.181069908e-314,2.1810699396e-314,2.181069971e-314,2.181070003e-314
7.01,2.1810700345e-314,2.181070066e-314,2.1810700977e-314,2.1810701293e-314,2.181070161e-314,2.1810701926e-314,2.181070224e-314,2.181070256e-314,2.1810702874e-314,2.181070319e-314,2.1810703507e-314,2.1810703823e-314,2.181070414e-314,2.1810704455e-314,2.181070477e-314,2.181070509e-314,2.1810705404e-314,2.181070572e-314,2.1810706036e-314,2.1810706353e-314
7.0200000000000005,2.181070667e-314,2.1810706985e-314,2.18107073e-314,2.1810707617e-314,2.1810707934e-314,2.181070825e-314,2.1810708566e-314,2.181070888e-314,2.18107092e-314,2.1810709515e-314,2.181070983e-314,2.1810710147e-314,2.1810710463e-314,2.181071078e-314,2.1810711096e-314,2.181071141e-314,2.181071173e-314,2.1810712044e-314,2.181071236e-314,2.1810712677e-314
7.03,2.1810712993e-314,2.181071331e-314,2.1810713625e-314,2.181071394e-314,2.1810714574e-314,2.181071489e-314,2.1810715206e-314,2.1810715523e-314,2.181071584e-314,2.1810716155e-314,2.181071647e-314,2.1810716787e-314,2.1810717104e-314,2.181071742e-314,2.1810717736e-314,2.181071805e-314,2.181071837e-314,2.1810718685e-314,2.1810719e-314,2.1810719317e-314
7.04,2.1810719633e-314,2.181071995e-314,2.1810720266e-314,2.181072058e-314,2.18107209e-314,2.1810721214e-314,2.181072153e-314,2.1810721847e-314,2.1810722163e-314,2.181072248e-314,2.1810722795e-314,2.181072311e-314,2.181072343e-314,2.1810723744e-314,2.181072406e-314,2.1810724376e-314,2.181072469e-314,2.181072501e-314,2.1810725325e-314,2.181072564e-314
7.05,2.1810725957e-314,2.1810726273e-314,2.181072659e-314,2.1810726906e-314,2.181072722e-314,2.181072754e-314,2.1810727854e-314,2.181072817e-314,2.1810728487e-314,2.1810728803e-314,2.181072912e-314,2.1810729435e-314,2.181072975e-314,2.181073007e-314,2.1810730384e-314,2.18107307e-314,2.1810731016e-314,2.1810731333e-314,2.181073165e-314,2.1810731965e-314
7.0600000000000005,2.181073228e-314,2.1810732597e-314,2.1810732914e-314,2.181073323e-314,2.1810733546e-314,2.181073386e-314,2.181073418e-314,2.1810734495e-314,2.181073481e-314,2.1810735127e-314,2.1810735443e-314,2.181073576e-314,2.1810736076e-314,2.181073639e-314,2.181073671e-314,2.1810737024e-314,2.181073734e-314,2.1810737657e-314,2.1810737973e-314,2.181073829e-314
7.07,2.1810738605e-314,2.181073892e-314,2.181073924e-314,2.1810739554e-314,2.181073987e-314,2.1810740186e-314,2.18107405e-314,2.181074082e-314,2.1810741135e-314,2.181074145e-314,2.1810741767e-314,2.1810742083e-314,2.18107424e-314,2.1810742716e-314,2.181074303e-314,2.181074335e-314,2.1810743664e-314,2.181074398e-314,2.1810744297e-314,2.1810744613e-314
7.08,2.181074493e-314,2.1810745245e-314,2.181074556e-314,2.181074588e-314,2.1810746194e-314,2.181074651e-314,2.1810746827e-314,2.1810747143e-314,2.181074746e-314,2.1810747775e-314,2.181074809e-314,2.1810748408e-314,2.1810748724e-314,2.181074904e-314,2.1810749356e-314,2.181074967e-314,2.181074999e-314,2.1810750305e-314,2.181075062e-314,2.1810750937e-314
7.09,2.1810751253e-314,2.181075157e-314,2.1810751886e-314,2.18107522e-314,2.181075252e-314,2.1810752834e-314,2.181075315e-314,2.1810753467e-314,2.1810753783e-314,2.18107541e-314,2.1810754415e-314,2.181075473e-314,2.181075505e-314,2.1810755364e-314,2.181075568e-314,2.1810755996e-314,2.1810756313e-314,2.181075663e-314,2.1810756945e-314,2.181075726e-314
7.1000000000000005,2.1810757577e-314,2.1810757894e-314,2.181075821e-314,2.1810758526e-314,2.181075884e-314,2.181075916e-314,2.1810759475e-314,2.181075979e-314,2.1810760107e-314,2.1810760423e-314,2.181076074e-314,2.1810761056e-314,2.181076137e-314,2.181076169e-314,2.1810762004e-314,2.181076232e-314,2.1810762637e-314,2.1810762953e-314,2.181076327e-314,2.1810763585e-314
7.11,2.18107639e-314,2.181076422e-314,2.1810764534e-314,2.181076485e-314,2.1810765166e-314,2.181076548e-314,2.18107658e-314,2.1810766115e-314,2.181076643e-314,2.1810766747e-314,2.1810767063e-314,2.181076738e-314,2.1810767696e-314,2.181076801e-314,2.181076833e-314,2.1810768644e-314,2.181076896e-314,2.1810769277e-314,2.1810769593e-314,2.181076991e-314
7.12,2.1810770225e-314,2.181077054e-314,2.181077086e-314,2.1810771174e-314,2.181077149e-314,2.1810771806e-314,2.1810772123e-314,2.181077244e-314,2.1810772755e-314,2.181077307e-314,2.1810773387e-314,2.1810773704e-314,2.181077402e-314,2.1810774336e-314,2.181077465e-314,2.181077497e-314,2.1810775285e-314,2.18107756e-314,2.1810775917e-314,2.1810776233e-314
7.13,2.181077655e-314,2.1810776866e-314,2.181077718e-314,2.18107775e-314,2.1810777814e-314,2.181077813e-314,2.1810778447e-314,2.1810778763e-314,2.181077908e-314,2.1810779395e-314,2.181077971e-314,2.181078003e-314,2.1810780344e-314,2.181078066e-314,2.1810780976e-314,2.1810781293e-314,2.181078161e-314,2.1810781925e-314,2.181078224e-314,2.1810782557e-314
7.140000000000001,2.1810782874e-314,2.181078319e-314,2.1810783506e-314,2.181078382e-314,2.181078414e-314,2.1810784455e-314,2.181078477e-314,2.1810785087e-314,2.1810785403e-314,2.181078572e-314,2.1810786036e-314,2.181078635e-314,2.181078667e-314,2.1810786984e-314,2.18107873e-314,2.1810787617e-314,2.1810787933e-314,2.181078825e-314,2.1810788565e-314,2.181078888e-314
7.15,2.18107892e-314,2.1810789514e-314,2.181078983e-314,2.1810790146e-314,2.181079046e-314,2.181079078e-314,2.1810791095e-314,2.181079141e-314,2.1810791727e-314,2.1810792043e-314,2.181079236e-314,2.1810792676e-314,2.181079299e-314,2.181079331e-314,2.1810793624e-314,2.181079394e-314,2.1810794257e-314,2.1810794573e-314,2.181079489e-314,2.181079552e-314
7.16,2.181079584e-314,2.1810796154e-314,2.181079647e-314,2.1810796786e-314,2.1810797103e-314,2.181079742e-314,2.1810797735e-314,2.181079805e-314,2.1810798367e-314,2.1810798684e-314,2.1810799e-314,2.1810799316e-314,2.181079963e-314,2.181079995e-314,2.1810800265e-314,2.181080058e-314,2.1810800897e-314,2.1810801213e-314,2.181080153e-314,2.1810801846e-314
7.17,2.181080216e-314,2.181080248e-314,2.1810802794e-314,2.181080311e-314,2.1810803427e-314,2.1810803743e-314,2.181080406e-314,2.1810804375e-314,2.181080469e-314,2.181080501e-314,2.1810805324e-314,2.181080564e-314,2.1810805956e-314,2.1810806272e-314,2.181080659e-314,2.1810806905e-314,2.181080722e-314,2.1810807537e-314,2.1810807853e-314,2.181080817e-314
7.18,2.1810808486e-314,2.18108088e-314,2.181080912e-314,2.1810809435e-314,2.181080975e-314,2.1810810067e-314,2.1810810383e-314,2.18108107e-314,2.1810811016e-314,2.181081133e-314,2.181081165e-314,2.1810811964e-314,2.181081228e-314,2.1810812597e-314,2.1810812913e-314,2.181081323e-314,2.1810813545e-314,2.181081386e-314,2.181081418e-314,2.1810814494e-314
7.19,2.181081481e-314,2.1810815126e-314,2.181081544e-314,2.181081576e-314,2.1810816075e-314,2.181081639e-314,2.1810816707e-314,2.1810817023e-314,2.181081734e-314,2.1810817656e-314,2.181081797e-314,2.181081829e-314,2.1810818604e-314,2.181081892e-314,2.1810819237e-314,2.1810819553e-314,2.181081987e-314,2.1810820185e-314,2.18108205e-314,2.181082082e-314
7.2,2.1810821134e-314,2.181082145e-314,2.1810821766e-314,2.1810822083e-314,2.18108224e-314,2.1810822715e-314,2.181082303e-314,2.1810823347e-314,2.1810823664e-314,2.181082398e-314,2.1810824296e-314,2.181082461e-314,2.181082493e-314,2.1810825245e-314,2.181082556e-314,2.1810825877e-314,2.1810826193e-314,2.181082651e-314,2.1810826826e-314,2.181082714e-314
7.21,2.181082746e-314,2.1810827774e-314,2.181082809e-314,2.1810828407e-314,2.1810828723e-314,2.181082904e-314,2.1810829355e-314,2.181082967e-314,2.181082999e-314,2.1810830304e-314,2.181083062e-314,2.1810830936e-314,2.181083125e-314,2.181083157e-314,2.1810831885e-314,2.18108322e-314,2.1810832517e-314,2.1810832833e-314,2.181083315e-314,2.1810833466e-314
7.22,2.181083378e-314,2.18108341e-314,2.1810834414e-314,2.181083473e-314,2.1810835047e-314,2.1810835363e-314,2.181083568e-314,2.1810835995e-314,2.181083631e-314,2.181083663e-314,2.1810836944e-314,2.181083726e-314,2.1810837576e-314,2.1810837893e-314,2.181083821e-314,2.1810838525e-314,2.181083884e-314,2.1810839157e-314,2.1810839474e-314,2.181083979e-314
7.23,2.1810840106e-314,2.181084042e-314,2.181084074e-314,2.1810841055e-314,2.181084137e-314,2.1810841687e-314,2.1810842003e-314,2.181084232e-314,2.1810842636e-314,2.181084295e-314,2.181084327e-314,2.1810843584e-314,2.18108439e-314,2.1810844217e-314,2.1810844533e-314,2.181084485e-314,2.1810845165e-314,2.181084548e-314,2.18108458e-314,2.1810846114e-314
7.24,2.181084643e-314,2.1810846746e-314,2.1810847063e-314,2.181084738e-314,2.1810847695e-314,2.181084801e-314,2.1810848327e-314,2.1810848644e-314,2.181084896e-314,2.1810849276e-314,2.181084959e-314,2.181084991e-314,2.1810850225e-314,2.181085054e-314,2.1810850857e-314,2.1810851173e-314,2.181085149e-314,2.1810851806e-314,2.181085212e-314,2.181085244e-314
7.25,2.1810852754e-314,2.181085307e-314,2.1810853387e-314,2.1810853703e-314,2.181085402e-314,2.1810854335e-314,2.181085465e-314,2.181085497e-314,2.1810855284e-314,2.18108556e-314,2.1810855916e-314,2.181085623e-314,2.181085655e-314,2.1810856865e-314,2.181085718e-314,2.1810857497e-314,2.1810857813e-314,2.181085813e-314,2.1810858446e-314,2.181085876e-314
7.26,2.181085908e-314,2.1810859394e-314,2.181085971e-314,2.1810860027e-314,2.1810860343e-314,2.181086066e-314,2.1810860975e-314,2.181086129e-314,2.181086161e-314,2.1810861924e-314,2.181086224e-314,2.1810862556e-314,2.1810862873e-314,2.181086319e-314,2.1810863505e-314,2.181086382e-314,2.1810864137e-314,2.1810864454e-314,2.181086477e-314,2.1810865086e-314
7.2700000000000005,2.18108654e-314,2.181086572e-314,2.1810866035e-314,2.181086635e-314,2.1810866667e-314,2.1810866983e-314,2.18108673e-314,2.1810867616e-314,2.181086793e-314,2.181086825e-314,2.1810868564e-314,2.181086888e-314,2.1810869197e-314,2.1810869513e-314,2.181086983e-314,2.1810870145e-314,2.181087046e-314,2.181087078e-314,2.1810871094e-314,2.181087141e-314
7.28,2.1810871726e-314,2.1810872043e-314,2.181087236e-314,2.1810872675e-314,2.181087299e-314,2.1810873307e-314,2.1810873624e-314,2.181087394e-314,2.1810874256e-314,2.181087457e-314,2.181087489e-314,2.1810875205e-314,2.181087552e-314,2.1810875837e-314,2.181087647e-314,2.1810876786e-314,2.18108771e-314,2.181087742e-314,2.1810877734e-314,2.181087805e-314
7.29,2.1810878367e-314,2.1810878683e-314,2.1810879e-314,2.1810879315e-314,2.181087963e-314,2.181087995e-314,2.1810880264e-314,2.181088058e-314,2.1810880896e-314,2.181088121e-314,2.181088153e-314,2.1810881845e-314,2.181088216e-314,2.1810882477e-314,2.1810882793e-314,2.181088311e-314,2.1810883426e-314,2.181088374e-314,2.181088406e-314,2.1810884374e-314
7.3,2.181088469e-314,2.1810885007e-314,2.1810885323e-314,2.181088564e-314,2.1810885955e-314,2.181088627e-314,2.181088659e-314,2.1810886904e-314,2.181088722e-314,2.1810887536e-314,2.1810887853e-314,2.181088817e-314,2.1810888485e-314,2.18108888e-314,2.1810889117e-314,2.1810889434e-314,2.181088975e-314,2.1810890066e-314,2.181089038e-314,2.18108907e-314
7.3100000000000005,2.1810891015e-314,2.181089133e-314,2.1810891647e-314,2.1810891963e-314,2.181089228e-314,2.1810892596e-314,2.181089291e-314,2.181089323e-314,2.1810893544e-314,2.181089386e-314,2.1810894177e-314,2.1810894493e-314,2.181089481e-314,2.1810895125e-314,2.181089544e-314,2.181089576e-314,2.1810896074e-314,2.181089639e-314,2.1810896706e-314,2.181089702e-314
7.32,2.181089734e-314,2.1810897655e-314,2.181089797e-314,2.1810898287e-314,2.1810898603e-314,2.181089892e-314,2.1810899236e-314,2.181089955e-314,2.181089987e-314,2.1810900184e-314,2.18109005e-314,2.1810900817e-314,2.1810901133e-314,2.181090145e-314,2.1810901765e-314,2.181090208e-314,2.18109024e-314,2.1810902714e-314,2.181090303e-314,2.1810903347e-314
7.33,2.1810903663e-314,2.181090398e-314,2.1810904295e-314,2.181090461e-314,2.1810904928e-314,2.1810905244e-314,2.181090556e-314,2.1810905876e-314,2.181090619e-314,2.181090651e-314,2.1810906825e-314,2.181090714e-314,2.1810907457e-314,2.1810907773e-314,2.181090809e-314,2.1810908406e-314,2.181090872e-314,2.181090904e-314,2.1810909354e-314,2.181090967e-314
7.34,2.1810909987e-314,2.1810910303e-314,2.181091062e-314,2.1810910935e-314,2.181091125e-314,2.181091157e-314,2.1810911884e-314,2.18109122e-314,2.1810912516e-314,2.1810912833e-314,2.181091315e-314,2.1810913465e-314,2.181091378e-314,2.1810914097e-314,2.1810914414e-314,2.181091473e-314,2.1810915046e-314,2.181091536e-314,2.181091568e-314,2.1810915995e-314
7.3500000000000005,2.181091631e-314,2.1810916627e-314,2.1810916943e-314,2.181091726e-314,2.1810917576e-314,2.181091789e-314,2.181091821e-314,2.1810918524e-314,2.181091884e-314,2.1810919157e-314,2.1810919473e-314,2.181091979e-314,2.1810920105e-314,2.181092042e-314,2.181092074e-314,2.1810921054e-314,2.181092137e-314,2.1810921686e-314,2.1810922e-314,2.181092232e-314
7.36,2.1810922635e-314,2.181092295e-314,2.1810923267e-314,2.1810923583e-314,2.18109239e-314,2.1810924216e-314,2.181092453e-314,2.181092485e-314,2.1810925164e-314,2.181092548e-314,2.1810925797e-314,2.1810926113e-314,2.181092643e-314,2.1810926745e-314,2.181092706e-314,2.181092738e-314,2.1810927694e-314,2.181092801e-314,2.1810928326e-314,2.1810928643e-314
7.37,2.181092896e-314,2.1810929275e-314,2.181092959e-314,2.1810929907e-314,2.1810930224e-314,2.181093054e-314,2.1810930856e-314,2.181093117e-314,2.181093149e-314,2.1810931805e-314,2.181093212e-314,2.1810932437e-314,2.1810932753e-314,2.181093307e-314,2.1810933386e-314,2.18109337e-314,2.181093402e-314,2.1810934334e-314,2.181093465e-314,2.1810934967e-314
7.38,2.1810935283e-314,2.18109356e-314,2.1810935915e-314,2.181093623e-314,2.181093655e-314,2.1810936864e-314,2.181093718e-314,2.1810937496e-314,2.1810937813e-314,2.181093813e-314,2.1810938445e-314,2.181093876e-314,2.1810939077e-314,2.1810939394e-314,2.181093971e-314,2.1810940026e-314,2.181094034e-314,2.181094066e-314,2.1810940975e-314,2.181094129e-314
7.390000000000001,2.1810941607e-314,2.1810941923e-314,2.181094224e-314,2.1810942556e-314,2.181094287e-314,2.181094319e-314,2.1810943504e-314,2.181094382e-314,2.1810944137e-314,2.1810944453e-314,2.181094477e-314,2.1810945085e-314,2.18109454e-314,2.181094572e-314,2.1810946034e-314,2.181094635e-314,2.1810946666e-314,2.181094698e-314,2.18109473e-314,2.1810947615e-314
7.4,2.181094793e-314,2.1810948247e-314,2.1810948563e-314,2.181094888e-314,2.1810949196e-314,2.181094951e-314,2.181094983e-314,2.1810950144e-314,2.181095046e-314,2.1810950777e-314,2.1810951093e-314,2.181095141e-314,2.1810951725e-314,2.181095204e-314,2.181095236e-314,2.1810952674e-314,2.181095299e-314,2.1810953306e-314,2.1810953623e-314,2.181095394e-314
