t,ATbl,ADbl,CT_A,CD_A,ATl,ADl,ATif,ATst,ATp,ADp,CT_R,CD_R,CDT,CDD,CTT,CDD5a,CDDcd,CDDsec,CDDcp,CDT5a,CDTcd,CDTsec,CDTcp,CTT5a,CTTcd,CTTsec,CTTcp,ATb,ADb,ALH,AR,VPC1,VPL1
4.7700000000000005,0.5184506869246472,-0.40621281026379946,6.970265741965174,0.550324663806722,0.1229214123414378,-0.004252192307818429,23.62881908061301,0.0,-1.5433567191140334,-2.0093460011544906,2.776307617700631,5.559823373371553,0.6235059834892774,1.229974592477723,0.31614274855345803,0.01567588212860668,0.015350559402132535,0.014160944360439544,0.009600013115296983,0.005030419579963267,0.004189963011206726,0.002652983741032746,0.0009512281078081763,0.002105096536924149,0.0016635909541902283,0.0009726072565961777,0.0003290563287364154,0.053162097918004074,0.1819879149264208,0.002035782971006083,0.0007585148301543714,0.0,0.0
4.78,0.5194964063409578,-0.40715342812129024,6.970265741965174,0.550324663806722,0.12292141234213712,-0.004252192307817781,23.678355384961332,0.0,-1.5459077881138792,-2.0128268173705255,2.7798219358238563,5.569807770263675,0.6256006627264554,1.2347556418684829,0.3170381731801965,0.015754835171368612,0.015427903175811334,0.01423119445720111,0.009643247775135665,0.0050477883644421415,0.004203385868974066,0.0026604671838835444,0.0009539279332310824,0.0021104997645183796,0.0016674275636928194,0.0009745818079703783,0.0003297938214763878,0.05327281096532351,0.18236936897734243,0.0020361481449714808,0.0007600447853567676,0.0,0.0
4.79,0.5205419696716868,-0.4080944577463807,6.970265741965174,0.550324663806722,0.1229214123428417,-0.004252192307817115,23.727891689309658,0.0,-1.5484562266334956,-2.016304747424313,2.7833283101280673,5.57978485609414,0.6276959836700701,1.2395426060108696,0.31793290460462054,0.01583390586248725,0.015505365621628417,0.014301548758224964,0.009686528054384982,0.005065123626976985,0.004216776093623384,0.0026679287961410216,0.0009566237130787783,0.0021158778169384903,0.0016712435464328289,0.0009765453027995427,0.00033052902700075664,0.05338352401264295,0.18275082302826406,0.0020365104092214723,0.0007615745251307855,0.0,0.0
4.8,0.5215873771021722,-0.40903589924079475,6.970265741965174,0.550324663806722,0.12292141234354957,-0.00425219230781643,23.777427993657984,0.0,-1.5510020373304156,-2.019779793686324,2.7868267526464465,5.589754630816636,0.6297919339616854,1.2443354646883553,0.3188269372153981,0.01591309308483943,0.0155829456836847,0.014372006335914825,0.009729853471696888,0.00508242495554151,0.004230133383852947,0.002675368449232703,0.0009593154233313894,0.0021212305752946435,0.001675038832631886,0.0009784977199170232,0.0003312619408571188,0.05349423705996239,0.1831322770791857,0.002036869787047747,0.000763104046509718,0.0,0.0
4.8100000000000005,0.5226326288180113,-0.40997775270517844,6.970265741965174,0.550324663806722,0.12292141234425868,-0.004252192307815725,23.826964298006313,0.0,-1.5535452228681108,-2.023251958533787,2.790317275412978,5.599717094399297,0.6318885012835521,1.2491341977040977,0.3197202654368819,0.015992395719767023,0.015660642304435406,0.014442566261383927,0.009773223546298025,0.0050996919403131676,0.004243457440392347,0.002682786015829208,0.0009620030401958628,0.002126557922187754,0.0016788133536600794,0.000980439038686938,0.0003319925586839028,0.053604950107281835,0.18351373113010735,0.0020372263015698056,0.0007646333465374837,0.0,0.0
4.82,0.5236777250050574,-0.41092001823910135,6.970265741965174,0.550324663806722,0.12292141234496694,-0.004252192307815001,23.87650060235464,0.0,-1.5560857859159467,-2.0267212443506444,2.7937998904623442,5.609672246824666,0.633985673358584,1.2539387848810144,0.32061288372901053,0.016071812647128363,0.015738454424735985,0.014513227604492912,0.00981663779800734,0.005116924173695797,0.004256747966017982,0.0026901813698489993,0.0009646865401059816,0.00213185974171569,0.001682567042038601,0.0009823692390040467,0.00033272087621009406,0.05371566315460127,0.183895185181029,0.0020375799757370774,0.0007661624222685931,0.0,0.0
4.83,0.5247226658494172,-0.4118626959410584,6.970265741965174,0.550324663806722,0.12292141234567211,-0.004252192307814257,23.92603690670296,0.0,-1.558623729149142,-2.030187653527513,2.797274609829824,5.6196200880896825,0.6360834379503368,1.2587492060618595,0.32150478658721,0.01615134274534977,0.015816380983888115,0.014583989433887777,0.009860095747253751,0.005134121250342281,0.004270004665568554,0.0026975543864631406,0.0009673658997223825,0.0021371359194794766,0.0016862998314423902,0.000984288301293626,0.00033344688925495975,0.05382637620192071,0.18427663923195065,0.002037930832331035,0.0007676912707681152,0.0,0.0
4.84,0.5257674515374476,-0.41280578590847117,6.970265741965174,0.550324663806722,0.12292141234637197,-0.004252192307813493,23.975573211051287,0.0,-1.5611590552487251,-2.033651188461643,2.8007414455511905,5.62956061820565,0.6381817828629848,1.2635654411092971,0.32239596854229474,0.016230984891477004,0.015894420919685622,0.01465485081703775,0.009903596915093762,0.005151282767177203,0.004283227245960548,0.0027049049421000487,0.0009700410959325707,0.0021423863425894933,0.001690011656702779,0.000986196206511345,0.0003341705937277742,0.05393708924924015,0.18465809328287228,0.0020382788939673105,0.0007692198891116438,0.0,0.0
4.8500000000000005,0.526812082255754,-0.4137492882376898,6.970265741965174,0.550324663806722,0.12292141234706414,-0.004252192307812707,24.025109515399617,0.0,-1.5636917669014903,-2.0371118515568734,2.8042004096626085,5.639493837198221,0.6402806959412983,1.2683874699059794,0.32328642416036907,0.016310737961226708,0.015972573168460444,0.014725810820273216,0.009947140823229103,0.005168408323419497,0.004296415416203721,0.002712232914450249,0.0009727121058509358,0.002147610899671676,0.0016937024538101358,0.0009880929361431414,0.00033489198562754386,0.0540478022965596,0.18503954733379394,0.00203862418309781,0.0007707482743852636,0.0,0.0
4.86,0.5278565581911859,-0.414693203023994,6.970265741965174,0.550324663806722,0.12292141234774621,-0.004252192307811899,24.074645819747943,0.0,-1.5662218667999552,-2.040569645223592,2.80765151420053,5.649419745107363,0.6423801650706213,1.2732152723546175,0.3241761480427281,0.0163906008290379,0.016050836665128552,0.014796868508823596,0.009990726994024356,0.005185497520605097,0.004309568887416588,0.0027195381824711264,0.0009753789068187669,0.002152809480873716,0.001697372159916509,0.0009899784722050956,0.0003356110610427321,0.05415851534387904,0.18542100138471557,0.0020389667220128316,0.0007722764236855156,0.0,0.0
4.87,0.5289008795308355,-0.4156375303615953,6.970265741965174,0.550324663806722,0.12292141234841572,-0.00425219230781107,24.124182124096265,0.0,-1.5687493576423197,-2.0440245718786954,2.8110947712015943,5.659338341987346,0.6444801781768492,1.278048828378061,0.32506513482575927,0.016470572368123444,0.016129210343235955,0.014868022946855295,0.010034354950524606,0.0052025499626096,0.004322687372841908,0.0027268206263916803,0.0009780414764042702,0.0021579819778712642,0.0017010207133382727,0.0009918527972433075,0.000336327816150985,0.05426922839119848,0.1858024554356372,0.002039306532843179,0.0007738043341193648,0.0,0.0
4.88,0.5299450464620342,-0.41658227034363804,6.970265741965174,0.5503246638067221,0.12292141234907006,-0.0042521923078102175,24.17371842844459,0.0,-1.57127424213242,-2.0474766339455437,2.814530192702524,5.669249627906709,0.6465807232264055,1.282888117919372,0.3259533791808436,0.016550651450521515,0.016207693135004607,0.014939273197509588,0.010078024216473068,0.005219565255670914,0.004335770587862175,0.002734080127717281,0.0009806997924025828,0.0021631282838741276,0.00170464805355877,0.0009937158943337716,0.0003370422472188558,0.05437994143851792,0.18618390948655883,0.002039643637562277,0.0007753320028041652,0.0,0.0
4.89,0.5309890591723498,-0.41752742306220125,6.970265741965174,0.5503246638067221,0.1229214123497066,-0.004252192307809341,24.223254732792917,0.0,-1.5737965229796886,-2.0509258338539227,2.817957790740023,5.679153602948242,0.6486817882262199,1.2877331209418983,0.3268408758142568,0.01663083694714707,0.016286283971378386,0.015010618322940527,0.010121734316328719,0.0052365430084119115,0.0043488182500151,0.0027413165692344206,0.0009833538328357903,0.002168248293632473,0.001708254121230958,0.0009955677470822521,0.00033775435060153045,0.054490654485837356,0.18656536353748046,0.0020399780579882895,0.0007768594268676268,0.0,0.0
4.9,0.5320329178497135,-0.4184729886084174,6.970265741965174,0.5503246638067221,0.12292141235031934,-0.00425219230780845,24.272791037141243,0.0,-1.576316202900128,-2.054372174040772,2.8213775773567575,5.689050267207488,0.6507833612143652,1.2925838174220758,0.3277276194635969,0.01671112772871669,0.016364981782873017,0.015082057384690576,0.010165484773419477,0.0052534828284880875,0.004361830076012842,0.002748529833461573,0.000986003575759137,0.002173341901150574,0.0017118388565501032,0.0009974083390372477,0.00033846412268990914,0.0546013675331568,0.18694681758840212,0.00204030981543836,0.0007783866034472152,0.0,0.0
4.91,0.5330766226875102,-0.4194189670770887,6.970265741965174,0.5503246638067221,0.12292141235076796,-0.0042521923078079745,24.32232734148957,0.0,-1.578833284656347,-2.0578156569805124,2.824789564840853,5.698939620734711,0.6528854298922495,1.2974401870630186,0.32861360476090723,0.016791522700188105,0.016443785531278128,0.01515358945702602,0.010209275036548756,0.005270384189723542,0.004374805663783288,0.0027557197414711855,0.0009886489916302408,0.002178408909430379,0.0017154021350790894,0.00099923763058089,0.00033917155783756275,0.05471208058047624,0.18732827163932375,0.002040638917033673,0.0007799135296678229,0.0,0.0
4.92,0.5341201738696093,-0.42036535855312857,6.970265741965174,0.5503246638067221,0.12292141235116244,-0.004252192307807561,24.371863645837895,0.0,-1.5813477709397519,-2.0612562850957676,2.828193765021773,5.708821663705317,0.6549879827052681,1.302302210136378,0.3294988266344774,0.01687202069976799,0.016522694116686932,0.015225213587902348,0.010253104695719521,0.005287246822599347,0.004387744839133424,0.0027628862326699644,0.0009912900657309716,0.0021834492956996797,0.0017189439563256557,0.001001055626830761,0.00033987665445094946,0.05482279362779568,0.18770972569024538,0.002040965395948127,0.0007814402027072452,0.0,0.0
4.93,0.5351635715846019,-0.4213121631244652,6.970265741965174,0.5503246638067221,0.12292141235149712,-0.004252192307807215,24.42139995018622,0.0,-1.583859664482552,-2.0646940608422284,2.831590189940056,5.718696396257662,0.6570910078145719,1.3071698666815017,0.3303832799263566,0.016952620595101647,0.0166017064660427,0.015296928836177795,0.010296973276917613,0.005304070342766804,0.004400647325945991,0.002770029193755836,0.0009939267768341393,0.002188462959072331,0.0017224642643253615,0.0010028623130343278,0.00034057940919432944,0.05493350667511512,0.18809117974116701,0.0020412892731177827,0.0007829666197338177,0.0,0.0
4.94,0.5362068160213075,-0.42225938087797393,6.970265741965174,0.5503246638067221,0.12292141235176615,-0.004252192307806944,24.470936254534546,0.0,-1.5863689680223807,-2.0681289866818324,2.834978851635963,5.7285638185441705,0.6591944934213135,1.312043136758097,0.3312669595128494,0.017033321253005086,0.016680821505274047,0.015368734259927061,0.010340880306854731,0.005320854368234098,0.004413512850210893,0.0027771485126665335,0.0009965591039314645,0.002193449800137536,0.0017259630042283345,0.0010046576749436248,0.00034127981881701614,0.05504421972243456,0.18847263379208867,0.002041610569319444,0.0007844927779260389,0.0,0.0
4.95,0.53724990736877,-0.42320701189947924,6.970265741965174,0.5503246638067221,0.12292141235196348,-0.004252192307806758,24.520472558882872,0.0,-1.5888756843022525,-2.071561065082726,2.83835976214938,5.738423930731309,0.6612984277666165,1.316922000446297,0.3321498603044139,0.017114121539517302,0.016760038159341628,0.015440628916479524,0.010384825312984304,0.005337598519385784,0.004426341140037873,0.0027842440785829036,0.0009991870262334105,0.0021984097209639033,0.0017294401223003914,0.0010064416988145783,0.0003419778801530519,0.055154932769754,0.18885408784301033,0.0020419293051724533,0.0007860186744725356,0.0,0.0
4.96,0.5382928458162566,-0.4241550562737562,6.970265741965174,0.5503246638067221,0.12292141235208283,-0.004252192307806663,24.570008863231198,0.0,-1.591379816070522,-2.0749902985192206,2.8417329335197237,5.748276732999567,0.6634027991315442,1.321806437846732,0.33303197724555966,0.01719502031995259,0.01683935535228485,0.015512611862457488,0.010428807823517409,0.005354302419002307,0.004439131925669221,0.002791315781932208,0.0010018105231690212,0.002203342625103505,0.001732895565924161,0.001008214371406336,0.00034267359012088417,0.05526564581707344,0.18923554189393196,0.0020422455011404805,0.0007875443065720295,0.0,0.0
4.97,0.5393356315532545,-0.42510351408453234,6.970265741965174,0.5503246638067221,0.12292141235211769,-0.004252192307806669,24.619545167579524,0.0,-1.5938813660808409,-2.078416689471755,2.8450983777858427,5.758122225543425,0.6655075958370682,1.326696429080596,0.3339133053147459,0.017276016458952794,0.01691877200726858,0.015584682153814387,0.010472827367438653,0.0053709656922794865,0.004451884939492443,0.002798363514391425,0.0010044295743857538,0.0022082484175959404,0.0017363292836002054,0.0010099756799805933,0.00034336694572304155,0.05537635886439288,0.1896169959448536,0.002042559177533312,0.0007890696714333025,0.0,0.0
4.98,0.5403782647694679,-0.4260523854144891,6.970265741965174,0.5503246638067221,0.12292141235206132,-0.0042521923078067845,24.669081471927853,0.0,-1.5963803370921175,-2.0818402404268506,2.8484561069859207,5.767960408571335,0.6676128062440371,1.3315919542897163,0.3347938395242793,0.01735710882053963,0.016998287046629833,0.01565683884587302,0.01051688347452207,0.00538758796684803,0.004464599916052963,0.0028053871688905525,0.0010070441597493142,0.0022131270049723915,0.001739741224948142,0.0010117256123009205,0.0003440579440458095,0.05548707191171232,0.18999844999577525,0.0020428703545086455,0.000790594766275162,0.0,0.0
4.99,0.5414207456548158,-0.4270016703452635,6.970265741965174,0.5503246638067221,0.12292141235190678,-0.004252192307807019,24.718617776276176,0.0,-1.5988767318684731,-2.0852609538770728,2.8518061331573787,5.777791282305689,0.6697184187531449,1.3364929936366203,0.33567357492021205,0.017438296268166918,0.017077899391924466,0.01572908099336375,0.010560975675347,0.005404168872793019,0.004477276592066801,0.002812386639615908,0.0010096542593434914,0.0022179782952596815,0.0017431313407077651,0.0010134641566320903,0.000344746582258906,0.05559778495903176,0.19037990404669689,0.0020431790520738765,0.0007921195883264067,0.0,0.0
5.0,0.5424630743994288,-0.4279513689574501,6.970265741965174,0.5503246638067221,0.12292141235164686,-0.004252192307807382,24.7681540806245,0.0,-1.6013705531792015,-2.08867883232099,2.855148468336781,5.787614846982798,0.6718244218049007,1.3413995273046058,0.33655250658223984,0.017519577664772933,0.017157607963973913,0.01580140765046276,0.010605103501314005,0.005420708042673428,0.004489914706433266,0.002819361822013436,0.001012259853469993,0.002222802197984338,0.0017464995827401674,0.001015191301739405,0.0003454328576151582,0.0557084980063512,0.19076135809761852,0.002043485290087892,0.0007936441348257928,0.0,0.0
5.01,0.543505251193647,-0.4289014813306025,6.970265741965174,0.5503246638067221,0.12292141235127414,-0.004252192307807884,24.817690384972828,0.0,-1.6038618037987264,-2.0920938782631335,2.8584831245597364,5.7974311028528716,0.6739308038795964,1.3463115354978088,0.3374306296236,0.017600951872832647,0.017237411682911864,0.015873817870830267,0.010649266484660747,0.0054372051115416115,0.004502514000247646,0.002826312612792004,0.0010148609226482796,0.0022275986241766486,0.0017498459040288625,0.001016907036888024,0.0003461167674501777,0.05581921105367064,0.19114281214854015,0.0020437890882628587,0.0007951684030219996,0.0,0.0
