t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
5.57,8.166364191680856,0.9997116133983293,8.827970590351629e-06,7.633561338450003e-06,0.9941374478529477,0.028249949739413284,0.9987159920278126,0.00014895729180598854,0.004613269010823837,0.48047632973424165,0.9219039769658951,0.650456560251171,0.06186883902786955,0.13869024915173675,0.0006212022856236825
5.58,4.223142833904869,0.9994069200568901,1.626512663164859e-05,1.379021968792799e-05,0.9889617114617338,0.022005703710718538,0.9977183422448755,0.00022915066978380813,0.006002171374454459,0.4342272304876103,0.9081592002249799,0.6586540779602648,0.08796815118207726,0.1402607748462321,0.0007234417583341285
5.59,-0.37858847713932986,0.9986256430229168,3.315463611741283e-05,2.7416397775313315e-05,0.9772142307229228,0.017150680153946656,0.9955469046821906,0.0003771435271854358,0.008179421824163282,0.3829441546341126,0.8886336444844687,0.6634745179681153,0.13046093513492313,0.1406701586626907,0.0009003331813428908
5.6000000000000005,-5.959380311225616,0.996204556806916,7.845482928701924e-05,6.255924089286831e-05,0.9468522200172438,0.013396960514065583,0.9900331921416783,0.0006831081610766386,0.011821246752190664,0.32699132116533663,0.8628460338077993,0.665283191668687,0.2032939155275318,0.14017743794295145,0.0011759195297516448
5.61,-13.132278123070902,0.9862035886277744,0.00023647458265618336,0.0001783015056778123,0.8556754047725474,0.010600756496802166,0.9723391398313385,0.0014289403511724395,0.01867606829677624,0.2679579969875065,0.8302669766167843,0.6643772045475577,0.33359564362511657,0.1389658267904143,0.0016093638098204667
5.62,-22.663790481819866,0.9302009279687337,0.001023258083984935,0.0007196154939943673,0.5929771834498639,0.009348846433169139,0.8983295968108509,0.003606342675196981,0.03364647089060097,0.21150527743557762,0.7907185120956344,0.6610071585338134,0.5493325612166743,0.13712406936087368,0.0023287567791580475
5.63,-33.74545328525385,0.7070791284999352,0.005483622666611987,0.0038833674159936414,0.23321046131045906,0.016854344595292843,0.6342050670438704,0.010073303031140573,0.061573357443508,0.1610191817502426,0.7425182579595567,0.655102342404352,0.7805826913413147,0.13464031247246125,0.003563477764658686
5.64,-42.87098205259353,0.45397242841443197,0.017737696934517613,0.008985032440623935,0.06187051516407977,0.0915321168177749,0.30613608953394583,0.02440371535752071,0.08432234269077855,0.10500281689277831,0.6810866814284154,0.6460026417728114,0.9029598031170424,0.1315175890545044,0.005517237223073855
5.65,-48.70986387549321,0.32439124427152655,0.031300507835811876,0.009649907974600637,0.018133282504464384,0.2999872471981091,0.15487502064155562,0.0458822060251016,0.11100903697564783,0.06250277253916728,0.6078445188662049,0.6336370889472452,0.9466056594986639,0.12791728664022106,0.008145668833558203
5.66,-52.382773580104555,0.2601760722103185,0.04371555012234725,0.009984268525043997,0.008110277419343996,0.5368104473552847,0.09554407644410799,0.07101882631676029,0.15106039387861772,0.04387383665604787,0.529893736848724,0.6187191214007579,0.9637223010745448,0.12403580349602536,0.011275593943208654
5.67,-54.59958970021951,0.22710284156022437,0.05642991019256257,0.01047939515426214,0.00508400807150403,0.7102561412600084,0.07041076792413856,0.09622315550334425,0.19972787360107253,0.03663980492395859,0.4540251032026931,0.6021326015157309,0.9714387825280736,0.12002435498076718,0.014734218316275523
5.68,-55.73860904040014,0.2115353031132159,0.069758317634605,0.01113903708627564,0.003969175345857452,0.8118860724054328,0.059949327114246886,0.11826009005227012,0.24866104955605872,0.03358344378561919,0.38497524238829917,0.5847529686060283,0.9749076082006446,0.1159995187105269,0.018357679098044276
5.69,-56.04645098357579,0.20729091765315966,0.08269796190790389,0.01188426255980621,0.0036233297100784862,0.8631327193507018,0.05726672236201691,0.13468561977184354,0.2911803575966257,0.03247542594641299,0.3251771884202021,0.5673417872284128,0.976007849429712,0.11204908890344836,0.021997941242488276
5.7,-55.694132940254846,0.21147540506766835,0.09387160224829234,0.01262142616234374,0.0037272489054403857,0.8836265222864228,0.05997637352879182,0.14401667305264962,0.3237509599207243,0.03260127490097798,0.2752278446973325,0.5504928290162031,0.9754718107257105,0.10823614914497477,0.02552799402038532
5.71,-54.79850272797196,0.22297424744793012,0.10216871576556513,0.013275661294129205,0.004218609478022907,0.8846304372038342,0.06769661731020928,0.1456872956740082,0.3454748298350908,0.0336860169926789,0.2345833726912539,0.5346272955859044,0.9735195870570824,0.1046037478224621,0.028842367064888314
5.72,-53.432740557312655,0.24186799204528112,0.10680116049572315,0.013805115834929644,0.005174437478916775,0.8705723220706427,0.08135520470351079,0.13991721581256014,0.3570775376517228,0.03563667057422874,0.2021624759324275,0.5200183871440262,0.9700581604968094,0.10117978896417174,0.03185400216415204
5.73,-51.6335575503041,0.2692641717828251,0.10681939027804846,0.014203997924014703,0.0068196903238671785,0.8412776890043198,0.10322301639519486,0.12757103723510507,0.36007565997071905,0.03847035925533916,0.1767508894526321,0.5068260334476264,0.9647087302077417,0.09798148328533456,0.03448921693606466
5.74,-49.40893419513217,0.30732649209681234,0.1001430904313023,0.01450598562206016,0.009623549881352627,0.7936336302340776,0.1373488754595506,0.11004704677891716,0.35624773137170035,0.0422879393218263,0.1572255323036128,0.49512904255572576,0.9567310305517364,0.09501890940722822,0.036682246561477255
5.75,-46.751971112868475,0.35928244022528266,0.08276893401086757,0.014811685003492328,0.014527948547996203,0.7238539943174194,0.19002411452879053,0.0892125342655889,0.347250614193633,0.04725221583180867,0.1426558746954351,0.4849477268624188,0.9448662651358635,0.0922973667418347,0.038370724328183926
5.76,-43.66442288559648,0.4289352531568633,0.052669942007625044,0.015384397093783314,0.023415852659517192,0.6322211869455239,0.2690987211966846,0.06735606470502341,0.33397891393806356,0.05354840763652074,0.13233640907992236,0.47625450298486866,0.9271467806731706,0.08981825922118895,0.03949377559494996
5.7700000000000005,-40.15653248225926,0.5195165506075629,0.023436332230650513,0.01632370363319781,0.040079416757752805,0.5286013815128275,0.38056700320718495,0.04696375214062267,0.31483532442222695,0.06136155319960584,0.12580005571161973,0.468979811125259,0.9006491197564,0.08757918126594898,0.039992481770097434
5.78,-36.07606377738146,0.6351396344837541,0.010189452116685193,0.012866759238476504,0.07332361037627808,0.429752024484604,0.526592747595207,0.02994203932960499,0.282061771654218,0.0711138346901957,0.12291242737979834,0.46304495178772975,0.85983107946134,0.0855777309754549,0.039797956883606385
5.79,-30.39835567455806,0.7899281046912852,0.004117111115130951,0.005780099084966825,0.15592361711772934,0.3468164221248885,0.7153180815184897,0.01643878164874623,0.22019805457983962,0.0849093856189567,0.12444355953697286,0.4584882495760815,0.7849640579912813,0.08383180879436443,0.03874267555490878
5.8,-18.470974378878374,0.963839451636125,0.0007013033677031152,0.0015806377462397546,0.49092978796362396,0.2740144261859313,0.9308202058317516,0.0050471350897607825,0.13191317555477428,0.11966075054271634,0.13653402940419315,0.45594666237804554,0.571874394686022,0.08246379304267215,0.03608982726523242
5.8100000000000005,2.802711833438636,0.9992157492473512,2.5477605104063698e-05,0.00017105659136805473,0.971760270485684,0.21291971450848088,0.99688140737185,0.00031298624162996345,0.060784271450438965,0.2983907542538777,0.21811960835141428,0.46026684483466146,0.15853415719643077,0.08228528333209773,0.028695492970248163
5.82,13.809854452013463,0.9998964602364855,4.040535212450172e-06,1.594381854521988e-05,0.997325835827812,0.16580972474382719,0.9994184322906774,8.247029072946554e-05,0.025796360751612773,0.4947860091578587,0.44174755381377234,0.4796097294453255,0.046200326718339575,0.08587421112965354,0.017079089208045517
5.83,17.958010110243954,0.9999517352310308,2.024546363040684e-06,3.125738231934249e-06,0.9987475302972312,0.12913142843463085,0.9996888160252183,5.125190877568887e-05,0.01149985734187159,0.5738075283104627,0.6683817662377552,0.5092009543553694,0.027731446714677203,0.09378256332783474,0.008362350167073066
5.84,19.144544221685706,0.9999612330194774,1.6470485493010487e-06,1.7796849234986652e-06,0.9989973299541209,0.10056726996255026,0.9997403306949768,4.4697621791956644e-05,0.005877434908837858,0.5994492538223827,0.8127753538198486,0.541739675900692,0.023535236895020684,0.10398586480138855,0.0038237660127726798
5.8500000000000005,18.648979773363727,0.9999575982758063,1.7572898375880911e-06,1.7137980928471226e-06,0.9989265357568676,0.07832172770257248,0.9997217896977714,4.70920091688618e-05,0.003770005357610628,0.5995117379816705,0.8862402369564039,0.572453782116751,0.02400248312259077,0.11430329268328188,0.0018232341843584284
5.86,17.070006946715992,0.9999434236538607,2.23031101289797e-06,2.0732547762109184e-06,0.9986184440180396,0.06099703914614616,0.9996501057325762,5.5988739072636614e-05,0.0031341200596092847,0.5841611393110618,0.9187703684688536,0.5989738377916551,0.027450571814477732,0.12329728633334351,0.0010036491835144672
5.87,14.740861911436692,0.9999133780476213,3.190335832091556e-06,2.8776327777586103e-06,0.997983711564343,0.04750477416125955,0.9995084861469474,7.234056874591083e-05,0.0031894219408795856,0.558189481793957,0.9301735148475486,0.6205516633851758,0.03389931723313484,0.13033201125040159,0.0006887483719482334
5.88,11.844197584431798,0.9998528442402066,4.9928738978685575e-06,4.405662365709091e-06,0.9967698956916662,0.03699742753933272,0.9992495669399138,9.948570028422366e-05,0.003667353104974971,0.524252554825724,0.9301325982329126,0.6372939649516489,0.04422914681854593,0.13533004053560113,0.0005959147361072679
5.89,8.455957871796382,0.9997264909390161,8.440449646955893e-06,7.309197528003326e-06,0.9944053373699487,0.02881531924826443,0.9987691311254103,0.00014430539380276222,0.004526751152248712,0.4839182222723179,0.9227500688380438,0.6496491105339783,0.06026724851389943,0.13850696864252765,0.0006161315302453729
5.9,4.557105172286327,0.9994420425396744,1.5445054231391427e-05,1.3117080468294288e-05,0.9895340861870053,0.02244567694837406,0.9978266180856586,0.0002209659499115695,0.005868658279213774,0.43808193943270723,0.9094563578265515,0.6581327512835805,0.08542173487113323,0.14018249786122744,0.0007127545324021494
5.91,0.0163313391630176,0.9987211896969175,3.119088936442683e-05,2.5851906115631475e-05,0.9785720308677767,0.017492316013393294,0.9957947344994561,0.00036144553418018636,0.007966092362150474,0.3871882216175177,0.890402409511153,0.6632064834092337,0.12623289491186837,0.1406736106969272,0.0008831887669441054
5.92,-5.4690530086912394,0.9965277623009926,7.274498132793773e-05,5.8209040860950716e-05,0.95057015796272,0.013659242635813534,0.9907113980286517,0.0006487511334630886,0.011449866599989427,0.3315783388610229,0.8651337096184246,0.6652425196835131,0.19587969744694778,0.14024463928537917,0.001149392031436399
5.93,-12.485372481250838,0.987703760509746,0.00021410182983125112,0.00016228725173932638,0.8673372790073591,0.010784947720672957,0.9747475095849419,0.0013388343258141841,0.017933233661594654,0.2726539135802691,0.8331035984036349,0.6645417510488597,0.3202978496090853,0.13908540645623263,0.0015668602347898917
5.94,-21.81923435131173,0.9390036614879448,0.0008986110379442508,0.0006349772299820702,0.6218988758426895,0.009326058180306084,0.9090092837010977,0.003330072199358228,0.031958374088343705,0.21569582141906266,0.794121123542829,0.6613614831402539,0.5296413107673558,0.13729294215913465,0.00225645124215217
5.95,-32.88901074042114,0.7305931456817338,0.004839527595947498,0.0034087363437943483,0.25603672874133293,0.015259596461994486,0.6631838739817781,0.00930393650236496,0.05929848909001144,0.1651260915175561,0.7467730954259704,0.6556780540681852,0.7655330230522082,0.1348615944714534,0.0034407100371708797
5.96,-42.27850426041993,0.46902194238205347,0.01661729208056104,0.008839068161290565,0.06900535874603812,0.08042878883746372,0.3254256130913164,0.022965638538621325,0.08265246012396432,0.10939194169112977,0.6864667600661231,0.6468499053814031,0.8971216651931725,0.1317855025784681,0.005335610193957775
5.97,-48.339388980184744,0.33158169178360963,0.03028311614128705,0.00962480145217609,0.019694045221525375,0.2805490169063446,0.16229635801310616,0.04399781981728803,0.10840349177017446,0.06487070972130624,0.6139233943481948,0.6347219454920658,0.9445035737386313,0.12821532694822288,0.007916619020876566
5.98,-52.15099913686835,0.26386750524534486,0.0427361607043212,0.009952996549937178,0.008521584918161941,0.5197888196800857,0.09858936954581243,0.06897688053786359,0.14746476765333905,0.044783565816244264,0.5360770524256399,0.6199748342941441,0.9628171807928887,0.12435009100990259,0.011013181880211966
5.99,-54.46706089480425,0.2289714768603411,0.05539286251503424,0.010433387078261417,0.005227868354256999,0.6993350234648915,0.07172598277934021,0.09430185587691509,0.19575192822022694,0.037011233769933226,0.4598393230411918,0.6034877833418556,0.9710196767761736,0.12034428738789942,0.014451877752817784
6.0,-55.681311475114526,0.21230184426396492,0.06869766281356034,0.011082343636492993,0.0040223716459911645,0.8059756428246799,0.06044343046334457,0.11669138161803197,0.2449468454840413,0.0337399007924604,0.3901314312386163,0.586141254476693,0.9747337998874005,0.11631695364038021,0.018067924559297587
6.01,-56.04800745642208,0.20729535168315144,0.08171904282572284,0.01182427852436929,0.0036323381497008135,0.8603967846528375,0.05726716317138019,0.13362872260162428,0.2881447392705166,0.03251279265800961,0.32955818671147835,0.5687085600276565,0.9759858600061668,0.11235802393678167,0.021711781904725592
6.0200000000000005,-55.74314068525787,0.21087033737676467,0.0930786198521335,0.012565192317541583,0.0037050185136744012,0.8828110387212257,0.05958246910330621,0.14355430765850746,0.3215652716134203,0.032554131493422324,0.2788370434043142,0.5517974841852511,0.9755666904332153,0.10853237805142597,0.02525469421471446
6.03,-54.8873969380615,0.2218001380114302,0.10163513401171073,0.013228001412130257,0.004164508726455935,0.8851248729080959,0.06688760645936881,0.14583373208026626,0.34413796324842133,0.03356796436673026,0.2374902514673184,0.5358422661041048,0.973726531957329,0.10488447291118266,0.028589560457385182
6.04,-53.55713714291972,0.24008043169725438,0.10658579578968702,0.013768037216933003,0.005077592438798952,0.8722183996069321,0.08001201161979131,0.14062976023257634,0.35649420485424577,0.03545055886829315,0.20446166893095533,0.521126608925232,0.9703946143097623,0.1014432416927851,0.03162803156620818
6.05,-51.79171595671566,0.26673780211537185,0.10702344405223298,0.01417662482339043,0.006655252025884814,0.8442171568204052,0.10110808705780414,0.1287604652479761,0.36011068897914217,0.03821153226438487,0.17853735808084042,0.5078181607277374,0.9652163628036495,0.0982265992358093,0.034295566386376444
6.0600000000000005,-49.60101178911453,0.303849567250283,0.10100008119706592,0.014483867941819469,0.009341202434973165,0.7981790584550411,0.1340628696517932,0.11158481032695639,0.35675934875990395,0.041945777042471065,0.15858207240201644,0.49600118272168126,0.9574849968456621,0.09524508594601247,0.03652595925232853
