t,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C,C_star,M,A,T
6.61,2.774863098253018,4.148840495488742,6.187128594214035,9.197933365102376,13.629866951819038,20.143077725979268,29.726417568342594,43.893526022610835,65.00902694828478,96.81857846028468,145.28060935640627,345.2585093483603,136.05728078985229,158.38954819395713,382.40901260610804,44.04592745141411
6.62,2.7866260351541814,4.166804692498358,6.2147529592291555,9.240514811583568,13.695290005192184,20.242654042859787,29.875670799693076,44.11273436651927,65.32344620087132,97.25872720259352,145.8840631245754,346.5282883223917,136.4654185967715,159.21256669261723,382.1077622846809,44.190879187819654
6.63,2.7984184242133776,4.184805426230791,6.242424582013343,9.283165257689634,13.760831869510854,20.342461311896148,30.025390106053816,44.33286057977911,65.63957375094752,97.70183356787936,146.49223014568418,347.8082857238399,136.87583106802822,160.03895560514215,381.8058446401033,44.3360524295136
6.640000000000001,2.810240485890252,4.2028429552995155,6.2701436135432935,9.32588442390591,13.826491230030971,20.442496206937342,30.175568855317465,44.55389355545362,65.95739416020733,98.14788148944236,147.10510430133687,349.09857076597666,137.28856174397146,160.8687242222343,381.5032541843861,44.48144698361904
6.65,2.8220924396814353,4.220917541828727,6.297910216014873,9.368672053488835,13.892266809619155,20.5427554529173,30.326200463989082,44.775822184157654,66.27689183250617,98.59685441015952,147.72267841677498,350.39921007040385,137.70365345148446,161.7018818897861,381.199985401065,44.62706267791215
6.66,2.833974503930119,4.239029451115836,6.325724562388063,9.41152791195726,13.958157368300276,20.643235825684737,30.477278397804326,44.998635356882104,66.59805102101532,99.04873529754019,148.3449442860084,351.7102677000364,138.12114830115067,162.53843800607027,380.8960327472287,44.77289935936749
6.67,2.8458868956271206,4.257178951231977,6.3535868358087235,9.454451786390592,14.024161702512252,20.743934151368478,30.628796171605583,45.22232196695947,66.92085583491523,99.50350666055438,148.97189270373775,353.0318052145569,138.54108769177387,163.37840201805412,380.59139065564125,44.91895689244419
6.68,2.8578298302876632,4.275366313174425,6.381497230127085,9.4974434864468,14.090278646967413,20.844847309878343,30.780747355824985,45.44687091967639,67.24529025019139,99.96115055066839,149.6035134367902,354.363881525747,138.9635122494048,164.2217834255088,380.28605353602853,45.0652351596777
6.69,2.869803521758212,4.293591810509141,6.409455949403059,9.540502843791558,14.156507074105845,20.945972234585522,30.933125576863805,45.67227113482173,67.57133811664028,100.4216485774705,150.23979525143542,355.7065529376997,139.3884618268731,165.0685917779178,379.98001577713643,45.211734060141694
6.7,2.881808182042604,4.311855719121339,6.437463207617119,9.583629711844509,14.222845894027325,21.047305912760216,31.085924518695002,45.89851155059253,67.89898316554316,100.8849819211187,150.8807259290065,357.0598731497119,139.81597549135097,165.91883667285686,379.6732717486025,45.358453508365436
6.71,2.893844021141633,4.330158316738705,6.465519227839253,9.62682396462317,14.28929405303545,21.148845383787464,31.23913792104825,46.12558112296978,68.22820901430673,101.35113135042961,151.52629230787196,358.4238933600153,140.24609154736143,166.7725277506323,379.3658158029361,45.50539343234453
6.72,2.905911246865713,4.34849988295346,6.493624242581821,9.670085497555574,14.355850535208692,21.250587742228127,31.39275958505337,46.353468834954526,68.55899917768146,101.82007722853997,152.17648026767284,359.7986621493168,140.67884748250586,167.6296746970997,379.05764227724603,45.65255377354357
6.73,2.918010064661706,4.366880698982045,6.521778493529731,9.713414227257447,14.422514362379438,21.35253013833156,31.54678337496094,46.58216370061791,68.89133707552044,102.29179952510425,152.83127474392614,361.18422548014865,141.11427995383772,168.49028724218007,378.748745495101,45.79993448585114
6.74,2.9301406774414924,4.385301047392251,6.549982231193323,9.756810091180851,14.4892845939154,21.454669778231906,31.701203219376055,46.81165476850741,69.22520604010862,102.76627782930346,153.49065974639595,362.58062671059207,141.5524247792806,169.35437515784167,378.4391197684066,45.94753553440472
6.75,2.9423032854598152,4.403761211732787,6.57823571426636,9.800273046729652,14.556160325648163,21.55700392280023,31.856013110356955,47.04193112209098,69.56058932100495,103.24349136404864,154.15461839089022,363.9879066646901,141.99331695115254,170.2219482541049,378.12875939912357,46.09535689409168
6.76,2.954498086138891,4.422261476305764,6.6065392093887505,9.843803071092289,14.623140689938838,21.659529888295083,32.011207105350266,47.272981884095586,69.8974700930112,103.72341899790199,154.82313291230858,365.40610362567867,142.4369906203157,171.09301637778088,377.81765868112905,46.24339854855306
6.7700000000000005,2.9667252738533114,4.440802126045874,6.634892991211388,9.887400161609985,14.690224856592506,21.762245048355563,32.16677933124361,47.504796223752614,70.2358314664746,104.20603925529517,155.49618466369745,366.8352532716121,142.8834790584026,171.9675894132518,377.50581190218406,46.391660489562845
6.78,2.9789850397734807,4.459383446242309,6.663297342015685,9.931064335355744,14.757412032521573,21.8651468340156,32.32272398529729,47.737363359758604,70.5756564941505,104.69133032925758,156.17375413593035,368.2753886958985,143.33281465235748,172.84567728024186,377.19321334574465,46.54014271585382
6.79,2.991277571750854,4.4780057222409635,6.6917525512124625,9.974795628463369,14.824701460995238,21.96823273305482,32.47903533502218,47.97067256175022,70.9169281764303,105.17927009412305,156.8558209819962,369.7265404531412,143.78502890981406,173.72728993079696,376.8798572925898,46.68884523190021
6.8,3.0036030543261716,4.496669239065936,6.720258914437465,10.018594094643932,14.89209241955327,22.071500287212963,32.635707714668236,48.20471314702059,71.2596294615557,105.66983611861315,157.54236405732073,371.1887366880962,144.24015249936048,174.61243734360002,376.56573802193003,46.83776804648674
6.8100000000000005,3.0159616682634898,4.515374281406475,6.748816734317796,10.062459807018747,14.95958422335032,22.17494709808016,32.792735535468836,48.439474496504126,71.60374326564224,106.16300567639952,158.23336139233083,372.662002923456,144.6982151491227,175.50112952935157,376.2508498144782,46.98691117230742
6.82,3.0283535904796968,4.534121133296263,6.777426319838651,10.106392857176616,15.02717622395623,22.278570825728195,32.95011328437614,48.67494605464239,71.9492524761562,106.6587557588254,158.9287902218435,374.14636213327293,145.15924566389148,176.39337652687985,375.93518695388616,47.13627462469462
6.83,3.0407789939027765,4.552910077846297,6.80608798595835,10.15039335472498,15.094867808965628,22.382369188634907,33.107835524846955,48.91111733212324,72.29613995835717,107.15706308727457,159.6286270044184,375.64183476561885,145.62327192113344,177.2891884008944,375.6187437284768,47.285858420497824
6.84,3.0532380473116363,4.571741396990443,6.834802053285031,10.19446142696481,15.162658401810585,22.48633996393334,33.265896898143716,49.14797790934264,72.64438856249629,107.65790412547176,160.33284743924233,377.14843875256577,146.09032086169697,178.18857524014726,375.30151443305374,47.43566257699663
6.8500000000000005,3.065730915177164,4.590615371228474,6.863568847745688,10.238597218551575,15.230547461551152,22.59048098762574,33.42429212457998,49.38551743979007,72.99398113094966,108.16125509182068,161.0414264833618,378.66618952165015,146.5604184810931,179.0915471555424,374.9834933707077,47.585687110805104
6.86,3.078257757510438,4.609532279366988,6.892388700238733,10.282800891120493,15.298534482604722,22.694790154698374,33.58301600460831,49.623725653206655,73.34490050510783,108.66709197170229,161.75433836955906,380.19510001098325,147.0335898223707,179.99811427813722,374.6646748545921,47.73593203677556
6.87,3.0908187302348127,4.628492398293066,6.921261945505023,10.327072620976946,15.36661899102349,22.799265413561177,33.7420634108639,49.86259234540195,73.69712951647192,109.17539052304564,162.47155665072813,381.7351808765827,147.50985905949588,180.90828675213385,374.34505320739083,47.88639736760857
6.88,3.1034139846630553,4.647496002684948,6.950188922318141,10.371412600066785,15.43480054663061,22.90390477012299,33.901429295565435,50.10210739073914,74.0506510046536,109.6861262935361,163.19305419975558,383.28644037413414,147.9892494271061,181.82207473632107,374.02462276473375,48.0370831122286
6.890000000000001,3.1160436670781975,4.666543364727112,6.9791699735152894,10.415821036556125,15.503078744461748,23.008706290725858,34.061108696098295,50.342260751942945,74.40544783222632,110.19927463653532,163.9188032148774,384.8488842796367,148.4717831684717,182.73948840449304,373.70337787815475,48.18798927429117
6.9,3.1287079188309725,4.685634753857587,7.008205445257365,10.460298153502924,15.571453212802284,23.113668099482453,34.221096731677974,50.583042476750215,74.7615028840012,110.71481072036633,164.6487752511703,386.4225159996117,148.95748157270972,183.66053794092545,373.3813129157757,48.33911585138619
6.91,3.141406876208512,4.704770436497246,7.037295686621905,10.504844188359996,15.639923612711602,23.218788378060218,34.381388603913656,50.82444270032121,75.11879907315922,111.23270954061383,165.38294124088367,388.007336598868,149.44636497300164,184.58523353798307,373.05842226399926,48.49046283391824
6.92,3.1541406703054133,4.723950675776639,7.0664410491866265,10.549459392459811,15.708489637517525,23.324065365417734,34.54197959729604,51.06645164754462,75.47731934728291,111.75294593244634,166.12127151417644,389.6033448301712,149.93845274558413,185.51358539366385,372.7347003291935,48.64203020397955
6.93,3.1669094268972,4.743175731260399,7.09564188660358,10.594144030481162,15.777151012280996,23.4294973574935,34.70286507960999,51.30905963523689,75.83704669428843,112.27549458296123,166.86373582025917,391.2105371658176,150.4337633095133,186.4456037090808,372.41014153936686,48.793817934216165
6.94,3.179713266411242,4.7624458590722485,7.124898554861637,10.638898380858619,15.845907494535956,23.53508270878579,34.86404050522533,51.552257077750085,76.19796414905858,112.80033003382441,167.61030331444425,392.8289077233405,150.93231409449737,187.3812986905499,372.0847403451013,48.9458259882541
6.95,3.192552304039844,4.781761312610048,7.154211413565203,10.683722737586397,15.914758876917725,23.640819836734817,35.02550142265438,51.79603449764009,76.56005480115323,113.32742666963298,168.36094249488914,394.4584480346901,151.43412146142484,188.32068055847833,371.7584912193984,49.098054323422346
6.96,3.2054266491749748,4.801122340372959,7.183580822208632,10.728617405124668,15.983704980419306,23.746707212177693,35.18724346088792,52.04038251106849,76.92330179668559,113.85675877594042,169.11562138671508,396.0991475888824,151.9392008578065,189.26375952276646,371.43138866276627,49.25050288224888
6.97,3.2183364054631043,4.820529186404514,7.213007140973813,10.773582699530339,16.05274565609545,23.85274336235053,35.34926233484448,52.285291835929954,77.28768834530193,114.38830053411023,169.87430750242154,397.7509936764082,152.44756676152352,190.21054578847682,371.10342720353316,49.4031715941309
6.98,3.2312816707209513,4.839982090133596,7.242490730480324,10.818618948139964,16.121880784795398,23.95892687095844,35.51155384634954,52.530753294644846,77.65319772586973,114.92202603066505,170.6369678540322,399.4139713958972,152.9592326740091,191.16104955449458,370.7746013992441,49.55606037466637
6.99,3.244262536834303,4.859481286131137,7.272031951384537,10.863726489039427,16.191110276600906,24.065256377804214,35.67411388443965,52.77675781613244,78.01981329190299,115.45790926863253,171.4035689726488,401.0880636845636,153.4742111208421,192.1152810111771,370.4449058381966,49.70916912466017
7.0,3.2572790896598423,4.879027003866998,7.301631163973861,10.908905670521687,16.26043407024295,24.171730578382004,35.83693842561023,53.023296437700914,78.3875184768932,115.99592417885164,172.17407692818853,402.77325134986484,153.99251365290434,193.07325033797184,370.1143351409629,49.86249772913343
7.01,3.270331408936735,4.89861946749208,7.331288727792916,10.954156850583127,16.329852132558774,24.27834822351733,36.00002353412285,53.270360306985395,78.75629679952878,116.53604463073545,172.94845734759545,404.4695130972758,154.51415084661667,194.034967701255,369.7828839618561,50.016046056429005
7.0200000000000005,3.2834195684423597,4.91825889651334,7.361005002575564,10.999480398208108,16.399364460124087,24.385108121876257,36.16336536637997,53.517940688476756,79.12613186823866,117.07824442511706,173.7266753724634,406.17682537815676,155.0391322519949,195.00044326118694,369.45054698886173,50.1698139606338
7.03,3.2965436356838107,4.937945504739249,7.390780346632444,11.044876691153709,16.468971076608064,24.49200913681232,36.32696016725317,53.76602896091103,79.49700738676697,117.62249732169221,174.50869573458806,407.89516258975283,155.56746644345964,195.96968716100255,369.1173189465018,50.323801277583456
7.04,3.309703671749892,4.957679499808448,7.420615116089664,11.090346114898189,16.538672031541527,24.59905018507509,36.49080426904844,54.01461661762832,79.86890715927373,118.16877705474717,175.29448279201424,409.6244971581218,156.0991610367648,196.9427095221795,368.7831945976918,50.478007823034346
7.05,3.322899731321283,4.977461083293086,7.450509664966113,11.135889062735943,16.6084674004773,24.706230237352518,36.65489409306874,54.26369526985622,80.24181509496636,118.71705733734062,176.08400052615434,411.364799505707,156.6342226725427,197.9195204453965,368.44816874460565,50.63243339297122
7.0600000000000005,3.336131862599206,4.997290450489497,7.480464344786603,11.181505935229735,16.67835728435956,24.813548317760553,36.81922614967531,54.51325664827221,80.61571521284012,119.26731187171004,176.8772125603857,413.1160380835884,157.17265701889502,198.90013000828841,368.11223623006015,50.78707776275671
