t,V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36e-322,6.00524808983e-312,0.0,2.1219957905e-314,0.0,1.7612565065e-312,6.026468046346e-312,2.7585945423e-313,nan,0.0
6.83,0.0,2.121995814e-314,6.026468047745e-312,3.60739284523e-313,2.1219957905e-314,0.0,1.93101616978e-312,6.02646804634e-312,4.24399159596e-313,nan,0.0,0.0,1.0609978977e-313,6.026468047745e-312,6.3659873735e-313,2.1219957905e-314,0.0,2.33419537006e-312,6.026468046356e-312,8.487983304e-314,nan,0.0,0.0,2.121995832e-314,6.026468047745e-312,1.018557979886e-312,2.1219957905e-314,0.0,9.97338021754e-313,6.026468046346e-312
6.84,9.3367814943e-313,nan,0.0,0.0,4.243991627e-314,6.026468047745e-312,1.379297264384e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.026468046366e-312,9.3367814943e-313,nan,0.0,0.0,8.487983218e-314,6.026468047745e-312,8.70018274454e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.04768800426e-312,4.243991596e-313,nan,0.0,0.0,4.243991624e-314,6.04768800566e-312,7.85138442795e-313,2.1219957905e-314
6.8500000000000005,0.0,1.7612565065e-312,6.047688004266e-312,8.06358401975e-313,nan,0.0,0.0,2.5e-323,6.04768800566e-312,8.70018274434e-313,2.1219957905e-314,0.0,9.54898105934e-313,6.047688004276e-312,4.243991596e-313,nan,0.0,0.0,8.487983205e-314,6.04768800566e-312,1.08221785361e-312,2.1219957905e-314,0.0,1.80369642232e-312,6.047688004256e-312,1.10343781271e-312,nan,0.0,0.0,1.0609978996e-313
6.86,6.04768800566e-312,1.29441743278e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.04768800425e-312,1.10343781271e-312,nan,0.0,0.0,2.1219957932e-313,6.04768800566e-312,1.315637390616e-312,2.1219957905e-314,0.0,1.80369642232e-312,6.047688004256e-312,1.358077307626e-312,nan,0.0,0.0,1.2731974787e-313,6.04768800566e-312,1.549056927755e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.04768800425e-312,1.358077307626e-312,nan
6.87,0.0,0.0,2.1219957932e-313,6.04768800566e-312,1.570276885527e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.047688004276e-312,4.243991596e-313,nan,0.0,0.0,1.4853970578e-313,6.04768800566e-312,1.761256506877e-312,2.1219957905e-314,0.0,1.80369642232e-312,6.047688004256e-312,1.78247646582e-312,nan,0.0,0.0,1.2731974787e-313,6.04768800566e-312,1.973456086047e-312,2.1219957905e-314,0.0,1.0609978955e-313
6.88,6.04768800425e-312,1.78247646582e-312,nan,0.0,0.0,1.0609978977e-313,6.04768800566e-312,1.994676043883e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.0476880043e-312,4.243991596e-313,nan,0.0,0.0,8.487983206e-314,6.04768800566e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.04768800429e-312,2.97079412143e-313,nan,0.0,0.0,1.93e-322,6.04768800566e-312,3.60739284484e-313
6.890000000000001,2.1219957905e-314,0.0,1.80369642232e-312,6.06890796218e-312,3.39519327967e-313,nan,0.0,0.0,1.69759663687e-313,6.068907963574e-312,5.941588216e-313,2.1219957905e-314,0.0,1.0609978955e-313,6.06890796216e-312,3.39519327967e-313,nan,0.0,0.0,6.365987415e-314,6.068907963574e-312,1.90979621207e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.06890796219e-312,2.1219958051e-313,nan,0.0,0.0
6.9,1.93e-322,6.068907963574e-312,2.75859452845e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.090127920115e-312,4.2439915961e-313,nan,0.0,0.0,1.0609979e-313,6.09012792149e-312,7.2147856908e-313,2.1219957905e-314,0.0,1.80369642232e-312,6.090127920075e-312,8.06358401985e-313,nan,0.0,0.0,2.12199579507e-313,6.09012792149e-312,9.76118064066e-313,2.1219957905e-314,0.0,1.0609978955e-313,6.09012792007e-312,8.06358401985e-313
6.91,nan,0.0,0.0,2.08e-322,6.09012792149e-312,9.97338021936e-313,2.1219957905e-314,0.0,1.80369642232e-312,6.090127920075e-312,1.01855798108e-312,nan,0.0,0.0,2.12199579507e-313,6.09012792149e-312,1.18831764321e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.09012792007e-312,1.01855798108e-312,nan,0.0,0.0,1.0609978977e-313,6.09012792149e-312,1.209537601033e-312,2.1219957905e-314,0.0
6.92,1.7612565065e-312,6.090127920125e-312,1.251977518087e-312,nan,0.0,0.0,2.3341953723e-313,6.09012792149e-312,1.400517222215e-312,2.1219957905e-314,0.0,1.7612565065e-312,6.090127920125e-312,1.442957139274e-312,nan,0.0,0.0,2.3341953723e-313,6.09012792149e-312,1.591496843397e-312,2.1219957905e-314,0.0,1.12465776921e-312,6.090127920075e-312,6.57818696617e-313,nan,0.0,0.0,1.0609978977e-313,6.09012792149e-312
6.93,1.61271680123e-312,2.1219957905e-314,0.0,1.7612565065e-312,6.09012792013e-312,1.63393676046e-312,nan,0.0,0.0,2.2e-322,6.09012792149e-312,1.84613633824e-312,2.1219957905e-314,0.0,1.80369642232e-312,6.09012792009e-312,8.4879833057e-314,nan,0.0,0.0,2.75859453236e-313,6.09012792149e-312,3.39519326624e-313,2.1219957905e-314,0.0,8.27578358476e-313,6.09012792007e-312,8.4879833057e-314,nan,0.0
6.94,0.0,8.487983205e-314,6.111347879403e-312,5.51718905745e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.111347878e-312,5.94158822893e-313,nan,0.0,0.0,1.0609979e-313,6.111347879403e-312,8.27578358654e-313,2.1219957905e-314,0.0,1.80369642232e-312,6.111347877985e-312,8.7001827572e-313,nan,0.0,0.0,2.12199579507e-313,6.111347879403e-312,1.03977793781e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.11134787798e-312
6.95,8.7001827572e-313,nan,0.0,0.0,8.487983205e-314,6.111347879403e-312,1.23075755901e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.11134787803e-312,8.7001827572e-313,nan,0.0,0.0,2.97079411145e-313,6.111347879403e-312,1.442957138153e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.111347878034e-312,8.4879831781e-313,nan,0.0,0.0,2.121995817e-314,6.111347879403e-312,1.464177095944e-312,2.1219957905e-314
6.96,0.0,9.54898105934e-313,6.11134787798e-312,5.94158822893e-313,nan,0.0,0.0,2.3341953723e-313,6.111347879403e-312,1.48539705377e-312,2.1219957905e-314,0.0,1.80369642232e-312,6.111347878e-312,8.487983306e-314,nan,0.0,0.0,3.18299369055e-313,6.111347879403e-312,3.18299368714e-313,2.1219957905e-314,0.0,8.27578358476e-313,6.11134787798e-312,8.487983306e-314,nan,0.0,0.0,8.487983206e-314
6.97,6.132567837317e-312,5.51718905735e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.132567835964e-312,5.7293886499e-313,nan,0.0,0.0,2.5e-323,6.132567837317e-312,6.15378779464e-313,2.1219957905e-314,0.0,1.80369642232e-312,6.132567835895e-312,6.36598738717e-313,nan,0.0,0.0,1.69759663687e-313,6.132567837317e-312,8.2757835866e-313,2.1219957905e-314,0.0,1.0609978955e-313,6.13256783589e-312,6.36598738717e-313,nan
6.98,0.0,0.0,2.1219957932e-313,6.132567837317e-312,8.4879831647e-313,2.1219957905e-314,0.0,1.80369642232e-312,6.13256783591e-312,8.91238233633e-313,nan,0.0,0.0,2.75859453236e-313,6.132567837317e-312,1.14587772738e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.13256783589e-312,8.91238233633e-313,nan,0.0,0.0,2.3341953723e-313,6.132567837317e-312,1.16709768511e-312,2.1219957905e-314,0.0,1.80369642232e-312
6.99,6.132567835904e-312,8.4879833066e-314,nan,0.0,0.0,1.69759663687e-313,6.132567837317e-312,2.54639494965e-313,2.1219957905e-314,0.0,8.27578358476e-313,6.13256783589e-312,8.4879833066e-314,nan,0.0,0.0,8.487983205e-314,6.15378779523e-312,5.51718905745e-313,2.1219957905e-314,0.0,1.7612565065e-312,6.15378779382e-312,5.94158822903e-313,nan,0.0,0.0,1.0609979e-313,6.15378779523e-312,8.27578358654e-313
7.0,2.1219957905e-314,0.0,1.80369642232e-312,6.153787793804e-312,8.9123823364e-313,nan,0.0,0.0,2.12199579507e-313,6.15378779523e-312,1.060997895725e-312,2.1219957905e-314,0.0,1.0609978955e-313,6.1537877938e-312,8.9123823364e-313,nan,0.0,0.0,3.39519326965e-313,6.15378779523e-312,1.251977516926e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.1537877938e-312,8.9123823364e-313,nan,0.0,0.0
7.01,2.08e-322,6.15378779523e-312,1.273197474777e-312,2.1219957905e-314,0.0,1.7612565065e-312,6.153787793883e-312,1.29441743392e-312,nan,0.0,0.0,2.3341953723e-313,6.15378779523e-312,1.442957138054e-312,2.1219957905e-314,0.0,1.12465776921e-312,6.153787793804e-312,7.6391848618e-313,nan,0.0,0.0,2.2e-322,6.15378779523e-312,1.464177095904e-312,2.1219957905e-314,0.0,9.54898105934e-313,6.153787793854e-312,4.03179201716e-313
