t,x1,x2,x3,x4,x5,x6,x7,x8,x9
6.54,0.8000001041136461,1.4350125607415822e-17,1.0159612789858721e-07,2.0319228231392854,1.8286888116197506e-25,1.2585093262551146e-18,2.517018943632285e-09,5.034038535115031,3.77064408567056e-17
6.55,0.8000001041136461,1.4350125607414658e-17,1.0159612789855804e-07,2.0319228231387023,1.8286888116190802e-25,1.2585093262551874e-18,2.517018943632431e-09,5.0340385351153225,3.7706440856692257e-17
6.5600000000000005,0.8000001041136461,1.4350125607413496e-17,1.0159612789852889e-07,2.0319228231381192,1.8286888116184095e-25,1.2585093262552604e-18,2.5170189436325768e-09,5.034038535115615,3.7706440856678914e-17
6.57,0.8000001041136461,1.435012560741233e-17,1.0159612789849973e-07,2.0319228231375357,1.8286888116177391e-25,1.2585093262553332e-18,2.5170189436327228e-09,5.034038535115906,3.770644085666557e-17
6.58,0.8000001041136461,1.435012560741117e-17,1.0159612789847057e-07,2.0319228231369526,1.8286888116170687e-25,1.2585093262554062e-18,2.5170189436328684e-09,5.034038535116197,3.770644085665223e-17
6.59,0.8000001041136461,1.4350125607410005e-17,1.0159612789844142e-07,2.0319228231363695,1.8286888116163983e-25,1.258509326255479e-18,2.5170189436330144e-09,5.034038535116489,3.7706440856638886e-17
6.6000000000000005,0.8000001041136461,1.435012560740884e-17,1.0159612789841226e-07,2.0319228231357864,1.828688811615728e-25,1.258509326255552e-18,2.51701894363316e-09,5.034038535116781,3.770644085662554e-17
6.61,0.8000001041136461,1.4350125607407678e-17,1.015961278983831e-07,2.0319228231352033,1.8286888116150575e-25,1.2585093262556248e-18,2.517018943633306e-09,5.034038535117072,3.77064408566122e-17
6.62,0.8000001041136461,1.4350125607406513e-17,1.0159612789835394e-07,2.0319228231346202,1.8286888116143871e-25,1.2585093262556978e-18,2.5170189436334515e-09,5.0340385351173635,3.770644085659886e-17
6.63,0.8000001041136461,1.4350125607405352e-17,1.0159612789832478e-07,2.0319228231340367,1.8286888116137167e-25,1.2585093262557706e-18,2.5170189436335975e-09,5.034038535117656,3.7706440856585514e-17
6.640000000000001,0.8000001041136461,1.4350125607404187e-17,1.0159612789829562e-07,2.0319228231334536,1.8286888116130463e-25,1.2585093262558436e-18,2.517018943633743e-09,5.034038535117947,3.770644085657217e-17
6.65,0.8000001041136461,1.4350125607403025e-17,1.0159612789826647e-07,2.0319228231328705,1.828688811612376e-25,1.2585093262559164e-18,2.517018943633889e-09,5.034038535118238,3.770644085655883e-17
6.66,0.8000001041136461,1.435012560740186e-17,1.0159612789823731e-07,2.0319228231322874,1.8286888116117055e-25,1.2585093262559894e-18,2.5170189436340347e-09,5.034038535118531,3.7706440856545486e-17
6.67,0.8000001041136461,1.4350125607400695e-17,1.0159612789820815e-07,2.0319228231317044,1.8286888116110351e-25,1.2585093262560622e-18,2.5170189436341807e-09,5.034038535118822,3.770644085653214e-17
6.68,0.8000001041136461,1.4350125607399534e-17,1.01596127898179e-07,2.0319228231311213,1.8286888116103645e-25,1.2585093262561351e-18,2.5170189436343263e-09,5.034038535119113,3.77064408565188e-17
6.69,0.8000001041136461,1.435012560739837e-17,1.0159612789814983e-07,2.0319228231305377,1.828688811609694e-25,1.258509326256208e-18,2.5170189436344723e-09,5.034038535119405,3.770644085650546e-17
6.7,0.8000001041136461,1.4350125607397207e-17,1.0159612789812067e-07,2.0319228231299546,1.8286888116090237e-25,1.258509326256281e-18,2.517018943634618e-09,5.034038535119697,3.7706440856492114e-17
6.71,0.8000001041136461,1.4350125607396042e-17,1.0159612789809151e-07,2.0319228231293716,1.8286888116083533e-25,1.2585093262563537e-18,2.517018943634764e-09,5.034038535119988,3.770644085647877e-17
6.72,0.8000001041136461,1.435012560739488e-17,1.0159612789806236e-07,2.0319228231287885,1.828688811607683e-25,1.2585093262564267e-18,2.5170189436349094e-09,5.034038535120279,3.770644085646543e-17
6.73,0.8000001041136461,1.4350125607393716e-17,1.015961278980332e-07,2.0319228231282054,1.8286888116070125e-25,1.2585093262564995e-18,2.5170189436350554e-09,5.034038535120572,3.7706440856452086e-17
6.74,0.8000001041136461,1.4350125607392554e-17,1.0159612789800404e-07,2.0319228231276223,1.828688811606342e-25,1.2585093262565725e-18,2.517018943635201e-09,5.034038535120863,3.770644085643874e-17
6.75,0.8000001041136461,1.435012560739139e-17,1.0159612789797489e-07,2.0319228231270388,1.8286888116056717e-25,1.2585093262566453e-18,2.517018943635347e-09,5.034038535121154,3.77064408564254e-17
6.76,0.8000001041136461,1.4350125607390225e-17,1.0159612789794573e-07,2.0319228231264557,1.8286888116050013e-25,1.2585093262567183e-18,2.5170189436354926e-09,5.034038535121446,3.770644085641206e-17
6.7700000000000005,0.8000001041136461,1.4350125607389063e-17,1.0159612789791656e-07,2.0319228231258726,1.828688811604331e-25,1.2585093262567911e-18,2.5170189436356386e-09,5.034038535121738,3.7706440856398714e-17
6.78,0.8000001041136461,1.4350125607387898e-17,1.015961278978874e-07,2.0319228231252895,1.8286888116036605e-25,1.2585093262568641e-18,2.517018943635784e-09,5.034038535122029,3.770644085638537e-17
6.79,0.8000001041136461,1.4350125607386736e-17,1.0159612789785825e-07,2.0319228231247064,1.8286888116029901e-25,1.258509326256937e-18,2.51701894363593e-09,5.0340385351223205,3.770644085637203e-17
6.8,0.8000001041136461,1.435012560738557e-17,1.0159612789782909e-07,2.031922823124123,1.8286888116023197e-25,1.25850932625701e-18,2.5170189436360758e-09,5.034038535122613,3.7706440856358686e-17
6.8100000000000005,0.8000001041136461,1.435012560738441e-17,1.0159612789779994e-07,2.03192282312354,1.828688811601649e-25,1.2585093262570827e-18,2.5170189436362218e-09,5.034038535122904,3.770644085634534e-17
6.82,0.8000001041136461,1.4350125607383245e-17,1.0159612789777078e-07,2.0319228231229567,1.8286888116009787e-25,1.2585093262571557e-18,2.5170189436363673e-09,5.034038535123195,3.7706440856332e-17
6.83,0.8000001041136461,1.4350125607382083e-17,1.0159612789774162e-07,2.0319228231223736,1.8286888116003083e-25,1.2585093262572285e-18,2.5170189436365133e-09,5.0340385351234875,3.770644085631866e-17
6.84,0.8000001041136461,1.4350125607380918e-17,1.0159612789771245e-07,2.0319228231217905,1.828688811599638e-25,1.2585093262573015e-18,2.517018943636659e-09,5.034038535123779,3.7706440856305314e-17
6.8500000000000005,0.8000001041136461,1.4350125607379754e-17,1.015961278976833e-07,2.0319228231212074,1.8286888115989675e-25,1.2585093262573743e-18,2.517018943636805e-09,5.03403853512407,3.770644085629197e-17
6.86,0.8000001041136461,1.4350125607378592e-17,1.0159612789765414e-07,2.031922823120624,1.828688811598297e-25,1.2585093262574473e-18,2.5170189436369505e-09,5.0340385351243615,3.770644085627863e-17
6.87,0.8000001041136461,1.4350125607377427e-17,1.0159612789762498e-07,2.031922823120041,1.8286888115976267e-25,1.25850932625752e-18,2.5170189436370965e-09,5.034038535124654,3.7706440856265286e-17
6.88,0.8000001041136461,1.4350125607376265e-17,1.0159612789759583e-07,2.0319228231194577,1.8286888115969563e-25,1.258509326257593e-18,2.517018943637242e-09,5.034038535124945,3.770644085625194e-17
6.890000000000001,0.8000001041136461,1.43501256073751e-17,1.0159612789756667e-07,2.0319228231188746,1.828688811596286e-25,1.2585093262576659e-18,2.517018943637388e-09,5.034038535125236,3.77064408562386e-17
6.9,0.8000001041136461,1.435012560737394e-17,1.0159612789753751e-07,2.0319228231182915,1.8286888115956155e-25,1.2585093262577389e-18,2.5170189436375337e-09,5.034038535125529,3.770644085622526e-17
6.91,0.8000001041136461,1.4350125607372774e-17,1.0159612789750836e-07,2.0319228231177084,1.828688811594945e-25,1.2585093262578117e-18,2.5170189436376797e-09,5.03403853512582,3.7706440856211915e-17
6.92,0.8000001041136461,1.435012560737161e-17,1.0159612789747919e-07,2.031922823117125,1.8286888115942747e-25,1.2585093262578847e-18,2.5170189436378257e-09,5.034038535126111,3.770644085619857e-17
6.93,0.8000001041136461,1.4350125607370448e-17,1.0159612789745003e-07,2.031922823116542,1.8286888115936043e-25,1.2585093262579575e-18,2.5170189436379712e-09,5.0340385351264025,3.770644085618523e-17
6.94,0.8000001041136461,1.4350125607369283e-17,1.0159612789742088e-07,2.0319228231159587,1.8286888115929337e-25,1.2585093262580305e-18,2.5170189436381172e-09,5.034038535126695,3.770644085617189e-17
6.95,0.8000001041136461,1.435012560736812e-17,1.0159612789739172e-07,2.0319228231153756,1.8286888115922633e-25,1.2585093262581033e-18,2.517018943638263e-09,5.034038535126986,3.770644085615855e-17
6.96,0.8000001041136461,1.4350125607366956e-17,1.0159612789736256e-07,2.0319228231147926,1.8286888115915929e-25,1.2585093262581763e-18,2.517018943638409e-09,5.034038535127277,3.7706440856145206e-17
6.97,0.8000001041136461,1.4350125607365794e-17,1.015961278973334e-07,2.031922823114209,1.8286888115909225e-25,1.258509326258249e-18,2.5170189436385544e-09,5.03403853512757,3.7706440856131864e-17
6.98,0.8000001041136461,1.435012560736463e-17,1.0159612789730425e-07,2.031922823113626,1.828688811590252e-25,1.258509326258322e-18,2.5170189436387004e-09,5.034038535127861,3.770644085611852e-17
6.99,0.8000001041136461,1.4350125607363468e-17,1.0159612789727508e-07,2.031922823113043,1.8286888115895817e-25,1.2585093262583948e-18,2.517018943638846e-09,5.034038535128152,3.770644085610518e-17
7.0,0.8000001041136461,1.4350125607362303e-17,1.0159612789724592e-07,2.0319228231124598,1.8286888115889113e-25,1.2585093262584678e-18,2.517018943638992e-09,5.034038535128444,3.7706440856091835e-17
7.01,0.8000001041136461,1.4350125607361138e-17,1.0159612789721677e-07,2.0319228231118767,1.8286888115882409e-25,1.2585093262585406e-18,2.5170189436391376e-09,5.034038535128736,3.770644085607849e-17
7.0200000000000005,0.8000001041136461,1.4350125607359977e-17,1.0159612789718761e-07,2.0319228231112936,1.8286888115875705e-25,1.2585093262586136e-18,2.5170189436392836e-09,5.034038535129027,3.770644085606515e-17
7.03,0.8000001041136461,1.4350125607358812e-17,1.0159612789715845e-07,2.03192282311071,1.8286888115869e-25,1.2585093262586864e-18,2.517018943639429e-09,5.034038535129318,3.7706440856051807e-17
7.04,0.8000001041136461,1.435012560735765e-17,1.015961278971293e-07,2.031922823110127,1.8286888115862297e-25,1.2585093262587594e-18,2.517018943639575e-09,5.034038535129611,3.7706440856038464e-17
7.05,0.8000001041136461,1.4350125607356485e-17,1.0159612789710014e-07,2.031922823109544,1.8286888115855593e-25,1.2585093262588322e-18,2.5170189436397207e-09,5.034038535129902,3.770644085602512e-17
7.0600000000000005,0.8000001041136461,1.4350125607355324e-17,1.0159612789707098e-07,2.0319228231089608,1.8286888115848889e-25,1.2585093262589052e-18,2.5170189436398667e-09,5.034038535130193,3.770644085601178e-17
7.07,0.8000001041136461,1.435012560735416e-17,1.0159612789704181e-07,2.0319228231083777,1.8286888115842183e-25,1.258509326258978e-18,2.5170189436400123e-09,5.0340385351304855,3.7706440855998435e-17
7.08,0.8000001041136461,1.4350125607352997e-17,1.0159612789701266e-07,2.0319228231077946,1.8286888115835479e-25,1.258509326259051e-18,2.5170189436401583e-09,5.034038535130777,3.770644085598509e-17
7.09,0.8000001041136461,1.4350125607351832e-17,1.015961278969835e-07,2.031922823107211,1.8286888115828775e-25,1.2585093262591238e-18,2.517018943640304e-09,5.034038535131068,3.770644085597175e-17
7.1000000000000005,0.8000001041136461,1.4350125607350667e-17,1.0159612789695435e-07,2.031922823106628,1.828688811582207e-25,1.2585093262591968e-18,2.51701894364045e-09,5.0340385351313595,3.7706440855958407e-17
7.11,0.8000001041136461,1.4350125607349506e-17,1.0159612789692519e-07,2.031922823106045,1.8286888115815367e-25,1.2585093262592696e-18,2.5170189436405955e-09,5.034038535131652,3.7706440855945064e-17
7.12,0.8000001041136461,1.435012560734834e-17,1.0159612789689603e-07,2.031922823105462,1.8286888115808663e-25,1.2585093262593426e-18,2.5170189436407415e-09,5.034038535131943,3.770644085593172e-17
7.13,0.8000001041136461,1.435012560734718e-17,1.0159612789686688e-07,2.0319228231048787,1.8286888115801959e-25,1.2585093262594154e-18,2.517018943640887e-09,5.034038535132234,3.770644085591838e-17
7.140000000000001,0.8000001041136461,1.4350125607346014e-17,1.015961278968377e-07,2.0319228231042956,1.8286888115795255e-25,1.2585093262594884e-18,2.517018943641033e-09,5.0340385351325265,3.7706440855905035e-17
7.15,0.8000001041136461,1.4350125607344853e-17,1.0159612789680855e-07,2.031922823103712,1.828688811578855e-25,1.2585093262595612e-18,2.5170189436411786e-09,5.034038535132818,3.770644085589169e-17
7.16,0.8000001041136461,1.4350125607343688e-17,1.015961278967794e-07,2.031922823103129,1.8286888115781847e-25,1.2585093262596342e-18,2.5170189436413246e-09,5.034038535133109,3.770644085587835e-17
7.17,0.8000001041136461,1.4350125607342523e-17,1.0159612789675024e-07,2.031922823102546,1.8286888115775143e-25,1.258509326259707e-18,2.5170189436414702e-09,5.0340385351334005,3.7706440855865007e-17
7.18,0.8000001041136461,1.435012560734136e-17,1.0159612789672108e-07,2.031922823101963,1.8286888115768439e-25,1.25850932625978e-18,2.5170189436416162e-09,5.034038535133693,3.7706440855851664e-17
7.19,0.8000001041136461,1.4350125607340197e-17,1.0159612789669192e-07,2.0319228231013797,1.8286888115761735e-25,1.2585093262598528e-18,2.517018943641762e-09,5.034038535133984,3.770644085583832e-17
7.2,0.8000001041136461,1.4350125607339035e-17,1.0159612789666277e-07,2.031922823100796,1.8286888115755028e-25,1.2585093262599258e-18,2.517018943641908e-09,5.034038535134275,3.770644085582498e-17
7.21,0.8000001041136461,1.435012560733787e-17,1.015961278966336e-07,2.031922823100213,1.8286888115748324e-25,1.2585093262599986e-18,2.5170189436420534e-09,5.034038535134568,3.7706440855811635e-17
7.22,0.8000001041136461,1.4350125607336708e-17,1.0159612789660444e-07,2.03192282309963,1.828688811574162e-25,1.2585093262600716e-18,2.5170189436421994e-09,5.034038535134859,3.770644085579829e-17
7.23,0.8000001041136461,1.4350125607335544e-17,1.0159612789657529e-07,2.031922823099047,1.8286888115734916e-25,1.2585093262601444e-18,2.517018943642345e-09,5.03403853513515,3.770644085578495e-17
7.24,0.8000001041136461,1.4350125607334382e-17,1.0159612789654613e-07,2.031922823098464,1.8286888115728212e-25,1.2585093262602174e-18,2.517018943642491e-09,5.034038535135442,3.7706440855771607e-17
7.25,0.8000001041136461,1.4350125607333217e-17,1.0159612789651697e-07,2.0319228230978807,1.8286888115721508e-25,1.2585093262602902e-18,2.5170189436426365e-09,5.034038535135734,3.7706440855758264e-17
7.26,0.8000001041136461,1.4350125607332052e-17,1.0159612789648782e-07,2.031922823097297,1.8286888115714804e-25,1.2585093262603631e-18,2.5170189436427825e-09,5.034038535136025,3.770644085574492e-17
7.2700000000000005,0.8000001041136461,1.435012560733089e-17,1.0159612789645866e-07,2.031922823096714,1.82868881157081e-25,1.258509326260436e-18,2.517018943642928e-09,5.034038535136316,3.770644085573158e-17
7.28,0.8000001041136461,1.4350125607329726e-17,1.015961278964295e-07,2.031922823096131,1.8286888115701396e-25,1.258509326260509e-18,2.517018943643074e-09,5.034038535136609,3.7706440855718236e-17
7.29,0.8000001041136461,1.4350125607328564e-17,1.0159612789640033e-07,2.031922823095548,1.8286888115694692e-25,1.2585093262605817e-18,2.5170189436432197e-09,5.0340385351369,3.770644085570489e-17
7.3,0.8000001041136461,1.43501256073274e-17,1.0159612789637118e-07,2.031922823094965,1.8286888115687988e-25,1.2585093262606547e-18,2.5170189436433657e-09,5.034038535137191,3.770644085569155e-17
7.3100000000000005,0.8000001041136461,1.4350125607326237e-17,1.0159612789634202e-07,2.0319228230943818,1.8286888115681284e-25,1.2585093262607275e-18,2.5170189436435113e-09,5.0340385351374834,3.770644085567821e-17
7.32,0.8000001041136461,1.4350125607325073e-17,1.0159612789631286e-07,2.0319228230937982,1.828688811567458e-25,1.2585093262608005e-18,2.5170189436436573e-09,5.034038535137775,3.7706440855664864e-17
7.33,0.8000001041136461,1.4350125607323908e-17,1.0159612789628371e-07,2.031922823093215,1.8286888115667874e-25,1.2585093262608733e-18,2.517018943643803e-09,5.034038535138066,3.770644085565152e-17
7.34,0.8000001041136461,1.4350125607322746e-17,1.0159612789625455e-07,2.031922823092632,1.828688811566117e-25,1.2585093262609463e-18,2.517018943643949e-09,5.034038535138357,3.770644085563818e-17
7.3500000000000005,0.8000001041136461,1.435012560732158e-17,1.015961278962254e-07,2.031922823092049,1.8286888115654466e-25,1.2585093262610191e-18,2.5170189436440944e-09,5.03403853513865,3.7706440855624836e-17
7.36,0.8000001041136461,1.435012560732042e-17,1.0159612789619622e-07,2.031922823091466,1.8286888115647762e-25,1.2585093262610921e-18,2.5170189436442404e-09,5.034038535138941,3.770644085561149e-17
7.37,0.8000001041136461,1.4350125607319255e-17,1.0159612789616707e-07,2.0319228230908823,1.8286888115641058e-25,1.258509326261165e-18,2.517018943644386e-09,5.034038535139232,3.770644085559815e-17
7.38,0.8000001041136461,1.4350125607318093e-17,1.0159612789613791e-07,2.0319228230902993,1.8286888115634354e-25,1.2585093262612379e-18,2.517018943644532e-09,5.0340385351395245,3.770644085558481e-17
7.390000000000001,0.8000001041136461,1.4350125607316928e-17,1.0159612789610876e-07,2.031922823089716,1.828688811562765e-25,1.2585093262613107e-18,2.5170189436446776e-09,5.034038535139816,3.7706440855571464e-17
7.4,0.8000001041136461,1.4350125607315767e-17,1.015961278960796e-07,2.031922823089133,1.8286888115620946e-25,1.2585093262613837e-18,2.5170189436448236e-09,5.034038535140107,3.770644085555812e-17
7.41,0.8000001041136461,1.4350125607314602e-17,1.0159612789605044e-07,2.03192282308855,1.8286888115614242e-25,1.2585093262614565e-18,2.517018943644969e-09,5.034038535140399,3.770644085554478e-17
