t,EGF,R,Ra,R2,RP,R_PL,R_PLP,R_G,R_G_S,R_Sh,R_ShP,R_Sh_G,R_Sh_G_S,G_S,ShP,Sh_G,Sh_G_S,PLC_gamma,PLC_gamma_P,PLC_gamma_P_I,Grb,Shc,SOS
6.22,580.4718594958258,0.47185949582554226,12.543476829363224,8.048851926040275,0.7407849069018193,3.583892917174879,8.473148316951912,0.461612503421287,0.39695520200320444,1.2198512692351005,13.635668923249577,4.041577958755003,2.8899879136725173,1.5351399995662713,11.344240012338172,3.5356309647167565,5.715027312705181,85.32265217426615,2.3158101455306834,5.304496446076374,66.42406814515975,107.6180156453276,23.46288957205281
6.23,580.4711701610263,0.47117016102602666,12.528825853946655,8.041842672676657,0.740845823087782,3.5830476298828926,8.47941902941875,0.4620129461563285,0.39773161574738186,1.2192729705167848,13.636063876687817,4.043734654957807,2.896030773381413,1.5381589489555194,11.367503475366865,3.545576444612004,5.737666615839839,85.2921274115687,2.319328367363159,5.326077561766496,66.37908800034968,107.55415118863738,23.43041204607583
6.24,580.4704840383235,0.47048403832337676,12.51423097660117,8.034879003646871,0.7409077768210495,3.5822051743842565,8.485659573168459,0.4624133393340577,0.39850687372085547,1.218696390426576,13.636441561860318,4.045874587985248,2.9020582111899924,1.541181525293089,11.390753747600533,3.555528440694382,5.760326079993036,85.26161171920205,2.3228362041249033,5.347687329120327,66.3341109417893,107.49032098024982,23.397927309803013
6.25,580.4698011054467,0.4698011054464617,12.49969194487813,8.02796069215852,0.7409707646331399,3.5813655563684943,8.491870081581567,0.4628136872885884,0.39928097413273944,1.2181215213355203,13.636802151939055,4.047997843462399,2.9080702019376377,1.5442077077856402,11.413990858788745,3.5654869768000887,5.783005531907828,85.23110504709382,2.3263336791132656,5.369325635842854,66.28913707668505,107.42652491382864,23.36543558423614
6.26,580.4691213404805,0.46912134048027787,12.485208508125663,8.021087512410364,0.7410347828589797,3.580528781210071,8.49805068773063,0.4632139943224535,0.40005391521519346,1.2175483557298339,13.637145818509513,4.05010450676041,2.9140667209495357,1.547237475499848,11.437214838993032,3.5754520769365397,5.805704798638178,85.20060734540952,2.3298208157999305,5.3909923698498545,66.24416651167782,107.36276288348287,23.33293708969723
6.2700000000000005,580.4684447219453,0.4684447219451354,12.470780417645118,8.014259239541957,0.7410998274989544,3.5796948539336695,8.504201524448085,0.46361426470703876,0.4008256952246408,1.2169768862754786,13.637472731482958,4.052194663053002,2.9200477440390444,1.5502708073623765,11.46042571864403,3.585423765309427,5.828423707495662,85.17011856452812,2.333297637859408,5.412687419230727,66.19919935280879,107.29903478370031,23.30043204587826
6.28,580.467771228047,0.46777122804689886,12.456407425150923,8.007475650072946,0.7411658954577629,3.5788637795702596,8.510322723699419,0.4640145026806637,0.40159631242917154,1.2164071052419292,13.63778305999527,4.054268396798259,2.9260132474553635,1.5533076821738925,11.483623527987513,3.595402066055091,5.8511620865425895,85.13963865524669,2.3367641688859893,5.434410672597662,66.15423570586495,107.2353405099239,23.26792067139897
6.29,580.4671008374585,0.4671008374582729,12.442089284364043,8.000736521437934,0.7412329832403479,3.5780355627913827,8.516414417239433,0.4644147124510075,0.40236576512146077,1.215839005109498,13.638076971483601,4.0563257922819025,2.931963207932228,1.5563480785971517,11.506808297659147,3.6053870035171744,5.873919764075912,85.10916756856184,2.340220432686107,5.4561620187212405,66.10927567602315,107.17167995794044,23.23540318427323
6.3,580.4664335290687,0.46643352906859387,12.427825750494275,7.994041632130687,0.7413010873610437,3.577210208029718,8.522476736404048,0.4648148981946079,0.4031340516144969,1.2152725783792755,13.638354631990683,4.058366933445422,2.93789760266854,1.5593919751625518,11.529980058498788,3.61537860215658,5.8966965687910475,85.07870525573644,2.3436664531830336,5.477941346646776,66.06431936796673,107.10805302406958,23.20287980176335
6.3100000000000005,580.4657692819801,0.4657692819800066,12.413616580226824,7.987390761702783,0.7413702043434985,3.5763877194834897,8.5285098121086,0.4652150640570587,0.4039011702414158,1.214707817573536,13.638616206175877,4.060391903885023,2.9438164093252586,1.5624393502695126,11.553138841546447,3.625376886549019,5.919492329783312,85.04825166829792,2.347102254414175,5.499748545695826,66.01936688588938,107.04445960516144,23.170350740380485
6.32,580.4651080755038,0.4651080755036424,12.399461531708866,7.980783690762282,0.7414403307205969,3.5755681011208815,8.534513774846147,0.4656152141532077,0.40466711935533545,1.2141447152361429,13.638861857326239,4.062400786850584,2.949719606022287,1.5654901821878582,11.576284678038217,3.6353818813825614,5.9423068765493285,85.01780675803691,2.3505278605283677,5.521583505467704,65.97441833349882,106.98089959859455,23.137816215885174
6.33,580.464449889156,0.464449889155796,12.385360364536126,7.974220200972367,0.7415114630343822,3.5747513566844438,8.540488754685759,0.46601535256735505,0.40543189732919,1.2135832639329551,13.639091747367573,4.064393665244605,2.955607171335366,1.5685444490591978,11.599417599402244,3.645393611455186,5.965140038988466,84.98737047700563,2.3539432957831767,5.543446115840998,65.92947381402061,106.91737290227351,23.105276443287764
6.34,580.4637947027105,0.46379470271039164,12.37131283985442,7.967700074986317,0.7415835978337573,3.5739374896489404,8.54643488131764,0.46641548335279925,0.4061955025565219,1.2130234562457587,13.639306036818994,4.066370621658754,2.9614790842980674,1.5716021288967186,11.622537637296077,3.6554121016923826,5.987991647368349,84.95694277752051,2.357348584563779,5.565336266949132,65.88453343017638,106.85387941462152,23.072731636880327
6.3500000000000005,580.4631424966071,0.4631424966069997,12.357318721187458,7.961223095980142,0.7416567316581468,3.573126502885056,8.552352284393999,0.4668156105272713,0.4069579334583233,1.2124652847253081,13.639504884390547,4.068331738647875,2.967335324436059,1.5746631995749587,11.645644823905554,3.665437377291423,6.0108615320636325,84.92652361219062,2.3607437515382306,5.587253848992094,65.83959728400043,106.7904190345395,23.04018201046701
6.36,580.4624932506907,0.4624932506905557,12.343377771856964,7.954789049072983,0.7417308610870267,3.5723183997032355,8.558241092482206,0.46721573808766736,0.4077191884614931,1.2119087420362353,13.63968844825559,4.070277097889785,2.973175871649973,1.577727638866607,11.668739191016522,3.6754694632712814,6.03374952435874,84.89611293382475,2.364128821172823,5.609198752816974,65.79466547741443,106.72699166152178,23.00762777666317
6.37,580.4618469453367,0.4618469453365355,12.329489757275343,7.94839772004825,0.741805982695272,3.5715131829241105,8.564101434002211,0.4676158699971864,0.40847926601787987,1.2113538208276111,13.63985688492849,4.072206780938255,2.9790007063147503,1.5807954244120583,11.691820770841268,3.685508384872405,6.056655455729262,84.86571069551206,2.3675038181624286,5.63117086939919,65.74973811171817,106.66359719554787,22.975069147526032
6.38,580.4612035611165,0.46120356111625277,12.315654444256397,7.94204889572669,0.7418820930661435,3.5707108551566344,8.569933436949606,0.46801601018935546,0.409238164598487,1.2108005137714053,13.640010349607834,4.074120869000973,2.984809809246502,1.5838665337301212,11.714889595771073,3.6955541674363825,6.079579158054395,84.8353168505964,2.370868767300881,5.653170089996479,65.70481528774376,106.60023553711133,22.942506334370478
6.390000000000001,580.4605630787937,0.46056307879356684,12.301871601002984,7.935742363964437,0.7419591887911892,3.5699114188020573,8.575737228894363,0.46841616256822155,0.40999588269331544,1.2102488135628304,13.640148996186966,4.076019442938852,2.9906031616994477,1.586940944219384,11.737945698372554,3.7056068364036805,6.102520463618029,84.80493135267493,2.374223693478475,5.675196306150168,65.65989710585905,106.53690658721754,22.909939547769806
6.4,580.4599254793218,0.45992547932158995,12.288140997094668,7.9294779136510725,0.7420372664701457,3.569114876057895,8.581512936979578,0.46881633100854314,0.4107524188112074,1.2096987129206884,13.640272977264509,4.077902583265337,2.9963807453628513,1.590018633159581,11.760989111383994,3.7156664173113816,6.125479205109823,84.77455415559662,2.3775686216794636,5.697249409686436,65.61498366597125,106.47361024738132,22.87736899755652
6.41,580.4592907438396,0.45929074383939433,12.274462403475374,7.923255334707679,0.7421163227108403,3.5683212289219024,8.587260687920201,0.4692165193559825,0.41150777147968987,1.2091502045877143,13.640382444154895,4.079770370145706,3.002142542357961,1.5930995777129584,11.784019867711702,3.7257329357909255,6.148455215626301,84.74418521346074,2.380903576979562,5.719329292717592,65.57007506753045,106.4103464196247,22.844794892823074
6.42,580.4586588536689,0.45865885366872017,12.260835592441042,7.917074418084895,0.7421963541290925,3.567530479196045,8.592980608001783,0.4696167314272968,0.4122619392448177,1.2086032813309207,13.640477546898897,4.081622883396381,3.007888535234945,1.5961837549256415,11.807038000426333,3.7358064175658434,6.171448328671934,84.7138244806154,2.3842285845434414,5.7414358476433325,65.52517140953312,106.34711500647465,22.812217441922645
6.43,580.4580297907628,0.45802979076261363,12.24726033863283,7.9109349552610055,0.7422773574928807,3.566742628048761,8.598672823467558,0.4700169710013199,0.4130149206801922,1.2080579357802843,13.640558433741887,4.083460202793934,3.013618707034409,1.599271141707137,11.830043543121052,3.7458868886293097,6.194458377857043,84.68347191173818,2.3875436698197814,5.763568966925724,65.48027279029664,106.28391591104197,22.7796368527212
6.44,580.4574035366144,0.45740353661424227,12.233736416604208,7.904836739443525,0.7423593293749677,3.5659576770822214,8.604337459582345,0.47041724184132516,0.4137667143647182,1.2075141608182383,13.640625252425634,4.085282407328876,3.019333041128879,1.6023617148843272,11.853036529036912,3.7559743748090364,6.2174851976286964,84.65312746163701,2.3908488580632263,5.785728543635203,65.43537930801412,106.22074903682363,22.74705333199336
6.45,580.4567800731118,0.45678007311153856,12.22026360271752,7.898779564618125,0.7424422664266722,3.5651756274977693,8.609974641368524,0.47081754767773265,0.41451731889986465,1.2069719492731261,13.640678149188387,4.087089575792891,3.025031521342332,1.605455451161331,11.876016991746047,3.7660689021063583,6.2405286226962415,84.62279108540456,2.394144174706907,5.8079144710222534,65.39049106032323,106.15761428785451,22.71446708590021
6.46,580.4561593823425,0.4561593823423382,12.206841674705396,7.892763225758623,0.7425261653166179,3.564396480287127,8.615584493440148,0.4712178922122048,0.4152667329056197,1.2064312939880726,13.64071726900104,4.088881786646871,3.030714131919762,1.6085523271301403,11.898984964994657,3.7761704966177554,6.263588488160918,84.59246273838193,2.397429645276202,5.830126642614599,65.34560814440671,106.09451156867082,22.68187831988354
6.47,580.4555414465691,0.4555414465689244,12.1934704116091,7.886787518849552,0.74261102272356,3.5636202362580316,8.621167139982647,0.47161827911829,0.4160149550198833,1.2058921878292561,13.640742755603751,4.090659118005022,3.036380857520948,1.6116523192730567,11.921940482681585,3.7862791845237695,6.286664629531799,84.56214237615322,2.4007052953765484,5.852364952229568,65.30073065700721,106.03144078430377,22.649287238654296
6.48,580.4549262482253,0.45492624822516253,12.18014959376712,7.8808522408837485,0.7426968353364239,3.5628468960377884,8.62672270475193,0.47201871204160584,0.4167619838983197,1.2053546236861017,13.640754751515969,4.092421647634472,3.0420316832174548,1.6147554039640364,11.944883578855016,3.7963949920869138,6.309756882726593,84.53182995454401,2.4039711506911283,5.87462929397515,65.25585869443059,105.96840184027738,22.616694046193576
6.49,580.4543137699138,0.4543137699136347,12.16687900280379,7.874957189859938,0.7427835998543424,3.5620764600768258,8.632251311073484,0.47241919460002163,0.41750781821420907,1.204818594471472,13.640753398046455,4.094169452954866,3.0476665944896286,1.617861557470036,11.967814287709146,3.8065179456495786,6.332865084072436,84.5015254296201,2.4072272369785526,5.896919562251043,65.2109923525492,105.90539464260631,22.58409894575367
6.5,580.453703994403,0.45370399440277465,12.153658421617891,7.869102164780311,0.7428713129866944,3.561308928652249,8.637753081841486,0.4728197303838419,0.4182524566583,1.2042840931218597,13.640738835303317,4.095902611037962,3.0532855772236003,1.6209707559523583,11.99073264358087,3.816648071631943,6.3559890703067,84.471228757686,2.4104735800705512,5.919235651749715,65.16613172680528,105.84241909779365,22.551502139859025
6.51,580.4530969048762,0.45309690487614557,12.14048763500952,7.86328696535855,0.7429599715992691,3.560544301581715,8.64322813974901,0.4732203229491448,0.4189958979448715,1.2037511124812326,13.640711201838597,4.09762119879011,3.0588886177646235,1.6240829754484305,12.013638681176904,3.8267853966483862,6.379128678392014,84.44093989535331,2.413710206003327,5.941577457312642,65.12127691206241,105.77947511290803,22.518903830450043
6.5200000000000005,580.4524924844022,0.45249248440212847,12.127366428333534,7.85751139262313,0.7430495724086295,3.559782578832953,8.648676606803697,0.47362097583228285,0.4197381407985942,1.2032196455446063,13.64067063542272,4.099325292569299,3.0644757027962117,1.6271981919140808,12.03653243508842,3.8369299472575027,6.402283745905666,84.41065879939345,2.416937140735622,5.963944874234289,65.07642800292635,105.71656259541547,22.486304218585428
6.53,580.4518907162114,0.4518907162113158,12.114294588197593,7.85177524859306,0.7431401121445704,3.55902376020534,8.654098604583744,0.4740216925424581,0.4204791839612848,1.2026896853289157,13.64061727264834,4.101014968388026,3.0700468193997623,1.6303163812031345,12.059413940043862,3.8470817500917196,6.425454110833907,84.38038542681373,2.4201544102949826,5.986337798102202,65.0315850935797,105.65368145326536,22.453703504601894
6.54,580.4512915837549,0.45129158375478334,12.101271902605525,7.846078336205245,0.7432315875855884,3.558267845263213,8.659494254293032,0.4744224765602457,0.4212190261932646,1.2021612248449969,13.640551248851759,4.102690301957237,3.0756019550652196,1.6334375190640154,12.082283230961506,3.857240831883952,6.448639611527721,84.35011973487295,2.423362040807855,6.008756124762955,64.98674827774833,105.5908315949075,22.42110188814976
6.55,580.4506950706411,0.4506950706409742,12.088298160793423,7.840420459381272,0.7433239955240021,3.5575148334086477,8.66486367670501,0.4748233313394128,0.421957666271727,1.2016342571255794,13.640472698210278,4.10435136864222,3.0811410976746076,1.6365615811457668,12.105140342891076,3.8674072194371867,6.471840086748005,84.31986168106322,2.426560058465329,6.031199750357801,64.94191764874107,105.52801292927094,22.388499568159876
6.5600000000000005,580.4501011606333,0.4501011606331393,12.075373153219017,7.834801423024629,0.7434173327661673,3.5567647238846583,8.670206992162095,0.4752242603070927,0.42269510299059715,1.2011087752253387,13.64038175375177,4.105998243462433,3.0866642354990974,1.6396885429993737,12.127985311010704,3.8775809396225354,6.4950553756661416,84.28961122310871,2.429748489520988,6.0536685713235565,64.89709329945272,105.46522536576188,22.35589674284477
